Gene	PS
FG1G01530	1
FG1G01540	1
FG1G01550	6
FG1G01560	1
FG1G01570	1
FG1G01580	12
FG1G01590	1
FG1G01600	1
FG1G01610	1
FG1G01630	1
FG1G01640	7
FG1G01650	6
FG1G01660	6
FG1G01670	9
FG1G01680	2
FG1G01690	1
FG1G01700	1
FG1G01710	1
FG1G01730	6
FG1G01740	6
FG1G01750	6
FG1G01760	1
FG1G01770	6
FG1G01790	1
FG1G01800	1
FG1G01810	6
FG1G01820	1
FG1G01830	1
FG1G01840	11
FG1G01850	6
FG1G01860	11
FG1G01870	1
FG1G01880	11
FG1G01890	2
FG1G01900	2
FG1G01910	1
FG1G01920	11
FG1G01930	12
FG1G01940	1
FG1G01960	1
FG1G01970	1
FG1G01980	1
FG1G01990	3
FG1G02010	11
FG1G02020	10
FG1G02030	1
FG1G02040	1
FG1G02050	2
FG1G02060	1
FG1G02070	2
FG1G02080	1
FG1G02090	4
FG1G02100	1
FG1G02110	1
FG1G02120	1
FG1G02130	11
FG1G02140	11
FG1G02150	2
FG1G02160	1
FG1G02180	3
FG1G02190	11
FG1G02200	6
FG1G02220	11
FG1G02230	11
FG1G02240	12
FG1G02250	6
FG1G02260	2
FG1G02270	3
FG1G02290	11
FG1G02300	12
FG1G02310	11
FG1G02320	12
FG1G02330	1
FG1G02350	1
FG1G02370	11
FG1G02380	10
FG1G02390	1
FG1G02400	6
FG1G02420	11
FG1G02430	11
FG1G02440	1
FG1G02450	1
FG1G02460	3
FG1G02480	1
FG1G02490	1
FG1G02500	1
FG1G02510	7
FG1G02520	1
FG1G02540	1
FG1G02550	1
FG1G02560	1
FG1G02570	1
FG1G02580	1
FG1G02590	1
FG1G02610	1
FG1G02630	1
FG1G02650	12
FG1G02660	1
FG1G02670	1
FG1G02680	12
FG1G02690	2
FG1G02710	12
FG1G02730	1
FG1G02750	1
FG1G02760	3
FG1G02770	3
FG1G02780	1
FG1G02800	2
FG1G02810	1
FG1G02830	1
FG1G02840	2
FG1G02850	1
FG1G02860	6
FG1G02880	1
FG1G02890	6
FG1G02910	1
FG1G02920	1
FG1G02930	11
FG1G02940	6
FG1G02960	1
FG1G02970	1
FG1G02980	11
FG1G02990	1
FG1G03000	2
FG1G03010	1
FG1G03020	1
FG1G03030	11
FG1G03040	1
FG1G03050	1
FG1G03060	3
FG1G03070	2
FG1G03080	6
FG1G03090	2
FG1G03100	6
FG1G03110	11
FG1G03120	11
FG1G03130	12
FG1G03140	7
FG1G03150	6
FG1G03160	2
FG1G03170	2
FG1G03180	1
FG1G03190	11
FG1G03200	1
FG1G03210	3
FG1G03220	1
FG1G03230	1
FG1G03240	1
FG1G03250	1
FG1G03260	6
FG1G03270	6
FG1G03280	6
FG1G03290	1
FG1G03300	1
FG1G03310	1
FG1G03330	1
FG1G03340	2
FG1G03350	2
FG1G03360	1
FG1G03370	3
FG1G03380	7
FG1G03390	11
FG1G03400	11
FG1G03410	1
FG1G03420	11
FG1G03430	2
FG1G03440	9
FG1G03450	1
FG1G03460	2
FG1G03470	1
FG1G03480	2
FG1G03490	6
FG1G03500	6
FG1G03510	1
FG1G03520	8
FG1G03530	2
FG1G03540	2
FG1G03550	4
FG1G03570	1
FG1G03580	3
FG1G03590	11
FG1G03610	1
FG1G03630	1
FG1G03640	11
FG1G03650	7
FG1G03660	11
FG1G03670	1
FG1G03680	6
FG1G03690	1
FG1G03720	1
FG1G03750	3
FG1G03770	1
FG1G03780	6
FG1G03790	6
FG1G03800	6
FG1G03810	12
FG1G03820	6
FG1G03830	6
FG1G03840	2
FG1G03850	12
FG1G03860	1
FG1G03870	6
FG1G03880	1
FG1G03890	1
FG1G03900	3
FG1G03910	2
FG1G03920	2
FG1G03930	3
FG1G03940	1
FG1G03950	2
FG1G03960	2
FG1G03970	1
FG1G03980	1
FG1G04000	12
FG1G04010	12
FG1G04030	1
FG1G04040	1
FG1G04050	1
FG1G04060	11
FG1G04070	11
FG1G04080	11
FG1G04090	2
FG1G04100	1
FG1G04110	2
FG1G04130	1
FG1G04140	1
FG1G04150	2
FG1G04160	12
FG1G04180	2
FG1G04200	11
FG1G04220	3
FG1G04230	9
FG1G04240	1
FG1G04250	1
FG1G04260	12
FG1G04270	6
FG1G04280	1
FG1G04290	1
FG1G04300	1
FG1G04310	9
FG1G04330	1
FG1G04340	1
FG1G04350	1
FG1G04360	1
FG1G04370	3
FG1G04380	1
FG1G04400	11
FG1G04410	1
FG1G04420	1
FG1G04430	1
FG1G04450	1
FG1G04460	1
FG1G04470	1
FG1G04480	1
FG1G04490	2
FG1G04500	1
FG1G04510	1
FG1G04520	1
FG1G04530	3
FG1G04540	2
FG1G04550	1
FG1G04560	2
FG1G04570	1
FG1G04580	3
FG1G04590	2
FG1G04610	1
FG1G04620	3
FG1G04630	12
FG1G04660	1
FG1G04670	1
FG1G04700	1
FG1G04710	1
FG1G04730	1
FG1G04740	1
FG1G04750	10
FG1G04760	1
FG1G04770	2
FG1G04780	2
FG1G04790	11
FG1G04800	1
FG1G04810	1
FG1G04820	1
FG1G04840	1
FG1G04870	1
FG1G04890	7
FG1G04900	1
FG1G04920	2
FG1G04940	2
FG1G04950	2
FG1G04960	2
FG1G04970	1
FG1G04980	1
FG1G04990	11
FG1G05000	12
FG1G05030	3
FG1G05040	1
FG1G05060	2
FG1G05090	12
FG1G05100	11
FG1G05120	8
FG1G05130	1
FG1G05140	11
FG1G05150	1
FG1G05160	11
FG1G05170	1
FG1G05180	10
FG1G05190	1
FG1G05200	2
FG1G05210	1
FG1G05220	1
FG1G05230	1
FG1G05270	1
FG1G05280	11
FG1G05300	12
FG1G05310	1
FG1G05320	1
FG1G05330	1
FG1G05350	1
FG1G05360	1
FG1G05370	1
FG1G05380	1
FG1G05390	1
FG1G05400	3
FG1G05410	1
FG1G05420	1
FG1G05430	1
FG1G05440	1
FG1G05460	2
FG1G05470	1
FG1G05480	2
FG1G05500	11
FG1G05510	2
FG1G05520	1
FG1G05530	1
FG1G05540	1
FG1G05550	1
FG1G05560	1
FG1G05570	1
FG1G05580	1
FG1G05590	1
FG1G05600	1
FG1G05620	2
FG1G05630	1
FG1G05640	11
FG1G05650	1
FG1G05660	2
FG1G05680	11
FG1G05710	1
FG1G05730	3
FG1G05740	1
FG1G05750	1
FG1G05760	1
FG1G05770	6
FG1G05790	12
FG1G05800	1
FG1G05810	9
FG1G05820	12
FG1G05840	11
FG1G05850	6
FG1G05860	11
FG1G05870	1
FG1G05880	8
FG1G05890	1
FG1G05900	1
FG1G05910	2
FG1G05920	3
FG1G05930	1
FG1G05940	2
FG1G05950	1
FG1G05960	2
FG1G05970	11
FG1G05980	1
FG1G05990	2
FG1G06010	1
FG1G06030	12
FG1G06050	6
FG1G06060	11
FG1G06070	1
FG1G06090	1
FG1G06120	2
FG1G06140	10
FG1G06160	8
FG1G06170	1
FG1G06180	1
FG1G06200	6
FG1G06220	1
FG1G06240	1
FG1G06270	2
FG1G06280	9
FG1G06290	1
FG1G06300	1
FG1G06310	12
FG1G06320	6
FG1G06330	1
FG1G06360	1
FG1G06370	1
FG1G06380	6
FG1G06390	1
FG1G06410	2
FG1G06420	2
FG1G06430	1
FG1G06440	9
FG1G06460	11
FG1G06470	1
FG1G06480	1
FG1G06500	11
FG1G06520	1
FG1G06530	1
FG1G06550	1
FG1G06570	12
FG1G06580	3
FG1G06590	1
FG1G06600	1
FG1G06610	7
FG1G06620	1
FG1G06630	1
FG1G06640	1
FG1G06660	2
FG1G06670	11
FG1G06690	2
FG1G06700	1
FG1G06710	1
FG1G06720	1
FG1G06740	2
FG1G06750	3
FG1G06760	1
FG1G06770	10
FG1G06780	1
FG1G06790	3
FG1G06820	3
FG1G06830	1
FG1G06840	1
FG1G06850	1
FG1G06860	1
FG1G06870	1
FG1G06880	1
FG1G06890	2
FG1G06920	1
FG1G06940	1
FG1G06950	2
FG1G06960	2
FG1G06970	1
FG1G07000	1
FG1G07010	11
FG1G07020	2
FG1G07040	2
FG1G07050	1
FG1G07060	11
FG1G07090	11
FG1G07110	2
FG1G07120	1
FG1G07130	3
FG1G07140	2
FG1G07150	1
FG1G07160	6
FG1G07170	1
FG1G07180	1
FG1G07190	2
FG1G07200	11
FG1G07210	3
FG1G07230	2
FG1G07250	1
FG1G07260	3
FG1G07270	1
FG1G07320	1
FG1G07330	1
FG1G07340	1
FG1G07350	3
FG1G07370	12
FG1G07380	1
FG1G07390	1
FG1G07400	2
FG1G07410	1
FG1G07420	11
FG1G07430	1
FG1G07450	11
FG1G07460	2
FG1G07470	1
FG1G07480	1
FG1G07490	1
FG1G07500	1
FG1G07510	1
FG1G07520	1
FG1G07530	1
FG1G07540	1
FG1G07550	1
FG1G07570	1
FG1G07580	2
FG1G07590	1
FG1G07600	2
FG1G07610	3
FG1G07620	1
FG1G07650	1
FG1G07670	12
FG1G07690	11
FG1G07710	11
FG1G07720	1
FG1G07740	1
FG1G07750	1
FG1G07760	12
FG1G07770	11
FG1G07780	11
FG1G07790	1
FG1G07800	12
FG1G07810	12
FG1G07820	1
FG1G07830	1
FG1G07840	2
FG1G07860	1
FG1G07880	11
FG1G07890	1
FG1G07900	2
FG1G07930	1
FG1G07940	2
FG1G07950	1
FG1G07960	3
FG1G07990	3
FG1G08000	1
FG1G08010	3
FG1G08020	11
FG1G08030	1
FG1G08050	1
FG1G08060	1
FG1G08070	1
FG1G08080	12
FG1G08090	1
FG1G08100	1
FG1G08110	1
FG1G08120	2
FG1G08130	1
FG1G08140	11
FG1G08160	2
FG1G08180	11
FG1G08190	2
FG1G08200	1
FG1G08210	3
FG1G08220	1
FG1G08230	1
FG1G08240	1
FG1G08250	11
FG1G08270	2
FG1G08280	1
FG1G08290	1
FG1G08300	9
FG1G08310	2
FG1G08330	1
FG1G08340	1
FG1G08350	3
FG1G08360	1
FG1G08370	1
FG1G08380	2
FG1G08390	1
FG1G08400	2
FG1G08410	12
FG1G08420	2
FG1G08430	2
FG1G08440	1
FG1G08450	2
FG1G08460	11
FG1G08470	1
FG1G08480	1
FG1G08490	12
FG1G08500	1
FG1G08510	12
FG1G08520	2
FG1G08540	1
FG1G08550	1
FG1G08570	1
FG1G08590	1
FG1G08600	2
FG1G08610	1
FG1G08620	1
FG1G08630	1
FG1G08640	1
FG1G08650	1
FG1G08660	2
FG1G08670	2
FG1G08700	12
FG1G08710	2
FG1G08720	12
FG1G08730	12
FG1G08740	12
FG1G08750	1
FG1G08770	3
FG1G08790	1
FG1G08810	1
FG1G08820	3
FG1G08830	2
FG1G08840	1
FG1G08850	1
FG1G08860	1
FG1G08870	12
FG1G08880	1
FG1G08890	1
FG1G08930	1
FG1G08940	10
FG1G08950	1
FG1G08960	8
FG1G08970	9
FG1G08980	7
FG1G08990	1
FG1G09010	2
FG1G09020	11
FG1G09030	1
FG1G09040	11
FG1G09050	1
FG1G09060	12
FG1G09070	1
FG1G09080	2
FG1G09090	1
FG1G09100	2
FG1G09110	1
FG1G09130	1
FG1G09140	2
FG1G09150	1
FG1G09160	2
FG1G09170	3
FG1G09190	1
FG1G09210	10
FG1G09230	1
FG1G09240	1
FG1G09250	2
FG1G09260	1
FG1G09270	11
FG1G09280	2
FG1G09290	1
FG1G09300	12
FG1G09310	1
FG1G09320	2
FG1G09330	1
FG1G09340	11
FG1G09360	1
FG1G09370	1
FG1G09400	1
FG1G09410	1
FG1G09420	1
FG1G09430	1
FG1G09440	1
FG1G09450	1
FG1G09460	1
FG1G09470	2
FG1G09480	2
FG1G09490	2
FG1G09510	2
FG1G09520	1
FG1G09540	2
FG1G09560	1
FG1G09570	2
FG1G09590	1
FG1G09600	2
FG1G09610	12
FG1G09620	3
FG1G09630	7
FG1G09640	1
FG1G09670	2
FG1G09680	10
FG1G09690	1
FG1G09710	1
FG1G09720	2
FG1G09730	1
FG1G09740	12
FG1G09760	2
FG1G09780	1
FG1G09790	1
FG1G09800	1
FG1G09810	1
FG1G09830	12
FG1G09840	12
FG1G09860	1
FG1G09870	2
FG1G09880	1
FG1G09900	2
FG1G09920	1
FG1G09930	12
FG1G09940	12
FG1G09950	1
FG1G09960	2
FG1G09970	1
FG1G09980	1
FG1G10000	11
FG1G10010	11
FG1G10020	1
FG1G10030	3
FG1G10040	1
FG1G10050	6
FG1G10060	2
FG1G10070	4
FG1G10080	1
FG1G10090	12
FG1G10110	3
FG1G10130	2
FG1G10140	1
FG1G10150	1
FG1G10160	1
FG1G10170	1
FG1G10180	11
FG1G10190	1
FG1G10200	1
FG1G10210	2
FG1G10220	1
FG1G10230	1
FG1G10250	11
FG1G10260	11
FG1G10270	11
FG1G10280	11
FG1G10330	1
FG1G10340	1
FG1G10350	1
FG1G10360	1
FG1G10370	1
FG1G10380	2
FG1G10390	2
FG1G10400	1
FG1G10420	1
FG1G10460	1
FG1G10470	5
FG1G10500	12
FG1G10540	1
FG1G10590	11
FG1G10600	12
FG1G10650	2
FG1G10660	1
FG1G10670	1
FG1G10690	1
FG1G10700	12
FG1G10710	2
FG1G10720	11
FG1G10730	1
FG1G10740	3
FG1G10750	1
FG1G10770	1
FG1G10780	1
FG1G10790	1
FG1G10800	1
FG1G10820	11
FG1G10830	1
FG1G10840	2
FG1G10850	2
FG1G10860	2
FG1G10870	1
FG1G10880	1
FG1G10910	11
FG1G10920	12
FG1G10950	1
FG1G11000	1
FG1G11040	1
FG1G11050	3
FG1G11060	1
FG1G11070	3
FG1G11090	1
FG1G11100	2
FG1G11110	1
FG1G11140	2
FG1G11150	1
FG1G11160	2
FG1G11180	1
FG1G11190	11
FG1G11200	11
FG1G11210	1
FG1G11230	1
FG1G11240	12
FG1G11250	11
FG1G11270	1
FG1G11280	1
FG1G11310	1
FG1G11320	1
FG1G11330	1
FG1G11340	1
FG1G11350	2
FG1G11360	1
FG1G11370	1
FG1G11380	2
FG1G11390	1
FG1G11400	2
FG1G11410	1
FG1G11420	2
FG1G11430	1
FG1G11450	1
FG1G11460	2
FG1G11470	2
FG1G11490	2
FG1G11510	1
FG1G11520	2
FG1G11530	1
FG1G11540	1
FG1G11550	1
FG1G11560	12
FG1G11570	1
FG1G11580	6
FG1G11590	12
FG1G11600	1
FG1G11610	3
FG1G11620	6
FG1G11630	1
FG1G11680	1
FG1G11690	1
FG1G11710	1
FG1G11720	3
FG1G11730	11
FG1G11740	1
FG1G11750	11
FG1G11760	1
FG1G11770	1
FG1G11780	2
FG1G11790	1
FG1G11810	1
FG1G11830	2
FG1G11840	1
FG1G11860	1
FG1G11870	3
FG1G11890	1
FG1G11900	1
FG1G11910	2
FG1G11920	1
FG1G11940	12
FG1G11970	1
FG1G11990	2
FG1G12000	7
FG1G12010	1
FG1G12020	1
FG1G12040	3
FG1G12080	1
FG1G12090	1
FG1G12100	1
FG1G12130	2
FG1G12140	2
FG1G12150	1
FG1G12160	1
FG1G12170	2
FG1G12180	12
FG1G12190	1
FG1G12200	1
FG1G12210	1
FG1G12220	1
FG1G12230	2
FG1G12240	1
FG1G12260	1
FG1G12270	12
FG1G12290	1
FG1G12310	1
FG1G12320	1
FG1G12330	1
FG1G12340	1
FG1G12350	11
FG1G12370	2
FG1G12380	1
FG1G12390	1
FG1G12400	1
FG1G12410	1
FG1G12430	12
FG1G12440	2
FG1G12450	1
FG1G12460	1
FG1G12470	3
FG1G12480	1
FG1G12510	11
FG1G12530	2
FG1G12540	1
FG1G12550	1
FG1G12560	1
FG1G12570	1
FG1G12580	1
FG1G12590	1
FG1G12610	2
FG1G12640	1
FG1G12650	11
FG1G12660	2
FG1G12670	1
FG1G12680	1
FG1G12690	1
FG1G12700	2
FG1G12710	1
FG1G12720	2
FG1G12740	1
FG1G12750	3
FG1G12760	1
FG1G12770	12
FG1G12780	1
FG1G12790	1
FG1G12800	12
FG1G12810	1
FG1G12820	1
FG1G12830	1
FG1G12840	9
FG1G12850	1
FG1G12870	11
FG1G12890	2
FG1G12910	3
FG1G12920	11
FG1G12940	2
FG1G12950	8
FG1G12960	1
FG1G12970	8
FG1G12980	1
FG1G12990	1
FG1G13000	2
FG1G13010	1
FG1G13020	1
FG1G13040	11
FG1G13060	11
FG1G13070	2
FG1G13080	6
FG1G13090	1
FG1G13100	1
FG1G13120	1
FG1G13130	2
FG1G13160	1
FG1G13170	1
FG1G13180	2
FG1G13190	1
FG1G13200	1
FG1G13220	11
FG1G13230	1
FG1G13240	3
FG1G13250	2
FG1G13260	1
FG1G13270	1
FG1G13280	6
FG1G13290	1
FG1G13300	1
FG1G13310	1
FG1G13330	1
FG1G13340	1
FG1G13350	7
FG1G13360	7
FG1G13370	6
FG1G13380	1
FG1G13390	1
FG1G13410	2
FG1G13430	1
FG1G13440	1
FG1G13460	11
FG1G13480	1
FG1G13520	3
FG1G13540	1
FG1G13580	1
FG1G13610	11
FG1G13620	12
FG1G13670	2
FG1G13680	11
FG1G13690	1
FG1G13700	2
FG1G13710	8
FG1G13720	11
FG1G13730	12
FG1G13740	1
FG1G13750	1
FG1G13760	1
FG1G13770	2
FG1G13780	1
FG1G13790	1
FG1G13800	1
FG1G13810	2
FG1G13820	1
FG1G13840	1
FG1G13850	2
FG1G13860	1
FG1G13870	1
FG1G13880	1
FG1G13890	1
FG1G13900	1
FG1G13910	1
FG1G13920	2
FG1G13930	2
FG1G13940	1
FG1G13950	1
FG1G13960	12
FG1G13970	1
FG1G13980	1
FG1G13990	2
FG1G14000	1
FG1G14010	2
FG1G14020	1
FG1G14050	1
FG1G14070	7
FG1G14090	11
FG1G14100	11
FG1G14110	12
FG1G14120	11
FG1G14140	1
FG1G14150	1
FG1G14170	11
FG1G14180	7
FG1G14190	1
FG1G14210	3
FG1G14230	1
FG1G14240	12
FG1G14250	1
FG1G14260	1
FG1G14280	11
FG1G14290	11
FG1G14300	1
FG1G14310	11
FG1G14320	1
FG1G14340	3
FG1G14350	2
FG1G14360	1
FG1G14370	12
FG1G14380	2
FG1G14390	3
FG1G14420	11
FG1G14430	11
FG1G14440	11
FG1G14450	2
FG1G14460	1
FG1G14470	11
FG1G14480	1
FG1G14500	11
FG1G14520	11
FG1G14550	11
FG1G14560	11
FG1G14580	1
FG1G14600	1
FG1G14610	1
FG1G14620	6
FG1G14630	1
FG1G14640	1
FG1G14650	3
FG1G14660	12
FG1G14670	1
FG1G14690	1
FG1G14700	1
FG1G14710	2
FG1G14730	2
FG1G14740	2
FG1G14750	1
FG1G14760	2
FG1G14770	1
FG1G14780	1
FG1G14800	3
FG1G14810	6
FG1G14820	1
FG1G14830	2
FG1G14850	1
FG1G14860	1
FG1G14870	1
FG1G14880	1
FG1G14890	1
FG1G14900	2
FG1G14910	3
FG1G14930	11
FG1G14940	1
FG1G14950	3
FG1G14960	1
FG1G14970	6
FG1G14980	11
FG1G14990	11
FG1G15000	11
FG1G15010	11
FG1G15020	11
FG1G15030	1
FG1G15040	12
FG1G15050	7
FG1G15060	1
FG1G15070	2
FG1G15080	3
FG1G15090	3
FG1G15100	1
FG1G15110	9
FG1G15130	11
FG1G15140	3
FG1G15150	1
FG1G15160	1
FG1G15170	3
FG1G15190	10
FG1G15200	11
FG1G15210	6
FG1G15230	2
FG1G15240	2
FG1G15250	2
FG1G15260	1
FG1G15270	1
FG1G15280	2
FG1G15300	1
FG1G15310	3
FG1G15330	9
FG1G15340	2
FG1G15350	2
FG1G15370	1
FG1G15380	12
FG1G15390	12
FG1G15400	2
FG1G15410	1
FG1G15420	1
FG1G15430	2
FG1G15440	2
FG1G15460	2
FG1G15470	1
FG1G15480	12
FG1G15490	1
FG1G15500	2
FG1G15510	12
FG1G15520	1
FG1G15530	1
FG1G15540	1
FG1G15550	1
FG1G15560	1
FG1G15570	1
FG1G15580	1
FG1G15590	2
FG1G15600	2
FG1G15610	1
FG1G15640	3
FG1G15650	12
FG1G15660	2
FG1G15670	1
FG1G15680	2
FG1G15690	6
FG1G15700	1
FG1G15710	1
FG1G15730	1
FG1G15760	1
FG1G15770	1
FG1G15780	2
FG1G15790	8
FG1G15800	2
FG1G15810	6
FG1G15820	1
FG1G15830	2
FG1G15840	1
FG1G15850	1
FG1G15860	2
FG1G15870	2
FG1G15880	2
FG1G15890	2
FG1G15900	1
FG1G15910	1
FG1G15920	2
FG1G15940	11
FG1G15950	2
FG1G15960	1
FG1G15980	11
FG1G15990	2
FG1G16000	12
FG1G16020	1
FG1G16030	1
FG1G16050	2
FG1G16060	6
FG1G16070	1
FG1G16080	1
FG1G16090	2
FG1G16100	1
FG1G16110	6
FG1G16120	1
FG1G16130	1
FG1G16140	1
FG1G16150	1
FG1G16160	2
FG1G16170	2
FG1G16180	1
FG1G16200	1
FG1G16210	1
FG1G16230	1
FG1G16240	2
FG1G16260	12
FG1G16280	2
FG1G16290	1
FG1G16300	10
FG1G16320	12
FG1G16330	2
FG1G16340	1
FG1G16350	1
FG1G16360	2
FG1G16370	9
FG1G16390	11
FG1G16410	11
FG1G16420	11
FG1G16430	11
FG1G16440	1
FG1G16450	1
FG1G16460	1
FG1G16470	1
FG1G16480	2
FG1G16500	1
FG1G16520	1
FG1G16530	11
FG1G16540	3
FG1G16550	11
FG1G16560	12
FG1G16570	11
FG1G16580	1
FG1G16600	2
FG1G16610	1
FG1G16620	11
FG1G16630	1
FG1G16640	1
FG1G16650	1
FG1G16660	1
FG1G16670	1
FG1G16690	12
FG1G16710	1
FG1G16720	2
FG1G16730	3
FG1G16740	1
FG1G16750	2
FG1G16760	1
FG1G16770	9
FG1G16780	2
FG1G16790	1
FG1G16810	1
FG1G16820	1
FG1G16830	1
FG1G16850	11
FG1G16870	1
FG1G16880	1
FG1G16890	1
FG1G16900	1
FG1G16920	2
FG1G16930	11
FG1G16940	1
FG1G16950	1
FG1G16960	6
FG1G16970	1
FG1G16980	1
FG1G16990	1
FG1G17000	1
FG1G17010	3
FG1G17020	1
FG1G17030	2
FG1G17050	2
FG1G17060	1
FG1G17070	9
FG1G17080	1
FG1G17090	2
FG1G17100	1
FG1G17110	1
FG1G17120	1
FG1G17130	1
FG1G17140	1
FG1G17150	1
FG1G17170	1
FG1G17180	1
FG1G17190	1
FG1G17200	2
FG1G17220	1
FG1G17230	1
FG1G17240	11
FG1G17280	1
FG1G17300	1
FG1G17310	6
FG1G17320	3
FG1G17330	12
FG1G17340	2
FG1G17350	12
FG1G17360	1
FG1G17370	12
FG1G17380	1
FG1G17390	2
FG1G17400	3
FG1G17410	1
FG1G17420	1
FG1G17430	1
FG1G17440	1
FG1G17460	1
FG1G17480	1
FG1G17500	1
FG1G17510	1
FG1G17520	1
FG1G17570	2
FG1G17580	1
FG1G17590	1
FG1G17670	2
FG1G17680	2
FG1G17700	2
FG1G17710	1
FG1G17720	11
FG1G17730	1
FG1G17750	11
FG1G17760	9
FG1G17770	1
FG1G17780	2
FG1G17800	1
FG1G17820	1
FG1G17830	1
FG1G17840	1
FG1G17860	12
FG1G17870	1
FG1G17880	6
FG1G17900	2
FG1G17950	3
FG1G17960	2
FG1G17980	1
FG1G18010	1
FG1G18020	1
FG1G18030	1
FG1G18050	1
FG1G18060	1
FG1G18070	2
FG1G18090	1
FG1G18100	1
FG1G18110	11
FG1G18140	12
FG1G18160	1
FG1G18170	1
FG1G18180	3
FG1G18190	1
FG1G18200	7
FG1G18210	2
FG1G18220	1
FG1G18240	1
FG1G18250	1
FG1G18260	3
FG1G18270	2
FG1G18290	1
FG1G18300	2
FG1G18310	1
FG1G18320	6
FG1G18330	3
FG1G18350	2
FG1G18360	2
FG1G18370	1
FG1G18380	1
FG1G18390	1
FG1G18400	2
FG1G18420	2
FG1G18430	2
FG1G18440	6
FG1G18450	2
FG1G18460	1
FG1G18470	12
FG1G18480	1
FG1G18500	11
FG1G18510	1
FG1G18520	11
FG1G18530	1
FG1G18540	1
FG1G18550	9
FG1G18560	2
FG1G18570	1
FG1G18580	2
FG1G18590	1
FG1G18600	2
FG1G18610	1
FG1G18620	12
FG1G18640	1
FG1G18650	11
FG1G18660	2
FG1G18670	1
FG1G18680	1
FG1G18690	12
FG1G18720	1
FG1G18730	1
FG1G18740	1
FG1G18750	1
FG1G18770	1
FG1G18780	1
FG1G18790	2
FG1G18800	1
FG1G18810	7
FG1G18830	1
FG1G18860	1
FG1G18870	9
FG1G18880	1
FG1G18900	2
FG1G18910	1
FG1G18920	1
FG1G18930	1
FG1G18940	2
FG1G18950	2
FG1G18960	1
FG1G18980	2
FG1G18990	12
FG1G19000	1
FG1G19010	1
FG1G19030	2
FG1G19040	12
FG1G19110	11
FG1G19120	1
FG1G19140	1
FG1G19150	1
FG1G19160	1
FG1G19170	2
FG1G19180	2
FG1G19190	3
FG1G19210	3
FG1G19220	1
FG1G19230	2
FG1G19240	2
FG1G19250	1
FG1G19260	2
FG1G19280	1
FG1G19290	2
FG1G19300	3
FG1G19310	3
FG1G19320	1
FG1G19330	1
FG1G19340	11
FG1G19350	2
FG1G19360	12
FG1G19380	1
FG1G19410	1
FG1G19420	2
FG1G19430	2
FG1G19490	1
FG1G19500	12
FG1G19510	1
FG1G19520	2
FG1G19530	1
FG1G19540	1
FG1G19560	1
FG1G19580	1
FG1G19590	1
FG1G19600	10
FG1G19610	11
FG1G19620	1
