Gene	PS
FGSG_00449	1
FGSG_00450	2
FGSG_00451	1
FGSG_00452	1
FGSG_00453	10
FGSG_00454	1
FGSG_00455	3
FGSG_00456	2
FGSG_00457	1
FGSG_00458	1
FGSG_00459	1
FGSG_00460	1
FGSG_00461	1
FGSG_00462	1
FGSG_00463	2
FGSG_00464	1
FGSG_00465	1
FGSG_00466	2
FGSG_00467	2
FGSG_00468	1
FGSG_00469	1
FGSG_00470	2
FGSG_00471	2
FGSG_00472	1
FGSG_00473	11
FGSG_00474	2
FGSG_00475	1
FGSG_00476	3
FGSG_00477	2
FGSG_00478	1
FGSG_00479	6
FGSG_00480	1
FGSG_00481	1
FGSG_00482	2
FGSG_00483	3
FGSG_00484	6
FGSG_00485	2
FGSG_00486	1
FGSG_00487	3
FGSG_00488	1
FGSG_00489	1
FGSG_00490	1
FGSG_00491	1
FGSG_00492	3
FGSG_00493	1
FGSG_00494	1
FGSG_00495	2
FGSG_00496	1
FGSG_00497	1
FGSG_00499	2
FGSG_00500	1
FGSG_00501	1
FGSG_00502	1
FGSG_00503	1
FGSG_00504	1
FGSG_00505	1
FGSG_00506	1
FGSG_00507	1
FGSG_00508	1
FGSG_00509	1
FGSG_00510	2
FGSG_00511	1
FGSG_00512	2
FGSG_00513	3
FGSG_00514	1
FGSG_00515	1
FGSG_00516	11
FGSG_00517	3
FGSG_00518	1
FGSG_00519	1
FGSG_00520	1
FGSG_00521	6
FGSG_00522	11
FGSG_00523	1
FGSG_00524	1
FGSG_00525	1
FGSG_00526	2
FGSG_00527	1
FGSG_00528	2
FGSG_00529	1
FGSG_00530	2
FGSG_00531	1
FGSG_00532	3
FGSG_00533	6
FGSG_00534	3
FGSG_00535	3
FGSG_00536	1
FGSG_00537	1
FGSG_00538	1
FGSG_00539	1
FGSG_00540	1
FGSG_00541	1
FGSG_00542	1
FGSG_00543	1
FGSG_00544	6
FGSG_00545	1
FGSG_00546	2
FGSG_00548	1
FGSG_00549	3
FGSG_00550	1
FGSG_00551	1
FGSG_00552	1
FGSG_00553	2
FGSG_00554	1
FGSG_00555	1
FGSG_00556	2
FGSG_00557	9
FGSG_00558	1
FGSG_00559	1
FGSG_00560	3
FGSG_00561	1
FGSG_00562	1
FGSG_00563	2
FGSG_00564	1
FGSG_00565	2
FGSG_00566	2
FGSG_00567	1
FGSG_00568	2
FGSG_00569	1
FGSG_00570	1
FGSG_00571	1
FGSG_00572	1
FGSG_00573	2
FGSG_00574	1
FGSG_00576	1
FGSG_00577	2
FGSG_00578	1
FGSG_00579	1
FGSG_00581	1
FGSG_00582	1
FGSG_00583	2
FGSG_00584	2
FGSG_00585	1
FGSG_00586	2
FGSG_00587	1
FGSG_00588	3
FGSG_00589	1
FGSG_00590	1
FGSG_00591	3
FGSG_00592	2
FGSG_00593	1
FGSG_00594	1
FGSG_00595	1
FGSG_00596	1
FGSG_00597	1
FGSG_00598	1
FGSG_00599	10
FGSG_00600	1
FGSG_00601	8
FGSG_00602	9
FGSG_00603	7
FGSG_00604	1
FGSG_00605	11
FGSG_00606	11
FGSG_00607	1
FGSG_00608	1
FGSG_00609	1
FGSG_00610	2
FGSG_00611	3
FGSG_00612	1
FGSG_00613	1
FGSG_00614	1
FGSG_00615	1
FGSG_00616	2
FGSG_00617	3
FGSG_00618	1
FGSG_00619	11
FGSG_00620	1
FGSG_00621	1
FGSG_00622	2
FGSG_00623	1
FGSG_00624	11
FGSG_00625	2
FGSG_00626	1
FGSG_00627	1
FGSG_00628	2
FGSG_00629	1
FGSG_00630	6
FGSG_00631	1
FGSG_00633	1
FGSG_00634	1
FGSG_00635	1
FGSG_00636	1
FGSG_00637	1
FGSG_00638	1
FGSG_00639	1
FGSG_00640	2
FGSG_00641	2
FGSG_00642	2
FGSG_00643	2
FGSG_00644	1
FGSG_00645	2
FGSG_00646	1
FGSG_00647	2
FGSG_00648	2
FGSG_00649	1
FGSG_00652	10
FGSG_00653	2
FGSG_00654	1
FGSG_00655	1
FGSG_00656	2
FGSG_00657	1
FGSG_00658	2
FGSG_00659	1
FGSG_00660	1
FGSG_00661	1
FGSG_00663	1
FGSG_00664	1
FGSG_00665	1
FGSG_00666	2
FGSG_00667	1
FGSG_00668	12
FGSG_00669	1
FGSG_00670	2
FGSG_00671	1
FGSG_00672	1
FGSG_00673	11
FGSG_00674	11
FGSG_00675	1
FGSG_00677	1
FGSG_00678	2
FGSG_00680	1
FGSG_00681	3
FGSG_00682	2
FGSG_00683	1
FGSG_00684	1
FGSG_00685	1
FGSG_00686	1
FGSG_00687	11
FGSG_00688	1
FGSG_00689	2
FGSG_00690	1
FGSG_00691	1
FGSG_00692	11
FGSG_00693	1
FGSG_00694	1
FGSG_00695	1
FGSG_00696	1
FGSG_00697	1
FGSG_00698	2
FGSG_00700	1
FGSG_00701	6
FGSG_00702	1
FGSG_00703	2
FGSG_00704	1
FGSG_00705	1
FGSG_00706	1
FGSG_00707	2
FGSG_00708	1
FGSG_00709	3
FGSG_00710	1
FGSG_00712	1
FGSG_00713	1
FGSG_00714	1
FGSG_00715	2
FGSG_00716	2
FGSG_00717	2
FGSG_00718	1
FGSG_00719	1
FGSG_00720	1
FGSG_00721	1
FGSG_00722	1
FGSG_00723	3
FGSG_00724	1
FGSG_00725	3
FGSG_00726	1
FGSG_00727	2
FGSG_00728	1
FGSG_00729	2
FGSG_00730	1
FGSG_00731	1
FGSG_00732	1
FGSG_00733	11
FGSG_00734	11
FGSG_00735	1
FGSG_00736	1
FGSG_00737	1
FGSG_00738	1
FGSG_00739	1
FGSG_00740	1
FGSG_00741	1
FGSG_00742	1
FGSG_00743	2
FGSG_00744	1
FGSG_00745	1
FGSG_00746	2
FGSG_00747	1
FGSG_00748	2
FGSG_00749	1
FGSG_00750	2
FGSG_00751	1
FGSG_00752	1
FGSG_00753	6
FGSG_00756	2
FGSG_00757	1
FGSG_00758	1
FGSG_00759	1
FGSG_00760	3
FGSG_00761	6
FGSG_00762	1
FGSG_00763	3
FGSG_00764	6
FGSG_00765	1
FGSG_00766	1
FGSG_00767	1
FGSG_00768	1
FGSG_00769	3
FGSG_00770	11
FGSG_00771	1
FGSG_00772	11
FGSG_00773	1
FGSG_00774	1
FGSG_00775	2
FGSG_00776	1
FGSG_00777	1
FGSG_00778	1
FGSG_00779	11
FGSG_00780	1
FGSG_00781	1
FGSG_00782	3
FGSG_00783	1
FGSG_00784	1
FGSG_00785	2
FGSG_00786	1
FGSG_00787	1
FGSG_00788	2
FGSG_00789	7
FGSG_00790	1
FGSG_00792	1
FGSG_00793	1
FGSG_00794	1
FGSG_00796	2
FGSG_00797	1
FGSG_00798	1
FGSG_00799	2
FGSG_00800	1
FGSG_00801	1
FGSG_00802	1
FGSG_00803	1
FGSG_00804	2
FGSG_00805	1
FGSG_00806	1
FGSG_00807	1
FGSG_00808	1
FGSG_00809	1
FGSG_00810	1
FGSG_00811	1
FGSG_00812	11
FGSG_00813	2
FGSG_00814	1
FGSG_00815	1
FGSG_00817	2
FGSG_00818	1
FGSG_00819	1
FGSG_00820	2
FGSG_00821	1
FGSG_00822	2
FGSG_00823	1
FGSG_00824	1
FGSG_00825	1
FGSG_00826	1
FGSG_00827	1
FGSG_00828	1
FGSG_00829	2
FGSG_00831	2
FGSG_00832	1
FGSG_00833	1
FGSG_00834	1
FGSG_00836	1
FGSG_00837	2
FGSG_00838	1
FGSG_00840	1
FGSG_00841	1
FGSG_00842	2
FGSG_00843	1
FGSG_00844	1
FGSG_00845	1
FGSG_00846	1
FGSG_00847	7
FGSG_00848	2
FGSG_00849	3
FGSG_00850	2
FGSG_00851	8
FGSG_00852	1
FGSG_00853	8
FGSG_00855	2
FGSG_00856	1
FGSG_00857	1
FGSG_00858	6
FGSG_00859	2
FGSG_00860	2
FGSG_00861	1
FGSG_00862	1
FGSG_00863	1
FGSG_00864	2
FGSG_00865	1
FGSG_00866	1
FGSG_00867	11
FGSG_00868	1
FGSG_00869	2
FGSG_00870	2
FGSG_00871	1
FGSG_00872	1
FGSG_00873	1
FGSG_00874	1
FGSG_00875	1
FGSG_00876	1
FGSG_00877	1
FGSG_00878	7
FGSG_00879	11
FGSG_00880	6
FGSG_00882	2
FGSG_00883	1
FGSG_00884	1
FGSG_00885	1
FGSG_00886	1
FGSG_00887	2
FGSG_00889	8
FGSG_00890	1
FGSG_00891	11
FGSG_00892	1
FGSG_00893	1
FGSG_00894	2
FGSG_00895	1
FGSG_00896	1
FGSG_00897	1
FGSG_00898	2
FGSG_00899	1
FGSG_00900	1
FGSG_00901	2
FGSG_00902	1
FGSG_00903	1
FGSG_00904	1
FGSG_00905	1
FGSG_00906	1
FGSG_00907	2
FGSG_00908	2
FGSG_00909	1
FGSG_00910	1
FGSG_00911	1
FGSG_00912	1
FGSG_00913	2
FGSG_00914	1
FGSG_00915	2
FGSG_00916	1
FGSG_00917	1
FGSG_00918	7
FGSG_00919	11
FGSG_00920	1
FGSG_00921	1
FGSG_00922	7
FGSG_00923	1
FGSG_00924	1
FGSG_00925	1
FGSG_00926	1
FGSG_00927	11
FGSG_00928	11
FGSG_00929	1
FGSG_00930	1
FGSG_00931	3
FGSG_00932	2
FGSG_00933	1
FGSG_00934	2
FGSG_00935	3
FGSG_00936	11
FGSG_00937	11
FGSG_00938	11
FGSG_00939	1
FGSG_00940	1
FGSG_00941	1
FGSG_00942	11
FGSG_00943	11
FGSG_00944	11
FGSG_00945	1
FGSG_00946	1
FGSG_00947	1
FGSG_00948	6
FGSG_00949	1
FGSG_00950	1
FGSG_00951	3
FGSG_00952	1
FGSG_00955	1
FGSG_00956	2
FGSG_00957	2
FGSG_00958	1
FGSG_00959	2
FGSG_00960	1
FGSG_00961	1
FGSG_00963	8
FGSG_00964	1
FGSG_00965	1
FGSG_00966	6
FGSG_00967	1
FGSG_00968	1
FGSG_00969	1
FGSG_00970	1
FGSG_00971	1
FGSG_00972	2
FGSG_00973	6
FGSG_00974	1
FGSG_00975	3
FGSG_00976	1
FGSG_00977	6
FGSG_00979	1
FGSG_00980	11
FGSG_00982	1
FGSG_00983	2
FGSG_00984	3
FGSG_00985	3
FGSG_00986	1
FGSG_00987	9
FGSG_00989	1
FGSG_00990	1
FGSG_00992	10
FGSG_00993	11
FGSG_00994	1
FGSG_00995	2
FGSG_00996	2
FGSG_00997	2
FGSG_00998	1
FGSG_00999	2
FGSG_01000	1
FGSG_01002	2
FGSG_01003	2
FGSG_01004	1
FGSG_01005	2
FGSG_01006	1
FGSG_01007	2
FGSG_01008	1
FGSG_01010	2
FGSG_01011	1
FGSG_01012	1
FGSG_01013	2
FGSG_01014	1
FGSG_01015	1
FGSG_01016	1
FGSG_01017	1
FGSG_01018	1
FGSG_01019	2
FGSG_01020	2
FGSG_01021	1
FGSG_01022	3
FGSG_01023	2
FGSG_01024	1
FGSG_01025	2
FGSG_01026	4
FGSG_01027	1
FGSG_01028	1
FGSG_01029	1
FGSG_01030	1
FGSG_01031	1
FGSG_01032	1
FGSG_01033	1
FGSG_01034	2
FGSG_01035	1
FGSG_01036	2
FGSG_01037	1
FGSG_01038	1
FGSG_01039	2
FGSG_01040	2
FGSG_01041	2
FGSG_01042	1
FGSG_01043	1
FGSG_01044	2
FGSG_01045	3
FGSG_01046	1
FGSG_01047	2
FGSG_01048	1
FGSG_01049	1
FGSG_01050	6
FGSG_01051	2
FGSG_01052	1
FGSG_01053	1
FGSG_01054	2
FGSG_01055	1
FGSG_01056	4
FGSG_01057	1
FGSG_01058	1
FGSG_01059	1
FGSG_01060	1
FGSG_01061	2
FGSG_01062	2
FGSG_01063	1
FGSG_01064	1
FGSG_01065	1
FGSG_01066	1
FGSG_01067	2
FGSG_01068	2
FGSG_01069	1
FGSG_01070	10
FGSG_01072	1
FGSG_01074	10
FGSG_01075	11
FGSG_01076	11
FGSG_01077	11
FGSG_01078	11
FGSG_01081	1
FGSG_01082	1
FGSG_01083	1
FGSG_01084	2
FGSG_01085	1
FGSG_01086	1
FGSG_01087	11
FGSG_01088	3
FGSG_01089	11
FGSG_01091	1
FGSG_01092	1
FGSG_01094	1
FGSG_01095	1
FGSG_01096	1
FGSG_01097	1
FGSG_01098	1
FGSG_01099	1
FGSG_01100	2
FGSG_01101	3
FGSG_01102	1
FGSG_01103	2
FGSG_01104	1
FGSG_01105	2
FGSG_01106	1
FGSG_01107	1
FGSG_01108	1
FGSG_01109	1
FGSG_01111	1
FGSG_01112	1
FGSG_01114	11
FGSG_01115	1
FGSG_01116	1
FGSG_01117	6
FGSG_01118	1
FGSG_01119	1
FGSG_01120	1
FGSG_01121	1
FGSG_01122	2
FGSG_01123	1
FGSG_01124	2
FGSG_01125	2
FGSG_01126	1
FGSG_01127	9
FGSG_01128	1
FGSG_01129	2
FGSG_01130	1
FGSG_01131	1
FGSG_01132	1
FGSG_01133	1
FGSG_01134	1
FGSG_01135	1
FGSG_01136	1
FGSG_01137	1
FGSG_01138	1
FGSG_01139	2
FGSG_01140	11
FGSG_01141	1
FGSG_01142	1
FGSG_01143	11
FGSG_01144	1
FGSG_01145	1
FGSG_01146	6
FGSG_01147	6
FGSG_01148	11
FGSG_01149	2
FGSG_01150	1
FGSG_01151	1
FGSG_01152	2
FGSG_01153	3
FGSG_01154	1
FGSG_01155	1
FGSG_01156	1
FGSG_01157	1
FGSG_01158	1
FGSG_01159	1
FGSG_01160	1
FGSG_01161	1
FGSG_01162	1
FGSG_01163	2
FGSG_01164	1
FGSG_01165	1
FGSG_01166	2
FGSG_01167	1
FGSG_01168	2
FGSG_01169	1
FGSG_01170	1
FGSG_01171	1
FGSG_01172	2
FGSG_01173	1
FGSG_01174	1
FGSG_01175	1
FGSG_01176	1
FGSG_01177	1
FGSG_01178	6
FGSG_01179	2
FGSG_01180	3
FGSG_01181	3
FGSG_01182	2
FGSG_01183	1
FGSG_01184	1
FGSG_01185	1
FGSG_01186	1
FGSG_01187	1
FGSG_01188	1
FGSG_01189	2
FGSG_01190	1
FGSG_01191	1
FGSG_01192	11
FGSG_01193	1
FGSG_01194	1
FGSG_01195	2
FGSG_01196	1
FGSG_01197	2
FGSG_01198	1
FGSG_01199	1
FGSG_01200	1
FGSG_01201	3
FGSG_01202	2
FGSG_01203	1
FGSG_01204	2
FGSG_01205	3
FGSG_01206	2
FGSG_01207	1
FGSG_01208	1
FGSG_01209	1
FGSG_01210	1
FGSG_01211	2
FGSG_01212	2
FGSG_01213	2
FGSG_01214	6
FGSG_01215	2
FGSG_01216	1
FGSG_01217	1
FGSG_01218	11
FGSG_01219	1
FGSG_01220	1
FGSG_01221	1
FGSG_01222	2
FGSG_01223	1
FGSG_01224	2
FGSG_01225	1
FGSG_01226	1
FGSG_01227	1
FGSG_01228	2
FGSG_01229	1
FGSG_01230	1
FGSG_01231	1
FGSG_01232	1
FGSG_01233	1
FGSG_01234	1
FGSG_01235	1
FGSG_01236	1
FGSG_01237	2
FGSG_01238	1
FGSG_01239	7
FGSG_01240	1
FGSG_01241	1
FGSG_01242	9
FGSG_01243	1
FGSG_01244	2
FGSG_01245	1
FGSG_01247	2
FGSG_01248	1
FGSG_01249	2
FGSG_01250	1
FGSG_01251	1
FGSG_01252	2
FGSG_01253	11
FGSG_01254	1
FGSG_01255	1
FGSG_01256	1
FGSG_01257	1
FGSG_01258	2
FGSG_01261	7
FGSG_01263	2
FGSG_01264	2
FGSG_01265	1
FGSG_01266	2
FGSG_01267	1
FGSG_01268	2
FGSG_01269	3
FGSG_01270	3
FGSG_01271	1
FGSG_01272	1
FGSG_01273	1
FGSG_01274	1
FGSG_01275	1
FGSG_01276	2
FGSG_01277	2
FGSG_01278	1
FGSG_01279	1
FGSG_01280	2
FGSG_01281	1
FGSG_01282	1
FGSG_01283	1
FGSG_01284	1
FGSG_01285	1
FGSG_01286	11
FGSG_01287	1
FGSG_01288	1
FGSG_01289	1
FGSG_01290	1
FGSG_01291	1
FGSG_01292	1
FGSG_01293	1
FGSG_01294	1
FGSG_01295	1
FGSG_01296	7
FGSG_01298	2
FGSG_01299	1
FGSG_01300	1
FGSG_01301	1
FGSG_01302	1
FGSG_01303	11
FGSG_01304	1
FGSG_01306	1
FGSG_01307	2
FGSG_01308	1
FGSG_01309	1
FGSG_01310	2
FGSG_01311	1
FGSG_01312	1
FGSG_01313	2
FGSG_01314	1
FGSG_01315	9
FGSG_01316	1
FGSG_01317	1
FGSG_01318	1
FGSG_01319	2
FGSG_01320	1
FGSG_01321	1
FGSG_01322	1
FGSG_01323	1
FGSG_01324	2
FGSG_01325	2
FGSG_01326	2
FGSG_01327	6
FGSG_01328	1
FGSG_01329	1
FGSG_01330	1
FGSG_01331	3
FGSG_01332	1
FGSG_01333	1
FGSG_01334	1
FGSG_01335	9
FGSG_01336	1
FGSG_01337	1
FGSG_01338	3
FGSG_01339	2
FGSG_01340	5
FGSG_01341	2
FGSG_01342	1
FGSG_01343	2
FGSG_01344	1
FGSG_01345	1
FGSG_01346	1
FGSG_01347	1
FGSG_01348	1
FGSG_01349	1
FGSG_01350	2
FGSG_01351	1
FGSG_01352	1
FGSG_01353	1
FGSG_01354	1
FGSG_01355	2
FGSG_01356	2
FGSG_01357	1
FGSG_01358	1
FGSG_01359	1
FGSG_01360	2
FGSG_01361	1
FGSG_01362	2
FGSG_01363	6
FGSG_01364	1
FGSG_01365	2
FGSG_01366	2
FGSG_01368	3
FGSG_01369	1
FGSG_01370	1
FGSG_01371	1
FGSG_01372	1
FGSG_01373	1
FGSG_01374	2
FGSG_01375	1
FGSG_01376	3
FGSG_01377	2
FGSG_01378	2
FGSG_01379	1
FGSG_01381	1
FGSG_01382	1
FGSG_01383	3
FGSG_01384	9
FGSG_01385	1
FGSG_01386	1
FGSG_01387	3
FGSG_01388	1
FGSG_01389	1
FGSG_01390	1
FGSG_01391	1
FGSG_01392	1
FGSG_01393	3
FGSG_01394	1
FGSG_01395	1
FGSG_01396	6
FGSG_01397	1
FGSG_01398	2
FGSG_01399	1
FGSG_01400	2
FGSG_01401	7
FGSG_01402	2
FGSG_01403	1
FGSG_01404	1
FGSG_01405	2
FGSG_01406	1
FGSG_01407	1
FGSG_01408	1
FGSG_01409	2
FGSG_01410	1
FGSG_01411	2
FGSG_01412	2
FGSG_01413	1
FGSG_01414	7
FGSG_01415	2
FGSG_01417	1
FGSG_01418	6
FGSG_01419	1
FGSG_01420	1
FGSG_01421	1
FGSG_01422	1
FGSG_01424	1
FGSG_01425	1
FGSG_01426	1
FGSG_01428	2
FGSG_01429	1
FGSG_01430	1
FGSG_01431	3
FGSG_01432	1
FGSG_01433	1
FGSG_01434	2
FGSG_01435	2
FGSG_01436	2
FGSG_01437	2
FGSG_01438	1
FGSG_01439	2
FGSG_01440	1
FGSG_01442	2
FGSG_01443	1
FGSG_01444	2
FGSG_01445	1
FGSG_01446	1
FGSG_01447	1
FGSG_01448	1
FGSG_01449	1
FGSG_01450	1
FGSG_01451	1
FGSG_01452	2
FGSG_01453	1
FGSG_01454	2
FGSG_01455	10
FGSG_01457	1
FGSG_01458	10
FGSG_01459	8
FGSG_01460	11
FGSG_01461	9
FGSG_01462	1
FGSG_01463	1
FGSG_01464	1
FGSG_01465	1
FGSG_01466	2
FGSG_01467	2
FGSG_01468	11
FGSG_01469	1
FGSG_01470	1
FGSG_01472	1
FGSG_01473	1
FGSG_01474	11
FGSG_01475	1
FGSG_01476	1
FGSG_01477	7
FGSG_01478	1
FGSG_01479	11
FGSG_01480	2
FGSG_01481	2
FGSG_01482	3
FGSG_01483	7
FGSG_01484	1
FGSG_01485	1
