Gene	PS
BD626DRAFT_11670	1
BD626DRAFT_116826	12
BD626DRAFT_116866	1
BD626DRAFT_116868	1
BD626DRAFT_117119	2
BD626DRAFT_117249	1
BD626DRAFT_11726	12
BD626DRAFT_117490	12
BD626DRAFT_11754	2
BD626DRAFT_117800	12
BD626DRAFT_11783	2
BD626DRAFT_117835	7
BD626DRAFT_117931	7
BD626DRAFT_11805	10
BD626DRAFT_118050	6
BD626DRAFT_118119	1
BD626DRAFT_118291	6
BD626DRAFT_11831	12
BD626DRAFT_118360	1
BD626DRAFT_118397	1
BD626DRAFT_118713	2
BD626DRAFT_118862	1
BD626DRAFT_118896	1
BD626DRAFT_118922	2
BD626DRAFT_119094	2
BD626DRAFT_119109	2
BD626DRAFT_119134	12
BD626DRAFT_119327	12
BD626DRAFT_119328	1
BD626DRAFT_119329	12
BD626DRAFT_119463	12
BD626DRAFT_119491	1
BD626DRAFT_119554	12
BD626DRAFT_119601	10
BD626DRAFT_119709	1
BD626DRAFT_119764	10
BD626DRAFT_119797	10
BD626DRAFT_119924	10
BD626DRAFT_120093	12
BD626DRAFT_120144	12
BD626DRAFT_120152	12
BD626DRAFT_120212	12
BD626DRAFT_120230	12
BD626DRAFT_120238	10
BD626DRAFT_120271	12
BD626DRAFT_120326	1
BD626DRAFT_120758	12
BD626DRAFT_120808	1
BD626DRAFT_12100	1
BD626DRAFT_121165	1
BD626DRAFT_121253	1
BD626DRAFT_121331	2
BD626DRAFT_121414	2
BD626DRAFT_121440	2
BD626DRAFT_121443	10
BD626DRAFT_121481	1
BD626DRAFT_121482	7
BD626DRAFT_121724	3
BD626DRAFT_121878	10
BD626DRAFT_122308	2
BD626DRAFT_12231	2
BD626DRAFT_122458	12
BD626DRAFT_122559	1
BD626DRAFT_122647	8
BD626DRAFT_122658	12
BD626DRAFT_12266	12
BD626DRAFT_122699	3
BD626DRAFT_122711	12
BD626DRAFT_122762	7
BD626DRAFT_122854	12
BD626DRAFT_122863	3
BD626DRAFT_124827	1
BD626DRAFT_124880	12
BD626DRAFT_12495	2
BD626DRAFT_124966	7
BD626DRAFT_125107	1
BD626DRAFT_125171	1
BD626DRAFT_12530	8
BD626DRAFT_125341	1
BD626DRAFT_125389	9
BD626DRAFT_125437	1
BD626DRAFT_125644	12
BD626DRAFT_126053	2
BD626DRAFT_12619	2
BD626DRAFT_126304	9
BD626DRAFT_126316	1
BD626DRAFT_126407	10
BD626DRAFT_126408	7
BD626DRAFT_126414	12
BD626DRAFT_126459	1
BD626DRAFT_126679	1
BD626DRAFT_126776	8
BD626DRAFT_126780	12
BD626DRAFT_126981	1
BD626DRAFT_127019	9
BD626DRAFT_12721	12
BD626DRAFT_127635	12
BD626DRAFT_127846	1
BD626DRAFT_127889	1
BD626DRAFT_127927	10
BD626DRAFT_128097	1
BD626DRAFT_12818	1
BD626DRAFT_128202	2
BD626DRAFT_128383	1
BD626DRAFT_12882	1
BD626DRAFT_128867	12
BD626DRAFT_129040	12
BD626DRAFT_129074	12
BD626DRAFT_12950	4
BD626DRAFT_129832	2
BD626DRAFT_130393	7
BD626DRAFT_130412	12
BD626DRAFT_130426	12
BD626DRAFT_130464	12
BD626DRAFT_130465	12
BD626DRAFT_130610	2
BD626DRAFT_130776	12
BD626DRAFT_131070	1
BD626DRAFT_131086	12
BD626DRAFT_131352	7
BD626DRAFT_131391	7
BD626DRAFT_131534	12
BD626DRAFT_131538	1
BD626DRAFT_131627	4
BD626DRAFT_131720	1
BD626DRAFT_13189	1
BD626DRAFT_131938	1
BD626DRAFT_132061	1
BD626DRAFT_13215	7
BD626DRAFT_132532	1
BD626DRAFT_132624	1
BD626DRAFT_132861	10
BD626DRAFT_132890	1
BD626DRAFT_133143	7
BD626DRAFT_133166	12
BD626DRAFT_133205	1
BD626DRAFT_133240	12
BD626DRAFT_13382	1
BD626DRAFT_13430	1
BD626DRAFT_1344	10
BD626DRAFT_135232	12
BD626DRAFT_135335	1
BD626DRAFT_135537	2
BD626DRAFT_135627	12
BD626DRAFT_135960	1
BD626DRAFT_13600	1
BD626DRAFT_136411	1
BD626DRAFT_136519	2
BD626DRAFT_13674	6
BD626DRAFT_137113	3
BD626DRAFT_137117	7
BD626DRAFT_137145	1
BD626DRAFT_137320	1
BD626DRAFT_137431	1
BD626DRAFT_13752	7
BD626DRAFT_13754	12
BD626DRAFT_13772	12
BD626DRAFT_137867	7
BD626DRAFT_138113	2
BD626DRAFT_138176	3
BD626DRAFT_138369	1
BD626DRAFT_138459	10
BD626DRAFT_13889	1
BD626DRAFT_140069	1
BD626DRAFT_140083	12
BD626DRAFT_140084	12
BD626DRAFT_140159	10
BD626DRAFT_140168	2
BD626DRAFT_140284	1
BD626DRAFT_140351	2
BD626DRAFT_140402	2
BD626DRAFT_140430	1
BD626DRAFT_140446	1
BD626DRAFT_140497	1
BD626DRAFT_140677	10
BD626DRAFT_14072	12
BD626DRAFT_141107	7
BD626DRAFT_141423	10
BD626DRAFT_141544	10
BD626DRAFT_141575	1
BD626DRAFT_143648	7
BD626DRAFT_143739	7
BD626DRAFT_14377	12
BD626DRAFT_143882	4
BD626DRAFT_143887	1
BD626DRAFT_143997	4
BD626DRAFT_14412	12
BD626DRAFT_144625	1
BD626DRAFT_144784	1
BD626DRAFT_144825	12
BD626DRAFT_144942	2
BD626DRAFT_144968	12
BD626DRAFT_145015	12
BD626DRAFT_145173	12
BD626DRAFT_145241	7
BD626DRAFT_145242	10
BD626DRAFT_145520	5
BD626DRAFT_145681	2
BD626DRAFT_145786	1
BD626DRAFT_146097	12
BD626DRAFT_14637	12
BD626DRAFT_14655	7
BD626DRAFT_146649	10
BD626DRAFT_1469	1
BD626DRAFT_147226	12
BD626DRAFT_147368	12
BD626DRAFT_147499	12
BD626DRAFT_147500	12
BD626DRAFT_14776	1
BD626DRAFT_147762	12
BD626DRAFT_147847	12
BD626DRAFT_14813	10
BD626DRAFT_14820	1
BD626DRAFT_148329	4
BD626DRAFT_148333	10
BD626DRAFT_14852	9
BD626DRAFT_149580	12
BD626DRAFT_149638	12
BD626DRAFT_149653	12
BD626DRAFT_149730	12
BD626DRAFT_149799	12
BD626DRAFT_149840	12
BD626DRAFT_149900	1
BD626DRAFT_149984	2
BD626DRAFT_149989	9
BD626DRAFT_15019	1
BD626DRAFT_150312	9
BD626DRAFT_150314	12
BD626DRAFT_150323	9
BD626DRAFT_150328	12
BD626DRAFT_15034	12
BD626DRAFT_150650	12
BD626DRAFT_150684	1
BD626DRAFT_150850	1
BD626DRAFT_150908	7
BD626DRAFT_151079	10
BD626DRAFT_151083	3
BD626DRAFT_151156	12
BD626DRAFT_151190	12
BD626DRAFT_15121	10
BD626DRAFT_151556	12
BD626DRAFT_151568	1
BD626DRAFT_151722	10
BD626DRAFT_151747	12
BD626DRAFT_151824	1
BD626DRAFT_151845	10
BD626DRAFT_152009	12
BD626DRAFT_152015	12
BD626DRAFT_152039	12
BD626DRAFT_153150	10
BD626DRAFT_153215	12
BD626DRAFT_153224	1
BD626DRAFT_153249	2
BD626DRAFT_15346	4
BD626DRAFT_153476	10
BD626DRAFT_153559	7
BD626DRAFT_153598	10
BD626DRAFT_153814	2
BD626DRAFT_15383	12
BD626DRAFT_153917	10
BD626DRAFT_154130	7
BD626DRAFT_154204	1
BD626DRAFT_154227	1
BD626DRAFT_154399	2
BD626DRAFT_154400	12
BD626DRAFT_154470	10
BD626DRAFT_154545	1
BD626DRAFT_154567	1
BD626DRAFT_154914	1
BD626DRAFT_154932	1
BD626DRAFT_154993	12
BD626DRAFT_155084	1
BD626DRAFT_155108	1
BD626DRAFT_155132	1
BD626DRAFT_155402	7
BD626DRAFT_155407	2
BD626DRAFT_155598	1
BD626DRAFT_15611	1
BD626DRAFT_15614	2
BD626DRAFT_156251	12
BD626DRAFT_156263	12
BD626DRAFT_156533	10
BD626DRAFT_156548	12
BD626DRAFT_156745	12
BD626DRAFT_156903	4
BD626DRAFT_156908	3
BD626DRAFT_156925	1
BD626DRAFT_157067	12
BD626DRAFT_157133	12
BD626DRAFT_157218	9
BD626DRAFT_157242	10
BD626DRAFT_157341	7
BD626DRAFT_157365	12
BD626DRAFT_157366	3
BD626DRAFT_157383	1
BD626DRAFT_157419	7
BD626DRAFT_157471	1
BD626DRAFT_157566	2
BD626DRAFT_157697	5
BD626DRAFT_157841	1
BD626DRAFT_157947	2
BD626DRAFT_15811	12
BD626DRAFT_1582	1
BD626DRAFT_158237	1
BD626DRAFT_158238	7
BD626DRAFT_15851	1
BD626DRAFT_15866	2
BD626DRAFT_158836	12
BD626DRAFT_158899	10
BD626DRAFT_158986	12
BD626DRAFT_159027	12
BD626DRAFT_159094	12
BD626DRAFT_159317	1
BD626DRAFT_159416	12
BD626DRAFT_159505	7
BD626DRAFT_159712	9
BD626DRAFT_159771	10
BD626DRAFT_160068	12
BD626DRAFT_160104	12
BD626DRAFT_16023	2
BD626DRAFT_160249	12
BD626DRAFT_160251	12
BD626DRAFT_160298	12
BD626DRAFT_160336	1
BD626DRAFT_160389	1
BD626DRAFT_1604	12
BD626DRAFT_160424	2
BD626DRAFT_160662	12
BD626DRAFT_160785	1
BD626DRAFT_16093	3
BD626DRAFT_160957	2
BD626DRAFT_160981	1
BD626DRAFT_16101	10
BD626DRAFT_16105	2
BD626DRAFT_161106	1
BD626DRAFT_161281	1
BD626DRAFT_161394	1
BD626DRAFT_161452	3
BD626DRAFT_161500	7
BD626DRAFT_161622	12
BD626DRAFT_16169	1
BD626DRAFT_161709	7
BD626DRAFT_161717	3
BD626DRAFT_161736	9
BD626DRAFT_161745	12
BD626DRAFT_161812	7
BD626DRAFT_162133	6
BD626DRAFT_162147	5
BD626DRAFT_162464	12
BD626DRAFT_16292	12
BD626DRAFT_163255	1
BD626DRAFT_163305	1
BD626DRAFT_163369	1
BD626DRAFT_163380	1
BD626DRAFT_163490	4
BD626DRAFT_163525	7
BD626DRAFT_163531	1
BD626DRAFT_163588	1
BD626DRAFT_163605	8
BD626DRAFT_163679	3
BD626DRAFT_163700	1
BD626DRAFT_163861	1
BD626DRAFT_164017	1
BD626DRAFT_164038	7
BD626DRAFT_164272	2
BD626DRAFT_164439	1
BD626DRAFT_164441	1
BD626DRAFT_164750	12
BD626DRAFT_164791	1
BD626DRAFT_164929	10
BD626DRAFT_164936	2
BD626DRAFT_165009	1
BD626DRAFT_165026	7
BD626DRAFT_165151	7
BD626DRAFT_165357	12
BD626DRAFT_165446	2
BD626DRAFT_165476	1
BD626DRAFT_165534	1
BD626DRAFT_165551	12
BD626DRAFT_165610	12
BD626DRAFT_165666	12
BD626DRAFT_165909	3
BD626DRAFT_165928	12
BD626DRAFT_166024	7
BD626DRAFT_16607	7
BD626DRAFT_166128	2
BD626DRAFT_16623	4
BD626DRAFT_166252	12
BD626DRAFT_166310	1
BD626DRAFT_166525	12
BD626DRAFT_166741	1
BD626DRAFT_166801	5
BD626DRAFT_166974	1
BD626DRAFT_167001	10
BD626DRAFT_167045	12
BD626DRAFT_167153	7
BD626DRAFT_16721	2
BD626DRAFT_16731	12
BD626DRAFT_167332	12
BD626DRAFT_167343	12
BD626DRAFT_167381	1
BD626DRAFT_167509	7
BD626DRAFT_167600	2
BD626DRAFT_167728	7
BD626DRAFT_167911	1
BD626DRAFT_16793	12
BD626DRAFT_16796	12
BD626DRAFT_168017	6
BD626DRAFT_168218	1
BD626DRAFT_16828	5
BD626DRAFT_168453	1
BD626DRAFT_168493	2
BD626DRAFT_168553	12
BD626DRAFT_168704	1
BD626DRAFT_168915	12
BD626DRAFT_169382	7
BD626DRAFT_169384	7
BD626DRAFT_169432	2
BD626DRAFT_169434	12
BD626DRAFT_169470	12
BD626DRAFT_169579	1
BD626DRAFT_170006	12
BD626DRAFT_170041	12
BD626DRAFT_170075	12
BD626DRAFT_170114	12
BD626DRAFT_170233	12
BD626DRAFT_170369	12
BD626DRAFT_17042	1
BD626DRAFT_17043	1
BD626DRAFT_170450	1
BD626DRAFT_170500	12
BD626DRAFT_170727	1
BD626DRAFT_170876	12
BD626DRAFT_170902	12
BD626DRAFT_170903	12
BD626DRAFT_170952	12
BD626DRAFT_171073	1
BD626DRAFT_171076	12
BD626DRAFT_171107	2
BD626DRAFT_171217	12
BD626DRAFT_171255	12
BD626DRAFT_17126	1
BD626DRAFT_171366	12
BD626DRAFT_171401	12
BD626DRAFT_171417	12
BD626DRAFT_171424	12
BD626DRAFT_171505	12
BD626DRAFT_171522	12
BD626DRAFT_171551	12
BD626DRAFT_171552	12
BD626DRAFT_171643	12
BD626DRAFT_171656	12
BD626DRAFT_171685	12
BD626DRAFT_171699	12
BD626DRAFT_171706	12
BD626DRAFT_171719	12
BD626DRAFT_171723	12
BD626DRAFT_171734	12
BD626DRAFT_171789	12
BD626DRAFT_171977	12
BD626DRAFT_171995	12
BD626DRAFT_17209	12
BD626DRAFT_17221	7
BD626DRAFT_172448	1
BD626DRAFT_172886	12
BD626DRAFT_172925	12
BD626DRAFT_173046	10
BD626DRAFT_173162	7
BD626DRAFT_173705	1
BD626DRAFT_173887	12
BD626DRAFT_173896	12
BD626DRAFT_173906	12
BD626DRAFT_173909	7
BD626DRAFT_173983	2
BD626DRAFT_173987	9
BD626DRAFT_174008	2
BD626DRAFT_174126	8
BD626DRAFT_174441	5
BD626DRAFT_174644	12
BD626DRAFT_174728	8
BD626DRAFT_174961	10
BD626DRAFT_175068	10
BD626DRAFT_175102	1
BD626DRAFT_175125	1
BD626DRAFT_175185	9
BD626DRAFT_175202	7
BD626DRAFT_175355	12
BD626DRAFT_175418	6
BD626DRAFT_175487	1
BD626DRAFT_175541	12
BD626DRAFT_175645	2
BD626DRAFT_175771	12
BD626DRAFT_176245	12
BD626DRAFT_176290	10
BD626DRAFT_176362	7
BD626DRAFT_176412	7
BD626DRAFT_176419	7
BD626DRAFT_176498	12
BD626DRAFT_176748	12
BD626DRAFT_176778	12
BD626DRAFT_17679	1
BD626DRAFT_176811	12
BD626DRAFT_176870	12
BD626DRAFT_176993	12
BD626DRAFT_177130	12
BD626DRAFT_177187	12
BD626DRAFT_177220	12
BD626DRAFT_177299	1
BD626DRAFT_177326	10
BD626DRAFT_177372	7
BD626DRAFT_177493	7
BD626DRAFT_177687	10
BD626DRAFT_177782	1
BD626DRAFT_17779	1
BD626DRAFT_177856	7
BD626DRAFT_177932	12
BD626DRAFT_178126	12
BD626DRAFT_178434	1
BD626DRAFT_178644	2
BD626DRAFT_178716	2
BD626DRAFT_178732	10
BD626DRAFT_17892	4
BD626DRAFT_178947	2
BD626DRAFT_179141	10
BD626DRAFT_179191	12
BD626DRAFT_179267	2
BD626DRAFT_179652	2
BD626DRAFT_179786	12
BD626DRAFT_179802	1
BD626DRAFT_179978	1
BD626DRAFT_180093	2
BD626DRAFT_180159	2
BD626DRAFT_180211	5
BD626DRAFT_180275	1
BD626DRAFT_180323	10
BD626DRAFT_180769	1
BD626DRAFT_180770	7
BD626DRAFT_180889	1
BD626DRAFT_180934	1
BD626DRAFT_181023	1
BD626DRAFT_181071	10
BD626DRAFT_181122	10
BD626DRAFT_181201	7
BD626DRAFT_181225	2
BD626DRAFT_181368	10
BD626DRAFT_181411	12
BD626DRAFT_181510	12
BD626DRAFT_181592	2
BD626DRAFT_181595	7
BD626DRAFT_18166	1
BD626DRAFT_181762	7
BD626DRAFT_181841	2
BD626DRAFT_181863	6
BD626DRAFT_181982	1
BD626DRAFT_182061	1
BD626DRAFT_182099	9
BD626DRAFT_182101	7
BD626DRAFT_182126	12
BD626DRAFT_182131	12
BD626DRAFT_182132	7
BD626DRAFT_182173	1
BD626DRAFT_182764	10
BD626DRAFT_182961	10
BD626DRAFT_183068	1
BD626DRAFT_183122	1
BD626DRAFT_183195	2
BD626DRAFT_183294	12
BD626DRAFT_183357	1
BD626DRAFT_183409	1
BD626DRAFT_183468	12
BD626DRAFT_183511	7
BD626DRAFT_183535	12
BD626DRAFT_183542	9
BD626DRAFT_183565	1
BD626DRAFT_183602	1
BD626DRAFT_183664	12
BD626DRAFT_18380	12
BD626DRAFT_183889	12
BD626DRAFT_184026	12
BD626DRAFT_184090	3
BD626DRAFT_184185	12
BD626DRAFT_184231	12
BD626DRAFT_184309	1
BD626DRAFT_184430	12
BD626DRAFT_184457	12
BD626DRAFT_184513	12
BD626DRAFT_18453	1
BD626DRAFT_184540	1
BD626DRAFT_18455	8
BD626DRAFT_184573	12
BD626DRAFT_184611	9
BD626DRAFT_18463	1
BD626DRAFT_184741	7
BD626DRAFT_18480	12
BD626DRAFT_184858	12
BD626DRAFT_184899	12
BD626DRAFT_184913	4
BD626DRAFT_184990	12
BD626DRAFT_184993	12
BD626DRAFT_185006	12
BD626DRAFT_185059	12
BD626DRAFT_185070	10
BD626DRAFT_18509	2
BD626DRAFT_185230	6
BD626DRAFT_185258	10
BD626DRAFT_185268	9
BD626DRAFT_185464	1
BD626DRAFT_185472	10
BD626DRAFT_185501	12
BD626DRAFT_185613	1
BD626DRAFT_185800	1
BD626DRAFT_186215	12
BD626DRAFT_186352	12
BD626DRAFT_186488	12
BD626DRAFT_186645	2
BD626DRAFT_186735	12
BD626DRAFT_186768	5
BD626DRAFT_186815	1
BD626DRAFT_186859	1
BD626DRAFT_186918	12
BD626DRAFT_18705	12
BD626DRAFT_187073	1
BD626DRAFT_18712	7
BD626DRAFT_187124	7
BD626DRAFT_187190	10
BD626DRAFT_187204	12
BD626DRAFT_187238	12
BD626DRAFT_187274	10
BD626DRAFT_187410	1
BD626DRAFT_187454	12
BD626DRAFT_187523	7
BD626DRAFT_187528	1
BD626DRAFT_187649	12
BD626DRAFT_187858	12
BD626DRAFT_187901	12
BD626DRAFT_188171	1
BD626DRAFT_188277	9
BD626DRAFT_188294	7
BD626DRAFT_188302	1
BD626DRAFT_188366	1
BD626DRAFT_188376	3
BD626DRAFT_188820	3
BD626DRAFT_189073	12
BD626DRAFT_189128	1
BD626DRAFT_189232	2
BD626DRAFT_189629	2
BD626DRAFT_189789	12
BD626DRAFT_18994	12
BD626DRAFT_189990	1
BD626DRAFT_190067	5
BD626DRAFT_190404	10
BD626DRAFT_190629	1
BD626DRAFT_190643	1
BD626DRAFT_190841	10
BD626DRAFT_190981	1
BD626DRAFT_191035	7
BD626DRAFT_191133	7
BD626DRAFT_191259	7
BD626DRAFT_191292	7
BD626DRAFT_191389	12
BD626DRAFT_191490	2
BD626DRAFT_191502	1
BD626DRAFT_191662	7
BD626DRAFT_191777	1
BD626DRAFT_19179	6
BD626DRAFT_191904	2
BD626DRAFT_192099	7
BD626DRAFT_192111	10
BD626DRAFT_192283	9
BD626DRAFT_192286	12
BD626DRAFT_192325	1
BD626DRAFT_192359	7
BD626DRAFT_192384	12
BD626DRAFT_192488	3
BD626DRAFT_192510	1
BD626DRAFT_192670	12
BD626DRAFT_192692	12
BD626DRAFT_192796	1
BD626DRAFT_192807	1
BD626DRAFT_192810	2
BD626DRAFT_193	12
BD626DRAFT_193159	7
BD626DRAFT_19327	7
BD626DRAFT_193348	9
BD626DRAFT_193399	7
BD626DRAFT_193590	2
BD626DRAFT_193685	4
BD626DRAFT_193747	1
BD626DRAFT_193849	1
BD626DRAFT_193983	12
BD626DRAFT_194159	5
BD626DRAFT_194543	1
BD626DRAFT_194661	1
BD626DRAFT_194822	2
BD626DRAFT_194837	2
BD626DRAFT_194874	12
BD626DRAFT_19530	1
BD626DRAFT_195383	10
BD626DRAFT_195734	1
BD626DRAFT_195973	10
BD626DRAFT_196028	10
BD626DRAFT_196123	1
BD626DRAFT_196124	2
BD626DRAFT_196251	12
BD626DRAFT_196452	1
BD626DRAFT_196454	12
BD626DRAFT_196517	12
BD626DRAFT_196556	1
BD626DRAFT_196695	1
BD626DRAFT_196702	1
BD626DRAFT_196710	7
BD626DRAFT_19696	2
BD626DRAFT_197069	12
BD626DRAFT_197166	1
BD626DRAFT_197360	5
BD626DRAFT_197523	10
BD626DRAFT_197582	12
BD626DRAFT_197601	1
BD626DRAFT_197703	7
BD626DRAFT_197879	7
BD626DRAFT_198467	3
BD626DRAFT_198634	12
BD626DRAFT_198773	1
BD626DRAFT_199089	1
BD626DRAFT_199096	1
BD626DRAFT_199108	1
BD626DRAFT_199190	1
BD626DRAFT_199221	9
BD626DRAFT_19931	7
BD626DRAFT_199336	1
BD626DRAFT_199390	7
BD626DRAFT_199565	1
BD626DRAFT_199791	1
BD626DRAFT_199867	7
BD626DRAFT_2	12
BD626DRAFT_20031	1
BD626DRAFT_200600	7
BD626DRAFT_2009	7
BD626DRAFT_200914	9
BD626DRAFT_201037	9
BD626DRAFT_20104	12
BD626DRAFT_201329	1
BD626DRAFT_201365	12
BD626DRAFT_20153	12
BD626DRAFT_201734	1
BD626DRAFT_201795	1
BD626DRAFT_201841	10
BD626DRAFT_201924	1
BD626DRAFT_20203	2
BD626DRAFT_202274	7
BD626DRAFT_202357	1
BD626DRAFT_202377	1
BD626DRAFT_202467	2
BD626DRAFT_20247	10
BD626DRAFT_202590	12
BD626DRAFT_202649	1
BD626DRAFT_202753	10
BD626DRAFT_203259	1
BD626DRAFT_20347	7
BD626DRAFT_203600	1
BD626DRAFT_203679	9
BD626DRAFT_203688	12
BD626DRAFT_203703	12
BD626DRAFT_203790	12
BD626DRAFT_203815	12
BD626DRAFT_203817	12
BD626DRAFT_20387	5
BD626DRAFT_203941	12
BD626DRAFT_203965	10
BD626DRAFT_20426	12
BD626DRAFT_204326	1
BD626DRAFT_204483	7
BD626DRAFT_204604	1
BD626DRAFT_204667	5
BD626DRAFT_204935	2
BD626DRAFT_204951	2
BD626DRAFT_204986	10
BD626DRAFT_2050	12
BD626DRAFT_205100	3
BD626DRAFT_205191	8
BD626DRAFT_20520	1
BD626DRAFT_205322	1
BD626DRAFT_205347	7
BD626DRAFT_205384	12
BD626DRAFT_205540	2
BD626DRAFT_205584	12
BD626DRAFT_205619	1
BD626DRAFT_206086	7
BD626DRAFT_206164	1
BD626DRAFT_206372	10
BD626DRAFT_206491	12
BD626DRAFT_206528	9
BD626DRAFT_206621	12
BD626DRAFT_206632	7
BD626DRAFT_206668	12
BD626DRAFT_206839	12
BD626DRAFT_206885	12
BD626DRAFT_206941	10
BD626DRAFT_207007	10
BD626DRAFT_207051	12
BD626DRAFT_207057	6
BD626DRAFT_207118	12
BD626DRAFT_207135	10
BD626DRAFT_207142	12
BD626DRAFT_207143	12
BD626DRAFT_207284	12
BD626DRAFT_207305	7
BD626DRAFT_207308	12
BD626DRAFT_207501	12
BD626DRAFT_207599	12
BD626DRAFT_207770	12
BD626DRAFT_207924	1
BD626DRAFT_208048	7
BD626DRAFT_208071	7
BD626DRAFT_208090	1
BD626DRAFT_208152	1
BD626DRAFT_208169	5
BD626DRAFT_208255	12
BD626DRAFT_208266	12
BD626DRAFT_208281	12
BD626DRAFT_208353	12
BD626DRAFT_208373	12
BD626DRAFT_208391	12
BD626DRAFT_208525	1
BD626DRAFT_208557	12
BD626DRAFT_208567	12
BD626DRAFT_208586	12
BD626DRAFT_208596	12
BD626DRAFT_208704	2
