Gene	PS
BDV98DRAFT_121212	12
BDV98DRAFT_121232	2
BDV98DRAFT_121272	12
BDV98DRAFT_121324	1
BDV98DRAFT_121415	12
BDV98DRAFT_121526	5
BDV98DRAFT_121569	5
BDV98DRAFT_121805	4
BDV98DRAFT_121807	12
BDV98DRAFT_121851	12
BDV98DRAFT_121869	7
BDV98DRAFT_122080	12
BDV98DRAFT_122174	5
BDV98DRAFT_122327	1
BDV98DRAFT_122386	12
BDV98DRAFT_122406	12
BDV98DRAFT_122664	1
BDV98DRAFT_122708	7
BDV98DRAFT_12297	2
BDV98DRAFT_123016	1
BDV98DRAFT_123152	4
BDV98DRAFT_123359	12
BDV98DRAFT_123379	7
BDV98DRAFT_124052	12
BDV98DRAFT_124063	12
BDV98DRAFT_124110	12
BDV98DRAFT_124408	12
BDV98DRAFT_124486	1
BDV98DRAFT_124540	7
BDV98DRAFT_12476	2
BDV98DRAFT_124952	12
BDV98DRAFT_125288	12
BDV98DRAFT_125965	12
BDV98DRAFT_126141	6
BDV98DRAFT_126576	1
BDV98DRAFT_126737	1
BDV98DRAFT_126890	12
BDV98DRAFT_126972	12
BDV98DRAFT_127188	12
BDV98DRAFT_127501	9
BDV98DRAFT_127502	2
BDV98DRAFT_128015	12
BDV98DRAFT_12803	2
BDV98DRAFT_128102	1
BDV98DRAFT_128987	12
BDV98DRAFT_129015	2
BDV98DRAFT_129089	12
BDV98DRAFT_129183	12
BDV98DRAFT_129189	5
BDV98DRAFT_129220	12
BDV98DRAFT_129316	5
BDV98DRAFT_129440	7
BDV98DRAFT_129459	12
BDV98DRAFT_129657	1
BDV98DRAFT_129713	12
BDV98DRAFT_129886	4
BDV98DRAFT_130189	2
BDV98DRAFT_130391	12
BDV98DRAFT_130533	12
BDV98DRAFT_130538	12
BDV98DRAFT_130846	12
BDV98DRAFT_130982	1
BDV98DRAFT_131689	7
BDV98DRAFT_131821	12
BDV98DRAFT_131830	4
BDV98DRAFT_132003	2
BDV98DRAFT_132047	2
BDV98DRAFT_13216	4
BDV98DRAFT_132207	12
BDV98DRAFT_132360	12
BDV98DRAFT_132441	12
BDV98DRAFT_13314	3
BDV98DRAFT_133150	7
BDV98DRAFT_133183	12
BDV98DRAFT_133693	1
BDV98DRAFT_133702	12
BDV98DRAFT_133770	1
BDV98DRAFT_134019	12
BDV98DRAFT_134139	12
BDV98DRAFT_134146	7
BDV98DRAFT_134603	5
BDV98DRAFT_134790	7
BDV98DRAFT_13511	1
BDV98DRAFT_135147	1
BDV98DRAFT_135157	12
BDV98DRAFT_135460	12
BDV98DRAFT_135641	7
BDV98DRAFT_135718	12
BDV98DRAFT_136290	2
BDV98DRAFT_136563	12
BDV98DRAFT_136911	8
BDV98DRAFT_137148	2
BDV98DRAFT_137149	12
BDV98DRAFT_137699	9
BDV98DRAFT_13776	2
BDV98DRAFT_137967	2
BDV98DRAFT_138096	12
BDV98DRAFT_138131	12
BDV98DRAFT_138148	12
BDV98DRAFT_138269	2
BDV98DRAFT_138287	12
BDV98DRAFT_138328	1
BDV98DRAFT_139195	12
BDV98DRAFT_139311	2
BDV98DRAFT_139430	12
BDV98DRAFT_139520	7
BDV98DRAFT_140354	1
BDV98DRAFT_140461	7
BDV98DRAFT_140588	1
BDV98DRAFT_140615	1
BDV98DRAFT_140954	12
BDV98DRAFT_141063	1
BDV98DRAFT_141663	12
BDV98DRAFT_141782	12
BDV98DRAFT_142120	2
BDV98DRAFT_142237	7
BDV98DRAFT_142325	5
BDV98DRAFT_142330	2
BDV98DRAFT_142425	2
BDV98DRAFT_142452	2
BDV98DRAFT_143331	1
BDV98DRAFT_143662	7
BDV98DRAFT_143898	12
BDV98DRAFT_143921	2
BDV98DRAFT_144077	1
BDV98DRAFT_14416	1
BDV98DRAFT_14430	2
BDV98DRAFT_144803	2
BDV98DRAFT_144815	2
BDV98DRAFT_14482	1
BDV98DRAFT_145036	1
BDV98DRAFT_145368	12
BDV98DRAFT_145729	5
BDV98DRAFT_145987	7
BDV98DRAFT_145994	12
BDV98DRAFT_146164	9
BDV98DRAFT_146205	2
BDV98DRAFT_146318	2
BDV98DRAFT_146497	12
BDV98DRAFT_14682	12
BDV98DRAFT_146861	2
BDV98DRAFT_147895	1
BDV98DRAFT_148114	1
BDV98DRAFT_148288	1
BDV98DRAFT_149483	1
BDV98DRAFT_149551	2
BDV98DRAFT_149644	5
BDV98DRAFT_149914	2
BDV98DRAFT_149949	6
BDV98DRAFT_149999	1
BDV98DRAFT_150083	5
BDV98DRAFT_150643	12
BDV98DRAFT_150951	1
BDV98DRAFT_151255	1
BDV98DRAFT_15162	1
BDV98DRAFT_151858	7
BDV98DRAFT_152189	1
BDV98DRAFT_152264	1
BDV98DRAFT_152731	1
BDV98DRAFT_152794	3
BDV98DRAFT_152806	1
BDV98DRAFT_153614	7
BDV98DRAFT_15420	12
BDV98DRAFT_15437	1
BDV98DRAFT_15519	12
BDV98DRAFT_155439	1
BDV98DRAFT_155751	1
BDV98DRAFT_15678	2
BDV98DRAFT_157765	1
BDV98DRAFT_158203	7
BDV98DRAFT_15824	1
BDV98DRAFT_15850	7
BDV98DRAFT_158509	7
BDV98DRAFT_158629	12
BDV98DRAFT_158797	1
BDV98DRAFT_159054	4
BDV98DRAFT_159253	7
BDV98DRAFT_159333	1
BDV98DRAFT_159717	12
BDV98DRAFT_16033	6
BDV98DRAFT_160481	2
BDV98DRAFT_160501	1
BDV98DRAFT_160504	12
BDV98DRAFT_160512	7
BDV98DRAFT_160619	9
BDV98DRAFT_16074	1
BDV98DRAFT_16206	1
BDV98DRAFT_162557	2
BDV98DRAFT_163136	7
BDV98DRAFT_163338	12
BDV98DRAFT_163592	12
BDV98DRAFT_16360	12
BDV98DRAFT_163608	1
BDV98DRAFT_163712	1
BDV98DRAFT_16379	1
BDV98DRAFT_164055	12
BDV98DRAFT_164057	6
BDV98DRAFT_164273	5
BDV98DRAFT_164746	12
BDV98DRAFT_164908	2
BDV98DRAFT_164972	3
BDV98DRAFT_16548	2
BDV98DRAFT_165848	2
BDV98DRAFT_165941	6
BDV98DRAFT_166139	1
BDV98DRAFT_166160	12
BDV98DRAFT_166360	2
BDV98DRAFT_167499	12
BDV98DRAFT_167780	12
BDV98DRAFT_168092	12
BDV98DRAFT_168224	2
BDV98DRAFT_168480	2
BDV98DRAFT_169223	12
BDV98DRAFT_169300	1
BDV98DRAFT_169527	12
BDV98DRAFT_169867	12
BDV98DRAFT_169947	12
BDV98DRAFT_169959	12
BDV98DRAFT_170626	2
BDV98DRAFT_170629	12
BDV98DRAFT_170780	12
BDV98DRAFT_171443	12
BDV98DRAFT_171568	4
BDV98DRAFT_1716	2
BDV98DRAFT_171963	1
BDV98DRAFT_172343	4
BDV98DRAFT_17242	12
BDV98DRAFT_172692	12
BDV98DRAFT_173371	12
BDV98DRAFT_173498	12
BDV98DRAFT_173680	1
BDV98DRAFT_173786	2
BDV98DRAFT_173819	12
BDV98DRAFT_173832	12
BDV98DRAFT_17389	1
BDV98DRAFT_173902	7
BDV98DRAFT_174108	1
BDV98DRAFT_174141	1
BDV98DRAFT_174290	12
BDV98DRAFT_175580	12
BDV98DRAFT_175651	12
BDV98DRAFT_175672	12
BDV98DRAFT_175737	7
BDV98DRAFT_175743	12
BDV98DRAFT_175906	1
BDV98DRAFT_175924	1
BDV98DRAFT_176187	2
BDV98DRAFT_176268	12
BDV98DRAFT_176305	12
BDV98DRAFT_176346	2
BDV98DRAFT_176647	12
BDV98DRAFT_176673	12
BDV98DRAFT_176684	12
BDV98DRAFT_176687	8
BDV98DRAFT_176910	12
BDV98DRAFT_176931	12
BDV98DRAFT_177095	12
BDV98DRAFT_177254	1
BDV98DRAFT_177444	12
BDV98DRAFT_177532	7
BDV98DRAFT_177714	1
BDV98DRAFT_177722	12
BDV98DRAFT_177723	12
BDV98DRAFT_177747	12
BDV98DRAFT_178293	12
BDV98DRAFT_178654	12
BDV98DRAFT_179015	9
BDV98DRAFT_179411	12
BDV98DRAFT_179754	12
BDV98DRAFT_180365	12
BDV98DRAFT_180372	12
BDV98DRAFT_180453	12
BDV98DRAFT_180463	1
BDV98DRAFT_180634	12
BDV98DRAFT_180639	12
BDV98DRAFT_180684	7
BDV98DRAFT_180723	9
BDV98DRAFT_180814	7
BDV98DRAFT_180916	5
BDV98DRAFT_1812	1
BDV98DRAFT_181276	5
BDV98DRAFT_181656	12
BDV98DRAFT_181819	4
BDV98DRAFT_181968	2
BDV98DRAFT_182186	1
BDV98DRAFT_182939	5
BDV98DRAFT_183132	7
BDV98DRAFT_183144	12
BDV98DRAFT_183164	1
BDV98DRAFT_183390	6
BDV98DRAFT_183534	3
BDV98DRAFT_183993	1
BDV98DRAFT_184070	1
BDV98DRAFT_184118	1
BDV98DRAFT_184333	1
BDV98DRAFT_184617	1
BDV98DRAFT_18498	12
BDV98DRAFT_185649	7
BDV98DRAFT_185898	12
BDV98DRAFT_187064	9
BDV98DRAFT_187079	12
BDV98DRAFT_187120	1
BDV98DRAFT_187158	7
BDV98DRAFT_187336	1
BDV98DRAFT_187380	1
BDV98DRAFT_187894	12
BDV98DRAFT_187916	1
BDV98DRAFT_188038	12
BDV98DRAFT_188039	12
BDV98DRAFT_18819	1
BDV98DRAFT_18820	12
BDV98DRAFT_188426	1
BDV98DRAFT_188432	2
BDV98DRAFT_188518	9
BDV98DRAFT_188893	8
BDV98DRAFT_189203	8
BDV98DRAFT_189233	12
BDV98DRAFT_189237	12
BDV98DRAFT_189382	12
BDV98DRAFT_189645	12
BDV98DRAFT_189869	1
BDV98DRAFT_189961	1
BDV98DRAFT_190103	12
BDV98DRAFT_190319	12
BDV98DRAFT_190361	12
BDV98DRAFT_190431	7
BDV98DRAFT_190842	12
BDV98DRAFT_191018	7
BDV98DRAFT_19149	3
BDV98DRAFT_191505	12
BDV98DRAFT_191513	1
BDV98DRAFT_191660	12
BDV98DRAFT_191817	1
BDV98DRAFT_191878	1
BDV98DRAFT_191975	12
BDV98DRAFT_191981	12
BDV98DRAFT_192257	12
BDV98DRAFT_192536	12
BDV98DRAFT_192590	2
BDV98DRAFT_192631	12
BDV98DRAFT_192646	12
BDV98DRAFT_192739	12
BDV98DRAFT_192860	1
BDV98DRAFT_193027	7
BDV98DRAFT_19304	1
BDV98DRAFT_193180	7
BDV98DRAFT_193790	7
BDV98DRAFT_193838	12
BDV98DRAFT_193898	12
BDV98DRAFT_194109	7
BDV98DRAFT_194384	12
BDV98DRAFT_194574	12
BDV98DRAFT_194797	12
BDV98DRAFT_194823	9
BDV98DRAFT_195214	12
BDV98DRAFT_195276	7
BDV98DRAFT_195356	12
BDV98DRAFT_195515	12
BDV98DRAFT_195749	1
BDV98DRAFT_195913	2
BDV98DRAFT_195940	5
BDV98DRAFT_196301	12
BDV98DRAFT_196342	12
BDV98DRAFT_196559	1
BDV98DRAFT_196956	12
BDV98DRAFT_197249	12
BDV98DRAFT_197271	1
BDV98DRAFT_197595	1
BDV98DRAFT_197635	2
BDV98DRAFT_199470	12
BDV98DRAFT_199486	9
BDV98DRAFT_199998	12
BDV98DRAFT_200014	9
BDV98DRAFT_2001	2
BDV98DRAFT_200424	12
BDV98DRAFT_200834	7
BDV98DRAFT_201429	12
BDV98DRAFT_201696	3
BDV98DRAFT_201796	7
BDV98DRAFT_202480	4
BDV98DRAFT_20255	2
BDV98DRAFT_202588	6
BDV98DRAFT_20269	1
BDV98DRAFT_202807	5
BDV98DRAFT_203839	12
BDV98DRAFT_203872	1
BDV98DRAFT_203888	1
BDV98DRAFT_204010	8
BDV98DRAFT_204152	12
BDV98DRAFT_204356	12
BDV98DRAFT_204486	12
BDV98DRAFT_204590	12
BDV98DRAFT_204890	12
BDV98DRAFT_205002	12
BDV98DRAFT_205059	12
BDV98DRAFT_205064	1
BDV98DRAFT_205135	12
BDV98DRAFT_205235	8
BDV98DRAFT_205261	12
BDV98DRAFT_205308	2
BDV98DRAFT_205521	12
BDV98DRAFT_205612	12
BDV98DRAFT_205640	12
BDV98DRAFT_205665	12
BDV98DRAFT_205686	7
BDV98DRAFT_205815	12
BDV98DRAFT_205877	1
BDV98DRAFT_205878	7
BDV98DRAFT_206510	12
BDV98DRAFT_206977	12
BDV98DRAFT_206981	7
BDV98DRAFT_207039	2
BDV98DRAFT_2072	12
BDV98DRAFT_207408	12
BDV98DRAFT_207642	7
BDV98DRAFT_207766	12
BDV98DRAFT_207877	12
BDV98DRAFT_207973	4
BDV98DRAFT_207974	7
BDV98DRAFT_208492	7
BDV98DRAFT_208532	7
BDV98DRAFT_208672	12
BDV98DRAFT_208673	1
BDV98DRAFT_208680	12
BDV98DRAFT_208704	12
BDV98DRAFT_208822	2
BDV98DRAFT_208907	7
BDV98DRAFT_209	12
BDV98DRAFT_2094	5
BDV98DRAFT_209559	4
BDV98DRAFT_209999	2
BDV98DRAFT_21026	12
BDV98DRAFT_210314	1
BDV98DRAFT_210414	12
BDV98DRAFT_210424	1
BDV98DRAFT_210613	12
BDV98DRAFT_210627	7
BDV98DRAFT_211163	1
BDV98DRAFT_211350	12
BDV98DRAFT_211393	6
BDV98DRAFT_21147	1
BDV98DRAFT_211720	7
BDV98DRAFT_211735	9
BDV98DRAFT_212027	12
BDV98DRAFT_212041	12
BDV98DRAFT_212137	12
BDV98DRAFT_212155	12
BDV98DRAFT_212292	12
BDV98DRAFT_212378	12
BDV98DRAFT_212488	12
BDV98DRAFT_212511	12
BDV98DRAFT_212520	12
BDV98DRAFT_212718	1
BDV98DRAFT_213376	12
BDV98DRAFT_213388	12
BDV98DRAFT_213408	1
BDV98DRAFT_21404	2
BDV98DRAFT_214273	5
BDV98DRAFT_214316	12
BDV98DRAFT_214418	12
BDV98DRAFT_214654	12
BDV98DRAFT_214707	6
BDV98DRAFT_214785	2
BDV98DRAFT_215155	1
BDV98DRAFT_215323	12
BDV98DRAFT_215495	1
BDV98DRAFT_215537	7
BDV98DRAFT_215985	12
BDV98DRAFT_216007	7
BDV98DRAFT_216171	9
BDV98DRAFT_216236	7
BDV98DRAFT_216276	12
BDV98DRAFT_216288	12
BDV98DRAFT_216595	12
BDV98DRAFT_216928	12
BDV98DRAFT_217112	12
BDV98DRAFT_217137	12
BDV98DRAFT_217190	7
BDV98DRAFT_217202	12
BDV98DRAFT_217283	12
BDV98DRAFT_217843	1
BDV98DRAFT_217876	12
BDV98DRAFT_218	2
BDV98DRAFT_218259	6
BDV98DRAFT_218616	12
BDV98DRAFT_218754	12
BDV98DRAFT_218892	2
BDV98DRAFT_219035	12
BDV98DRAFT_219079	2
BDV98DRAFT_219464	7
BDV98DRAFT_219690	1
BDV98DRAFT_219739	12
BDV98DRAFT_220001	1
BDV98DRAFT_220062	1
BDV98DRAFT_2204	2
BDV98DRAFT_220828	12
BDV98DRAFT_220928	12
BDV98DRAFT_221274	12
BDV98DRAFT_221368	1
BDV98DRAFT_221565	12
BDV98DRAFT_222516	12
BDV98DRAFT_222825	1
BDV98DRAFT_222853	12
BDV98DRAFT_222911	12
BDV98DRAFT_223020	12
BDV98DRAFT_223084	12
BDV98DRAFT_223085	12
BDV98DRAFT_223224	12
BDV98DRAFT_223238	1
BDV98DRAFT_223250	7
BDV98DRAFT_223401	7
BDV98DRAFT_223531	3
BDV98DRAFT_223713	12
BDV98DRAFT_223843	12
BDV98DRAFT_223852	12
BDV98DRAFT_223868	12
BDV98DRAFT_223877	12
BDV98DRAFT_224002	1
BDV98DRAFT_224003	12
BDV98DRAFT_224481	7
BDV98DRAFT_224564	7
BDV98DRAFT_224650	6
BDV98DRAFT_225466	7
BDV98DRAFT_225468	12
BDV98DRAFT_225469	12
BDV98DRAFT_225571	12
BDV98DRAFT_22575	1
BDV98DRAFT_226060	12
BDV98DRAFT_226082	12
BDV98DRAFT_226085	12
BDV98DRAFT_22611	12
BDV98DRAFT_226114	12
BDV98DRAFT_226699	5
BDV98DRAFT_226952	1
BDV98DRAFT_227416	12
BDV98DRAFT_227419	12
BDV98DRAFT_227528	1
BDV98DRAFT_227898	12
BDV98DRAFT_227986	12
BDV98DRAFT_228662	2
BDV98DRAFT_228737	12
BDV98DRAFT_229045	2
BDV98DRAFT_229462	1
BDV98DRAFT_229793	1
BDV98DRAFT_229973	2
BDV98DRAFT_230246	12
BDV98DRAFT_230416	7
BDV98DRAFT_230473	7
BDV98DRAFT_231162	12
BDV98DRAFT_231303	12
BDV98DRAFT_231358	12
BDV98DRAFT_231381	7
BDV98DRAFT_231607	1
BDV98DRAFT_23187	1
BDV98DRAFT_231924	6
BDV98DRAFT_232047	2
BDV98DRAFT_232293	1
BDV98DRAFT_233175	12
BDV98DRAFT_233668	12
BDV98DRAFT_234178	2
BDV98DRAFT_234922	2
BDV98DRAFT_23511	3
BDV98DRAFT_235468	2
BDV98DRAFT_235751	1
BDV98DRAFT_236003	12
BDV98DRAFT_236409	1
BDV98DRAFT_236489	7
BDV98DRAFT_236745	1
BDV98DRAFT_23680	5
BDV98DRAFT_237297	2
BDV98DRAFT_237491	12
BDV98DRAFT_238180	2
BDV98DRAFT_239044	12
BDV98DRAFT_239129	3
BDV98DRAFT_239334	2
BDV98DRAFT_239486	1
BDV98DRAFT_23962	7
BDV98DRAFT_239621	6
BDV98DRAFT_239638	2
BDV98DRAFT_240439	12
BDV98DRAFT_240508	7
BDV98DRAFT_240740	1
BDV98DRAFT_241135	3
BDV98DRAFT_241485	12
BDV98DRAFT_241532	2
BDV98DRAFT_241622	8
BDV98DRAFT_241726	1
BDV98DRAFT_241933	6
BDV98DRAFT_24210	1
BDV98DRAFT_242398	2
BDV98DRAFT_24241	1
BDV98DRAFT_24249	2
BDV98DRAFT_243003	1
BDV98DRAFT_243669	1
BDV98DRAFT_244345	2
BDV98DRAFT_244566	1
BDV98DRAFT_245728	6
BDV98DRAFT_245978	1
BDV98DRAFT_246077	7
BDV98DRAFT_246329	1
BDV98DRAFT_246515	7
BDV98DRAFT_246663	7
BDV98DRAFT_246921	3
BDV98DRAFT_24697	12
BDV98DRAFT_247047	3
BDV98DRAFT_247048	12
BDV98DRAFT_247058	12
BDV98DRAFT_247567	12
BDV98DRAFT_247594	1
BDV98DRAFT_247652	1
BDV98DRAFT_247766	7
BDV98DRAFT_247787	1
BDV98DRAFT_248223	12
BDV98DRAFT_248234	1
BDV98DRAFT_248527	9
BDV98DRAFT_248622	12
BDV98DRAFT_248627	2
BDV98DRAFT_248766	7
BDV98DRAFT_248774	12
BDV98DRAFT_248808	12
BDV98DRAFT_249091	9
BDV98DRAFT_250338	12
BDV98DRAFT_250677	12
BDV98DRAFT_25113	1
BDV98DRAFT_251365	12
BDV98DRAFT_25159	1
BDV98DRAFT_251640	7
BDV98DRAFT_251765	12
BDV98DRAFT_251810	5
BDV98DRAFT_25193	1
BDV98DRAFT_251998	9
BDV98DRAFT_252005	12
BDV98DRAFT_252047	12
BDV98DRAFT_252140	2
BDV98DRAFT_252362	12
BDV98DRAFT_252441	2
BDV98DRAFT_252505	12
BDV98DRAFT_252652	7
BDV98DRAFT_2529	12
BDV98DRAFT_252984	1
BDV98DRAFT_252994	12
BDV98DRAFT_253002	12
BDV98DRAFT_253621	12
BDV98DRAFT_254066	1
BDV98DRAFT_254560	12
BDV98DRAFT_254595	1
BDV98DRAFT_254733	12
BDV98DRAFT_254773	7
BDV98DRAFT_2552	12
BDV98DRAFT_255564	1
BDV98DRAFT_255593	12
BDV98DRAFT_255605	12
BDV98DRAFT_255766	1
BDV98DRAFT_256030	7
BDV98DRAFT_256035	9
BDV98DRAFT_256479	12
BDV98DRAFT_256547	5
BDV98DRAFT_256665	12
BDV98DRAFT_257248	1
BDV98DRAFT_257305	2
BDV98DRAFT_257738	4
BDV98DRAFT_257771	12
BDV98DRAFT_257788	12
BDV98DRAFT_258193	9
BDV98DRAFT_258614	1
BDV98DRAFT_258828	1
BDV98DRAFT_258901	12
BDV98DRAFT_258904	12
BDV98DRAFT_258994	7
BDV98DRAFT_259067	1
BDV98DRAFT_259216	1
BDV98DRAFT_259576	12
BDV98DRAFT_259599	12
BDV98DRAFT_259638	2
BDV98DRAFT_259843	3
BDV98DRAFT_260277	12
BDV98DRAFT_26028	1
BDV98DRAFT_260280	3
BDV98DRAFT_260414	7
BDV98DRAFT_260595	12
BDV98DRAFT_260635	12
BDV98DRAFT_260720	12
BDV98DRAFT_260793	4
BDV98DRAFT_260897	12
BDV98DRAFT_260915	7
BDV98DRAFT_260981	12
BDV98DRAFT_260992	12
BDV98DRAFT_261029	12
BDV98DRAFT_261087	12
BDV98DRAFT_261088	1
BDV98DRAFT_2612	2
BDV98DRAFT_261585	12
BDV98DRAFT_261599	1
BDV98DRAFT_261660	4
BDV98DRAFT_262336	3
BDV98DRAFT_262493	12
BDV98DRAFT_262530	12
BDV98DRAFT_262546	7
BDV98DRAFT_262589	1
BDV98DRAFT_262657	7
BDV98DRAFT_262795	1
BDV98DRAFT_262822	12
BDV98DRAFT_262870	12
BDV98DRAFT_262897	1
BDV98DRAFT_263135	12
BDV98DRAFT_263147	1
BDV98DRAFT_263311	1
BDV98DRAFT_263335	7
BDV98DRAFT_26412	1
BDV98DRAFT_264225	12
BDV98DRAFT_264248	1
BDV98DRAFT_264312	12
BDV98DRAFT_264317	12
BDV98DRAFT_264455	12
BDV98DRAFT_265229	2
BDV98DRAFT_265255	12
BDV98DRAFT_265280	12
BDV98DRAFT_265720	12
BDV98DRAFT_265764	3
BDV98DRAFT_265821	1
BDV98DRAFT_265892	7
BDV98DRAFT_266345	1
BDV98DRAFT_266628	12
BDV98DRAFT_266629	12
BDV98DRAFT_266752	12
BDV98DRAFT_266819	12
BDV98DRAFT_266955	7
BDV98DRAFT_267338	12
BDV98DRAFT_267423	12
BDV98DRAFT_267736	7
BDV98DRAFT_268077	1
BDV98DRAFT_268106	4
BDV98DRAFT_268139	7
BDV98DRAFT_268197	1
BDV98DRAFT_268431	12
BDV98DRAFT_268438	1
BDV98DRAFT_268487	12
BDV98DRAFT_268545	12
BDV98DRAFT_268549	12
BDV98DRAFT_268935	1
BDV98DRAFT_268957	6
BDV98DRAFT_269385	12
BDV98DRAFT_269386	12
BDV98DRAFT_270491	12
BDV98DRAFT_270492	9
BDV98DRAFT_27112	1
BDV98DRAFT_271208	12
BDV98DRAFT_271212	8
BDV98DRAFT_27178	7
BDV98DRAFT_27186	12
BDV98DRAFT_271977	12
BDV98DRAFT_272184	12
BDV98DRAFT_272302	12
BDV98DRAFT_272402	7
BDV98DRAFT_27260	2
BDV98DRAFT_272729	12
BDV98DRAFT_272772	12
BDV98DRAFT_272833	12
BDV98DRAFT_272908	4
BDV98DRAFT_273198	9
BDV98DRAFT_273450	1
BDV98DRAFT_273648	12
BDV98DRAFT_273673	12
BDV98DRAFT_273679	7
BDV98DRAFT_273846	5
BDV98DRAFT_273898	12
BDV98DRAFT_274207	5
BDV98DRAFT_274334	3
BDV98DRAFT_274852	12
BDV98DRAFT_274972	12
BDV98DRAFT_274983	12
BDV98DRAFT_275140	12
BDV98DRAFT_275205	6
BDV98DRAFT_275227	2
BDV98DRAFT_275385	12
BDV98DRAFT_275577	12
BDV98DRAFT_275655	1
BDV98DRAFT_275892	12
BDV98DRAFT_2760	1
BDV98DRAFT_276017	12
BDV98DRAFT_276486	12
BDV98DRAFT_276684	2
BDV98DRAFT_276718	12
BDV98DRAFT_276814	12
BDV98DRAFT_276853	9
BDV98DRAFT_277289	12
BDV98DRAFT_277339	1
BDV98DRAFT_277597	12
BDV98DRAFT_277612	12
BDV98DRAFT_277661	12
BDV98DRAFT_277696	1
BDV98DRAFT_277707	6
BDV98DRAFT_277901	1
BDV98DRAFT_278039	6
BDV98DRAFT_278065	12
BDV98DRAFT_278113	2
BDV98DRAFT_278220	12
BDV98DRAFT_278221	6
BDV98DRAFT_278291	12
BDV98DRAFT_278513	7
BDV98DRAFT_278734	1
BDV98DRAFT_279167	2
BDV98DRAFT_279182	12
BDV98DRAFT_279214	12
BDV98DRAFT_279369	12
BDV98DRAFT_279603	12
BDV98DRAFT_279886	4
BDV98DRAFT_280074	1
BDV98DRAFT_280118	8
BDV98DRAFT_280588	12
BDV98DRAFT_28086	3
BDV98DRAFT_281055	2
BDV98DRAFT_281238	12
BDV98DRAFT_281261	7
