Gene	PS
FOYG_00359	1
FOYG_00360	6
FOYG_00361	1
FOYG_00362	1
FOYG_00363	2
FOYG_00364	1
FOYG_00365	6
FOYG_00366	11
FOYG_00367	1
FOYG_00368	3
FOYG_00369	2
FOYG_00370	2
FOYG_00371	11
FOYG_00372	11
FOYG_00373	11
FOYG_00374	1
FOYG_00375	11
FOYG_00376	11
FOYG_00377	1
FOYG_00378	1
FOYG_00379	1
FOYG_00380	11
FOYG_00381	2
FOYG_00382	1
FOYG_00383	12
FOYG_00384	6
FOYG_00385	1
FOYG_00386	1
FOYG_00388	4
FOYG_00389	1
FOYG_00391	1
FOYG_00392	11
FOYG_00393	3
FOYG_00394	1
FOYG_00395	1
FOYG_00396	1
FOYG_00397	1
FOYG_00398	1
FOYG_00399	1
FOYG_00400	1
FOYG_00401	1
FOYG_00403	1
FOYG_00404	1
FOYG_00405	2
FOYG_00406	10
FOYG_00407	1
FOYG_00408	11
FOYG_00409	6
FOYG_00410	1
FOYG_00411	12
FOYG_00412	1
FOYG_00416	11
FOYG_00417	3
FOYG_00418	12
FOYG_00419	1
FOYG_00420	1
FOYG_00421	12
FOYG_00422	1
FOYG_00423	1
FOYG_00424	1
FOYG_00425	1
FOYG_00426	2
FOYG_00427	2
FOYG_00428	3
FOYG_00429	9
FOYG_00430	10
FOYG_00431	11
FOYG_00433	7
FOYG_00434	11
FOYG_00435	11
FOYG_00436	11
FOYG_00437	11
FOYG_00438	11
FOYG_00439	1
FOYG_00440	11
FOYG_00441	1
FOYG_00442	1
FOYG_00443	1
FOYG_00444	1
FOYG_00445	8
FOYG_00446	1
FOYG_00447	3
FOYG_00448	1
FOYG_00449	1
FOYG_00450	1
FOYG_00451	2
FOYG_00452	1
FOYG_00453	1
FOYG_00454	1
FOYG_00455	1
FOYG_00456	11
FOYG_00457	10
FOYG_00458	3
FOYG_00459	1
FOYG_00460	1
FOYG_00461	6
FOYG_00462	1
FOYG_00463	1
FOYG_00464	1
FOYG_00465	11
FOYG_00466	11
FOYG_00468	4
FOYG_00469	12
FOYG_00470	1
FOYG_00471	1
FOYG_00473	6
FOYG_00474	1
FOYG_00475	1
FOYG_00476	1
FOYG_00477	1
FOYG_00478	6
FOYG_00479	1
FOYG_00480	6
FOYG_00481	12
FOYG_00482	6
FOYG_00483	12
FOYG_00484	11
FOYG_00485	1
FOYG_00486	6
FOYG_00487	11
FOYG_00488	3
FOYG_00490	11
FOYG_00491	1
FOYG_00492	11
FOYG_00493	11
FOYG_00494	3
FOYG_00495	2
FOYG_00496	2
FOYG_00497	3
FOYG_00498	1
FOYG_00499	1
FOYG_00500	3
FOYG_00501	1
FOYG_00502	12
FOYG_00503	1
FOYG_00504	1
FOYG_00505	1
FOYG_00506	1
FOYG_00507	11
FOYG_00508	12
FOYG_00509	1
FOYG_00510	2
FOYG_00511	1
FOYG_00512	1
FOYG_00513	2
FOYG_00514	3
FOYG_00515	11
FOYG_00516	11
FOYG_00517	12
FOYG_00518	2
FOYG_00519	8
FOYG_00520	8
FOYG_00521	6
FOYG_00522	1
FOYG_00523	1
FOYG_00524	3
FOYG_00525	1
FOYG_00526	1
FOYG_00527	1
FOYG_00528	2
FOYG_00529	1
FOYG_00530	1
FOYG_00531	1
FOYG_00532	2
FOYG_00533	2
FOYG_00534	1
FOYG_00535	1
FOYG_00536	2
FOYG_00537	1
FOYG_00538	1
FOYG_00539	11
FOYG_00540	11
FOYG_00541	11
FOYG_00542	3
FOYG_00543	1
FOYG_00544	1
FOYG_00545	1
FOYG_00546	1
FOYG_00547	1
FOYG_00548	1
FOYG_00549	2
FOYG_00550	1
FOYG_00551	6
FOYG_00552	1
FOYG_00553	1
FOYG_00554	12
FOYG_00555	1
FOYG_00556	1
FOYG_00557	1
FOYG_00558	2
FOYG_00559	2
FOYG_00560	2
FOYG_00561	1
FOYG_00562	1
FOYG_00563	2
FOYG_00564	6
FOYG_00565	12
FOYG_00566	3
FOYG_00567	1
FOYG_00568	1
FOYG_00569	1
FOYG_00570	1
FOYG_00571	3
FOYG_00572	1
FOYG_00573	1
FOYG_00574	1
FOYG_00575	2
FOYG_00576	1
FOYG_00577	12
FOYG_00578	3
FOYG_00579	1
FOYG_00580	1
FOYG_00581	1
FOYG_00582	1
FOYG_00583	1
FOYG_00584	1
FOYG_00585	1
FOYG_00586	1
FOYG_00587	2
FOYG_00588	1
FOYG_00589	1
FOYG_00590	1
FOYG_00591	1
FOYG_00592	1
FOYG_00593	2
FOYG_00594	1
FOYG_00595	1
FOYG_00596	1
FOYG_00597	1
FOYG_00598	1
FOYG_00599	1
FOYG_00600	2
FOYG_00601	1
FOYG_00602	12
FOYG_00603	1
FOYG_00604	3
FOYG_00605	12
FOYG_00606	2
FOYG_00607	2
FOYG_00608	1
FOYG_00609	4
FOYG_00610	1
FOYG_00611	2
FOYG_00612	2
FOYG_00613	2
FOYG_00614	1
FOYG_00615	1
FOYG_00616	1
FOYG_00617	2
FOYG_00618	1
FOYG_00619	1
FOYG_00620	1
FOYG_00621	1
FOYG_00622	1
FOYG_00623	12
FOYG_00624	1
FOYG_00625	1
FOYG_00626	3
FOYG_00627	1
FOYG_00628	1
FOYG_00629	1
FOYG_00630	3
FOYG_00631	2
FOYG_00632	1
FOYG_00633	1
FOYG_00634	1
FOYG_00635	1
FOYG_00636	1
FOYG_00637	12
FOYG_00638	1
FOYG_00639	1
FOYG_00640	3
FOYG_00641	1
FOYG_00642	1
FOYG_00643	1
FOYG_00644	1
FOYG_00645	1
FOYG_00646	1
FOYG_00647	2
FOYG_00648	2
FOYG_00649	11
FOYG_00651	1
FOYG_00652	11
FOYG_00653	1
FOYG_00654	1
FOYG_00655	1
FOYG_00656	1
FOYG_00657	11
FOYG_00658	1
FOYG_00659	11
FOYG_00660	6
FOYG_00661	1
FOYG_00662	3
FOYG_00663	12
FOYG_00664	12
FOYG_00665	1
FOYG_00666	11
FOYG_00667	1
FOYG_00668	1
FOYG_00669	7
FOYG_00670	1
FOYG_00671	6
FOYG_00672	4
FOYG_00673	11
FOYG_00674	11
FOYG_00675	11
FOYG_00676	1
FOYG_00677	6
FOYG_00678	11
FOYG_00679	11
FOYG_00680	1
FOYG_00681	1
FOYG_00682	1
FOYG_00683	2
FOYG_00684	1
FOYG_00685	2
FOYG_00686	1
FOYG_00687	11
FOYG_00688	11
FOYG_00689	1
FOYG_00690	4
FOYG_00691	2
FOYG_00692	1
FOYG_00693	6
FOYG_00694	1
FOYG_00696	12
FOYG_00697	1
FOYG_00698	11
FOYG_00699	1
FOYG_00700	1
FOYG_00701	1
FOYG_00702	2
FOYG_00703	3
FOYG_00704	1
FOYG_00705	1
FOYG_00706	1
FOYG_00707	1
FOYG_00708	1
FOYG_00709	1
FOYG_00710	1
FOYG_00711	3
FOYG_00712	11
FOYG_00713	11
FOYG_00714	11
FOYG_00715	1
FOYG_00716	7
FOYG_00717	11
FOYG_00718	1
FOYG_00719	1
FOYG_00720	1
FOYG_00722	1
FOYG_00723	1
FOYG_00724	1
FOYG_00725	11
FOYG_00726	1
FOYG_00728	1
FOYG_00729	1
FOYG_00730	1
FOYG_00731	2
FOYG_00732	11
FOYG_00733	2
FOYG_00734	2
FOYG_00735	2
FOYG_00736	1
FOYG_00737	11
FOYG_00738	7
FOYG_00739	1
FOYG_00740	1
FOYG_00741	2
FOYG_00742	1
FOYG_00743	1
FOYG_00744	1
FOYG_00745	2
FOYG_00746	11
FOYG_00747	11
FOYG_00750	2
FOYG_00751	1
FOYG_00752	6
FOYG_00753	1
FOYG_00754	1
FOYG_00755	1
FOYG_00756	1
FOYG_00757	1
FOYG_00758	1
FOYG_00759	2
FOYG_00760	1
FOYG_00761	1
FOYG_00762	11
FOYG_00763	9
FOYG_00764	1
FOYG_00765	11
FOYG_00766	1
FOYG_00767	2
FOYG_00768	3
FOYG_00769	12
FOYG_00770	1
FOYG_00772	1
FOYG_00773	3
FOYG_00774	1
FOYG_00775	1
FOYG_00776	1
FOYG_00777	1
FOYG_00778	11
FOYG_00779	3
FOYG_00781	6
FOYG_00782	1
FOYG_00783	1
FOYG_00784	1
FOYG_00785	1
FOYG_00786	1
FOYG_00787	9
FOYG_00788	1
FOYG_00789	10
FOYG_00790	8
FOYG_00792	1
FOYG_00793	2
FOYG_00794	2
FOYG_00795	1
FOYG_00796	1
FOYG_00797	3
FOYG_00798	1
FOYG_00799	1
FOYG_00800	6
FOYG_00801	2
FOYG_00802	12
FOYG_00803	3
FOYG_00804	1
FOYG_00805	1
FOYG_00806	1
FOYG_00807	2
FOYG_00808	1
FOYG_00809	1
FOYG_00810	6
FOYG_00811	7
FOYG_00812	2
FOYG_00813	1
FOYG_00814	2
FOYG_00815	3
FOYG_00816	1
FOYG_00817	1
FOYG_00818	1
FOYG_00819	1
FOYG_00820	2
FOYG_00821	1
FOYG_00822	6
FOYG_00823	1
FOYG_00824	2
FOYG_00825	1
FOYG_00826	1
FOYG_00827	1
FOYG_00828	3
FOYG_00829	1
FOYG_00830	1
FOYG_00831	2
FOYG_00832	1
FOYG_00833	1
FOYG_00834	2
FOYG_00835	1
FOYG_00836	1
FOYG_00837	2
FOYG_00838	1
FOYG_00839	6
FOYG_00840	6
FOYG_00841	11
FOYG_00842	1
FOYG_00843	1
FOYG_00844	2
FOYG_00845	3
FOYG_00846	3
FOYG_00847	1
FOYG_00848	1
FOYG_00849	1
FOYG_00850	1
FOYG_00851	10
FOYG_00852	1
FOYG_00853	1
FOYG_00854	1
FOYG_00855	1
FOYG_00856	1
FOYG_00857	4
FOYG_00858	1
FOYG_00859	1
FOYG_00860	6
FOYG_00861	11
FOYG_00862	1
FOYG_00863	1
FOYG_00864	1
FOYG_00865	6
FOYG_00866	1
FOYG_00867	3
FOYG_00868	2
FOYG_00869	1
FOYG_00870	6
FOYG_00871	2
FOYG_00872	1
FOYG_00873	1
FOYG_00874	11
FOYG_00875	11
FOYG_00876	3
FOYG_00877	1
FOYG_00878	1
FOYG_00879	1
FOYG_00880	3
FOYG_00881	2
FOYG_00882	6
FOYG_00883	1
FOYG_00884	1
FOYG_00885	1
FOYG_00886	3
FOYG_00887	1
FOYG_00888	1
FOYG_00889	1
FOYG_00890	1
FOYG_00891	1
FOYG_00892	1
FOYG_00893	1
FOYG_00894	1
FOYG_00895	1
FOYG_00896	1
FOYG_00897	1
FOYG_00898	1
FOYG_00899	8
FOYG_00900	6
FOYG_00901	8
FOYG_00902	1
FOYG_00903	3
FOYG_00904	1
FOYG_00905	2
FOYG_00906	6
FOYG_00907	1
FOYG_00908	1
FOYG_00909	6
FOYG_00910	2
FOYG_00911	1
FOYG_00912	11
FOYG_00913	2
FOYG_00914	2
FOYG_00915	1
FOYG_00916	1
FOYG_00917	3
FOYG_00918	1
FOYG_00919	1
FOYG_00920	1
FOYG_00921	6
FOYG_00922	6
FOYG_00923	1
FOYG_00924	1
FOYG_00925	1
FOYG_00926	1
FOYG_00927	6
FOYG_00928	2
FOYG_00929	1
FOYG_00930	2
FOYG_00931	11
FOYG_00932	1
FOYG_00933	1
FOYG_00934	8
FOYG_00935	1
FOYG_00936	2
FOYG_00937	1
FOYG_00938	1
FOYG_00939	1
FOYG_00940	1
FOYG_00941	1
FOYG_00942	3
FOYG_00943	11
FOYG_00944	1
FOYG_00945	1
FOYG_00946	3
FOYG_00947	8
FOYG_00948	1
FOYG_00949	1
FOYG_00950	1
FOYG_00951	1
FOYG_00952	1
FOYG_00953	1
FOYG_00954	1
FOYG_00955	3
FOYG_00956	1
FOYG_00957	1
FOYG_00958	1
FOYG_00959	6
FOYG_00960	1
FOYG_00961	2
FOYG_00962	1
FOYG_00963	11
FOYG_00964	1
FOYG_00965	1
FOYG_00966	1
FOYG_00967	1
FOYG_00968	2
FOYG_00969	6
FOYG_00970	9
FOYG_00971	7
FOYG_00972	1
FOYG_00973	1
FOYG_00974	1
FOYG_00975	6
FOYG_00976	11
FOYG_00977	1
FOYG_00978	3
FOYG_00979	1
FOYG_00980	1
FOYG_00981	7
FOYG_00982	1
FOYG_00983	11
FOYG_00984	1
FOYG_00985	3
FOYG_00986	1
FOYG_00987	1
FOYG_00988	2
FOYG_00989	1
FOYG_00990	11
FOYG_00991	11
FOYG_00992	9
FOYG_00993	11
FOYG_00994	1
FOYG_00995	2
FOYG_00996	11
FOYG_00997	2
FOYG_00998	1
FOYG_00999	1
FOYG_01000	1
FOYG_01001	1
FOYG_01002	1
FOYG_01003	1
FOYG_01004	6
FOYG_01005	10
FOYG_01006	8
FOYG_01007	6
FOYG_01008	11
FOYG_01009	4
FOYG_01010	1
FOYG_01011	2
FOYG_01012	10
FOYG_01013	1
FOYG_01014	12
FOYG_01015	1
FOYG_01016	1
FOYG_01017	1
FOYG_01018	1
FOYG_01019	2
FOYG_01020	2
FOYG_01021	2
FOYG_01022	2
FOYG_01023	4
FOYG_01024	2
FOYG_01025	2
FOYG_01026	7
FOYG_01027	1
FOYG_01028	12
FOYG_01029	12
FOYG_01030	11
FOYG_01031	12
FOYG_01032	1
FOYG_01033	7
FOYG_01034	1
FOYG_01035	1
FOYG_01036	3
FOYG_01037	1
FOYG_01038	6
FOYG_01039	1
FOYG_01040	1
FOYG_01041	1
FOYG_01042	1
FOYG_01043	10
FOYG_01044	6
FOYG_01045	6
FOYG_01046	1
FOYG_01047	5
FOYG_01048	1
FOYG_01049	1
FOYG_01050	1
FOYG_01052	1
FOYG_01053	3
FOYG_01054	12
FOYG_01055	1
FOYG_01056	1
FOYG_01057	6
FOYG_01058	12
FOYG_01059	3
FOYG_01060	1
FOYG_01061	1
FOYG_01062	3
FOYG_01064	1
FOYG_01065	1
FOYG_01066	1
FOYG_01067	1
FOYG_01068	2
FOYG_01069	1
FOYG_01070	2
FOYG_01071	1
FOYG_01072	11
FOYG_01073	6
FOYG_01074	6
FOYG_01075	1
FOYG_01076	1
FOYG_01077	1
FOYG_01079	11
FOYG_01080	1
FOYG_01081	2
FOYG_01082	1
FOYG_01083	1
FOYG_01084	2
FOYG_01085	4
FOYG_01086	11
FOYG_01087	2
FOYG_01088	1
FOYG_01089	1
FOYG_01090	1
FOYG_01091	6
FOYG_01092	8
FOYG_01094	3
FOYG_01095	2
FOYG_01096	1
FOYG_01097	3
FOYG_01098	11
FOYG_01099	1
FOYG_01100	1
FOYG_01102	1
FOYG_01103	2
FOYG_01104	10
FOYG_01105	1
FOYG_01106	1
FOYG_01107	11
FOYG_01108	2
FOYG_01109	1
FOYG_01110	8
FOYG_01111	1
FOYG_01112	1
FOYG_01113	1
FOYG_01114	2
FOYG_01115	2
FOYG_01116	11
FOYG_01117	3
FOYG_01118	2
FOYG_01119	1
FOYG_01120	1
FOYG_01121	1
FOYG_01122	1
FOYG_01124	2
FOYG_01125	2
FOYG_01126	1
FOYG_01127	1
FOYG_01128	1
FOYG_01129	1
FOYG_01130	2
FOYG_01131	2
FOYG_01132	1
FOYG_01133	1
FOYG_01134	1
FOYG_01135	2
FOYG_01136	2
FOYG_01137	1
FOYG_01138	1
FOYG_01139	1
FOYG_01140	1
FOYG_01141	1
FOYG_01142	2
FOYG_01143	1
FOYG_01144	1
FOYG_01145	1
FOYG_01146	2
FOYG_01147	1
FOYG_01148	1
FOYG_01149	1
FOYG_01150	2
FOYG_01151	1
FOYG_01152	1
FOYG_01153	2
FOYG_01154	1
FOYG_01155	11
FOYG_01156	1
FOYG_01157	2
FOYG_01158	1
FOYG_01159	2
FOYG_01160	1
FOYG_01161	2
FOYG_01162	2
FOYG_01163	2
FOYG_01164	1
FOYG_01165	3
FOYG_01166	1
FOYG_01167	1
FOYG_01168	11
FOYG_01169	2
FOYG_01170	1
FOYG_01171	11
FOYG_01172	1
FOYG_01173	2
FOYG_01174	1
FOYG_01175	1
FOYG_01176	1
FOYG_01177	1
FOYG_01178	7
FOYG_01179	12
FOYG_01180	11
FOYG_01181	1
FOYG_01182	2
FOYG_01183	1
FOYG_01184	1
FOYG_01185	2
FOYG_01186	1
FOYG_01187	1
FOYG_01188	2
FOYG_01189	1
FOYG_01190	1
FOYG_01191	1
FOYG_01192	2
FOYG_01193	1
FOYG_01194	1
FOYG_01195	1
FOYG_01196	1
FOYG_01197	1
FOYG_01198	1
FOYG_01199	3
FOYG_01200	2
FOYG_01201	1
FOYG_01202	1
FOYG_01203	1
FOYG_01204	1
FOYG_01205	1
FOYG_01206	1
FOYG_01207	1
FOYG_01208	1
FOYG_01209	2
FOYG_01210	2
FOYG_01211	12
FOYG_01212	3
FOYG_01213	1
FOYG_01214	12
FOYG_01215	2
FOYG_01216	2
FOYG_01217	1
FOYG_01218	1
FOYG_01219	1
FOYG_01220	1
FOYG_01221	1
FOYG_01222	1
FOYG_01223	1
FOYG_01224	1
FOYG_01225	2
FOYG_01226	2
FOYG_01227	7
FOYG_01228	2
FOYG_01229	1
FOYG_01230	1
FOYG_01231	2
FOYG_01232	1
FOYG_01233	1
FOYG_01234	1
FOYG_01235	1
FOYG_01236	11
FOYG_01237	1
FOYG_01238	2
FOYG_01239	1
FOYG_01240	1
FOYG_01242	1
FOYG_01243	1
FOYG_01244	2
FOYG_01245	12
FOYG_01246	1
FOYG_01247	1
FOYG_01248	1
FOYG_01249	1
FOYG_01250	12
FOYG_01251	1
FOYG_01252	2
FOYG_01253	2
FOYG_01254	11
FOYG_01255	1
FOYG_01256	1
FOYG_01257	10
FOYG_01258	1
FOYG_01259	1
FOYG_01260	1
FOYG_01261	2
FOYG_01262	1
FOYG_01263	2
FOYG_01264	1
FOYG_01265	3
FOYG_01266	12
FOYG_01267	1
FOYG_01268	1
FOYG_01269	1
FOYG_01270	1
FOYG_01271	1
FOYG_01272	1
FOYG_01273	11
FOYG_01274	1
FOYG_01275	11
FOYG_01276	1
FOYG_01277	2
FOYG_01278	2
FOYG_01279	1
FOYG_01280	2
FOYG_01281	1
FOYG_01282	1
FOYG_01283	1
FOYG_01284	1
FOYG_01285	1
FOYG_01286	1
FOYG_01287	1
FOYG_01288	1
FOYG_01289	2
FOYG_01290	2
FOYG_01291	12
FOYG_01292	10
FOYG_01293	1
FOYG_01294	1
FOYG_01295	1
FOYG_01297	1
FOYG_01299	1
FOYG_01300	1
FOYG_01301	7
FOYG_01302	2
FOYG_01303	2
FOYG_01304	1
FOYG_01305	2
FOYG_01306	1
FOYG_01307	1
FOYG_01308	3
FOYG_01309	3
FOYG_01310	1
FOYG_01311	11
FOYG_01312	1
FOYG_01313	1
FOYG_01314	1
FOYG_01316	11
FOYG_01317	1
FOYG_01318	1
FOYG_01319	6
FOYG_01320	2
FOYG_01321	3
FOYG_01322	1
FOYG_01323	12
FOYG_01324	1
FOYG_01325	1
FOYG_01326	1
FOYG_01327	2
FOYG_01328	1
FOYG_01329	1
FOYG_01330	1
FOYG_01331	2
FOYG_01332	1
FOYG_01333	1
FOYG_01334	1
FOYG_01335	2
FOYG_01336	2
FOYG_01337	3
FOYG_01338	1
FOYG_01339	6
FOYG_01340	1
FOYG_01341	1
FOYG_01342	2
FOYG_01343	11
FOYG_01344	1
FOYG_01345	1
FOYG_01346	2
FOYG_01347	2
FOYG_01348	12
FOYG_01349	2
FOYG_01350	1
FOYG_01351	1
FOYG_01352	11
FOYG_01353	7
FOYG_01354	1
FOYG_01355	12
FOYG_01356	11
FOYG_01357	2
FOYG_01358	1
FOYG_01359	1
FOYG_01360	9
FOYG_01361	3
FOYG_01362	3
FOYG_01363	6
FOYG_01364	7
FOYG_01365	2
FOYG_01366	8
FOYG_01367	1
FOYG_01368	1
FOYG_01369	2
FOYG_01370	1
FOYG_01371	2
FOYG_01372	2
FOYG_01373	1
FOYG_01374	1
FOYG_01375	1
FOYG_01376	11
FOYG_01377	1
FOYG_01378	11
FOYG_01379	1
FOYG_01380	2
FOYG_01381	1
FOYG_01382	2
FOYG_01383	1
FOYG_01384	1
FOYG_01385	1
FOYG_01386	2
FOYG_01387	1
FOYG_01388	11
FOYG_01389	1
FOYG_01390	2
FOYG_01391	1
FOYG_01392	2
FOYG_01393	1
FOYG_01394	1
FOYG_01395	2
FOYG_01396	11
FOYG_01397	2
FOYG_01398	12
FOYG_01399	1
FOYG_01400	11
FOYG_01401	2
FOYG_01402	1
FOYG_01403	12
FOYG_01404	10
FOYG_01405	1
FOYG_01406	1
FOYG_01407	1
FOYG_01408	1
FOYG_01409	1
FOYG_01410	2
FOYG_01411	2
FOYG_01412	2
FOYG_01413	6
FOYG_01414	1
FOYG_01415	1
FOYG_01416	1
FOYG_01417	1
FOYG_01418	7
FOYG_01419	7
FOYG_01420	1
FOYG_01421	1
FOYG_01422	1
FOYG_01423	2
FOYG_01424	1
FOYG_01425	1
FOYG_01426	1
FOYG_01427	1
FOYG_01428	1
FOYG_01429	11
