Gene	PS
CNA03470	1
CNA03480	2
CNA03490	1
CNA03500	1
CNA03510	1
CNA03520	1
CNA03523	3
CNA03525	1
CNA03530	1
CNA03540	11
CNA03550	7
CNA03560	1
CNA03570	2
CNA03580	1
CNA03590	3
CNA03600	1
CNA03720	1
CNA03725	1
CNA03730	1
CNA03740	1
CNA03750	6
CNA03760	2
CNA03770	1
CNA03780	1
CNA03790	1
CNA03795	6
CNA03800	1
CNA03810	1
CNA03820	1
CNA03830	1
CNA03840	1
CNA03850	1
CNA03860	3
CNA03870	1
CNA03880	1
CNA03890	1
CNA03900	1
CNA03910	1
CNA03930	2
CNA03940	1
CNA03950	9
CNA03960	1
CNA03970	1
CNA03990	1
CNA04000	2
CNA04010	5
CNA04015	9
CNA04020	1
CNA04025	1
CNA04030	1
CNA04040	2
CNA04050	1
CNA04060	1
CNA04063	2
CNA04065	2
CNA04070	2
CNA04080	7
CNA04090	6
CNA04100	1
CNA04110	2
CNA04120	2
CNA04130	2
CNA04140	1
CNA04145	3
CNA04150	1
CNA04160	1
CNA04170	1
CNA04180	9
CNA04190	2
CNA04200	1
CNA04210	7
CNA04220	2
CNA04230	2
CNA04240	1
CNA04250	2
CNA04260	1
CNA04265	3
CNA04270	2
CNA04280	1
CNA04290	1
CNA04300	1
CNA04310	1
CNA04320	1
CNA04330	1
CNA04340	1
CNA04350	2
CNA04360	9
CNA04370	1
CNA04380	1
CNA04390	3
CNA04400	1
CNA04410	1
CNA04420	1
CNA04425	10
CNA04430	1
CNA04460	5
CNA04470	2
CNA04480	1
CNA04490	3
CNA04500	2
CNA04510	1
CNA04520	3
CNA04540	6
CNA04550	2
CNA04560	9
CNA04570	1
CNA04580	9
CNA04590	1
CNA04600	1
CNA04610	1
CNA04620	9
CNA04630	12
CNA04640	1
CNA04650	1
CNA04660	1
CNA04670	9
CNA04680	1
CNA04685	10
CNA04690	2
CNA04695	7
CNA04700	1
CNA04710	1
CNA04715	11
CNA04720	9
CNA04730	6
CNA04740	2
CNA04750	2
CNA04760	1
CNA04770	1
CNA04780	1
CNA04790	3
CNA04800	11
CNA04810	6
CNA04830	1
CNA04840	9
CNA04850	1
CNA04860	10
CNA04870	1
CNA04880	7
CNA04890	11
CNA04900	11
CNA04910	2
CNA04920	2
CNA04930	2
CNA04935	11
CNA04940	2
CNA04950	2
CNA04960	5
CNA04970	1
CNA04980	2
CNA04990	4
CNA05000	1
CNA05010	1
CNA05015	3
CNA05020	11
CNA05030	2
CNA05040	1
CNA05050	11
CNA05060	1
CNA05070	2
CNA05080	10
CNA05090	2
CNA05100	2
CNA05110	1
CNA05120	1
CNA05130	1
CNA05135	11
CNA05140	4
CNA05150	1
CNA05160	5
CNA05170	1
CNA05180	1
CNA05200	1
CNA05210	5
CNA05220	1
CNA05240	1
CNA05250	1
CNA05260	1
CNA05270	1
CNA05280	5
CNA05290	2
CNA05300	1
CNA05310	2
CNA05320	1
CNA05330	1
CNA05335	4
CNA05340	1
CNA05360	1
CNA05370	1
CNA05380	5
CNA05390	1
CNA05400	1
CNA05410	2
CNA05415	7
CNA05420	1
CNA05430	2
CNA05440	2
CNA05450	6
CNA05460	1
CNA05470	1
CNA05480	1
CNA05490	2
CNA05495	5
CNA05500	1
CNA05510	1
CNA05520	12
CNA05530	2
CNA05540	2
CNA05560	7
CNA05570	1
CNA05580	2
CNA05590	1
CNA05600	1
CNA05610	1
CNA05620	2
CNA05630	1
CNA05650	1
CNA05660	1
CNA05670	7
CNA05680	1
CNA05690	6
CNA05700	6
CNA05710	6
CNA05720	5
CNA05725	1
CNA05730	1
CNA05735	9
CNA05740	1
CNA05750	1
CNA05760	1
CNA05780	1
CNA05790	1
CNA05800	1
CNA05810	1
CNA05820	1
CNA05830	3
CNA05840	2
CNA05850	1
CNA05860	1
CNA05870	4
CNA05880	1
CNA05890	2
CNA05900	5
CNA05910	5
CNA05920	1
CNA05930	2
CNA05935	1
CNA05940	1
CNA05950	1
CNA05960	7
CNA05970	10
CNA05980	1
CNA05990	2
CNA06000	1
CNA06010	2
CNA06020	1
CNA06030	1
CNA06040	2
CNA06050	1
CNA06060	6
CNA06070	2
CNA06080	1
CNA06085	2
CNA06090	2
CNA06100	4
CNA06110	1
CNA06120	2
CNA06130	6
CNA06140	7
CNA06150	1
CNA06160	1
CNA06170	1
CNA06180	1
CNA06190	2
CNA06200	1
CNA06210	2
CNA06220	1
CNA06230	2
CNA06240	1
CNA06250	1
CNA06260	2
CNA06270	5
CNA06280	1
CNA06290	1
CNA06300	1
CNA06310	1
CNA06320	2
CNA06330	9
CNA06340	1
CNA06350	1
CNA06360	1
CNA06370	2
CNA06380	2
CNA06390	1
CNA06400	2
CNA06410	1
CNA06420	2
CNA06425	9
CNA06430	2
CNA06440	7
CNA06450	7
CNA06460	7
CNA06470	6
CNA06480	7
CNA06490	2
CNA06500	1
CNA06510	2
CNA06520	7
CNA06530	1
CNA06540	1
CNA06550	1
CNA06555	2
CNA06560	1
CNA06570	5
CNA06580	2
CNA06590	1
CNA06600	1
CNA06610	1
CNA06620	1
CNA06630	1
CNA06640	1
CNA06650	5
CNA06660	10
CNA06665	1
CNA06670	1
CNA06680	2
CNA06690	5
CNA06700	1
CNA06710	2
CNA06730	1
CNA06740	5
CNA06750	1
CNA06760	1
CNA06770	7
CNA06780	1
CNA06790	1
CNA06800	1
CNA06810	3
CNA06820	1
CNA06830	11
CNA06840	1
CNA06850	1
CNA06860	1
CNA06870	1
CNA06880	1
CNA06890	1
CNA06900	1
CNA06905	12
CNA06910	2
CNA06920	1
CNA06930	6
CNA06940	2
CNA06950	1
CNA06960	5
CNA06970	1
CNA06980	1
CNA06990	1
CNA07000	2
CNA07010	1
CNA07020	7
CNA07030	1
CNA07040	6
CNA07050	1
CNA07060	1
CNA07070	1
CNA07080	1
CNA07090	1
CNA07100	7
CNA07110	1
CNA07120	1
CNA07130	1
CNA07140	1
CNA07150	5
CNA07170	1
CNA07180	1
CNA07190	2
CNA07200	1
CNA07210	1
CNA07220	1
CNA07230	1
CNA07240	1
CNA07250	1
CNA07260	1
CNA07265	2
CNA07270	1
CNA07280	1
CNA07290	2
CNA07295	11
CNA07300	1
CNA07310	1
CNA07320	6
CNA07330	1
CNA07340	6
CNA07350	1
CNA07360	1
CNA07370	1
CNA07380	9
CNA07390	1
CNA07395	1
CNA07400	1
CNA07410	1
CNA07420	1
CNA07430	9
CNA07450	1
CNA07460	4
CNA07470	1
CNA07480	1
CNA07490	1
CNA07500	1
CNA07510	9
CNA07520	1
CNA07530	1
CNA07540	1
CNA07550	2
CNA07560	2
CNA07570	1
CNA07580	7
CNA07590	1
CNA07600	1
CNA07605	2
CNA07610	4
CNA07620	1
CNA07630	3
CNA07640	2
CNA07650	1
CNA07660	1
CNA07670	3
CNA07680	12
CNA07690	2
CNA07700	1
CNA07710	1
CNA07715	7
CNA07720	5
CNA07730	1
CNA07740	1
CNA07755	3
CNA07760	11
CNA07770	1
CNA07780	1
CNA07785	6
CNA07790	1
CNA07800	1
CNA07810	1
CNA07820	10
CNA07830	7
CNA07840	5
CNA07850	1
CNA07860	1
CNA07870	1
CNA07880	1
CNA07890	1
CNA07900	1
CNA07915	12
CNA07920	1
CNA07930	1
CNA07940	7
CNA07950	1
CNA07960	1
CNA07970	1
CNA07980	1
CNA07990	1
CNA08000	1
CNA08010	1
CNA08015	12
CNA08030	11
CNA08040	1
CNA08050	1
CNA08060	1
CNA08070	2
CNA08080	1
CNA08090	2
CNA08100	1
CNA08110	1
CNA08115	11
CNA08120	1
CNA08130	1
CNA08140	2
CNA08150	6
CNA08160	1
CNA08170	4
CNA08180	3
CNA08190	1
CNA08200	1
CNA08210	1
CNA08220	2
CNA08230	5
CNA08240	9
CNA08250	1
CNA08260	1
CNA08265	4
CNA08270	1
CNA08280	1
CNA08290	1
CNA08310	2
CNA08320	1
CNA08335	7
CNA08340	1
CNA08350	1
CNA08360	11
CNB00010	11
CNB00020	4
CNB00030	1
CNB00040	2
CNB00050	2
CNB00060	2
CNB00065	3
CNB00070	6
CNB00080	1
CNB00090	1
CNB00100	2
CNB00110	2
CNB00120	1
CNB00130	1
CNB00135	11
CNB00140	1
CNB00160	1
CNB00170	1
CNB00175	5
CNB00190	1
CNB00200	1
CNB00210	1
CNB00220	1
CNB00230	2
CNB00240	7
CNB00250	1
CNB00255	10
CNB00260	1
CNB00270	1
CNB00290	10
CNB00300	1
CNB00310	1
CNB00320	12
CNB00330	1
CNB00340	1
CNB00345	12
CNB00360	5
CNB00370	1
CNB00380	1
CNB00390	3
CNB00400	1
CNB00410	1
CNB00420	1
CNB00430	1
CNB00450	2
CNB00480	1
CNB00490	1
CNB00500	2
CNB00510	1
CNB00520	2
CNB00530	2
CNB00540	1
CNB00550	1
CNB00560	1
CNB00570	1
CNB00580	3
CNB00590	1
CNB00600	1
CNB00610	1
CNB00620	2
CNB00630	1
CNB00640	2
CNB00650	1
CNB00660	2
CNB00680	1
CNB00690	2
CNB00700	1
CNB00710	10
CNB00720	1
CNB00730	5
CNB00740	1
CNB00750	10
CNB00755	11
CNB00770	2
CNB00780	2
CNB00790	1
CNB00800	2
CNB00810	5
CNB00820	1
CNB00830	3
CNB00850	4
CNB00860	1
CNB00870	2
CNB00880	9
CNB00890	2
CNB00900	1
CNB00910	1
CNB00920	2
CNB00930	2
CNB00935	12
CNB00940	2
CNB00950	1
CNB00970	2
CNB00980	1
CNB00990	1
CNB01000	2
CNB01010	1
CNB01020	1
CNB01030	1
CNB01040	1
CNB01050	2
CNB01060	1
CNB01070	2
CNB01080	1
CNB01090	1
CNB01100	2
CNB01110	2
CNB01120	7
CNB01130	2
CNB01140	2
CNB01150	1
CNB01160	7
CNB01170	1
CNB01190	9
CNB01200	1
CNB01210	2
CNB01220	6
CNB01230	1
CNB01240	2
CNB01250	1
CNB01260	1
CNB01270	2
CNB01280	1
CNB01290	1
CNB01300	1
CNB01310	1
CNB01320	9
CNB01330	2
CNB01340	4
CNB01350	1
CNB01360	2
CNB01365	11
CNB01370	1
CNB01380	2
CNB01390	1
CNB01400	11
CNB01410	2
CNB01420	1
CNB01440	1
CNB01450	1
CNB01460	1
CNB01470	10
CNB01480	1
CNB01500	7
CNB01510	2
CNB01520	2
CNB01530	1
CNB01540	6
CNB01550	1
CNB01560	1
CNB01570	6
CNB01580	2
CNB01585	9
CNB01590	2
CNB01600	1
CNB01605	2
CNB01610	2
CNB01620	1
CNB01630	1
CNB01640	1
CNB01650	1
CNB01660	1
CNB01670	9
CNB01680	2
CNB01690	1
CNB01700	7
CNB01710	2
CNB01720	1
CNB01730	1
CNB01740	2
CNB01750	1
CNB01760	5
CNB01770	7
CNB01775	1
CNB01780	2
CNB01790	1
CNB01800	1
CNB01810	1
CNB01820	1
CNB01830	5
CNB01840	1
CNB01850	7
CNB01855	7
CNB01870	2
CNB01880	1
CNB01890	1
CNB01900	1
CNB01910	1
CNB01920	1
CNB01930	1
CNB01940	9
CNB01950	1
CNB01960	2
CNB01970	1
CNB01980	5
CNB01990	1
CNB02000	1
CNB02005	7
CNB02020	9
CNB02030	1
CNB02040	1
CNB02050	1
CNB02060	1
CNB02070	4
CNB02080	1
CNB02090	5
CNB02100	1
CNB02110	1
CNB02120	2
CNB02130	1
CNB02135	1
CNB02140	1
CNB02150	10
CNB02160	2
CNB02170	1
CNB02180	1
CNB02190	2
CNB02200	1
CNB02210	1
CNB02220	1
CNB02230	1
CNB02240	2
CNB02250	3
CNB02260	6
CNB02270	1
CNB02280	1
CNB02290	7
CNB02300	2
CNB02310	1
CNB02320	6
CNB02330	1
CNB02340	2
CNB02350	1
CNB02360	1
CNB02365	11
CNB02370	11
CNB02380	1
CNB02390	1
CNB02400	11
CNB02410	10
CNB02420	1
CNB02430	1
CNB02440	9
CNB02450	7
CNB02460	3
CNB02470	6
CNB02480	1
CNB02490	1
CNB02495	1
CNB02510	2
CNB02520	1
CNB02525	2
CNB02530	7
CNB02540	1
CNB02545	4
CNB02550	2
CNB02560	2
CNB02570	1
CNB02580	1
CNB02590	1
CNB02600	2
CNB02610	1
CNB02620	1
CNB02640	1
CNB02650	2
CNB02660	1
CNB02665	4
CNB02670	6
CNB02680	1
CNB02690	1
CNB02700	7
CNB02710	2
CNB02720	1
CNB02730	2
CNB02740	1
CNB02750	1
CNB02760	2
CNB02770	5
CNB02780	11
CNB02790	1
CNB02800	1
CNB02810	1
CNB02820	4
CNB02830	1
CNB02840	2
CNB02850	1
CNB02860	1
CNB02870	1
CNB02880	2
CNB02890	1
CNB02900	1
CNB02980	1
CNB02990	2
CNB02995	2
CNB03000	1
CNB03005	7
CNB03010	1
CNB03020	1
CNB03030	1
CNB03040	2
CNB03050	1
CNB03060	7
CNB03070	1
CNB03080	2
CNB03090	1
CNB03100	1
CNB03110	2
CNB03120	1
CNB03130	1
CNB03140	1
CNB03150	1
CNB03155	6
CNB03160	1
CNB03170	2
CNB03180	1
CNB03190	1
CNB03195	3
CNB03200	11
CNB03210	1
CNB03215	9
CNB03230	1
CNB03235	2
CNB03240	6
CNB03250	1
CNB03270	1
CNB03280	1
CNB03290	1
CNB03300	7
CNB03310	9
CNB03330	1
CNB03340	2
CNB03350	1
CNB03360	2
CNB03370	9
CNB03380	6
CNB03390	2
CNB03400	2
CNB03420	3
CNB03430	1
CNB03440	1
CNB03450	2
CNB03460	1
CNB03470	11
CNB03480	9
CNB03490	2
CNB03500	1
CNB03520	1
CNB03530	2
CNB03540	1
CNB03550	1
CNB03560	7
CNB03570	2
CNB03575	3
CNB03580	2
CNB03590	1
CNB03600	1
CNB03605	2
CNB03620	2
CNB03630	9
CNB03640	1
CNB03650	1
CNB03660	1
CNB03670	1
CNB03680	2
CNB03690	2
CNB03700	1
CNB03710	2
CNB03720	1
CNB03730	6
CNB03740	1
CNB03750	3
CNB03755	5
CNB03760	1
CNB03770	2
CNB03780	2
CNB03790	1
CNB03800	1
CNB03810	1
CNB03820	9
CNB03830	12
CNB03850	1
CNB03860	1
CNB03870	1
CNB03880	1
CNB03890	1
CNB03900	2
CNB03920	1
CNB03930	1
CNB03940	2
CNB03945	2
CNB03950	2
CNB03960	1
CNB03970	1
CNB03980	1
CNB04010	1
CNB04020	1
CNB04025	2
CNB04030	4
CNB04040	3
CNB04050	1
CNB04060	2
CNB04070	2
CNB04080	2
CNB04090	1
CNB04100	3
CNB04110	2
CNB04120	2
CNB04130	1
CNB04140	1
CNB04150	1
CNB04160	1
CNB04170	1
CNB04180	1
CNB04185	9
CNB04190	2
CNB04200	2
CNB04210	1
CNB04220	2
CNB04230	1
CNB04240	1
CNB04245	3
CNB04250	2
CNB04260	1
CNB04270	1
CNB04280	1
CNB04290	2
CNB04300	2
CNB04310	1
CNB04320	5
CNB04330	1
CNB04340	2
CNB04350	1
CNB04360	1
CNB04370	1
CNB04380	2
CNB04400	2
CNB04410	1
CNB04420	3
CNB04430	1
CNB04440	1
CNB04450	1
CNB04460	2
CNB04470	5
CNB04480	1
CNB04500	3
CNB04510	1
CNB04520	2
CNB04530	2
CNB04540	1
CNB04550	2
CNB04560	1
CNB04570	1
CNB04580	1
CNB04590	3
CNB04600	2
CNB04610	1
CNB04620	1
CNB04630	1
CNB04640	1
CNB04650	7
CNB04660	6
CNB04670	7
CNB04680	1
CNB04685	7
CNB04690	2
CNB04700	5
CNB04710	1
CNB04715	2
CNB04720	1
CNB04730	1
CNB04740	1
CNB04750	1
CNB04760	1
CNB04765	11
CNB04770	1
CNB04780	1
CNB04790	1
CNB04800	2
CNB04810	1
CNB04815	9
CNB04820	1
CNB04830	1
CNB04840	1
CNB04850	1
CNB04860	1
CNB04870	1
CNB04880	1
CNB04890	1
CNB04895	11
CNB04900	2
CNB04905	11
CNB04910	1
CNB04920	1
CNB04930	1
CNB04940	2
CNB04950	1
CNB04960	1
CNB04980	1
CNB04990	1
CNB05000	2
CNB05010	9
CNB05030	1
CNB05040	1
CNB05050	5
CNB05060	1
CNB05080	1
CNB05090	1
CNB05100	10
CNB05110	1
CNB05120	1
CNB05130	1
CNB05140	1
CNB05150	1
CNB05160	5
CNB05180	2
CNB05190	5
CNB05200	1
CNB05220	1
CNB05230	1
CNB05240	4
CNB05250	9
CNB05260	1
CNB05270	2
CNB05280	1
CNB05290	3
CNB05310	2
CNB05320	1
CNB05330	7
CNB05340	1
CNB05350	1
CNB05360	1
CNB05370	7
CNB05380	1
CNB05390	2
CNB05400	1
CNB05410	1
CNB05430	11
CNB05440	11
CNB05450	1
CNB05460	1
CNB05480	2
CNB05490	1
CNB05500	1
CNB05505	1
CNB05510	1
CNB05520	1
CNB05530	1
CNB05540	1
CNB05550	2
CNB05560	2
CNB05570	1
CNB05580	1
CNB05583	11
CNB05585	12
CNB05600	1
CNB05610	2
CNB05620	1
CNB05630	6
CNB05640	1
CNB05650	1
CNB05660	1
CNB05670	5
CNB05673	7
CNB05675	5
CNB05680	1
CNB05690	2
CNB05700	10
CNB05710	1
CNB05720	1
CNB05730	1
CNB05740	1
CNB05750	1
CNB05760	1
CNB05770	1
CNB05780	2
CNB05785	1
CNC00010	11
CNC00020	1
CNC00030	6
CNC00040	6
CNC00043	2
CNC00045	9
CNC00050	1
CNC00060	1
CNC00080	1
CNC00090	1
CNC00100	1
CNC00110	1
CNC00120	2
CNC00130	1
CNC00133	11
CNC00135	12
CNC00140	7
CNC00160	1
CNC00170	7
CNC00180	2
CNC00190	1
CNC00200	1
CNC00210	1
CNC00220	1
CNC00230	2
CNC00240	2
CNC00250	1
CNC00260	2
CNC00270	1
CNC00290	1
CNC00300	3
CNC00310	5
CNC00320	7
CNC00325	10
CNC00330	2
CNC00340	1
CNC00350	1
CNC00360	1
CNC00370	1
CNC00380	1
CNC00390	1
CNC00400	1
CNC00410	1
CNC00420	1
CNC00430	7
CNC00440	1
CNC00450	4
CNC00460	1
CNC00470	2
CNC00480	2
CNC00490	1
CNC00500	1
CNC00510	1
CNC00520	2
CNC00540	1
CNC00550	1
CNC00560	11
CNC00565	9
CNC00570	1
CNC00580	1
CNC00590	1
CNC00600	1
CNC00620	5
CNC00630	1
CNC00640	11
CNC00650	2
CNC00660	1
CNC00670	2
CNC00680	4
CNC00690	2
CNC00700	1
CNC00705	1
CNC00710	2
CNC00720	1
CNC00730	11
CNC00760	1
CNC00780	1
CNC00790	1
CNC00800	1
CNC00810	1
CNC00820	1
CNC00830	1
CNC00840	2
CNC00843	6
CNC00845	9
CNC00850	1
CNC00870	2
CNC00880	2
CNC00890	7
CNC00900	1
CNC00910	2
CNC00920	1
CNC00935	2
CNC00940	1
CNC00950	2
CNC00960	2
CNC00970	1
CNC00980	5
CNC00990	2
CNC01000	2
CNC01010	1
CNC01030	3
CNC01040	2
CNC01050	1
CNC01060	1
CNC01070	1
CNC01080	6
CNC01090	5
CNC01100	3
CNC01110	2
CNC01130	1
CNC01140	1
CNC01150	2
CNC01160	7
CNC01170	1
CNC01180	1
CNC01190	10
CNC01200	1
CNC01210	1
CNC01215	9
CNC01220	1
CNC01230	1
CNC01240	3
CNC01250	1
CNC01260	1
CNC01270	3
CNC01280	1
CNC01290	1
CNC01300	1
CNC01310	2
CNC01320	6
CNC01330	1
CNC01340	7
CNC01350	7
CNC01360	2
CNC01370	1
CNC01375	2
CNC01380	2
CNC01390	1
CNC01400	1
CNC01410	1
CNC01420	2
CNC01430	1
CNC01440	1
CNC01450	1
CNC01460	5
CNC01470	1
CNC01480	1
CNC01490	1
CNC01500	1
CNC01510	1
CNC01520	1
CNC01530	1
CNC01540	2
CNC01550	1
CNC01570	11
CNC01580	7
CNC01590	1
CNC01600	2
CNC01610	1
CNC01620	2
CNC01630	1
CNC01640	1
CNC01650	1
CNC01660	4
CNC01670	2
CNC01680	1
CNC01690	2
CNC01700	1
CNC01710	3
CNC01720	2
CNC01730	1
CNC01740	6
CNC01745	2
CNC01750	1
CNC01760	2
CNC01770	2
CNC01780	1
CNC01790	1
CNC01800	1
CNC01810	7
CNC01820	1
CNC01830	1
CNC01840	4
CNC01850	1
CNC01860	1
CNC01870	2
CNC01880	1
CNC01890	1
CNC01900	1
CNC01910	1
CNC01920	1
CNC01930	1
CNC01940	1
CNC01945	11
CNC01950	1
CNC01960	1
CNC01970	1
CNC01980	6
CNC01990	1
CNC01995	7
CNC02000	1
CNC02010	1
CNC02020	6
CNC02030	7
CNC02040	1
CNC02045	2
CNC02050	2
CNC02060	1
CNC02070	1
CNC02080	2
CNC02100	2
CNC02110	9
CNC02120	1
CNC02125	1
CNC02130	2
CNC02140	7
CNC02150	1
CNC02155	11
CNC02160	1
CNC02170	3
CNC02175	10
CNC02180	1
CNC02190	1
CNC02200	2
CNC02210	1
CNC02220	3
CNC02230	7
CNC02240	2
CNC02250	1
CNC02260	1
CNC02270	2
CNC02290	2
CNC02310	1
CNC02320	1
CNC02330	2
CNC02340	1
CNC02350	1
CNC02355	9
CNC02360	6
CNC02370	1
CNC02380	1
CNC02390	1
CNC02400	4
CNC02405	3
CNC02410	1
CNC02420	1
CNC02430	1
CNC02440	1
CNC02445	3
CNC02450	1
CNC02460	11
CNC02470	1
CNC02480	1
CNC02490	2
CNC02500	1
CNC02510	1
CNC02515	9
CNC02520	1
CNC02530	6
CNC02540	1
CNC02550	11
CNC02560	2
CNC02570	2
CNC02580	2
CNC02590	2
CNC02600	1
CNC02610	1
CNC02620	6
CNC02630	4
CNC02640	1
CNC02650	1
CNC02660	2
CNC02670	2
CNC02680	1
CNC02685	12
CNC02690	1
CNC02700	1
CNC02710	1
CNC02720	1
CNC02730	2
CNC02740	6
CNC02750	1
CNC02760	1
CNC02770	5
CNC02780	6
CNC02790	1
CNC02800	1
CNC02805	1
CNC02810	1
CNC02820	1
CNC02830	1
CNC02840	7
CNC02850	1
CNC02860	2
CNC02870	10
CNC02880	3
CNC02885	11
CNC02890	1
CNC02900	2
CNC02910	6
CNC02920	1
CNC02930	11
CNC02950	7
CNC02960	1
CNC02970	2
CNC02980	2
CNC02990	1
CNC03000	2
CNC03010	1
CNC03020	1
CNC03030	9
CNC03040	7
CNC03045	11
CNC03050	1
CNC03060	1
CNC03070	1
CNC03080	1
CNC03090	1
CNC03100	1
CNC03110	1
CNC03120	1
