Gene	PS
AG1IA_00110	8
AG1IA_00111	4
AG1IA_00112	10
AG1IA_00113	7
AG1IA_00114	4
AG1IA_00115	3
AG1IA_00116	4
AG1IA_00117	7
AG1IA_00118	4
AG1IA_00120	3
AG1IA_00121	7
AG1IA_00122	3
AG1IA_00123	3
AG1IA_00124	12
AG1IA_00125	3
AG1IA_00126	12
AG1IA_00127	3
AG1IA_00128	3
AG1IA_00129	12
AG1IA_00130	3
AG1IA_00131	3
AG1IA_00132	10
AG1IA_00133	12
AG1IA_00134	10
AG1IA_00135	12
AG1IA_00136	7
AG1IA_00137	12
AG1IA_00138	3
AG1IA_00139	12
AG1IA_00140	3
AG1IA_00141	4
AG1IA_00142	7
AG1IA_00143	3
AG1IA_00144	4
AG1IA_00145	3
AG1IA_00146	3
AG1IA_00147	3
AG1IA_00148	4
AG1IA_00149	3
AG1IA_00150	7
AG1IA_00151	3
AG1IA_00152	3
AG1IA_00153	10
AG1IA_00154	12
AG1IA_00155	9
AG1IA_00156	10
AG1IA_00157	4
AG1IA_00158	12
AG1IA_00159	3
AG1IA_00160	3
AG1IA_00161	10
AG1IA_00162	3
AG1IA_00163	4
AG1IA_00164	7
AG1IA_00165	3
AG1IA_00166	10
AG1IA_00167	12
AG1IA_00168	3
AG1IA_00169	3
AG1IA_00170	3
AG1IA_00171	12
AG1IA_00172	12
AG1IA_00173	3
AG1IA_00174	4
AG1IA_00175	7
AG1IA_00176	3
AG1IA_00177	3
AG1IA_00178	3
AG1IA_00179	3
AG1IA_00180	3
AG1IA_00181	3
AG1IA_00182	3
AG1IA_00183	10
AG1IA_00184	3
AG1IA_00185	4
AG1IA_00186	6
AG1IA_00187	10
AG1IA_00188	12
AG1IA_00189	5
AG1IA_00190	3
AG1IA_00191	3
AG1IA_00192	3
AG1IA_00193	3
AG1IA_00194	3
AG1IA_00195	10
AG1IA_00196	4
AG1IA_00197	4
AG1IA_00198	3
AG1IA_00199	4
AG1IA_00200	3
AG1IA_00201	3
AG1IA_00202	3
AG1IA_00203	3
AG1IA_00204	7
AG1IA_00205	3
AG1IA_00206	12
AG1IA_00207	5
AG1IA_00208	4
AG1IA_00209	3
AG1IA_00210	9
AG1IA_00211	3
AG1IA_00212	3
AG1IA_00213	12
AG1IA_00214	5
AG1IA_00215	3
AG1IA_00216	10
AG1IA_00217	3
AG1IA_00218	3
AG1IA_00219	3
AG1IA_00220	6
AG1IA_00221	10
AG1IA_00222	3
AG1IA_00223	3
AG1IA_00224	3
AG1IA_00225	12
AG1IA_00226	3
AG1IA_00227	3
AG1IA_00228	12
AG1IA_00229	3
AG1IA_00230	3
AG1IA_00231	3
AG1IA_00232	12
AG1IA_00233	3
AG1IA_00234	7
AG1IA_00235	3
AG1IA_00236	3
AG1IA_00237	4
AG1IA_00238	3
AG1IA_00239	3
AG1IA_00240	10
AG1IA_00241	3
AG1IA_00242	3
AG1IA_00243	12
AG1IA_00244	10
AG1IA_00245	10
AG1IA_00246	7
AG1IA_00247	4
AG1IA_00248	4
AG1IA_00249	4
AG1IA_00250	3
AG1IA_00251	3
AG1IA_00252	3
AG1IA_00253	4
AG1IA_00254	4
AG1IA_00255	3
AG1IA_00256	3
AG1IA_00257	10
AG1IA_00258	12
AG1IA_00259	4
AG1IA_00260	12
AG1IA_00261	10
AG1IA_00262	7
AG1IA_00263	3
AG1IA_00264	12
AG1IA_00265	5
AG1IA_00266	4
AG1IA_00267	3
AG1IA_00268	4
AG1IA_00269	7
AG1IA_00270	3
AG1IA_00271	3
AG1IA_00272	3
AG1IA_00273	3
AG1IA_00274	3
AG1IA_00275	4
AG1IA_00276	3
AG1IA_00277	12
AG1IA_00278	4
AG1IA_00279	3
AG1IA_00280	12
AG1IA_00281	4
AG1IA_00282	10
AG1IA_00283	3
AG1IA_00284	4
AG1IA_00285	3
AG1IA_00286	3
AG1IA_00287	3
AG1IA_00288	10
AG1IA_00289	12
AG1IA_00290	3
AG1IA_00291	4
AG1IA_00292	3
AG1IA_00293	5
AG1IA_00294	3
AG1IA_00295	10
AG1IA_00296	7
AG1IA_00297	3
AG1IA_00298	3
AG1IA_00299	4
AG1IA_00300	3
AG1IA_00301	3
AG1IA_00302	7
AG1IA_00303	3
AG1IA_00304	3
AG1IA_00305	6
AG1IA_00306	10
AG1IA_00307	5
AG1IA_00308	4
AG1IA_00309	12
AG1IA_00310	12
AG1IA_00311	3
AG1IA_00312	12
AG1IA_00313	10
AG1IA_00314	12
AG1IA_00315	7
AG1IA_00316	3
AG1IA_00317	3
AG1IA_00318	3
AG1IA_00319	10
AG1IA_00320	12
AG1IA_00321	12
AG1IA_00322	12
AG1IA_00323	3
AG1IA_00324	3
AG1IA_00325	3
AG1IA_00326	12
AG1IA_00327	7
AG1IA_00328	10
AG1IA_00329	10
AG1IA_00330	10
AG1IA_00331	7
AG1IA_00332	10
AG1IA_00333	10
AG1IA_00334	3
AG1IA_00335	12
AG1IA_00336	12
AG1IA_00337	3
AG1IA_00338	3
AG1IA_00339	3
AG1IA_00340	3
AG1IA_00341	3
AG1IA_00342	3
AG1IA_00343	3
AG1IA_00344	10
AG1IA_00345	10
AG1IA_00346	3
AG1IA_00347	3
AG1IA_00348	3
AG1IA_00349	4
AG1IA_00350	6
AG1IA_00351	3
AG1IA_00352	3
AG1IA_00353	3
AG1IA_00354	3
AG1IA_00355	10
AG1IA_00356	3
AG1IA_00357	6
AG1IA_00358	3
AG1IA_00359	10
AG1IA_00360	3
AG1IA_00361	12
AG1IA_00362	12
AG1IA_00363	10
AG1IA_00364	3
AG1IA_00365	12
AG1IA_00366	3
AG1IA_00367	3
AG1IA_00368	3
AG1IA_00369	3
AG1IA_00370	6
AG1IA_00371	3
AG1IA_00372	3
AG1IA_00373	6
AG1IA_00374	3
AG1IA_00375	3
AG1IA_00376	3
AG1IA_00377	3
AG1IA_00378	5
AG1IA_00379	3
AG1IA_00380	3
AG1IA_00381	3
AG1IA_00382	3
AG1IA_00383	4
AG1IA_00384	12
AG1IA_00385	3
AG1IA_00386	3
AG1IA_00387	12
AG1IA_00388	12
AG1IA_00389	3
AG1IA_00390	10
AG1IA_00391	3
AG1IA_00392	7
AG1IA_00393	4
AG1IA_00394	4
AG1IA_00395	3
AG1IA_00396	3
AG1IA_00397	3
AG1IA_00398	3
AG1IA_00399	3
AG1IA_00400	4
AG1IA_00401	10
AG1IA_00402	12
AG1IA_00403	12
AG1IA_00404	4
AG1IA_00405	4
AG1IA_00406	3
AG1IA_00407	3
AG1IA_00408	3
AG1IA_00409	6
AG1IA_00410	10
AG1IA_00411	10
AG1IA_00412	3
AG1IA_00413	4
AG1IA_00414	10
AG1IA_00415	3
AG1IA_00416	3
AG1IA_00417	10
AG1IA_00418	3
AG1IA_00419	3
AG1IA_00420	3
AG1IA_00421	3
AG1IA_00422	3
AG1IA_00423	7
AG1IA_00424	3
AG1IA_00425	3
AG1IA_00426	3
AG1IA_00427	7
AG1IA_00428	3
AG1IA_00429	3
AG1IA_00430	3
AG1IA_00431	3
AG1IA_00432	7
AG1IA_00433	12
AG1IA_00434	3
AG1IA_00435	3
AG1IA_00436	12
AG1IA_00437	10
AG1IA_00438	3
AG1IA_00439	6
AG1IA_00440	3
AG1IA_00441	3
AG1IA_00442	3
AG1IA_00443	3
AG1IA_00444	4
AG1IA_00445	5
AG1IA_00446	3
AG1IA_00447	3
AG1IA_00448	3
AG1IA_00449	10
AG1IA_00450	7
AG1IA_00451	3
AG1IA_00452	3
AG1IA_00453	5
AG1IA_00454	12
AG1IA_00455	3
AG1IA_00456	3
AG1IA_00457	12
AG1IA_00458	4
AG1IA_00459	12
AG1IA_00460	4
AG1IA_00461	3
AG1IA_00462	3
AG1IA_00463	3
AG1IA_00464	4
AG1IA_00465	4
AG1IA_00466	12
AG1IA_00467	7
AG1IA_00468	10
AG1IA_00469	7
AG1IA_00470	12
AG1IA_00471	4
AG1IA_00472	9
AG1IA_00473	5
AG1IA_00474	3
AG1IA_00475	10
AG1IA_00476	3
AG1IA_00477	7
AG1IA_00478	10
AG1IA_00479	6
AG1IA_00480	12
AG1IA_00481	10
AG1IA_00482	4
AG1IA_00483	10
AG1IA_00484	10
AG1IA_00485	7
AG1IA_00486	4
AG1IA_00487	3
AG1IA_00488	7
AG1IA_00489	3
AG1IA_00490	3
AG1IA_00491	3
AG1IA_00492	5
AG1IA_00493	3
AG1IA_00494	3
AG1IA_00495	12
AG1IA_00496	3
AG1IA_00497	10
AG1IA_00498	3
AG1IA_00499	3
AG1IA_00500	6
AG1IA_00501	10
AG1IA_00502	5
AG1IA_00503	3
AG1IA_00504	3
AG1IA_00505	12
AG1IA_00506	3
AG1IA_00507	3
AG1IA_00508	3
AG1IA_00509	10
AG1IA_00510	10
AG1IA_00511	3
AG1IA_00512	4
AG1IA_00513	3
AG1IA_00514	4
AG1IA_00515	10
AG1IA_00516	3
AG1IA_00517	4
AG1IA_00518	3
AG1IA_00519	3
AG1IA_00520	4
AG1IA_00521	3
AG1IA_00522	12
AG1IA_00523	4
AG1IA_00524	3
AG1IA_00525	12
AG1IA_00526	10
AG1IA_00527	4
AG1IA_00528	4
AG1IA_00529	7
AG1IA_00530	8
AG1IA_00531	3
AG1IA_00532	4
AG1IA_00533	4
AG1IA_00534	3
AG1IA_00535	3
AG1IA_00536	12
AG1IA_00537	5
AG1IA_00538	3
AG1IA_00539	12
AG1IA_00540	3
AG1IA_00541	3
AG1IA_00542	4
AG1IA_00543	3
AG1IA_00544	3
AG1IA_00545	7
AG1IA_00546	3
AG1IA_00547	3
AG1IA_00548	3
AG1IA_00549	4
AG1IA_00550	7
AG1IA_00551	4
AG1IA_00552	3
AG1IA_00553	3
AG1IA_00554	3
AG1IA_00555	3
AG1IA_00556	3
AG1IA_00557	12
AG1IA_00558	3
AG1IA_00559	3
AG1IA_00560	4
AG1IA_00561	3
AG1IA_00562	3
AG1IA_00563	3
AG1IA_00564	12
AG1IA_00565	12
AG1IA_00566	4
AG1IA_00567	12
AG1IA_00568	4
AG1IA_00569	4
AG1IA_00570	12
AG1IA_00571	3
AG1IA_00572	6
AG1IA_00573	4
AG1IA_00574	12
AG1IA_00575	12
AG1IA_00576	12
AG1IA_00577	12
AG1IA_00578	7
AG1IA_00579	3
AG1IA_00580	3
AG1IA_00581	3
AG1IA_00582	7
AG1IA_00583	8
AG1IA_00584	4
AG1IA_00585	3
AG1IA_00586	3
AG1IA_00587	3
AG1IA_00588	3
AG1IA_00589	8
AG1IA_00590	10
AG1IA_00591	3
AG1IA_00592	3
AG1IA_00593	3
AG1IA_00594	5
AG1IA_00595	3
AG1IA_00596	3
AG1IA_00597	3
AG1IA_00598	7
AG1IA_00599	4
AG1IA_00600	3
AG1IA_00601	12
AG1IA_00602	3
AG1IA_00603	3
AG1IA_00604	3
AG1IA_00605	3
AG1IA_00606	3
AG1IA_00607	4
AG1IA_00608	3
AG1IA_00609	3
AG1IA_00610	3
AG1IA_00611	3
AG1IA_00612	3
AG1IA_00613	10
AG1IA_00614	4
AG1IA_00615	12
AG1IA_00616	3
AG1IA_00617	10
AG1IA_00618	5
AG1IA_00619	7
AG1IA_00620	10
AG1IA_00621	10
AG1IA_00622	10
AG1IA_00623	5
AG1IA_00624	5
AG1IA_00625	3
AG1IA_00626	3
AG1IA_00627	12
AG1IA_00628	4
AG1IA_00629	4
AG1IA_00630	3
AG1IA_00631	3
AG1IA_00632	5
AG1IA_00633	7
AG1IA_00634	3
AG1IA_00635	12
AG1IA_00636	10
AG1IA_00637	3
AG1IA_00638	3
AG1IA_00639	3
AG1IA_00640	3
AG1IA_00641	4
AG1IA_00642	12
AG1IA_00643	12
AG1IA_00644	12
AG1IA_00645	12
AG1IA_00646	12
AG1IA_00647	12
AG1IA_00648	12
AG1IA_00649	10
AG1IA_00650	3
AG1IA_00651	10
AG1IA_00652	12
AG1IA_00653	12
AG1IA_00654	3
AG1IA_00655	12
AG1IA_00656	12
AG1IA_00657	10
AG1IA_00658	12
AG1IA_00659	3
AG1IA_00660	10
AG1IA_00661	4
AG1IA_00662	12
AG1IA_00663	12
AG1IA_00664	4
AG1IA_00665	7
AG1IA_00666	9
AG1IA_00667	4
AG1IA_00668	12
AG1IA_00669	3
AG1IA_00670	4
AG1IA_00671	3
AG1IA_00672	7
AG1IA_00673	3
AG1IA_00674	3
AG1IA_00675	4
AG1IA_00676	10
AG1IA_00677	7
AG1IA_00678	12
AG1IA_00679	12
AG1IA_00680	12
AG1IA_00681	12
AG1IA_00682	12
AG1IA_00683	9
AG1IA_00684	12
AG1IA_00685	3
AG1IA_00686	12
AG1IA_00687	3
AG1IA_00688	3
AG1IA_00689	12
AG1IA_00690	3
AG1IA_00691	3
AG1IA_00692	3
AG1IA_00693	12
AG1IA_00694	4
AG1IA_00695	3
AG1IA_00696	12
AG1IA_00697	10
AG1IA_00698	10
AG1IA_00699	3
AG1IA_00700	10
AG1IA_00701	12
AG1IA_00703	3
AG1IA_00704	4
AG1IA_00705	3
AG1IA_00706	3
AG1IA_00707	4
AG1IA_00708	4
AG1IA_00709	3
AG1IA_00710	4
AG1IA_00711	3
AG1IA_00712	12
AG1IA_00713	3
AG1IA_00714	12
AG1IA_00715	3
AG1IA_00716	3
AG1IA_00717	12
AG1IA_00718	6
AG1IA_00719	3
AG1IA_00720	3
AG1IA_00721	3
AG1IA_00722	3
AG1IA_00723	3
AG1IA_00724	3
AG1IA_00725	3
AG1IA_00726	12
AG1IA_00727	12
AG1IA_00728	12
AG1IA_00729	10
AG1IA_00730	12
AG1IA_00731	12
AG1IA_00732	12
AG1IA_00733	12
AG1IA_00734	12
AG1IA_00735	10
AG1IA_00736	12
AG1IA_00737	3
AG1IA_00738	12
AG1IA_00739	7
AG1IA_00740	3
AG1IA_00741	12
AG1IA_00742	3
AG1IA_00743	3
AG1IA_00744	12
AG1IA_00745	3
AG1IA_00746	6
AG1IA_00747	7
AG1IA_00748	12
AG1IA_00749	3
AG1IA_00750	12
AG1IA_00751	10
AG1IA_00752	12
AG1IA_00753	7
AG1IA_00754	12
AG1IA_00755	4
AG1IA_00756	4
AG1IA_00757	3
AG1IA_00758	3
AG1IA_00759	12
AG1IA_00760	4
AG1IA_00761	4
AG1IA_00762	12
AG1IA_00763	12
AG1IA_00764	12
AG1IA_00765	12
AG1IA_00766	3
AG1IA_00767	4
AG1IA_00768	12
AG1IA_00769	3
AG1IA_00770	4
AG1IA_00771	12
AG1IA_00772	12
AG1IA_00773	12
AG1IA_00774	10
AG1IA_00775	3
AG1IA_00776	5
AG1IA_00777	10
AG1IA_00778	12
AG1IA_00779	12
AG1IA_00780	3
AG1IA_00781	3
AG1IA_00782	3
AG1IA_00783	3
AG1IA_00784	3
AG1IA_00785	3
AG1IA_00786	10
AG1IA_00787	4
AG1IA_00788	7
AG1IA_00789	12
AG1IA_00790	4
AG1IA_00791	5
AG1IA_00792	12
AG1IA_00793	6
AG1IA_00794	5
AG1IA_00795	3
AG1IA_00796	3
AG1IA_00797	3
AG1IA_00798	3
AG1IA_00799	3
AG1IA_00800	4
AG1IA_00801	3
AG1IA_00802	3
AG1IA_00803	3
AG1IA_00804	3
AG1IA_00805	3
AG1IA_00806	12
AG1IA_00807	12
AG1IA_00808	3
AG1IA_00809	4
AG1IA_00810	12
AG1IA_00811	10
AG1IA_00812	12
AG1IA_00813	3
AG1IA_00814	3
AG1IA_00815	5
AG1IA_00816	7
AG1IA_00817	12
AG1IA_00818	12
AG1IA_00819	12
AG1IA_00820	6
AG1IA_00821	10
AG1IA_00822	3
AG1IA_00823	12
AG1IA_00824	3
AG1IA_00825	4
AG1IA_00826	12
AG1IA_00827	10
AG1IA_00828	5
AG1IA_00829	12
AG1IA_00830	5
AG1IA_00831	12
AG1IA_00832	3
AG1IA_00833	3
AG1IA_00834	3
AG1IA_00835	7
AG1IA_00836	3
AG1IA_00837	6
AG1IA_00838	4
AG1IA_00839	12
AG1IA_00840	12
AG1IA_00841	12
AG1IA_00842	10
AG1IA_00843	3
AG1IA_00844	12
AG1IA_00845	4
AG1IA_00846	7
AG1IA_00847	3
AG1IA_00848	12
AG1IA_00849	3
AG1IA_00850	12
AG1IA_00851	7
AG1IA_00852	12
AG1IA_00853	7
AG1IA_00854	10
AG1IA_00855	10
AG1IA_00856	3
AG1IA_00857	3
AG1IA_00858	3
AG1IA_00859	3
AG1IA_00860	12
AG1IA_00861	4
AG1IA_00862	12
AG1IA_00863	10
AG1IA_00864	10
AG1IA_00865	4
AG1IA_00866	4
AG1IA_00867	3
AG1IA_00868	12
AG1IA_00869	10
AG1IA_00870	7
AG1IA_00871	12
AG1IA_00872	4
AG1IA_00873	3
AG1IA_00874	12
AG1IA_00875	12
AG1IA_00876	3
AG1IA_00877	12
AG1IA_00878	12
AG1IA_00879	12
AG1IA_00880	3
AG1IA_00881	7
AG1IA_00882	3
AG1IA_00883	5
AG1IA_00884	12
AG1IA_00885	10
AG1IA_00886	3
AG1IA_00887	3
AG1IA_00888	3
AG1IA_00889	4
AG1IA_00890	4
AG1IA_00891	3
AG1IA_00892	6
AG1IA_00893	6
AG1IA_00894	3
AG1IA_00895	10
AG1IA_00896	4
AG1IA_00897	4
AG1IA_00898	4
AG1IA_00899	12
AG1IA_00900	12
AG1IA_00901	12
AG1IA_00902	12
AG1IA_00903	12
AG1IA_00904	3
AG1IA_00905	6
AG1IA_00906	4
AG1IA_00907	3
AG1IA_00908	3
AG1IA_00909	3
AG1IA_00910	3
AG1IA_00911	6
AG1IA_00912	3
AG1IA_00913	10
AG1IA_00914	12
AG1IA_00915	4
AG1IA_00916	7
AG1IA_00917	12
AG1IA_00918	12
AG1IA_00919	4
AG1IA_00920	4
AG1IA_00921	3
AG1IA_00922	3
AG1IA_00923	3
AG1IA_00924	3
AG1IA_00925	4
AG1IA_00926	7
AG1IA_00927	3
AG1IA_00928	3
AG1IA_00929	7
AG1IA_00930	3
AG1IA_00931	4
AG1IA_00932	12
AG1IA_00933	3
AG1IA_00934	7
AG1IA_00935	3
AG1IA_00936	12
AG1IA_00937	3
AG1IA_00938	3
AG1IA_00939	3
AG1IA_00940	6
AG1IA_00941	10
AG1IA_00942	10
AG1IA_00943	12
AG1IA_00944	12
AG1IA_00945	7
AG1IA_00946	3
AG1IA_00947	3
AG1IA_00948	3
AG1IA_00949	3
AG1IA_00950	4
AG1IA_00951	7
AG1IA_00952	3
AG1IA_00953	3
AG1IA_00954	4
AG1IA_00955	12
AG1IA_00956	3
AG1IA_00957	3
AG1IA_00958	3
AG1IA_00959	10
AG1IA_00960	3
AG1IA_00961	3
AG1IA_00962	4
AG1IA_00963	4
AG1IA_00964	12
AG1IA_00965	3
AG1IA_00966	3
AG1IA_00967	4
AG1IA_00968	9
AG1IA_00969	12
AG1IA_00970	12
AG1IA_00971	10
AG1IA_00972	12
AG1IA_00973	4
AG1IA_00974	3
AG1IA_00975	3
AG1IA_00976	4
AG1IA_00977	12
AG1IA_00978	3
AG1IA_00979	3
AG1IA_00980	6
AG1IA_00981	10
AG1IA_00982	7
AG1IA_00983	5
AG1IA_00984	3
AG1IA_00985	3
AG1IA_00986	3
AG1IA_00987	3
AG1IA_00988	3
AG1IA_00989	3
AG1IA_00990	10
AG1IA_00991	3
AG1IA_00992	4
AG1IA_00993	4
AG1IA_00994	4
AG1IA_00995	3
AG1IA_00996	7
AG1IA_00997	3
AG1IA_00998	3
AG1IA_00999	3
AG1IA_01000	3
AG1IA_01001	4
AG1IA_01002	7
AG1IA_01003	12
AG1IA_01005	7
AG1IA_01006	3
AG1IA_01007	5
AG1IA_01008	3
AG1IA_01009	3
AG1IA_01010	4
AG1IA_01011	6
AG1IA_01012	3
AG1IA_01013	12
AG1IA_01014	3
AG1IA_01015	6
AG1IA_01016	12
AG1IA_01017	4
AG1IA_01018	12
AG1IA_01019	3
AG1IA_01020	3
AG1IA_01021	12
AG1IA_01022	3
AG1IA_01023	3
AG1IA_01024	7
AG1IA_01025	3
AG1IA_01026	3
AG1IA_01027	3
AG1IA_01028	12
AG1IA_01029	3
AG1IA_01030	3
AG1IA_01031	10
AG1IA_01032	3
AG1IA_01033	3
AG1IA_01034	4
AG1IA_01035	3
AG1IA_01036	3
AG1IA_01037	12
AG1IA_01038	3
AG1IA_01039	3
AG1IA_01040	12
AG1IA_01041	12
AG1IA_01042	3
AG1IA_01043	3
AG1IA_01044	3
AG1IA_01045	3
AG1IA_01046	3
AG1IA_01047	12
AG1IA_01048	3
AG1IA_01049	8
AG1IA_01050	12
AG1IA_01051	4
AG1IA_01052	4
AG1IA_01053	3
AG1IA_01054	3
AG1IA_01055	6
AG1IA_01056	3
AG1IA_01057	3
AG1IA_01058	12
AG1IA_01059	7
AG1IA_01060	6
AG1IA_01061	12
AG1IA_01062	12
AG1IA_01063	12
AG1IA_01064	7
AG1IA_01065	3
AG1IA_01066	3
AG1IA_01067	4
AG1IA_01068	3
AG1IA_01069	3
AG1IA_01070	3
AG1IA_01071	3
AG1IA_01072	3
AG1IA_01073	3
AG1IA_01074	3
AG1IA_01075	3
AG1IA_01076	3
AG1IA_01077	4
AG1IA_01078	3
AG1IA_01079	4
AG1IA_01080	12
AG1IA_01081	7
AG1IA_01082	10
AG1IA_01083	3
AG1IA_01084	3
AG1IA_01085	3
AG1IA_01086	3
AG1IA_01087	3
AG1IA_01088	3
AG1IA_01089	4
AG1IA_01090	3
AG1IA_01091	12
AG1IA_01092	7
AG1IA_01093	4
AG1IA_01094	3
AG1IA_01095	3
AG1IA_01096	5
AG1IA_01097	4
AG1IA_01098	4
AG1IA_01099	6
AG1IA_01100	5
AG1IA_01101	3
AG1IA_01102	3
AG1IA_01103	3
AG1IA_01104	3
AG1IA_01105	3
AG1IA_01106	3
AG1IA_01107	3
AG1IA_01108	12
AG1IA_01109	3
AG1IA_01110	12
AG1IA_01111	3
AG1IA_01112	3
AG1IA_01113	3
AG1IA_01114	7
AG1IA_01115	4
AG1IA_01116	3
AG1IA_01117	3
AG1IA_01118	3
AG1IA_01119	3
AG1IA_01120	3
AG1IA_01121	12
AG1IA_01122	3
AG1IA_01123	4
AG1IA_01124	4
AG1IA_01125	4
AG1IA_01126	10
AG1IA_01127	3
AG1IA_01128	3
AG1IA_01129	4
AG1IA_01130	12
AG1IA_01131	12
AG1IA_01132	10
AG1IA_01133	10
AG1IA_01134	3
AG1IA_01135	3
AG1IA_01136	3
AG1IA_01137	4
AG1IA_01138	12
AG1IA_01139	3
AG1IA_01140	3
AG1IA_01141	3
AG1IA_01142	4
AG1IA_01143	4
AG1IA_01144	3
AG1IA_01145	12
AG1IA_01146	4
AG1IA_01147	3
AG1IA_01148	3
AG1IA_01149	12
AG1IA_01150	4
AG1IA_01151	4
AG1IA_01152	4
AG1IA_01153	3
AG1IA_01154	3
AG1IA_01155	10
AG1IA_01156	3
AG1IA_01157	3
AG1IA_01158	4
AG1IA_01159	3
AG1IA_01160	10
AG1IA_01161	3
AG1IA_01162	5
AG1IA_01163	7
AG1IA_01164	4
AG1IA_01165	3
AG1IA_01166	3
AG1IA_01167	3
AG1IA_01168	3
AG1IA_01169	10
AG1IA_01170	12
AG1IA_01171	4
AG1IA_01172	3
AG1IA_01173	3
AG1IA_01174	3
AG1IA_01175	3
AG1IA_01176	3
AG1IA_01177	5
AG1IA_01178	3
AG1IA_01179	12
AG1IA_01180	4
AG1IA_01181	12
AG1IA_01182	4
AG1IA_01183	10
AG1IA_01184	3
AG1IA_01185	3
AG1IA_01186	8
AG1IA_01187	10
AG1IA_01188	3
AG1IA_01189	5
AG1IA_01190	3
AG1IA_01191	3
AG1IA_01192	12
AG1IA_01193	7
AG1IA_01194	10
AG1IA_01195	3
AG1IA_01196	4
AG1IA_01197	3
AG1IA_01198	12
AG1IA_01199	3
AG1IA_01200	12
AG1IA_01201	3
AG1IA_01202	3
AG1IA_01203	3
AG1IA_01204	12
AG1IA_01205	3
AG1IA_01206	3
AG1IA_01207	12
AG1IA_01208	12
AG1IA_01209	7
AG1IA_01210	3
AG1IA_01211	5
AG1IA_01212	3
AG1IA_01213	4
AG1IA_01214	12
AG1IA_01215	3
AG1IA_01216	12
AG1IA_01217	12
AG1IA_01218	3
AG1IA_01219	3
AG1IA_01220	3
AG1IA_01221	4
AG1IA_01222	3
AG1IA_01223	7
AG1IA_01224	3
AG1IA_01225	5
AG1IA_01226	12
AG1IA_01227	12
AG1IA_01228	12
AG1IA_01229	3
AG1IA_01230	12
AG1IA_01231	3
AG1IA_01232	3
AG1IA_01233	3
AG1IA_01234	3
AG1IA_01235	3
AG1IA_01236	5
AG1IA_01237	3
AG1IA_01238	12
AG1IA_01239	12
AG1IA_01240	3
AG1IA_01241	12
AG1IA_01242	10
AG1IA_01243	12
AG1IA_01244	12
AG1IA_01245	4
AG1IA_01246	12
AG1IA_01247	12
AG1IA_01248	3
AG1IA_01249	3
AG1IA_01250	3
AG1IA_01251	4
AG1IA_01252	3
AG1IA_01253	3
AG1IA_01254	4
AG1IA_01255	3
AG1IA_01256	3
AG1IA_01257	3
AG1IA_01258	6
AG1IA_01259	7
AG1IA_01260	3
AG1IA_01261	12
AG1IA_01262	4
AG1IA_01263	3
AG1IA_01264	3
AG1IA_01265	12
AG1IA_01266	3
AG1IA_01267	3
AG1IA_01268	12
AG1IA_01269	7
AG1IA_01270	12
AG1IA_01271	10
AG1IA_01272	4
AG1IA_01273	3
AG1IA_01274	12
