Gene	PS
AAE3_LOCUS10162	2
AAE3_LOCUS10163	1
AAE3_LOCUS10164	1
AAE3_LOCUS10165	1
AAE3_LOCUS10166	12
AAE3_LOCUS10167	1
AAE3_LOCUS10168	1
AAE3_LOCUS10169	1
AAE3_LOCUS1017	5
AAE3_LOCUS10170	1
AAE3_LOCUS10171	3
AAE3_LOCUS10172	2
AAE3_LOCUS10173	1
AAE3_LOCUS10174	2
AAE3_LOCUS10175	1
AAE3_LOCUS10176	1
AAE3_LOCUS10177	8
AAE3_LOCUS10178	1
AAE3_LOCUS10179	2
AAE3_LOCUS1018	1
AAE3_LOCUS10180	1
AAE3_LOCUS10181	1
AAE3_LOCUS10182	1
AAE3_LOCUS10183	1
AAE3_LOCUS10184	3
AAE3_LOCUS10185	1
AAE3_LOCUS10186	2
AAE3_LOCUS10187	1
AAE3_LOCUS10188	1
AAE3_LOCUS10189	5
AAE3_LOCUS1019	1
AAE3_LOCUS10190	2
AAE3_LOCUS10191	2
AAE3_LOCUS10192	12
AAE3_LOCUS10193	1
AAE3_LOCUS10194	1
AAE3_LOCUS10195	1
AAE3_LOCUS10196	1
AAE3_LOCUS10197	1
AAE3_LOCUS10198	1
AAE3_LOCUS10199	1
AAE3_LOCUS1020	1
AAE3_LOCUS10200	2
AAE3_LOCUS10201	7
AAE3_LOCUS10202	6
AAE3_LOCUS10203	2
AAE3_LOCUS10204	1
AAE3_LOCUS10205	1
AAE3_LOCUS10206	1
AAE3_LOCUS10207	2
AAE3_LOCUS10208	2
AAE3_LOCUS10209	7
AAE3_LOCUS1021	2
AAE3_LOCUS10210	7
AAE3_LOCUS10211	1
AAE3_LOCUS10212	5
AAE3_LOCUS10213	1
AAE3_LOCUS10214	1
AAE3_LOCUS10215	1
AAE3_LOCUS10216	2
AAE3_LOCUS10217	6
AAE3_LOCUS10218	1
AAE3_LOCUS10219	1
AAE3_LOCUS1022	12
AAE3_LOCUS10220	1
AAE3_LOCUS10221	2
AAE3_LOCUS10222	2
AAE3_LOCUS10223	1
AAE3_LOCUS10224	1
AAE3_LOCUS10225	1
AAE3_LOCUS10226	1
AAE3_LOCUS10227	1
AAE3_LOCUS10228	1
AAE3_LOCUS10229	1
AAE3_LOCUS1023	1
AAE3_LOCUS10230	1
AAE3_LOCUS10231	7
AAE3_LOCUS10232	1
AAE3_LOCUS10233	2
AAE3_LOCUS10234	1
AAE3_LOCUS10235	2
AAE3_LOCUS10236	1
AAE3_LOCUS10237	1
AAE3_LOCUS10238	2
AAE3_LOCUS10239	9
AAE3_LOCUS1024	2
AAE3_LOCUS10240	7
AAE3_LOCUS10241	1
AAE3_LOCUS10242	2
AAE3_LOCUS10243	7
AAE3_LOCUS10244	1
AAE3_LOCUS10245	2
AAE3_LOCUS10246	1
AAE3_LOCUS10247	1
AAE3_LOCUS10248	1
AAE3_LOCUS10249	1
AAE3_LOCUS1025	6
AAE3_LOCUS10250	2
AAE3_LOCUS10251	2
AAE3_LOCUS10252	1
AAE3_LOCUS10253	1
AAE3_LOCUS10254	5
AAE3_LOCUS10255	1
AAE3_LOCUS10256	1
AAE3_LOCUS10257	1
AAE3_LOCUS10258	7
AAE3_LOCUS10259	1
AAE3_LOCUS1026	5
AAE3_LOCUS10260	1
AAE3_LOCUS10261	1
AAE3_LOCUS10262	1
AAE3_LOCUS10263	3
AAE3_LOCUS10264	12
AAE3_LOCUS10265	12
AAE3_LOCUS10266	1
AAE3_LOCUS10267	1
AAE3_LOCUS10268	2
AAE3_LOCUS10269	1
AAE3_LOCUS1027	7
AAE3_LOCUS10270	7
AAE3_LOCUS10271	7
AAE3_LOCUS10272	1
AAE3_LOCUS10273	2
AAE3_LOCUS10274	1
AAE3_LOCUS10275	2
AAE3_LOCUS10276	7
AAE3_LOCUS10277	2
AAE3_LOCUS10278	6
AAE3_LOCUS10279	7
AAE3_LOCUS1028	1
AAE3_LOCUS10280	3
AAE3_LOCUS10281	1
AAE3_LOCUS10282	1
AAE3_LOCUS10283	1
AAE3_LOCUS10284	7
AAE3_LOCUS10285	1
AAE3_LOCUS10286	2
AAE3_LOCUS10287	3
AAE3_LOCUS10288	1
AAE3_LOCUS10289	1
AAE3_LOCUS1029	12
AAE3_LOCUS10290	2
AAE3_LOCUS10291	1
AAE3_LOCUS10292	7
AAE3_LOCUS10293	2
AAE3_LOCUS10294	2
AAE3_LOCUS10295	12
AAE3_LOCUS10296	1
AAE3_LOCUS10297	2
AAE3_LOCUS10298	1
AAE3_LOCUS10299	1
AAE3_LOCUS1030	1
AAE3_LOCUS10300	1
AAE3_LOCUS10301	1
AAE3_LOCUS10302	1
AAE3_LOCUS10303	1
AAE3_LOCUS10304	2
AAE3_LOCUS10305	1
AAE3_LOCUS10306	6
AAE3_LOCUS10307	7
AAE3_LOCUS10308	2
AAE3_LOCUS10309	2
AAE3_LOCUS1031	12
AAE3_LOCUS10310	7
AAE3_LOCUS10311	2
AAE3_LOCUS10312	1
AAE3_LOCUS10313	1
AAE3_LOCUS10314	1
AAE3_LOCUS10315	2
AAE3_LOCUS10316	7
AAE3_LOCUS10317	2
AAE3_LOCUS10318	1
AAE3_LOCUS10319	1
AAE3_LOCUS1032	1
AAE3_LOCUS10320	2
AAE3_LOCUS10321	1
AAE3_LOCUS10322	5
AAE3_LOCUS10323	2
AAE3_LOCUS10324	5
AAE3_LOCUS10325	1
AAE3_LOCUS10326	3
AAE3_LOCUS10327	7
AAE3_LOCUS10328	1
AAE3_LOCUS10329	9
AAE3_LOCUS1033	3
AAE3_LOCUS10330	1
AAE3_LOCUS10331	1
AAE3_LOCUS10332	3
AAE3_LOCUS10333	4
AAE3_LOCUS10334	1
AAE3_LOCUS10335	4
AAE3_LOCUS10336	1
AAE3_LOCUS10337	1
AAE3_LOCUS10338	1
AAE3_LOCUS10339	7
AAE3_LOCUS1034	12
AAE3_LOCUS10340	8
AAE3_LOCUS10341	9
AAE3_LOCUS10342	2
AAE3_LOCUS10343	1
AAE3_LOCUS10344	1
AAE3_LOCUS10345	2
AAE3_LOCUS10346	9
AAE3_LOCUS10347	1
AAE3_LOCUS10348	1
AAE3_LOCUS10349	1
AAE3_LOCUS1035	12
AAE3_LOCUS10350	7
AAE3_LOCUS10351	1
AAE3_LOCUS10352	2
AAE3_LOCUS10353	7
AAE3_LOCUS10354	1
AAE3_LOCUS10355	9
AAE3_LOCUS10356	12
AAE3_LOCUS10357	2
AAE3_LOCUS10358	1
AAE3_LOCUS10359	3
AAE3_LOCUS1036	12
AAE3_LOCUS10360	7
AAE3_LOCUS10361	4
AAE3_LOCUS10362	1
AAE3_LOCUS10363	9
AAE3_LOCUS10364	8
AAE3_LOCUS10365	2
AAE3_LOCUS10366	1
AAE3_LOCUS10367	12
AAE3_LOCUS10368	1
AAE3_LOCUS10369	12
AAE3_LOCUS1037	7
AAE3_LOCUS10370	1
AAE3_LOCUS10371	12
AAE3_LOCUS10372	2
AAE3_LOCUS10373	1
AAE3_LOCUS10374	8
AAE3_LOCUS10375	1
AAE3_LOCUS10376	7
AAE3_LOCUS10377	9
AAE3_LOCUS10378	2
AAE3_LOCUS10379	7
AAE3_LOCUS1038	1
AAE3_LOCUS10380	8
AAE3_LOCUS10381	3
AAE3_LOCUS10382	8
AAE3_LOCUS10383	12
AAE3_LOCUS10384	7
AAE3_LOCUS10385	7
AAE3_LOCUS10386	1
AAE3_LOCUS10387	1
AAE3_LOCUS10388	7
AAE3_LOCUS10389	12
AAE3_LOCUS1039	1
AAE3_LOCUS10390	12
AAE3_LOCUS10391	8
AAE3_LOCUS10392	1
AAE3_LOCUS10393	2
AAE3_LOCUS10394	5
AAE3_LOCUS10395	9
AAE3_LOCUS10396	7
AAE3_LOCUS10397	1
AAE3_LOCUS10398	7
AAE3_LOCUS10399	7
AAE3_LOCUS1040	9
AAE3_LOCUS10400	1
AAE3_LOCUS10401	7
AAE3_LOCUS10402	1
AAE3_LOCUS10403	1
AAE3_LOCUS10404	7
AAE3_LOCUS10405	7
AAE3_LOCUS10406	7
AAE3_LOCUS10407	1
AAE3_LOCUS10408	5
AAE3_LOCUS10409	9
AAE3_LOCUS1041	9
AAE3_LOCUS10410	3
AAE3_LOCUS10411	7
AAE3_LOCUS10412	1
AAE3_LOCUS10413	7
AAE3_LOCUS10414	1
AAE3_LOCUS10415	7
AAE3_LOCUS10416	2
AAE3_LOCUS10417	1
AAE3_LOCUS10418	1
AAE3_LOCUS10419	3
AAE3_LOCUS1042	1
AAE3_LOCUS10420	7
AAE3_LOCUS10421	7
AAE3_LOCUS10422	1
AAE3_LOCUS10423	12
AAE3_LOCUS10424	7
AAE3_LOCUS10425	2
AAE3_LOCUS10426	1
AAE3_LOCUS10427	8
AAE3_LOCUS10428	1
AAE3_LOCUS10429	2
AAE3_LOCUS1043	1
AAE3_LOCUS10430	9
AAE3_LOCUS10431	2
AAE3_LOCUS10432	1
AAE3_LOCUS10433	9
AAE3_LOCUS10434	9
AAE3_LOCUS10435	1
AAE3_LOCUS10436	1
AAE3_LOCUS10437	7
AAE3_LOCUS10438	1
AAE3_LOCUS10439	1
AAE3_LOCUS1044	9
AAE3_LOCUS10440	1
AAE3_LOCUS10441	9
AAE3_LOCUS10442	7
AAE3_LOCUS10443	9
AAE3_LOCUS10444	1
AAE3_LOCUS10445	1
AAE3_LOCUS10446	1
AAE3_LOCUS10447	1
AAE3_LOCUS10448	7
AAE3_LOCUS10449	2
AAE3_LOCUS1045	1
AAE3_LOCUS10450	9
AAE3_LOCUS10451	2
AAE3_LOCUS10452	1
AAE3_LOCUS10453	6
AAE3_LOCUS10454	1
AAE3_LOCUS10455	9
AAE3_LOCUS10456	9
AAE3_LOCUS10457	12
AAE3_LOCUS10458	2
AAE3_LOCUS10459	1
AAE3_LOCUS1046	1
AAE3_LOCUS10460	2
AAE3_LOCUS10461	12
AAE3_LOCUS10462	12
AAE3_LOCUS10463	7
AAE3_LOCUS10464	1
AAE3_LOCUS10465	1
AAE3_LOCUS10466	7
AAE3_LOCUS10467	1
AAE3_LOCUS10468	7
AAE3_LOCUS10469	12
AAE3_LOCUS1047	4
AAE3_LOCUS10470	12
AAE3_LOCUS10471	9
AAE3_LOCUS10472	1
AAE3_LOCUS10473	1
AAE3_LOCUS10474	1
AAE3_LOCUS10475	1
AAE3_LOCUS10476	9
AAE3_LOCUS10477	9
AAE3_LOCUS10478	7
AAE3_LOCUS10479	7
AAE3_LOCUS1048	2
AAE3_LOCUS10480	1
AAE3_LOCUS10481	1
AAE3_LOCUS10482	3
AAE3_LOCUS10483	5
AAE3_LOCUS10484	1
AAE3_LOCUS10485	2
AAE3_LOCUS10486	1
AAE3_LOCUS10487	1
AAE3_LOCUS10488	12
AAE3_LOCUS10489	9
AAE3_LOCUS1049	2
AAE3_LOCUS10490	1
AAE3_LOCUS10491	4
AAE3_LOCUS10492	7
AAE3_LOCUS10493	1
AAE3_LOCUS10494	7
AAE3_LOCUS10495	1
AAE3_LOCUS10496	7
AAE3_LOCUS10497	5
AAE3_LOCUS10498	1
AAE3_LOCUS10499	1
AAE3_LOCUS105	2
AAE3_LOCUS1050	1
AAE3_LOCUS10500	12
AAE3_LOCUS10501	1
AAE3_LOCUS10502	1
AAE3_LOCUS10503	2
AAE3_LOCUS10504	1
AAE3_LOCUS10505	1
AAE3_LOCUS10506	12
AAE3_LOCUS10507	2
AAE3_LOCUS10508	2
AAE3_LOCUS10509	9
AAE3_LOCUS1051	2
AAE3_LOCUS10510	12
AAE3_LOCUS10511	1
AAE3_LOCUS10512	7
AAE3_LOCUS10513	1
AAE3_LOCUS10514	12
AAE3_LOCUS10515	1
AAE3_LOCUS10516	1
AAE3_LOCUS10517	1
AAE3_LOCUS10518	1
AAE3_LOCUS10519	7
AAE3_LOCUS1052	12
AAE3_LOCUS10520	12
AAE3_LOCUS10521	2
AAE3_LOCUS10522	2
AAE3_LOCUS10523	7
AAE3_LOCUS10524	9
AAE3_LOCUS10525	12
AAE3_LOCUS10526	1
AAE3_LOCUS10527	1
AAE3_LOCUS10528	1
AAE3_LOCUS10529	5
AAE3_LOCUS1053	9
AAE3_LOCUS10530	7
AAE3_LOCUS10531	9
AAE3_LOCUS10532	2
AAE3_LOCUS10533	1
AAE3_LOCUS10534	2
AAE3_LOCUS10535	1
AAE3_LOCUS10536	8
AAE3_LOCUS10537	1
AAE3_LOCUS10538	1
AAE3_LOCUS10539	1
AAE3_LOCUS1054	1
AAE3_LOCUS10540	1
AAE3_LOCUS10541	1
AAE3_LOCUS10542	7
AAE3_LOCUS10543	7
AAE3_LOCUS10544	9
AAE3_LOCUS10545	5
AAE3_LOCUS10546	7
AAE3_LOCUS10547	4
AAE3_LOCUS10548	1
AAE3_LOCUS10549	7
AAE3_LOCUS1055	1
AAE3_LOCUS10550	12
AAE3_LOCUS10551	12
AAE3_LOCUS10552	2
AAE3_LOCUS10553	1
AAE3_LOCUS10554	1
AAE3_LOCUS10555	1
AAE3_LOCUS10556	1
AAE3_LOCUS10557	1
AAE3_LOCUS10558	1
AAE3_LOCUS10559	1
AAE3_LOCUS1056	1
AAE3_LOCUS10560	1
AAE3_LOCUS10561	12
AAE3_LOCUS10562	1
AAE3_LOCUS10563	1
AAE3_LOCUS10564	7
AAE3_LOCUS10565	1
AAE3_LOCUS10566	1
AAE3_LOCUS10567	12
AAE3_LOCUS10568	1
AAE3_LOCUS10569	7
AAE3_LOCUS1057	1
AAE3_LOCUS10570	5
AAE3_LOCUS10571	1
AAE3_LOCUS10572	1
AAE3_LOCUS10573	1
AAE3_LOCUS10574	2
AAE3_LOCUS10575	7
AAE3_LOCUS10576	5
AAE3_LOCUS10577	12
AAE3_LOCUS10578	2
AAE3_LOCUS10579	1
AAE3_LOCUS1058	2
AAE3_LOCUS10580	9
AAE3_LOCUS10581	1
AAE3_LOCUS10582	6
AAE3_LOCUS10583	2
AAE3_LOCUS10584	7
AAE3_LOCUS10585	1
AAE3_LOCUS10586	2
AAE3_LOCUS10587	1
AAE3_LOCUS10588	1
AAE3_LOCUS10589	1
AAE3_LOCUS1059	6
AAE3_LOCUS10590	1
AAE3_LOCUS10591	6
AAE3_LOCUS10592	1
AAE3_LOCUS10593	7
AAE3_LOCUS10594	1
AAE3_LOCUS10595	1
AAE3_LOCUS10596	1
AAE3_LOCUS10597	9
AAE3_LOCUS10598	7
AAE3_LOCUS10599	6
AAE3_LOCUS106	7
AAE3_LOCUS1060	1
AAE3_LOCUS10600	2
AAE3_LOCUS10601	7
AAE3_LOCUS10602	9
AAE3_LOCUS10603	4
AAE3_LOCUS10604	3
AAE3_LOCUS10605	12
AAE3_LOCUS10606	1
AAE3_LOCUS10607	7
AAE3_LOCUS10608	12
AAE3_LOCUS10609	1
AAE3_LOCUS1061	7
AAE3_LOCUS10610	12
AAE3_LOCUS10611	12
AAE3_LOCUS10612	5
AAE3_LOCUS10613	1
AAE3_LOCUS10614	1
AAE3_LOCUS10615	5
AAE3_LOCUS10616	7
AAE3_LOCUS10617	1
AAE3_LOCUS10618	6
AAE3_LOCUS10619	3
AAE3_LOCUS1062	12
AAE3_LOCUS10620	12
AAE3_LOCUS10621	2
AAE3_LOCUS10622	2
AAE3_LOCUS10623	9
AAE3_LOCUS10624	1
AAE3_LOCUS10625	1
AAE3_LOCUS10626	1
AAE3_LOCUS10627	7
AAE3_LOCUS10628	1
AAE3_LOCUS10629	3
AAE3_LOCUS1063	9
AAE3_LOCUS10630	1
AAE3_LOCUS10631	9
AAE3_LOCUS10632	12
AAE3_LOCUS10633	1
AAE3_LOCUS10634	7
AAE3_LOCUS10635	1
AAE3_LOCUS10636	2
AAE3_LOCUS10637	2
AAE3_LOCUS10638	2
AAE3_LOCUS10639	12
AAE3_LOCUS1064	1
AAE3_LOCUS10640	2
AAE3_LOCUS10641	12
AAE3_LOCUS10642	1
AAE3_LOCUS10643	2
AAE3_LOCUS10644	4
AAE3_LOCUS10645	12
AAE3_LOCUS10646	7
AAE3_LOCUS10647	9
AAE3_LOCUS10648	4
AAE3_LOCUS10649	1
AAE3_LOCUS1065	7
AAE3_LOCUS10650	7
AAE3_LOCUS10651	2
AAE3_LOCUS10652	3
AAE3_LOCUS10653	1
AAE3_LOCUS10654	1
AAE3_LOCUS10655	3
AAE3_LOCUS10656	9
AAE3_LOCUS10657	12
AAE3_LOCUS10658	1
AAE3_LOCUS10659	2
AAE3_LOCUS1066	2
AAE3_LOCUS10660	5
AAE3_LOCUS10661	6
AAE3_LOCUS10662	9
AAE3_LOCUS10663	1
AAE3_LOCUS10664	8
AAE3_LOCUS10665	7
AAE3_LOCUS10666	1
AAE3_LOCUS10667	2
AAE3_LOCUS10668	2
AAE3_LOCUS10669	6
AAE3_LOCUS1067	12
AAE3_LOCUS10670	1
AAE3_LOCUS10671	1
AAE3_LOCUS10672	5
AAE3_LOCUS10673	1
AAE3_LOCUS10674	1
AAE3_LOCUS10675	12
AAE3_LOCUS10676	1
AAE3_LOCUS10677	2
AAE3_LOCUS10678	9
AAE3_LOCUS10679	1
AAE3_LOCUS1068	1
AAE3_LOCUS10680	1
AAE3_LOCUS10681	9
AAE3_LOCUS10682	1
AAE3_LOCUS10683	9
AAE3_LOCUS10684	8
AAE3_LOCUS10685	2
AAE3_LOCUS10686	1
AAE3_LOCUS10687	1
AAE3_LOCUS10688	12
AAE3_LOCUS10689	2
AAE3_LOCUS1069	1
AAE3_LOCUS10690	7
AAE3_LOCUS10691	12
AAE3_LOCUS10692	2
AAE3_LOCUS10693	2
AAE3_LOCUS10694	1
AAE3_LOCUS10695	1
AAE3_LOCUS10696	1
AAE3_LOCUS10697	8
AAE3_LOCUS10698	12
AAE3_LOCUS10699	2
AAE3_LOCUS1070	2
AAE3_LOCUS10700	1
AAE3_LOCUS10701	2
AAE3_LOCUS10702	9
AAE3_LOCUS10703	7
AAE3_LOCUS10704	1
AAE3_LOCUS10705	1
AAE3_LOCUS10706	1
AAE3_LOCUS10707	1
AAE3_LOCUS10708	1
AAE3_LOCUS10709	1
AAE3_LOCUS1071	1
AAE3_LOCUS10710	7
AAE3_LOCUS10711	7
AAE3_LOCUS10712	1
AAE3_LOCUS10713	1
AAE3_LOCUS10714	9
AAE3_LOCUS10715	1
AAE3_LOCUS10716	1
AAE3_LOCUS10717	1
AAE3_LOCUS10718	2
AAE3_LOCUS10719	1
AAE3_LOCUS1072	1
AAE3_LOCUS10720	1
AAE3_LOCUS10721	12
AAE3_LOCUS10722	12
AAE3_LOCUS10723	1
AAE3_LOCUS10724	1
AAE3_LOCUS10725	1
AAE3_LOCUS10726	1
AAE3_LOCUS10727	1
AAE3_LOCUS10728	7
AAE3_LOCUS10729	8
AAE3_LOCUS1073	7
AAE3_LOCUS10730	1
AAE3_LOCUS10731	1
AAE3_LOCUS10732	2
AAE3_LOCUS10733	2
AAE3_LOCUS10734	12
AAE3_LOCUS10735	9
AAE3_LOCUS10736	12
AAE3_LOCUS10737	2
AAE3_LOCUS10738	1
AAE3_LOCUS10739	9
AAE3_LOCUS1074	1
AAE3_LOCUS10740	3
AAE3_LOCUS10741	1
AAE3_LOCUS10742	1
AAE3_LOCUS10743	1
AAE3_LOCUS10744	7
AAE3_LOCUS10745	7
AAE3_LOCUS10746	4
AAE3_LOCUS10747	1
AAE3_LOCUS10748	1
AAE3_LOCUS10749	2
AAE3_LOCUS1075	1
AAE3_LOCUS10750	1
AAE3_LOCUS10751	1
AAE3_LOCUS10752	9
AAE3_LOCUS10753	1
AAE3_LOCUS10754	5
AAE3_LOCUS10755	2
AAE3_LOCUS10756	2
AAE3_LOCUS10757	3
AAE3_LOCUS10758	2
AAE3_LOCUS10759	7
AAE3_LOCUS1076	2
AAE3_LOCUS10760	7
AAE3_LOCUS10761	1
AAE3_LOCUS10762	7
AAE3_LOCUS10763	5
AAE3_LOCUS10764	3
AAE3_LOCUS10765	1
AAE3_LOCUS10766	2
AAE3_LOCUS10767	6
AAE3_LOCUS10768	2
AAE3_LOCUS10769	1
AAE3_LOCUS1077	2
AAE3_LOCUS10770	7
AAE3_LOCUS10771	3
AAE3_LOCUS10772	7
AAE3_LOCUS10773	9
AAE3_LOCUS10774	1
AAE3_LOCUS10775	1
AAE3_LOCUS10776	7
AAE3_LOCUS10777	1
AAE3_LOCUS10778	2
AAE3_LOCUS10779	3
AAE3_LOCUS1078	7
AAE3_LOCUS10780	2
AAE3_LOCUS10781	2
AAE3_LOCUS10782	5
AAE3_LOCUS10783	1
AAE3_LOCUS10784	7
AAE3_LOCUS10785	3
AAE3_LOCUS10786	12
AAE3_LOCUS10787	1
AAE3_LOCUS10788	1
AAE3_LOCUS10789	2
AAE3_LOCUS1079	1
AAE3_LOCUS10790	1
AAE3_LOCUS10791	2
AAE3_LOCUS10792	1
AAE3_LOCUS10793	2
AAE3_LOCUS10794	6
AAE3_LOCUS10795	9
AAE3_LOCUS10796	1
AAE3_LOCUS10797	3
AAE3_LOCUS10798	1
AAE3_LOCUS10799	9
AAE3_LOCUS1080	7
AAE3_LOCUS10800	1
AAE3_LOCUS10801	9
AAE3_LOCUS10802	1
AAE3_LOCUS10803	1
AAE3_LOCUS10804	1
AAE3_LOCUS10805	7
AAE3_LOCUS10806	1
AAE3_LOCUS10807	1
AAE3_LOCUS10808	12
AAE3_LOCUS10809	1
AAE3_LOCUS1081	2
AAE3_LOCUS10810	4
AAE3_LOCUS10811	2
AAE3_LOCUS10812	1
AAE3_LOCUS10813	1
AAE3_LOCUS10814	12
AAE3_LOCUS10815	1
AAE3_LOCUS10816	1
AAE3_LOCUS10817	1
AAE3_LOCUS10818	2
AAE3_LOCUS10819	9
AAE3_LOCUS1082	1
AAE3_LOCUS10820	1
AAE3_LOCUS10821	7
AAE3_LOCUS10822	1
AAE3_LOCUS10823	12
AAE3_LOCUS10824	5
AAE3_LOCUS10825	12
AAE3_LOCUS10826	7
AAE3_LOCUS10827	9
AAE3_LOCUS10828	1
AAE3_LOCUS10829	6
AAE3_LOCUS1083	2
AAE3_LOCUS10830	12
AAE3_LOCUS10831	1
AAE3_LOCUS10832	1
AAE3_LOCUS10833	3
AAE3_LOCUS10834	7
AAE3_LOCUS10835	1
AAE3_LOCUS10836	1
AAE3_LOCUS10837	2
AAE3_LOCUS10838	9
AAE3_LOCUS10839	1
AAE3_LOCUS1084	1
AAE3_LOCUS10840	7
AAE3_LOCUS10841	8
AAE3_LOCUS10842	4
AAE3_LOCUS10843	12
AAE3_LOCUS10844	1
