query_id	subject_id	dN	dS	dNdS	method	perc_identity	num_ident_matches	alig_length	mismatches	gap_openings	n_gaps	pos_match	ppos	q_start	q_end	q_len	qcov	qcovhsp	s_start	s_end	s_len	evalue	bit_score	score_raw	Genes
TRM55470.1	XP_003028206.1	0.289469	2.26513	0.127793	YN	49.422	342	692	234	16	116	424	61.27	1	608	611	99	99	1	660	665	2.59e-162	478	1231	TRM55470.1
TRM55474.1	XP_003028495.1	0.105278	1.55255	0.0678092	YN	80.036	878	1097	184	6	35	961	87.6	19	1107	1142	95	95	5	1074	1076	0	1726	4469	TRM55474.1
TRM55483.1	XP_003034068.1	0.396513	1.12713	0.35179	YN	52	91	175	75	5	9	108	61.71	1	172	172	100	100	1	169	169	4.02e-43	140	352	TRM55483.1
TRM55487.1	XP_003036301.1	0.116507	1.88155	0.0619206	YN	75.405	512	679	138	6	29	548	80.71	1	660	660	100	100	1	669	699	0	963	2490	TRM55487.1
TRM55489.1	XP_003033126.1	0.534436	3.28723	0.162579	YN	31.875	153	480	250	17	77	228	47.5	28	434	446	91	91	2	477	1403	8.51e-55	195	496	TRM55489.1
TRM55491.1	XP_003036295.1	0.144601	4.14724	0.0348668	YN	76.368	349	457	107	1	1	395	86.43	24	480	480	95	95	1	456	456	0	706	1823	TRM55491.1
TRM55493.1	XP_003035475.1	0.109444	3.61061	0.0303117	YN	74.689	180	241	40	4	21	198	82.16	8	246	246	97	97	35	256	267	5.72e-124	352	902	TRM55493.1
TRM55494.1	XP_003036296.1	0.0737366	2.1118	0.0349165	YN	86.441	102	118	16	0	0	112	94.92	122	239	239	49	49	1	118	118	5.99e-72	214	544	TRM55494.1
TRM55495.1	XP_003035476.1	0.0831139	3.59812	0.0230993	YN	84.689	177	209	32	0	0	189	90.43	1	209	209	100	100	1	209	209	4.72e-137	381	978	TRM55495.1
TRM55497.1	XP_003036297.1	0.327814	0.996765	0.328878	YN	75.776	122	161	24	5	15	128	79.5	50	201	343	44	44	1	155	291	2.43e-70	220	560	TRM55497.1
TRM55499.1	XP_003036298.1	0.120376	1.98982	0.060496	YN	79.266	432	545	98	8	15	471	86.42	1	536	536	100	100	1	539	539	0	787	2033	TRM55499.1
TRM55500.1	XP_003035471.1	0.107165	1.16266	0.0921721	YN	82.524	85	103	18	0	0	91	88.35	1	103	265	39	39	1	103	108	8.93e-60	184	466	TRM55500.1
TRM55501.1	XP_003036294.1	0.105644	0.848702	0.124478	YN	78.353	333	425	68	6	24	354	83.29	1	405	453	89	89	1	421	429	0	624	1609	TRM55501.1
TRM55502.1	XP_003036291.1	0.328269	3.80786	0.0862082	YN	45.638	136	298	128	5	34	179	60.07	1	270	270	100	100	186	477	477	4.17e-72	227	579	TRM55502.1
TRM55503.1	XP_003035465.1	0.0810386	2.14443	0.0377902	YN	85.321	279	327	47	1	1	301	92.05	1	326	326	100	100	31	357	357	0	551	1419	TRM55503.1
TRM55504.1	XP_003028770.1	0.0709544	3.11377	0.0227873	YN	86.634	175	202	27	0	0	188	93.07	2	203	203	99	99	3	204	204	7.25e-130	362	929	TRM55504.1
TRM55505.1	XP_003036287.1	0.168037	5.08337	0.0330562	YN	65.175	947	1453	360	33	146	1071	73.71	1	1360	1360	100	100	1	1400	1400	0	1677	4343	TRM55505.1
TRM55506.1	XP_003035466.1	0.133869	4.71893	0.0283686	YN	79.281	662	835	159	7	14	731	87.54	1	830	923	90	90	1	826	998	0	1380	3573	TRM55506.1
TRM55507.1	XP_003036286.1	0.102696	2.52056	0.0407433	YN	84.282	370	439	69	0	0	403	91.8	20	458	461	95	95	21	459	462	0	745	1924	TRM55507.1
TRM55508.1	XP_003035472.1	0.0763611	2.16571	0.0352591	YN	79.221	305	385	61	5	19	321	83.38	1	376	376	100	100	1	375	375	0	509	1311	TRM55508.1
TRM55509.1	XP_003035473.1	0.0964479	2.30395	0.0418619	YN	83.511	471	564	91	2	2	505	89.54	4	566	566	99	99	34	596	596	0	964	2493	TRM55509.1
TRM55510.1	XP_003036293.1	0.031065	3.68044	0.00844055	YN	93.976	312	332	20	0	0	323	97.29	1	332	332	100	100	1	332	332	0	648	1671	TRM55510.1
TRM55534.1	XP_003027948.1	0.136573	1.78537	0.076496	YN	72.354	704	973	199	7	70	800	82.22	1	905	905	100	100	1	971	971	0	1409	3648	TRM55534.1
TRM55536.1	XP_003028231.1	0.0280862	3.76052	0.00746871	YN	83.228	263	316	17	4	36	268	84.81	1	280	282	99	99	1	316	342	0	522	1345	TRM55536.1
TRM55538.1	XP_003027946.1	0.190629	4.19311	0.0454625	YN	67.174	309	460	122	7	29	351	76.3	2	436	436	99	99	6	461	461	0	599	1544	TRM55538.1
TRM55541.1	XP_003027952.1	0.490343	3.63704	0.134819	YN	60	30	50	19	1	1	38	76	4	53	250	74	20	11	59	350	7.14e-12	63.2	152	TRM55541.1
TRM55543.1	XP_003027951.1	0.121775	0.581833	0.209296	YN	78.182	43	55	11	1	1	45	81.82	1	55	55	100	100	9	62	63	3.42e-22	79	193	TRM55543.1
TRM55544.1	XP_003028233.1	0.347259	3.42282	0.101454	YN	39.313	103	262	88	3	71	121	46.18	325	586	589	44	44	2	192	193	9.31e-50	169	429	TRM55544.1
TRM55545.1	XP_003027953.1	0.0381553	99	0.000385408	YN	91.667	88	96	8	0	0	94	97.92	1	96	96	100	100	1	96	96	3.5e-65	190	482	TRM55545.1
TRM55546.1	XP_003028235.1	0.59981	3.96015	0.151462	YN	39.755	227	571	316	11	28	313	54.82	1	559	559	100	100	10	564	564	2.25e-113	347	890	TRM55546.1
TRM55547.1	XP_003028237.1	0.197669	3.38092	0.0584661	YN	63.793	111	174	54	1	9	130	74.71	1	174	187	93	93	12	176	276	1.67e-75	226	577	TRM55547.1
TRM55549.1	XP_003027959.1	0.425653	4.19481	0.101471	YN	42.857	216	504	261	8	27	306	60.71	1	481	503	96	96	1	500	607	1.97e-141	419	1076	TRM55549.1
TRM55553.1	XP_003038885.1	0.333024	3.60088	0.0924841	YN	55.556	105	189	84	0	0	135	71.43	1	189	192	98	98	1	189	192	2.23e-80	236	602	TRM55553.1
TRM55554.1	XP_003038881.1	0.540503	2.01496	0.268245	YN	41.176	147	357	202	4	8	215	60.22	30	386	400	89	89	121	469	473	5.32e-85	265	678	TRM55554.1
TRM55555.1	XP_003028139.1	0.266134	4.29896	0.0619066	YN	59.624	254	426	162	7	10	320	75.12	1	425	427	99	99	1	417	421	5.72e-178	502	1292	TRM55555.1
TRM55560.1	XP_003035480.1	0.323786	2.16011	0.149894	YN	86.777	105	121	16	0	0	110	90.91	143	263	685	18	18	256	376	377	6.4e-64	215	548	TRM55560.1
TRM55563.1	XP_003033186.1	0.573317	4.30476	0.133182	YN	36.383	175	481	270	13	36	239	49.69	1	471	483	98	98	145	599	609	8.7e-69	229	585	TRM55563.1
TRM55577.1	XP_003031965.1	0.16791	2.42686	0.0691882	YN	71.037	466	656	167	9	23	516	78.66	1	649	649	100	100	1	640	640	0	833	2152	TRM55577.1
TRM55580.1	XP_003031964.1	0.144973	2.28016	0.0635802	YN	62.055	453	730	143	14	134	494	67.67	1	682	763	89	89	1	644	759	0	664	1713	TRM55580.1
TRM55585.1	XP_003035108.1	0.0827642	3.75199	0.0220588	YN	84.95	254	299	44	1	1	271	90.64	1	299	299	100	100	1	298	298	0	525	1352	TRM55585.1
TRM55586.1	XP_003035937.1	0.384497	3.18642	0.120667	YN	52.098	149	286	130	3	7	185	64.69	1	284	289	98	98	85	365	370	3.36e-94	281	720	TRM55586.1
TRM55591.1	XP_003034377.1	0.0452004	3.69896	0.0122198	YN	87.651	291	332	27	3	14	300	90.36	1	318	318	100	100	1	332	332	0	579	1493	TRM55591.1
TRM55592.1	XP_003035048.1	0.402531	4.10599	0.0980349	YN	52.336	168	321	141	3	12	208	64.8	2	316	338	93	93	5	319	335	4.06e-113	330	847	TRM55592.1
TRM55593.1	XP_003027412.1	0.455547	4.87043	0.0935332	YN	52.846	260	492	209	10	23	341	69.31	453	925	929	80	51	1086	1573	1987	4.02e-154	498	1282	TRM55593.1
TRM55599.1	XP_003026996.1	0.528506	1.89582	0.278774	YN	44.251	127	287	152	5	8	174	60.63	3	286	290	98	98	4	285	288	8.6e-73	224	571	TRM55599.1
TRM55601.1	XP_003030341.1	0.468766	1.22345	0.38315	YN	47.917	46	96	50	0	0	64	66.67	42	137	145	94	66	1	96	175	2.98e-22	85.9	211	TRM55601.1
TRM55606.1	XP_003028013.1	0.575535	1.81867	0.31646	YN	38.235	169	442	254	8	19	247	55.88	1	429	432	99	99	6	441	544	8.53e-87	273	699	TRM55606.1
TRM55617.1	XP_003035621.1	0.136943	2.06681	0.066258	YN	74.149	588	793	190	8	15	656	82.72	1	782	786	99	99	1	789	792	0	1172	3033	TRM55617.1
TRM55626.1	XP_003033689.1	0.802455	4.12926	0.194334	YN	27.966	66	236	150	5	20	106	44.92	50	285	399	59	59	32	247	400	6.37e-17	80.5	197	TRM55626.1
TRM55632.1	XP_003033686.1	0.789444	4.21637	0.187233	YN	29.741	69	232	138	7	25	102	43.97	72	294	660	34	34	19	234	452	9.39e-08	53.9	128	TRM55632.1
TRM55639.1	XP_003038044.1	0.177014	2.88039	0.0614547	YN	72	54	75	20	1	1	62	82.67	1	75	75	100	100	1	74	74	1.17e-36	116	291	TRM55639.1
TRM55648.1	XP_003030780.1	0.0460044	1.58243	0.029072	YN	91.266	512	561	49	0	0	536	95.54	1	561	561	100	100	1	561	561	0	1040	2690	TRM55648.1
TRM55651.1	XP_003030777.1	0.408884	5.04456	0.0810544	YN	68.966	120	174	52	1	2	137	78.74	1	172	508	67	34	1	174	524	4.19e-80	258	659	TRM55651.1
TRM55652.1	XP_003029201.1	0.190199	3.67118	0.0518088	YN	64.438	212	329	101	7	16	254	77.2	20	341	345	93	93	1	320	323	9.24e-130	372	956	TRM55652.1
TRM55666.1	XP_003030753.1	0.132368	1.92605	0.0687253	YN	79.121	144	182	38	0	0	164	90.11	1	182	183	99	99	1	182	184	1.87e-109	309	791	TRM55666.1
TRM55679.1	XP_003032905.1	0.510411	4.84001	0.105457	YN	43.847	367	837	423	11	47	501	59.86	119	915	1065	75	75	72	901	1002	0	678	1749	TRM55679.1
TRM55681.1	XP_003034123.1	0.582472	2.26758	0.25687	YN	36.2	181	500	270	13	49	247	49.4	13	500	502	97	97	53	515	519	8.87e-66	220	560	TRM55681.1
TRM55684.1	XP_003034108.1	0.769695	3.44903	0.223163	YN	30.137	132	438	276	12	30	208	47.49	54	478	500	85	85	20	440	483	1.56e-43	159	402	TRM55684.1
TRM55686.1	XP_003034730.1	0.205849	4.14049	0.0497161	YN	55.051	327	594	143	10	124	371	62.46	1	500	527	99	95	1	564	654	0	564	1453	TRM55686.1
TRM55687.1	XP_003034124.1	0.528898	3.47597	0.152158	YN	28.571	52	182	78	6	52	76	41.76	1	140	187	75	75	1	172	243	6.6e-13	63.9	154	TRM55687.1
TRM55696.1	XP_003030090.1	0.148985	2.09088	0.0712545	YN	76.596	396	517	117	2	4	446	86.27	16	530	542	95	95	6	520	555	0	800	2067	TRM55696.1
TRM55699.1	XP_003034731.1	0.183545	99	0.00185399	YN	76.389	55	72	17	0	0	66	91.67	14	85	105	69	69	1	72	84	4.63e-42	132	331	TRM55699.1
TRM55710.1	XP_003031553.1	0.629243	3.67595	0.171178	YN	31.383	59	188	117	9	12	90	47.87	19	199	239	76	76	17	199	667	1.39e-12	65.5	158	TRM55710.1
TRM55724.1	XP_003027401.1	0.0874805	1.54318	0.0566884	YN	84.293	161	191	30	0	0	171	89.53	1	191	191	100	100	1	191	191	1.92e-99	284	727	TRM55724.1
TRM55732.1	XP_003027390.1	0.0684208	4.0209	0.0170163	YN	84.69	437	516	66	5	13	472	91.47	1	510	512	99	99	1	509	512	0	879	2270	TRM55732.1
TRM55741.1	XP_003027217.1	0.520129	3.83027	0.135794	YN	39.56	108	273	153	5	12	145	53.11	1	271	273	99	99	64	326	356	2.46e-42	147	370	TRM55741.1
TRM55774.1	XP_003038679.1	0.650312	3.95869	0.164275	YN	54.63	59	108	45	1	4	70	64.81	178	281	314	33	33	212	319	388	4.49e-31	119	297	TRM55774.1
TRM55775.1	XP_003037331.1	0.226316	3.37587	0.0670395	YN	70.588	96	136	40	0	0	107	78.68	1	136	444	31	31	135	270	291	7.29e-62	201	511	TRM55775.1
TRM55777.1	XP_003029066.1	0.0474175	1.82884	0.0259276	YN	90.267	473	524	49	1	2	502	95.8	1	524	524	100	100	1	522	522	0	956	2472	TRM55777.1
TRM55779.1	XP_003028744.1	0.2229	3.73162	0.0597328	YN	64.236	185	288	94	5	9	223	77.43	849	1129	1129	25	25	1	286	286	6.14e-122	375	963	TRM55779.1
TRM55780.1	XP_003029067.1	0.148778	2.37772	0.0625716	YN	76.579	291	380	81	3	8	320	84.21	16	395	398	95	95	16	387	390	0	588	1515	TRM55780.1
TRM55783.1	XP_003029063.1	0.313851	2.29545	0.136728	YN	58.231	237	407	163	2	7	298	73.22	3	403	407	99	99	12	417	421	3.06e-171	484	1246	TRM55783.1
TRM55784.1	XP_003029064.1	0.0926674	4.17712	0.0221845	YN	68.971	409	593	81	5	103	447	75.38	1	537	539	99	99	1	546	548	0	816	2108	TRM55784.1
TRM55788.1	XP_003036019.1	0.811579	4.74422	0.171067	YN	22.427	170	758	505	24	83	318	41.95	113	811	900	78	78	190	923	1031	9.42e-33	135	341	TRM55788.1
TRM55790.1	XP_003029065.1	0.112659	3.54112	0.0318145	YN	80.214	150	187	37	0	0	168	89.84	1	187	187	100	100	1	187	187	2.38e-113	319	817	TRM55790.1
TRM55791.1	XP_003028748.1	0.126166	4.87146	0.025899	YN	71.167	970	1363	293	25	100	1097	80.48	1	1298	1298	100	100	1	1328	1328	0	1741	4510	TRM55791.1
TRM55792.1	XP_003028747.1	0.157316	1.74291	0.0902604	YN	72.659	194	267	66	1	7	230	86.14	47	313	341	78	78	1	260	260	2.97e-145	409	1051	TRM55792.1
TRM55793.1	XP_003029061.1	0.0345146	4.13468	0.00834758	YN	94.048	158	168	10	0	0	165	98.21	1	168	171	98	98	1	168	170	6.72e-116	324	831	TRM55793.1
TRM55794.1	XP_003028746.1	0.10343	1.83504	0.0563642	YN	86.908	312	359	47	0	0	332	92.48	1	359	386	93	93	1	359	399	0	652	1681	TRM55794.1
TRM55795.1	XP_003026021.1	0.0732682	3.81554	0.0192026	YN	87.115	311	357	44	1	2	330	92.44	1	355	355	100	100	1	357	357	0	617	1590	TRM55795.1
TRM55798.1	XP_003029059.1	0.170049	4.213	0.0403629	YN	72.381	304	420	106	7	10	351	83.57	6	419	421	98	98	464	879	882	0	614	1584	TRM55798.1
TRM55815.1	XP_003028487.1	0.0494476	4.12165	0.011997	YN	87.312	406	465	29	3	30	422	90.75	1	441	465	95	95	1	459	525	0	833	2151	TRM55815.1
TRM55835.1	XP_003029141.1	0.532316	4.30008	0.123792	YN	36.948	184	498	272	11	42	257	51.61	5	473	541	87	87	82	566	664	1.07e-81	267	682	TRM55835.1
TRM55841.1	XP_003028824.1	0.134109	2.57365	0.0521086	YN	71.245	664	932	176	17	92	732	78.54	1	892	893	99	99	1	880	883	0	1241	3212	TRM55841.1
TRM55849.1	XP_003035237.1	0.173378	1.95079	0.0888757	YN	71.935	264	367	98	4	5	303	82.56	1	363	364	99	99	1	366	368	0	530	1366	TRM55849.1
TRM55851.1	XP_003036050.1	0.0797714	3.86888	0.0206187	YN	83.191	292	351	53	4	6	311	88.6	1	351	351	100	100	1	345	345	3.84e-175	489	1258	TRM55851.1
TRM55858.1	XP_003028464.1	0.389285	4.75932	0.0817942	YN	49.886	439	880	402	12	39	570	64.77	21	884	884	98	98	130	986	986	0	833	2153	TRM55858.1
TRM55875.1	XP_003034172.1	0.0443806	1.12296	0.0395211	YN	93.333	182	195	13	0	0	187	95.9	1	195	195	100	100	1	195	195	1.76e-136	378	971	TRM55875.1
TRM55892.1	XP_003027900.1	0.657326	4.31994	0.152161	YN	34.141	155	454	253	9	46	227	50	26	437	438	94	94	23	472	478	2.63e-62	207	528	TRM55892.1
TRM55901.1	XP_003026881.1	0.213469	4.39857	0.0485315	YN	44.902	251	559	120	19	188	277	49.55	2	385	394	97	97	1	546	602	2.79e-111	337	864	TRM55901.1
TRM55903.1	XP_003026882.1	0.162527	4.45119	0.0365132	YN	73.129	430	588	152	3	6	495	84.18	21	606	608	96	96	18	601	603	0	881	2277	TRM55903.1
TRM55912.1	XP_003026982.1	0.452625	4.44589	0.101808	YN	41.838	264	631	330	6	37	376	59.59	1	601	611	98	98	1	624	634	4.47e-172	502	1293	TRM55912.1
TRM55928.1	XP_003026388.1	0.236603	4.67728	0.0505857	YN	62.692	489	780	255	9	36	597	76.54	78	837	837	91	91	1	764	764	0	994	2571	TRM55928.1
TRM55935.1	XP_003032097.1	0.38517	4.76856	0.0807729	YN	47.026	419	891	392	13	80	556	62.4	2	832	1412	59	59	371	1241	1267	0	808	2088	TRM55935.1
TRM55938.1	XP_003026188.1	0.416344	4.03339	0.103224	YN	35	133	380	131	7	116	175	46.05	85	405	408	79	79	364	686	1376	3.68e-54	192	488	TRM55938.1
TRM55948.1	XP_003030461.1	0.639235	3.58986	0.178067	YN	41.441	46	111	63	2	2	69	62.16	29	138	207	53	53	256	365	393	7.56e-21	87.8	216	TRM55948.1
TRM55951.1	XP_003031186.1	0.322681	1.95222	0.165289	YN	41.463	119	287	111	5	57	163	56.79	9	241	242	96	96	6	289	291	2.96e-73	223	569	TRM55951.1
