1008995	3
1008997	3
1008998	3
10090	4
1009003	3
100901	5
100902	4
1009023	5
100903	4
100907	3
1009097	6
1009098	6
1009099	6
10091	4
100910	6
1009100	6
1009101	6
1009102	6
1009103	6
1009104	6
1009106	6
1009107	6
1009108	6
1009109	6
100911	6
1009110	6
1009111	6
1009112	6
1009113	6
1009114	6
1009115	6
1009116	6
1009117	6
1009118	6
1009119	6
100912	6
1009120	6
1009121	6
1009122	6
1009123	6
1009124	6
1009126	6
1009127	6
1009128	6
1009129	6
100913	7
1009130	6
1009131	6
1009132	6
1009135	6
1009136	6
1009137	6
1009138	6
1009139	6
100914	6
1009140	6
1009141	6
1009142	6
1009143	6
1009144	6
1009145	6
1009146	6
1009147	6
1009148	6
1009149	6
1009150	6
1009151	6
1009152	6
1009153	6
1009154	6
1009155	6
1009156	6
1009157	6
1009158	6
1009159	6
1009160	6
1009161	6
1009162	6
1009163	6
1009167	6
1009168	6
1009169	6
1009170	6
1009171	6
1009172	6
1009174	6
1009175	6
1009176	6
1009177	6
1009178	6
1009179	6
1009180	6
1009182	6
1009183	6
1009184	6
1009185	6
1009186	6
1009187	6
1009188	6
1009189	6
1009190	6
1009191	6
1009192	6
1009193	6
1009194	6
1009195	6
1009196	6
1009197	6
1009198	6
1009199	6
10092	4
1009200	6
1009201	6
1009202	6
1009203	6
1009204	6
1009205	6
1009206	6
1009207	6
1009208	6
1009209	6
1009211	6
1009212	6
1009213	6
1009214	6
1009216	6
1009218	6
1009219	6
1009220	6
1009221	6
1009222	6
1009223	6
1009224	6
1009225	6
1009226	6
1009229	6
1009230	6
1009231	6
1009232	6
1009233	6
1009234	6
1009235	6
1009236	6
1009237	6
1009238	6
1009239	6
1009240	6
1009241	6
1009242	6
1009243	6
1009244	6
1009245	6
1009246	6
1009247	6
1009248	6
1009249	6
1009250	6
1009251	6
1009252	6
1009253	6
1009254	6
1009256	6
1009257	6
1009258	6
1009259	6
1009261	6
1009262	6
1009263	6
1009264	6
1009265	6
1009266	6
1009267	6
1009268	6
1009269	6
1009270	6
1009271	6
1009272	6
1009273	6
1009274	6
1009275	6
1009276	6
1009277	6
1009279	6
1009286	6
1009287	6
10093	4
1009329	4
100933	7
1009330	4
1009331	4
1009332	4
1009333	4
1009334	4
1009335	4
1009339	4
1009340	4
1009343	4
1009345	4
1009346	4
1009347	4
1009348	4
1009349	4
1009350	4
1009351	4
1009355	4
100937	4
1009370	5
10094	4
100941	3
100945	4
1009457	3
1009461	5
1009464	5
1009471	4
1009472	4
1009473	4
1009475	4
1009476	4
1009479	4
1009480	4
1009482	4
1009483	4
1009489	4
1009490	4
1009492	4
1009494	4
1009495	4
1009497	4
1009498	4
1009499	4
10095	4
1009502	4
1009504	4
1009509	4
100951	7
1009510	4
100952	3
1009564	4
1009599	3
10096	4
1009682	5
1009684	5
1009685	5
1009686	5
1009687	5
10097	4
1009714	5
1009735	3
1009738	3
1009739	3
1009745	3
100976	4
1009765	3
1009775	3
1009791	3
10098	4
1009833	5
1009835	5
1009836	5
1009837	5
1009840	7
1009846	5
1009852	5
1009856	5
1009857	5
1009858	5
1009859	5
1009860	4
1009867	4
100989	4
100994	4
100998	4
1010	5
10100	4
101002	4
101003	4
101004	4
101007	4
10101	4
101010	4
101011	4
101012	4
101013	4
101014	4
101015	4
101019	4
101020	4
101028	4
10103	4
10105	4
1010601	4
1010603	4
1010604	4
1010605	4
1010610	5
1010611	5
1010617	3
1010622	4
1010628	4
1010632	3
1010633	3
1010634	3
1010660	3
1010673	5
1010675	5
1010676	7
1010677	5
1010678	5
1010680	5
1010685	5
1010687	5
1010688	5
1010691	5
1010692	5
1010697	5
1010699	5
101070	5
1010702	5
1010711	3
1010780	3
1010817	5
1010826	5
1010827	5
1010828	5
1010834	5
1010835	5
1010836	5
1010837	5
1010838	5
1010839	5
1010840	5
101089	5
101090	5
101091	5
101093	5
101096	5
101097	5
101098	5
101101	5
101103	5
101105	5
101107	5
101109	5
101110	5
101111	5
1011119	5
101113	5
101115	5
101117	5
101119	5
10112	4
101121	5
101122	5
101123	5
101125	5
101127	5
101128	5
101129	5
101130	5
101132	5
101134	5
101136	5
101138	5
101140	5
101142	5
101143	5
101144	5
10115	4
10116	4
101162	4
10117	4
10118	4
101185	3
101187	3
101189	3
10119	4
101192	5
101193	4
10120	4
101201	4
101202	4
101203	7
101207	3
10121	4
101210	5
10122	4
101269	3
101271	5
101272	5
101274	5
101275	5
101276	5
101278	4
101283	3
101286	4
10129	4
101297	4
1013	6
101300	4
101304	4
101313	4
101317	4
101364	3
101383	5
101385	5
1014	5
10140	5
101409	5
10141	4
101423	5
101446	3
101471	4
101475	4
101480	4
101485	4
101488	5
10149	4
101491	4
101493	6
101494	5
101495	3
101496	3
101497	3
1015	5
101500	3
101504	3
101510	5
101513	5
101516	3
101517	3
101530	5
101534	5
101563	5
101564	5
101569	4
10157	4
101571	5
101596	4
1016	6
10160	4
101607	4
101608	3
101609	3
101611	3
101613	3
101614	3
101617	3
101619	3
101621	3
101622	3
101624	3
101625	3
101627	3
101629	3
10163	4
101652	3
101653	3
10166	4
101661	8
101662	7
101667	4
101669	4
101673	4
1016794	5
1016795	5
1016799	5
1016800	5
1016801	5
1016803	5
1016806	5
1016808	5
1016809	5
1016812	5
1016814	5
1016816	5
1016817	5
1016818	5
1016820	5
1016822	5
1016823	5
1016826	5
1016829	5
1016830	5
1016831	3
1016833	5
1016834	5
1016835	5
1016836	5
1016837	5
1016849	4
1016885	3
101689	5
10169	4
101690	3
101691	3
101692	3
101694	3
1016944	4
101696	3
101697	4
1016980	5
1016981	5
1016987	5
101699	4
1016998	5
1017	5
101700	4
1017005	5
1017006	5
1017008	5
1017009	5
101701	4
1017011	5
1017014	5
101708	3
101709	3
1017091	7
1017096	4
101710	3
1017107	4
101712	3
101714	3
101715	3
101717	5
1017177	5
1017181	5
1017183	6
101725	3
1017257	4
1017258	4
1017259	3
1017264	5
1017266	5
101727	3
1017270	5
1017273	5
1017277	6
1017280	6
101729	4
1017319	5
101732	3
1017339	5
1017351	5
101755	4
101760	4
101761	4
101772	4
101774	4
1018	5
10181	4
10183	4
101832	10
101833	10
101834	10
101839	3
101849	4
10185	4
101852	5
101854	5
101859	3
101860	3
101877	3
101878	3
101879	3
101899	3
1019	5
101904	3
101920	6
101922	5
101924	6
101926	6
101928	6
101929	3
101930	3
101931	3
101932	3
101934	3
101935	3
101940	8
101942	8
101943	8
101944	8
10195	4
101953	4
101992	4
101993	4
101994	4
101995	4
101996	4
101997	4
101998	4
101999	4
102	5
102000	4
102001	4
10201	5
1021	6
102106	6
102107	4
102109	4
102115	7
102116	6
102119	6
10212	5
102122	6
102125	6
102126	6
102127	5
102128	6
102129	6
102134	5
102136	7
102148	5
102164	3
102165	3
102167	3
102169	3
102173	4
102174	4
102175	4
102178	4
10218	7
102185	4
102192	4
102193	4
1022	5
102202	4
102205	4
102207	4
102211	4
102226	5
102227	5
102232	5
102233	4
102234	6
102235	5
10224	6
102246	4
102261	5
102262	5
10228	7
102285	4
102291	4
102295	4
102303	4
102305	4
102306	5
102314	4
102316	4
102318	4
102321	4
102323	4
102324	4
102326	4
102328	4
102329	4
102331	4
10237	5
102393	4
102397	4
10249	3
10253	3
10254	3
10259	3
102593	4
1026	5
102608	4
102611	4
102617	4
102618	4
102619	4
102623	4
102624	4
10263	3
102632	5
102642	3
102647	3
102649	3
102650	7
102651	10
102652	10
102653	10
102654	3
102681	3
102684	5
1026882	5
1026885	8
10269	3
102693	4
1026939	3
102694	4
1026946	3
1026950	4
1026952	4
1026954	4
1026955	4
1026958	3
1026959	3
102696	4
1026960	3
1026961	3
1026962	3
1026963	3
1026965	3
1026966	4
1026967	4
1026969	4
102697	4
1026970	4
1026971	4
1026972	4
1026973	4
1026974	4
1026976	4
1026977	4
1026978	4
1026979	4
1026980	4
1026981	4
1026982	4
1026983	4
1026984	4
1026987	4
102699	4
1027	5
1027102	4
102715	4
1027249	5
1027262	10
1027270	5
1027273	5
1027292	5
1027296	3
1027299	3
1027311	3
1027315	3
1027339	3
1027343	3
1027344	3
1027345	3
1027347	3
1027360	5
1027361	7
1027371	5
1027372	5
1027374	6
1027396	5
1027397	5
1027433	4
1027435	4
1027436	4
1027438	4
1027441	4
1027458	4
102746	4
102750	4
1027620	5
1027633	5
102765	4
10277	3
102770	4
1027716	4
102777	4
1027771	4
1027772	4
1027774	4
1027791	4
1027813	4
1027816	4
1027817	4
1027818	4
1027819	4
1027820	4
1027821	4
1027825	3
1027831	3
1027852	3
1027876	3
1027877	3
1027910	4
1027981	6
1027983	4
1027984	6
1027994	4
1027998	4
1028	5
10280	3
102803	3
1028033	3
1028096	4
1028097	3
1028098	3
10281	3
1028165	5
1028178	3
1028180	3
1028181	3
1028187	3
1028198	4
1028200	4
1028202	4
1028203	4
1028204	4
1028206	4
1028207	4
102822	3
102823	3
102824	3
102825	3
102826	3
102827	3
102828	3
102829	3
102830	3
1028307	5
102831	3
102832	3
1028339	7
102834	3
1028344	3
1028345	7
1028346	7
102835	3
1028351	7
1028355	4
102836	3
1028368	5
1028369	6
102837	3
1028370	6
1028371	6
1028372	6
1028375	3
102838	3
1028380	4
1028381	6
1028387	3
102839	3
1028407	4
102841	3
1028414	5
1028416	5
102842	3
1028420	5
1028438	4
1028439	4
102844	3
1028440	4
1028441	4
102845	3
102846	3
102847	3
1028490	5
1028500	5
102851	3
102852	3
102853	3
102854	3
102856	3
1028563	4
1028566	5
1028567	5
102857	3
1028570	4
102858	3
102860	3
1028619	3
102862	5
1028629	3
1028678	4
1028679	4
1028680	4
1028681	4
1028685	3
1028688	4
1028689	4
1028690	4
1028691	4
1028692	4
1028693	4
1028696	4
1028697	4
1028698	4
1028699	4
1028700	4
1028701	4
1028702	4
1028703	4
1028704	4
1028707	4
1028708	7
1028715	5
1028717	5
1028718	7
1028719	7
1028720	7
1028721	5
1028722	5
1028723	5
1028724	5
1028725	5
1028729	4
102874	4
1028742	5
1028743	5
1028745	5
1028746	5
1028752	5
1028753	4
102876	4
1028760	3
1028766	3
1028767	3
1028768	3
1028769	3
1028770	3
1028771	3
1028772	3
1028773	3
1028774	3
1028775	3
1028777	3
1028778	3
1028779	3
1028780	3
1028781	3
1028788	9
1028796	7
1028799	5
102880	4
1028800	5
1028801	5
1028802	5
1028803	5
1028804	5
1028805	5
1028806	5
1028810	4
102884	5
102886	5
102891	5
102892	5
102894	5
102895	5
102896	5
102897	5
102898	5
1028989	5
102905	3
102908	5
102910	6
1029631	6
1029639	10
1029640	10
1029659	3
1029690	4
1029718	5
102974	3
1029747	6
1029756	5
102976	3
1029760	4
102977	3
1029783	5
1029785	5
1029822	5
1029823	5
1029825	5
102983	3
102984	3
102985	3
102986	3
102987	3
102989	3
10299	3
102990	3
102991	3
102993	3
102994	3
102995	3
102996	3
1029961	7
1029962	7
102997	3
1029977	5
1029978	5
1029979	5
1029980	5
1029981	5
1029982	5
1029983	5
1029984	5
1029985	5
1029986	5
1029988	3
1029989	5
1029990	5
1029996	5
1029997	5
1029998	5
1029999	5
103	5
1030	6
103000	3
1030000	5
1030001	5
1030002	5
1030003	5
1030004	5
1030005	5
1030006	5
1030007	5
1030009	5
1030025	3
1030038	3
1030092	5
10301	3
1030144	3
1030150	4
1030151	3
1030157	5
