Gene	PS
PC9H_000266	7
PC9H_000267	2
PC9H_000268	1
PC9H_000269	1
PC9H_000270	1
PC9H_000271	2
PC9H_000272	7
PC9H_000273	2
PC9H_000274	3
PC9H_000275	1
PC9H_000276	1
PC9H_000277	2
PC9H_000278	11
PC9H_000279	1
PC9H_000280	1
PC9H_000281	1
PC9H_000282	1
PC9H_000283	1
PC9H_000284	11
PC9H_000285	1
PC9H_000286	11
PC9H_000287	5
PC9H_000288	7
PC9H_000289	1
PC9H_000290	2
PC9H_000291	7
PC9H_000292	1
PC9H_000293	1
PC9H_000294	5
PC9H_000295	1
PC9H_000296	1
PC9H_000297	2
PC9H_000298	1
PC9H_000299	7
PC9H_000300	1
PC9H_000301	1
PC9H_000302	1
PC9H_000303	2
PC9H_000304	12
PC9H_000305	2
PC9H_000306	1
PC9H_000307	5
PC9H_000308	2
PC9H_000309	3
PC9H_000310	11
PC9H_000311	6
PC9H_000312	1
PC9H_000313	1
PC9H_000314	1
PC9H_000315	1
PC9H_000316	11
PC9H_000317	2
PC9H_000318	1
PC9H_000319	1
PC9H_000320	1
PC9H_000321	8
PC9H_000322	1
PC9H_000323	9
PC9H_000324	2
PC9H_000325	2
PC9H_000326	1
PC9H_000327	1
PC9H_000328	1
PC9H_000329	1
PC9H_000330	1
PC9H_000331	2
PC9H_000332	1
PC9H_000334	9
PC9H_000337	2
PC9H_000339	11
PC9H_000340	8
PC9H_000341	7
PC9H_000342	2
PC9H_000343	2
PC9H_000344	7
PC9H_000345	1
PC9H_000346	1
PC9H_000347	7
PC9H_000348	2
PC9H_000349	2
PC9H_000350	2
PC9H_000351	1
PC9H_000352	1
PC9H_000353	2
PC9H_000354	1
PC9H_000355	1
PC9H_000356	3
PC9H_000357	1
PC9H_000358	1
PC9H_000359	1
PC9H_000360	3
PC9H_000361	11
PC9H_000362	5
PC9H_000363	4
PC9H_000364	1
PC9H_000365	2
PC9H_000366	2
PC9H_000367	2
PC9H_000368	1
PC9H_000369	2
PC9H_000370	7
PC9H_000371	1
PC9H_000372	2
PC9H_000373	3
PC9H_000374	1
PC9H_000375	7
PC9H_000376	1
PC9H_000377	1
PC9H_000378	2
PC9H_000379	1
PC9H_000380	1
PC9H_000381	3
PC9H_000382	9
PC9H_000383	1
PC9H_000384	1
PC9H_000385	7
PC9H_000386	7
PC9H_000388	1
PC9H_000389	2
PC9H_000390	2
PC9H_000391	1
PC9H_000392	7
PC9H_000393	2
PC9H_000394	1
PC9H_000395	1
PC9H_000396	1
PC9H_000397	1
PC9H_000398	1
PC9H_000399	7
PC9H_000400	2
PC9H_000401	3
PC9H_000402	2
PC9H_000403	2
PC9H_000404	3
PC9H_000405	1
PC9H_000406	1
PC9H_000407	2
PC9H_000408	2
PC9H_000410	1
PC9H_000411	1
PC9H_000412	1
PC9H_000413	7
PC9H_000414	2
PC9H_000415	2
PC9H_000416	1
PC9H_000417	1
PC9H_000418	11
PC9H_000419	12
PC9H_000420	2
PC9H_000421	1
PC9H_000422	2
PC9H_000423	1
PC9H_000424	2
PC9H_000425	1
PC9H_000426	1
PC9H_000427	7
PC9H_000428	9
PC9H_000429	2
PC9H_000430	7
PC9H_000431	11
PC9H_000432	1
PC9H_000433	6
PC9H_000434	2
PC9H_000435	6
PC9H_000436	4
PC9H_000438	5
PC9H_000439	2
PC9H_000440	1
PC9H_000441	1
PC9H_000442	1
PC9H_000443	1
PC9H_000444	1
PC9H_000445	1
PC9H_000446	2
PC9H_000447	1
PC9H_000448	2
PC9H_000449	1
PC9H_000450	1
PC9H_000451	2
PC9H_000452	1
PC9H_000453	2
PC9H_000454	1
PC9H_000455	1
PC9H_000456	1
PC9H_000457	5
PC9H_000458	1
PC9H_000459	1
PC9H_000460	1
PC9H_000461	2
PC9H_000462	1
PC9H_000463	1
PC9H_000464	2
PC9H_000465	4
PC9H_000466	1
PC9H_000467	1
PC9H_000468	1
PC9H_000469	1
PC9H_000470	1
PC9H_000471	7
PC9H_000472	1
PC9H_000473	1
PC9H_000474	3
PC9H_000475	9
PC9H_000476	1
PC9H_000477	1
PC9H_000478	1
PC9H_000479	2
PC9H_000480	1
PC9H_000481	1
PC9H_000482	1
PC9H_000483	2
PC9H_000484	2
PC9H_000485	1
PC9H_000486	1
PC9H_000487	1
PC9H_000488	2
PC9H_000489	1
PC9H_000490	11
PC9H_000491	11
PC9H_000492	11
PC9H_000493	11
PC9H_000494	5
PC9H_000495	1
PC9H_000496	7
PC9H_000497	2
PC9H_000498	1
PC9H_000499	7
PC9H_000500	1
PC9H_000501	7
PC9H_000502	1
PC9H_000503	3
PC9H_000504	1
PC9H_000505	1
PC9H_000506	2
PC9H_000507	1
PC9H_000508	1
PC9H_000509	2
PC9H_000510	1
PC9H_000511	7
PC9H_000512	7
PC9H_000513	7
PC9H_000514	1
PC9H_000515	1
PC9H_000516	1
PC9H_000517	1
PC9H_000518	1
PC9H_000519	3
PC9H_000520	1
PC9H_000521	1
PC9H_000522	1
PC9H_000523	7
PC9H_000524	3
PC9H_000525	2
PC9H_000526	4
PC9H_000527	1
PC9H_000528	1
PC9H_000529	6
PC9H_000530	1
PC9H_000531	7
PC9H_000532	2
PC9H_000533	2
PC9H_000534	1
PC9H_000535	2
PC9H_000536	1
PC9H_000537	1
PC9H_000538	7
PC9H_000539	3
PC9H_000540	2
PC9H_000541	1
PC9H_000542	1
PC9H_000543	7
PC9H_000544	1
PC9H_000545	2
PC9H_000546	2
PC9H_000547	2
PC9H_000548	2
PC9H_000549	1
PC9H_000550	1
PC9H_000551	1
PC9H_000552	1
PC9H_000553	1
PC9H_000554	1
PC9H_000555	2
PC9H_000556	11
PC9H_000557	7
PC9H_000558	11
PC9H_000559	2
PC9H_000560	11
PC9H_000561	7
PC9H_000562	8
PC9H_000563	2
PC9H_000564	1
PC9H_000565	4
PC9H_000566	7
PC9H_000567	1
PC9H_000568	2
PC9H_000569	2
PC9H_000570	9
PC9H_000571	1
PC9H_000572	1
PC9H_000573	2
PC9H_000574	1
PC9H_000575	1
PC9H_000576	1
PC9H_000577	1
PC9H_000578	7
PC9H_000579	1
PC9H_000580	1
PC9H_000581	2
PC9H_000582	1
PC9H_000583	1
PC9H_000584	1
PC9H_000585	2
PC9H_000586	3
PC9H_000587	2
PC9H_000588	1
PC9H_000589	1
PC9H_000590	1
PC9H_000591	11
PC9H_000592	1
PC9H_000593	1
PC9H_000594	1
PC9H_000595	1
PC9H_000596	1
PC9H_000597	7
PC9H_000598	2
PC9H_000599	2
PC9H_000600	2
PC9H_000601	2
PC9H_000602	3
PC9H_000603	2
PC9H_000604	1
PC9H_000605	4
PC9H_000606	3
PC9H_000607	1
PC9H_000608	1
PC9H_000609	5
PC9H_000610	7
PC9H_000611	7
PC9H_000612	1
PC9H_000613	2
PC9H_000614	2
PC9H_000615	1
PC9H_000616	1
PC9H_000617	2
PC9H_000618	1
PC9H_000619	7
PC9H_000620	7
PC9H_000621	2
PC9H_000622	1
PC9H_000623	1
PC9H_000624	1
PC9H_000625	1
PC9H_000626	9
PC9H_000627	1
PC9H_000628	1
PC9H_000629	11
PC9H_000630	1
PC9H_000631	1
PC9H_000632	7
PC9H_000633	1
PC9H_000634	1
PC9H_000635	1
PC9H_000636	3
PC9H_000637	7
PC9H_000638	11
PC9H_000639	1
PC9H_000640	1
PC9H_000641	1
PC9H_000642	3
PC9H_000643	1
PC9H_000644	1
PC9H_000645	1
PC9H_000646	1
PC9H_000647	1
PC9H_000648	1
PC9H_000649	2
PC9H_000650	1
PC9H_000651	1
PC9H_000652	2
PC9H_000653	1
PC9H_000654	2
PC9H_000655	11
PC9H_000656	3
PC9H_000657	7
PC9H_000658	7
PC9H_000659	3
PC9H_000660	1
PC9H_000661	2
PC9H_000662	3
PC9H_000663	1
PC9H_000664	1
PC9H_000665	1
PC9H_000666	7
PC9H_000667	6
PC9H_000668	1
PC9H_000669	2
PC9H_000670	7
PC9H_000671	1
PC9H_000672	6
PC9H_000673	2
PC9H_000674	4
PC9H_000675	1
PC9H_000676	3
PC9H_000677	1
PC9H_000678	2
PC9H_000679	1
PC9H_000680	7
PC9H_000681	1
PC9H_000682	1
PC9H_000683	1
PC9H_000684	11
PC9H_000685	3
PC9H_000686	1
PC9H_000687	2
PC9H_000688	2
PC9H_000689	1
PC9H_000690	3
PC9H_000691	1
PC9H_000692	2
PC9H_000693	1
PC9H_000694	7
PC9H_000695	1
PC9H_000696	1
PC9H_000697	1
PC9H_000698	1
PC9H_000699	2
PC9H_000700	1
PC9H_000701	1
PC9H_000702	1
PC9H_000703	2
PC9H_000704	2
PC9H_000705	1
PC9H_000706	1
PC9H_000707	1
PC9H_000708	1
PC9H_000709	2
PC9H_000710	1
PC9H_000711	2
PC9H_000712	7
PC9H_000713	3
PC9H_000714	1
PC9H_000715	7
PC9H_000716	1
PC9H_000717	1
PC9H_000718	2
PC9H_000719	2
PC9H_000720	1
PC9H_000721	2
PC9H_000722	1
PC9H_000723	2
PC9H_000724	7
PC9H_000725	1
PC9H_000726	2
PC9H_000727	7
PC9H_000728	1
PC9H_000729	1
PC9H_000730	1
PC9H_000731	1
PC9H_000732	1
PC9H_000733	1
PC9H_000734	1
PC9H_000735	11
PC9H_000736	1
PC9H_000738	2
PC9H_000739	7
PC9H_000740	2
PC9H_000741	3
PC9H_000742	1
PC9H_000743	2
PC9H_000744	1
PC9H_000745	1
PC9H_000746	1
PC9H_000747	2
PC9H_000748	2
PC9H_000749	1
PC9H_000750	1
PC9H_000751	7
PC9H_000752	7
PC9H_000753	7
PC9H_000754	3
PC9H_000755	1
PC9H_000756	4
PC9H_000757	4
PC9H_000758	1
PC9H_000759	1
PC9H_000760	1
PC9H_000761	1
PC9H_000762	9
PC9H_000763	2
PC9H_000764	1
PC9H_000765	1
PC9H_000766	1
PC9H_000767	1
PC9H_000768	2
PC9H_000769	2
PC9H_000770	2
PC9H_000771	2
PC9H_000772	1
PC9H_000773	1
PC9H_000774	2
PC9H_000775	1
PC9H_000776	1
PC9H_000777	2
PC9H_000778	1
PC9H_000779	2
PC9H_000780	1
PC9H_000781	3
PC9H_000782	1
PC9H_000783	1
PC9H_000784	1
PC9H_000785	2
PC9H_000786	1
PC9H_000787	1
PC9H_000788	2
PC9H_000789	2
PC9H_000790	1
PC9H_000791	1
PC9H_000792	1
PC9H_000793	2
PC9H_000794	1
PC9H_000795	7
PC9H_000796	2
PC9H_000797	2
PC9H_000798	1
PC9H_000799	2
PC9H_000800	2
PC9H_000801	1
PC9H_000802	1
PC9H_000803	1
PC9H_000804	2
PC9H_000805	1
PC9H_000806	2
PC9H_000807	1
PC9H_000808	7
PC9H_000809	4
PC9H_000810	7
PC9H_000811	1
PC9H_000812	3
PC9H_000813	2
PC9H_000814	2
PC9H_000815	1
PC9H_000816	2
PC9H_000817	1
PC9H_000818	1
PC9H_000819	2
PC9H_000820	1
PC9H_000821	2
PC9H_000822	2
PC9H_000823	2
PC9H_000824	4
PC9H_000825	2
PC9H_000826	1
PC9H_000827	2
PC9H_000828	1
PC9H_000829	2
PC9H_000830	2
PC9H_000831	2
PC9H_000832	1
PC9H_000833	2
PC9H_000834	1
PC9H_000835	7
PC9H_000836	1
PC9H_000837	1
PC9H_000838	5
PC9H_000839	1
PC9H_000840	1
PC9H_000841	1
PC9H_000842	2
PC9H_000843	1
PC9H_000844	3
PC9H_000845	1
PC9H_000846	1
PC9H_000847	1
PC9H_000848	1
PC9H_000849	1
PC9H_000850	2
PC9H_000851	2
PC9H_000852	2
PC9H_000854	1
PC9H_000855	2
PC9H_000856	1
PC9H_000857	1
PC9H_000858	1
PC9H_000859	2
PC9H_000860	2
PC9H_000861	2
PC9H_000862	1
PC9H_000863	1
PC9H_000864	1
PC9H_000865	11
PC9H_000866	1
PC9H_000867	2
PC9H_000868	2
PC9H_000869	2
PC9H_000870	2
PC9H_000871	2
PC9H_000872	2
PC9H_000873	2
PC9H_000874	1
PC9H_000875	2
PC9H_000876	1
PC9H_000877	1
PC9H_000878	1
PC9H_000879	1
PC9H_000880	1
PC9H_000881	1
PC9H_000882	4
PC9H_000883	1
PC9H_000884	1
PC9H_000885	1
PC9H_000886	1
PC9H_000887	3
PC9H_000888	2
PC9H_000889	5
PC9H_000890	7
PC9H_000891	2
PC9H_000892	1
PC9H_000893	1
PC9H_000894	2
PC9H_000895	2
PC9H_000896	2
PC9H_000897	5
PC9H_000898	1
PC9H_000899	1
PC9H_000900	1
PC9H_000901	2
PC9H_000902	11
PC9H_000903	1
PC9H_000904	2
PC9H_000905	2
PC9H_000906	1
PC9H_000907	3
PC9H_000908	1
PC9H_000909	1
PC9H_000910	1
PC9H_000911	1
PC9H_000912	1
PC9H_000913	1
PC9H_000914	1
PC9H_000915	2
PC9H_000916	2
PC9H_000917	3
PC9H_000918	1
PC9H_000919	1
PC9H_000920	1
PC9H_000921	1
PC9H_000922	1
PC9H_000923	1
PC9H_000924	1
PC9H_000925	1
PC9H_000926	3
PC9H_000927	2
PC9H_000928	1
PC9H_000929	1
PC9H_000930	1
PC9H_000931	1
PC9H_000932	2
PC9H_000933	4
PC9H_000934	7
PC9H_000935	1
PC9H_000936	1
PC9H_000937	1
PC9H_000938	1
PC9H_000939	7
PC9H_000940	1
PC9H_000941	2
PC9H_000942	1
PC9H_000943	1
PC9H_000944	1
PC9H_000945	1
PC9H_000946	1
PC9H_000947	1
PC9H_000948	2
PC9H_000949	7
PC9H_000950	2
PC9H_000951	3
PC9H_000952	2
PC9H_000953	7
PC9H_000954	1
PC9H_000955	2
PC9H_000956	2
PC9H_000957	1
PC9H_000958	1
PC9H_000959	1
PC9H_000960	1
PC9H_000961	1
PC9H_000962	1
PC9H_000963	6
PC9H_000964	2
PC9H_000965	1
PC9H_000966	1
PC9H_000967	1
PC9H_000968	1
PC9H_000969	7
PC9H_000970	1
PC9H_000971	1
PC9H_000972	1
PC9H_000973	1
PC9H_000974	1
PC9H_000975	2
PC9H_000976	2
PC9H_000977	2
PC9H_000978	6
PC9H_000979	1
PC9H_000980	2
PC9H_000982	1
PC9H_000983	1
PC9H_000984	7
PC9H_000985	1
PC9H_000986	1
PC9H_000987	8
PC9H_000988	2
PC9H_000989	3
PC9H_000990	1
PC9H_000991	7
PC9H_000992	6
PC9H_000993	2
PC9H_000994	1
PC9H_000995	4
PC9H_000996	1
PC9H_000997	2
PC9H_000998	1
PC9H_000999	1
PC9H_001000	1
PC9H_001001	1
PC9H_001002	2
PC9H_001003	1
PC9H_001004	1
PC9H_001005	1
PC9H_001006	2
PC9H_001007	2
PC9H_001008	2
PC9H_001009	11
PC9H_001010	1
PC9H_001011	2
PC9H_001012	7
PC9H_001013	2
PC9H_001014	4
PC9H_001015	1
PC9H_001016	4
PC9H_001017	1
PC9H_001018	2
PC9H_001019	2
PC9H_001020	1
PC9H_001021	1
PC9H_001022	1
PC9H_001023	1
PC9H_001024	1
PC9H_001025	1
PC9H_001026	1
PC9H_001027	2
PC9H_001028	1
PC9H_001029	1
PC9H_001030	2
PC9H_001031	2
PC9H_001032	1
PC9H_001033	1
PC9H_001034	1
PC9H_001035	1
PC9H_001036	1
PC9H_001037	2
PC9H_001038	1
PC9H_001039	1
PC9H_001040	1
PC9H_001041	1
PC9H_001042	1
PC9H_001043	3
PC9H_001044	4
PC9H_001045	2
PC9H_001046	1
PC9H_001047	1
PC9H_001048	1
PC9H_001049	1
PC9H_001050	1
PC9H_001051	11
PC9H_001052	3
PC9H_001053	2
PC9H_001054	1
PC9H_001055	2
PC9H_001056	1
PC9H_001058	11
PC9H_001059	11
PC9H_001060	5
PC9H_001061	2
PC9H_001062	2
PC9H_001063	1
PC9H_001064	2
PC9H_001065	11
PC9H_001066	2
PC9H_001067	2
PC9H_001068	1
PC9H_001069	1
PC9H_001070	1
PC9H_001071	1
PC9H_001072	1
PC9H_001073	2
PC9H_001074	2
PC9H_001075	1
PC9H_001076	1
PC9H_001077	1
PC9H_001078	1
PC9H_001079	2
PC9H_001080	7
PC9H_001081	2
PC9H_001082	2
PC9H_001083	4
PC9H_001084	1
PC9H_001085	1
PC9H_001086	5
PC9H_001087	2
PC9H_001088	1
PC9H_001089	1
PC9H_001090	1
PC9H_001091	3
PC9H_001092	1
PC9H_001093	2
PC9H_001094	2
PC9H_001095	1
PC9H_001096	1
PC9H_001097	2
PC9H_001098	1
PC9H_001099	1
PC9H_001100	1
PC9H_001101	2
PC9H_001102	2
PC9H_001103	2
PC9H_001104	11
PC9H_001105	1
PC9H_001106	1
PC9H_001107	1
PC9H_001108	1
PC9H_001109	1
PC9H_001110	7
PC9H_001111	1
PC9H_001112	5
PC9H_001113	3
PC9H_001114	5
PC9H_001115	1
PC9H_001116	1
PC9H_001117	7
PC9H_001118	1
PC9H_001119	1
PC9H_001120	1
PC9H_001121	2
PC9H_001122	1
PC9H_001123	1
PC9H_001124	1
PC9H_001125	3
PC9H_001126	5
PC9H_001127	1
PC9H_001128	2
PC9H_001129	1
PC9H_001130	1
PC9H_001131	1
PC9H_001132	1
PC9H_001133	2
PC9H_001134	2
PC9H_001135	2
PC9H_001136	1
PC9H_001137	2
PC9H_001138	3
PC9H_001139	1
PC9H_001140	1
PC9H_001141	1
PC9H_001142	1
PC9H_001143	2
PC9H_001144	1
PC9H_001145	1
PC9H_001146	2
PC9H_001147	1
PC9H_001148	1
PC9H_001149	1
PC9H_001150	1
PC9H_001151	11
PC9H_001152	2
PC9H_001153	2
PC9H_001154	12
PC9H_001155	4
PC9H_001156	1
PC9H_001157	1
PC9H_001158	12
PC9H_001159	1
PC9H_001160	1
PC9H_001161	1
PC9H_001162	11
PC9H_001163	2
PC9H_001164	1
PC9H_001165	2
PC9H_001166	1
PC9H_001167	1
PC9H_001168	2
PC9H_001169	3
PC9H_001170	1
PC9H_001171	5
PC9H_001172	1
PC9H_001173	1
PC9H_001174	1
PC9H_001175	1
PC9H_001176	7
PC9H_001177	1
PC9H_001178	1
PC9H_001179	2
PC9H_001180	1
PC9H_001181	1
PC9H_001182	11
PC9H_001183	3
PC9H_001184	2
PC9H_001185	2
PC9H_001186	2
PC9H_001187	1
PC9H_001188	1
PC9H_001189	1
PC9H_001190	1
PC9H_001191	11
PC9H_001192	3
PC9H_001193	1
PC9H_001194	2
PC9H_001195	7
PC9H_001196	2
PC9H_001197	1
PC9H_001198	1
PC9H_001199	1
PC9H_001200	2
PC9H_001201	12
PC9H_001202	2
PC9H_001203	1
PC9H_001204	1
PC9H_001205	1
PC9H_001206	2
PC9H_001207	2
PC9H_001208	1
PC9H_001209	2
PC9H_001210	2
PC9H_001211	2
PC9H_001212	2
PC9H_001213	11
PC9H_001214	11
PC9H_001215	7
PC9H_001216	11
PC9H_001217	11
PC9H_001218	2
PC9H_001219	2
PC9H_001220	2
PC9H_001221	11
PC9H_001222	11
PC9H_001223	7
PC9H_001225	2
PC9H_001226	2
PC9H_001227	1
PC9H_001228	1
PC9H_001229	1
PC9H_001230	1
PC9H_001231	12
PC9H_001232	7
PC9H_001233	3
PC9H_001234	9
PC9H_001235	1
PC9H_001236	2
PC9H_001237	5
PC9H_001238	1
PC9H_001239	1
PC9H_001240	1
PC9H_001241	1
PC9H_001242	2
PC9H_001243	1
PC9H_001244	1
PC9H_001245	1
PC9H_001246	7
PC9H_001247	1
PC9H_001248	1
PC9H_001249	1
PC9H_001250	1
PC9H_001251	1
PC9H_001252	1
PC9H_001253	12
PC9H_001254	3
PC9H_001255	3
PC9H_001256	1
PC9H_001257	1
PC9H_001258	11
PC9H_001259	1
PC9H_001260	1
PC9H_001261	1
PC9H_001262	2
PC9H_001263	1
PC9H_001264	2
PC9H_001265	2
PC9H_001266	1
PC9H_001267	11
PC9H_001268	1
PC9H_001269	11
PC9H_001270	1
PC9H_001271	1
PC9H_001272	2
PC9H_001273	2
PC9H_001274	2
PC9H_001275	1
PC9H_001276	1
PC9H_001277	2
PC9H_001278	2
PC9H_001279	1
PC9H_001280	1
PC9H_001281	2
PC9H_001282	1
PC9H_001283	1
PC9H_001284	1
PC9H_001285	2
PC9H_001286	2
PC9H_001287	1
PC9H_001288	1
PC9H_001289	1
PC9H_001290	1
PC9H_001291	2
PC9H_001292	1
PC9H_001293	11
PC9H_001294	11
PC9H_001295	11
PC9H_001296	1
PC9H_001297	2
PC9H_001298	11
PC9H_001299	1
PC9H_001300	1
PC9H_001301	2
PC9H_001302	3
PC9H_001303	1
PC9H_001304	1
PC9H_001305	2
PC9H_001306	1
PC9H_001307	1
PC9H_001308	11
PC9H_001309	11
PC9H_001310	11
PC9H_001311	1
PC9H_001312	2
PC9H_001313	1
PC9H_001314	1
PC9H_001315	2
PC9H_001316	2
PC9H_001317	8
PC9H_001318	1
PC9H_001319	8
PC9H_001320	2
PC9H_001321	1
PC9H_001322	1
PC9H_001323	1
PC9H_001324	3
PC9H_001325	1
PC9H_001326	2
PC9H_001327	2
PC9H_001328	11
PC9H_001329	1
PC9H_001330	1
PC9H_001331	1
PC9H_001332	5
PC9H_001333	7
PC9H_001334	1
PC9H_001335	2
PC9H_001336	1
PC9H_001337	2
PC9H_001338	5
PC9H_001339	1
PC9H_001340	1
PC9H_001341	1
PC9H_001342	1
PC9H_001343	1
PC9H_001344	1
PC9H_001345	1
PC9H_001346	2
PC9H_001347	3
PC9H_001348	1
PC9H_001349	1
PC9H_001350	1
PC9H_001351	11
PC9H_001352	1
PC9H_001353	1
PC9H_001354	1
PC9H_001355	11
PC9H_001356	11
PC9H_001357	2
PC9H_001358	1
PC9H_001359	1
PC9H_001360	1
PC9H_001361	1
PC9H_001362	2
PC9H_001363	6
PC9H_001364	1
PC9H_001365	1
PC9H_001366	1
PC9H_001367	12
PC9H_001368	11
PC9H_001369	12
PC9H_001370	11
PC9H_001371	1
PC9H_001372	1
PC9H_001373	11
PC9H_001374	11
PC9H_001375	1
PC9H_001376	1
PC9H_001377	3
PC9H_001378	2
PC9H_001379	11
PC9H_001380	2
PC9H_001381	1
PC9H_001382	1
PC9H_001383	3
PC9H_001384	2
PC9H_001385	7
PC9H_001386	3
PC9H_001387	1
PC9H_001388	11
PC9H_001389	6
PC9H_001390	1
PC9H_001391	1
PC9H_001392	11
PC9H_001393	11
PC9H_001394	1
PC9H_001395	7
PC9H_001396	7
PC9H_001397	1
PC9H_001398	2
PC9H_001399	11
PC9H_001400	1
PC9H_001401	11
PC9H_001402	1
PC9H_001403	1
PC9H_001404	1
PC9H_001405	2
PC9H_001406	1
PC9H_001407	1
PC9H_001408	1
PC9H_001409	12
PC9H_001410	2
PC9H_001411	2
