Gene	PS
G4B84_000584	1
G4B84_000585	1
G4B84_000586	1
G4B84_000587	1
G4B84_000588	1
G4B84_000589	1
G4B84_000590	1
G4B84_000591	1
G4B84_000592	1
G4B84_000593	1
G4B84_000594	1
G4B84_000595	1
G4B84_000596	1
G4B84_000597	1
G4B84_000598	1
G4B84_000599	1
G4B84_000600	1
G4B84_000601	2
G4B84_000602	1
G4B84_000603	1
G4B84_000604	1
G4B84_000605	2
G4B84_000606	1
G4B84_000607	1
G4B84_000608	2
G4B84_000609	1
G4B84_000610	2
G4B84_000611	5
G4B84_000612	2
G4B84_000613	2
G4B84_000614	9
G4B84_000615	2
G4B84_000616	1
G4B84_000617	1
G4B84_000618	1
G4B84_000619	1
G4B84_000620	1
G4B84_000621	2
G4B84_000622	1
G4B84_000623	1
G4B84_000624	2
G4B84_000625	1
G4B84_000626	1
G4B84_000627	1
G4B84_000628	1
G4B84_000629	2
G4B84_000630	1
G4B84_000631	2
G4B84_000632	1
G4B84_000633	1
G4B84_000634	2
G4B84_000635	1
G4B84_000636	1
G4B84_000637	2
G4B84_000638	2
G4B84_000639	2
G4B84_000640	1
G4B84_000641	1
G4B84_000642	9
G4B84_000643	1
G4B84_000644	1
G4B84_000645	1
G4B84_000646	1
G4B84_000647	1
G4B84_000648	1
G4B84_000649	1
G4B84_000650	1
G4B84_000651	6
G4B84_000652	1
G4B84_000653	1
G4B84_000654	1
G4B84_000655	2
G4B84_000656	2
G4B84_000657	6
G4B84_000658	1
G4B84_000659	8
G4B84_000660	2
G4B84_000661	1
G4B84_000662	2
G4B84_000663	1
G4B84_000664	6
G4B84_000665	1
G4B84_000666	1
G4B84_000667	3
G4B84_000668	1
G4B84_000669	1
G4B84_000670	1
G4B84_000671	1
G4B84_000672	1
G4B84_000673	2
G4B84_000674	1
G4B84_000675	1
G4B84_000676	1
G4B84_000677	1
G4B84_000678	1
G4B84_000679	1
G4B84_000680	2
G4B84_000681	6
G4B84_000682	1
G4B84_000683	1
G4B84_000684	1
G4B84_000685	1
G4B84_000686	2
G4B84_000687	1
G4B84_000688	1
G4B84_000689	6
G4B84_000690	2
G4B84_000691	1
G4B84_000692	1
G4B84_000693	1
G4B84_000694	2
G4B84_000695	1
G4B84_000696	1
G4B84_000697	2
G4B84_000698	1
G4B84_000699	11
G4B84_000700	2
G4B84_000701	1
G4B84_000702	6
G4B84_000703	2
G4B84_000704	6
G4B84_000705	1
G4B84_000706	1
G4B84_000707	6
G4B84_000708	1
G4B84_000709	1
G4B84_000710	1
G4B84_000711	1
G4B84_000712	1
G4B84_000713	6
G4B84_000714	1
G4B84_000715	1
G4B84_000716	6
G4B84_000717	2
G4B84_000718	1
G4B84_000719	6
G4B84_000720	2
G4B84_000721	1
G4B84_000722	1
G4B84_000723	1
G4B84_000724	1
G4B84_000725	1
G4B84_000726	2
G4B84_000727	2
G4B84_000728	4
G4B84_000729	1
G4B84_000730	1
G4B84_000731	1
G4B84_000732	1
G4B84_000733	1
G4B84_000734	1
G4B84_000735	1
G4B84_000736	2
G4B84_000737	1
G4B84_000738	1
G4B84_000739	2
G4B84_000740	1
G4B84_000741	1
G4B84_000742	2
G4B84_000743	1
G4B84_000744	1
G4B84_000745	2
G4B84_000746	1
G4B84_000747	1
G4B84_000748	1
G4B84_000749	1
G4B84_000750	1
G4B84_000751	1
G4B84_000752	11
G4B84_000753	1
G4B84_000754	2
G4B84_000755	1
G4B84_000756	3
G4B84_000757	1
G4B84_000758	1
G4B84_000759	1
G4B84_000760	1
G4B84_000761	1
G4B84_000762	1
G4B84_000763	6
G4B84_000764	1
G4B84_000765	6
G4B84_000766	1
G4B84_000767	10
G4B84_000768	1
G4B84_000769	1
G4B84_000770	2
G4B84_000771	2
G4B84_000772	1
G4B84_000773	9
G4B84_000774	1
G4B84_000775	1
G4B84_000776	1
G4B84_000777	11
G4B84_000778	1
G4B84_000779	1
G4B84_000780	2
G4B84_000781	1
G4B84_000782	1
G4B84_000783	1
G4B84_000784	1
G4B84_000785	1
G4B84_000786	1
G4B84_000787	3
G4B84_000788	1
G4B84_000789	1
G4B84_000790	6
G4B84_000791	1
G4B84_000792	1
G4B84_000793	1
G4B84_000794	2
G4B84_000795	1
G4B84_000796	1
G4B84_000797	6
G4B84_000798	2
G4B84_000799	1
G4B84_000800	1
G4B84_000801	1
G4B84_000802	1
G4B84_000803	1
G4B84_000804	1
G4B84_000805	1
G4B84_000806	1
G4B84_000807	1
G4B84_000808	6
G4B84_000809	1
G4B84_000810	1
G4B84_000811	9
G4B84_000812	1
G4B84_000813	1
G4B84_000814	1
G4B84_000815	3
G4B84_000816	1
G4B84_000817	1
G4B84_000818	1
G4B84_000819	1
G4B84_000820	1
G4B84_000821	10
G4B84_000822	1
G4B84_000823	1
G4B84_000824	3
G4B84_000825	2
G4B84_000826	2
G4B84_000827	1
G4B84_000828	2
G4B84_000829	2
G4B84_000830	1
G4B84_000831	1
G4B84_000832	2
G4B84_000833	1
G4B84_000834	1
G4B84_000835	2
G4B84_000836	2
G4B84_000837	1
G4B84_000838	1
G4B84_000839	1
G4B84_000840	2
G4B84_000841	2
G4B84_000842	1
G4B84_000843	4
G4B84_000844	1
G4B84_000845	6
G4B84_000846	1
G4B84_000847	1
G4B84_000848	2
G4B84_000849	2
G4B84_000850	1
G4B84_000851	1
G4B84_000852	2
G4B84_000853	1
G4B84_000854	2
G4B84_000855	1
G4B84_000856	1
G4B84_000857	11
G4B84_000858	1
G4B84_000859	1
G4B84_000860	4
G4B84_000861	1
G4B84_000862	1
G4B84_000863	11
G4B84_000864	1
G4B84_000865	6
G4B84_000866	1
G4B84_000867	2
G4B84_000868	6
G4B84_000869	1
G4B84_000870	1
G4B84_000871	6
G4B84_000872	2
G4B84_000873	2
G4B84_000874	2
G4B84_000875	2
G4B84_000876	1
G4B84_000877	2
G4B84_000878	1
G4B84_000879	2
G4B84_000880	1
G4B84_000881	1
G4B84_000882	1
G4B84_000883	3
G4B84_000884	11
G4B84_000885	11
G4B84_000886	10
G4B84_000887	1
G4B84_000888	1
G4B84_000889	1
G4B84_000890	1
G4B84_000891	4
G4B84_000892	11
G4B84_000893	9
G4B84_000894	1
G4B84_000895	1
G4B84_000896	1
G4B84_000897	1
G4B84_000898	11
G4B84_000899	1
G4B84_000900	1
G4B84_000901	1
G4B84_000902	6
G4B84_000903	1
G4B84_000904	1
G4B84_000905	1
G4B84_000906	1
G4B84_000907	1
G4B84_000908	2
G4B84_000909	1
G4B84_000910	1
G4B84_000911	1
G4B84_000912	1
G4B84_000913	1
G4B84_000914	1
G4B84_000915	2
G4B84_000916	1
G4B84_000917	1
G4B84_000918	2
G4B84_000919	2
G4B84_000920	1
G4B84_000921	1
G4B84_000922	1
G4B84_000923	1
G4B84_000924	6
G4B84_000925	1
G4B84_000926	2
G4B84_000927	5
G4B84_000928	2
G4B84_000929	1
G4B84_000930	1
G4B84_000931	1
G4B84_000932	1
G4B84_000933	1
G4B84_000934	11
G4B84_000935	1
G4B84_000936	2
G4B84_000937	1
G4B84_000938	1
G4B84_000939	2
G4B84_000940	1
G4B84_000941	1
G4B84_000942	2
G4B84_000943	2
G4B84_000944	2
G4B84_000945	6
G4B84_000946	2
G4B84_000947	1
G4B84_000948	1
G4B84_000949	1
G4B84_000950	1
G4B84_000951	1
G4B84_000952	1
G4B84_000953	2
G4B84_000954	1
G4B84_000955	1
G4B84_000956	2
G4B84_000957	1
G4B84_000958	3
G4B84_000959	1
G4B84_000960	1
G4B84_000961	1
G4B84_000962	1
G4B84_000963	1
G4B84_000964	6
G4B84_000965	1
G4B84_000966	3
G4B84_000967	1
G4B84_000968	1
G4B84_000969	1
G4B84_000970	1
G4B84_000971	1
G4B84_000972	1
G4B84_000973	1
G4B84_000974	3
G4B84_000975	1
G4B84_000976	1
G4B84_000977	1
G4B84_000978	2
G4B84_000979	1
G4B84_000980	1
G4B84_000981	2
G4B84_000982	1
G4B84_000983	2
G4B84_000984	2
G4B84_000985	2
G4B84_000986	1
G4B84_000987	1
G4B84_000988	1
G4B84_000989	1
G4B84_000990	1
G4B84_000991	1
G4B84_000992	2
G4B84_000993	6
G4B84_000994	2
G4B84_000995	2
G4B84_000996	2
G4B84_000997	1
G4B84_000998	1
G4B84_000999	12
G4B84_001000	1
G4B84_001001	1
G4B84_001002	6
G4B84_001003	1
G4B84_001004	1
G4B84_001005	1
G4B84_001006	2
G4B84_001007	1
G4B84_001008	1
G4B84_001009	1
G4B84_001010	2
G4B84_001011	1
G4B84_001012	1
G4B84_001013	1
G4B84_001014	1
G4B84_001015	2
G4B84_001016	2
G4B84_001017	1
G4B84_001018	2
G4B84_001019	2
G4B84_001020	1
G4B84_001021	1
G4B84_001022	1
G4B84_001023	1
G4B84_001024	1
G4B84_001025	3
G4B84_001026	2
G4B84_001027	1
G4B84_001028	1
G4B84_001029	1
G4B84_001030	1
G4B84_001031	1
G4B84_001032	1
G4B84_001033	1
G4B84_001034	1
G4B84_001035	1
G4B84_001036	1
G4B84_001037	1
G4B84_001038	2
G4B84_001039	1
G4B84_001040	2
G4B84_001041	2
G4B84_001042	11
G4B84_001043	11
G4B84_001044	2
G4B84_001045	1
G4B84_001046	4
G4B84_001047	2
G4B84_001048	2
G4B84_001049	2
G4B84_001050	1
G4B84_001051	1
G4B84_001052	1
G4B84_001053	2
G4B84_001054	3
G4B84_001055	1
G4B84_001056	2
G4B84_001057	1
G4B84_001058	1
G4B84_001059	1
G4B84_001060	1
G4B84_001061	1
G4B84_001062	1
G4B84_001063	1
G4B84_001064	2
G4B84_001065	3
G4B84_001066	1
G4B84_001067	6
G4B84_001068	1
G4B84_001069	1
G4B84_001070	2
G4B84_001071	1
G4B84_001072	1
G4B84_001073	1
G4B84_001074	1
G4B84_001075	1
G4B84_001076	2
G4B84_001077	3
G4B84_001078	1
G4B84_001079	2
G4B84_001080	1
G4B84_001081	1
G4B84_001082	1
G4B84_001083	1
G4B84_001084	1
G4B84_001085	1
G4B84_001086	6
G4B84_001087	1
G4B84_001088	2
G4B84_001089	1
G4B84_001090	1
G4B84_001091	1
G4B84_001092	1
G4B84_001093	3
G4B84_001094	1
G4B84_001095	4
G4B84_001096	1
G4B84_001097	2
G4B84_001098	1
G4B84_001099	2
G4B84_001100	2
G4B84_001101	1
G4B84_001102	1
G4B84_001103	1
G4B84_001104	1
G4B84_001105	3
G4B84_001106	1
G4B84_001107	1
G4B84_001108	3
G4B84_001109	2
G4B84_001110	1
G4B84_001111	2
G4B84_001112	1
G4B84_001113	1
G4B84_001114	1
G4B84_001115	1
G4B84_001116	2
G4B84_001117	1
G4B84_001118	2
G4B84_001119	1
G4B84_001120	1
G4B84_001121	6
G4B84_001122	6
G4B84_001123	1
G4B84_001124	1
G4B84_001125	2
G4B84_001126	1
G4B84_001127	1
G4B84_001128	1
G4B84_001129	6
G4B84_001130	1
G4B84_001131	2
G4B84_001132	11
G4B84_001133	2
G4B84_001134	1
G4B84_001135	6
G4B84_001136	1
G4B84_001137	1
G4B84_001138	1
G4B84_001139	1
G4B84_001140	1
G4B84_001141	2
G4B84_001142	11
G4B84_001143	1
G4B84_001144	2
G4B84_001145	11
G4B84_001146	11
G4B84_001147	11
G4B84_001148	11
G4B84_001149	1
G4B84_001150	6
G4B84_001151	2
G4B84_001152	1
G4B84_001153	1
G4B84_001154	1
G4B84_001155	2
G4B84_001156	1
G4B84_001157	1
G4B84_001158	1
G4B84_001159	2
G4B84_001160	1
G4B84_001161	1
G4B84_001162	1
G4B84_001163	1
G4B84_001164	1
G4B84_001165	1
G4B84_001166	1
G4B84_001167	3
G4B84_001168	1
G4B84_001169	1
G4B84_001170	1
G4B84_001171	1
G4B84_001172	11
G4B84_001173	2
G4B84_001174	3
G4B84_001175	1
G4B84_001176	1
G4B84_001177	2
G4B84_001178	1
G4B84_001179	2
G4B84_001180	1
G4B84_001181	2
G4B84_001182	2
G4B84_001183	1
G4B84_001184	1
G4B84_001185	1
G4B84_001186	10
G4B84_001187	1
G4B84_001188	1
G4B84_001189	1
G4B84_001190	6
G4B84_001191	1
G4B84_001192	1
G4B84_001193	1
G4B84_001194	6
G4B84_001195	2
G4B84_001196	1
G4B84_001197	1
G4B84_001198	1
G4B84_001199	1
G4B84_001200	1
G4B84_001201	2
G4B84_001202	2
G4B84_001203	3
G4B84_001204	1
G4B84_001205	2
G4B84_001206	1
G4B84_001207	1
G4B84_001208	2
G4B84_001209	1
G4B84_001210	3
G4B84_001211	11
G4B84_001212	10
G4B84_001213	1
G4B84_001214	8
G4B84_001215	1
G4B84_001216	1
G4B84_001217	1
G4B84_001218	11
G4B84_001219	1
G4B84_001220	2
G4B84_001221	10
G4B84_001222	1
G4B84_001223	11
G4B84_001224	3
G4B84_001225	1
G4B84_001226	1
G4B84_001227	3
G4B84_001228	1
G4B84_001229	6
G4B84_001230	2
G4B84_001231	6
G4B84_001232	9
G4B84_001233	2
G4B84_001234	10
G4B84_001235	1
G4B84_001236	1
G4B84_001237	4
G4B84_001238	2
G4B84_001239	2
G4B84_001240	1
G4B84_001241	1
G4B84_001242	1
G4B84_001243	1
G4B84_001244	1
G4B84_001245	11
G4B84_001246	5
G4B84_001247	2
G4B84_001248	1
G4B84_001249	1
G4B84_001250	1
G4B84_001251	1
G4B84_001252	1
G4B84_001253	1
G4B84_001254	1
G4B84_001255	1
G4B84_001256	1
G4B84_001257	1
G4B84_001258	2
G4B84_001259	1
G4B84_001260	1
G4B84_001261	1
G4B84_001262	1
G4B84_001263	1
G4B84_001264	1
G4B84_001265	6
G4B84_001266	1
G4B84_001267	2
G4B84_001268	1
G4B84_001269	3
G4B84_001270	10
G4B84_001271	2
G4B84_001272	2
G4B84_001273	2
G4B84_001274	1
G4B84_001275	7
G4B84_001276	6
G4B84_001277	2
G4B84_001278	1
G4B84_001279	10
G4B84_001280	1
G4B84_001281	1
G4B84_001282	11
G4B84_001283	1
G4B84_001284	2
G4B84_001285	1
G4B84_001286	8
G4B84_001287	1
G4B84_001288	2
G4B84_001289	1
G4B84_001290	2
G4B84_001291	1
G4B84_001292	1
G4B84_001293	1
G4B84_001294	1
G4B84_001295	1
G4B84_001296	3
G4B84_001297	1
G4B84_001298	2
G4B84_001299	1
G4B84_001300	2
G4B84_001301	1
G4B84_001302	1
G4B84_001303	1
G4B84_001304	1
G4B84_001305	2
G4B84_001306	1
G4B84_001307	2
G4B84_001308	2
G4B84_001309	2
G4B84_001310	1
G4B84_001311	1
G4B84_001312	3
G4B84_001313	1
G4B84_001314	1
G4B84_001315	1
G4B84_001316	1
G4B84_001317	1
G4B84_001318	2
G4B84_001319	2
G4B84_001320	2
G4B84_001321	2
G4B84_001322	1
G4B84_001323	1
G4B84_001324	2
G4B84_001325	1
G4B84_001326	1
G4B84_001327	1
G4B84_001328	1
G4B84_001329	1
G4B84_001330	2
G4B84_001331	1
G4B84_001332	1
G4B84_001333	6
G4B84_001334	1
G4B84_001335	6
G4B84_001336	1
G4B84_001337	6
G4B84_001338	1
G4B84_001339	1
G4B84_001340	1
G4B84_001341	2
G4B84_001342	2
G4B84_001343	1
G4B84_001344	2
G4B84_001345	11
G4B84_001346	1
G4B84_001347	6
G4B84_001348	1
G4B84_001349	1
G4B84_001350	1
G4B84_001351	1
G4B84_001352	2
G4B84_001353	3
G4B84_001354	1
G4B84_001355	1
G4B84_001356	1
G4B84_001357	2
G4B84_001358	2
G4B84_001359	1
G4B84_001360	2
G4B84_001361	1
G4B84_001362	2
G4B84_001363	2
G4B84_001364	2
G4B84_001365	1
G4B84_001366	1
G4B84_001367	1
G4B84_001368	1
G4B84_001369	1
G4B84_001370	1
G4B84_001371	1
G4B84_001372	1
G4B84_001373	1
G4B84_001374	1
G4B84_001375	1
G4B84_001376	2
G4B84_001377	9
G4B84_001378	2
G4B84_001379	1
G4B84_001380	1
G4B84_001381	1
G4B84_001382	3
G4B84_001383	1
G4B84_001384	1
G4B84_001385	1
G4B84_001386	1
G4B84_001387	1
G4B84_001388	1
G4B84_001389	1
G4B84_001390	1
G4B84_001391	1
G4B84_001392	1
G4B84_001393	6
G4B84_001394	2
G4B84_001395	1
G4B84_001396	2
G4B84_001397	1
G4B84_001398	1
