Gene	PS
ARMOST_00440	10
ARMOST_00441	2
ARMOST_00442	1
ARMOST_00443	2
ARMOST_00444	1
ARMOST_00445	1
ARMOST_00446	11
ARMOST_00447	1
ARMOST_00448	1
ARMOST_00449	1
ARMOST_00450	1
ARMOST_00451	12
ARMOST_00452	1
ARMOST_00453	5
ARMOST_00454	10
ARMOST_00455	3
ARMOST_00456	2
ARMOST_00457	11
ARMOST_00458	1
ARMOST_00459	7
ARMOST_00460	1
ARMOST_00461	1
ARMOST_00462	2
ARMOST_00463	1
ARMOST_00464	1
ARMOST_00465	7
ARMOST_00466	2
ARMOST_00467	6
ARMOST_00468	1
ARMOST_00469	7
ARMOST_00470	2
ARMOST_00471	3
ARMOST_00472	10
ARMOST_00473	1
ARMOST_00474	10
ARMOST_00475	7
ARMOST_00476	5
ARMOST_00477	1
ARMOST_00478	1
ARMOST_00479	1
ARMOST_00480	1
ARMOST_00481	1
ARMOST_00482	1
ARMOST_00483	5
ARMOST_00484	7
ARMOST_00485	1
ARMOST_00486	1
ARMOST_00487	1
ARMOST_00488	2
ARMOST_00489	2
ARMOST_00490	1
ARMOST_00491	2
ARMOST_00492	1
ARMOST_00493	10
ARMOST_00494	1
ARMOST_00495	7
ARMOST_00496	2
ARMOST_00497	1
ARMOST_00498	9
ARMOST_00499	2
ARMOST_00500	1
ARMOST_00501	1
ARMOST_00502	2
ARMOST_00503	1
ARMOST_00504	1
ARMOST_00505	1
ARMOST_00506	2
ARMOST_00507	1
ARMOST_00508	1
ARMOST_00509	2
ARMOST_00510	4
ARMOST_00511	2
ARMOST_00512	7
ARMOST_00513	7
ARMOST_00514	7
ARMOST_00515	2
ARMOST_00516	1
ARMOST_00517	2
ARMOST_00518	1
ARMOST_00519	1
ARMOST_00520	1
ARMOST_00521	7
ARMOST_00522	1
ARMOST_00523	8
ARMOST_00524	2
ARMOST_00525	2
ARMOST_00526	1
ARMOST_00527	1
ARMOST_00528	1
ARMOST_00529	12
ARMOST_00530	3
ARMOST_00531	1
ARMOST_00532	1
ARMOST_00533	7
ARMOST_00534	7
ARMOST_00535	7
ARMOST_00536	2
ARMOST_00537	6
ARMOST_00538	5
ARMOST_00539	1
ARMOST_00540	1
ARMOST_00541	7
ARMOST_00542	7
ARMOST_00543	1
ARMOST_00544	1
ARMOST_00545	1
ARMOST_00546	2
ARMOST_00547	1
ARMOST_00548	2
ARMOST_00549	1
ARMOST_00550	2
ARMOST_00551	1
ARMOST_00553	12
ARMOST_00554	1
ARMOST_00555	11
ARMOST_00556	3
ARMOST_00557	3
ARMOST_00558	2
ARMOST_00559	11
ARMOST_00560	11
ARMOST_00561	8
ARMOST_00562	1
ARMOST_00563	3
ARMOST_00564	11
ARMOST_00565	9
ARMOST_00566	10
ARMOST_00567	12
ARMOST_00568	11
ARMOST_00569	11
ARMOST_00570	7
ARMOST_00571	1
ARMOST_00572	1
ARMOST_00573	4
ARMOST_00574	1
ARMOST_00575	11
ARMOST_00576	11
ARMOST_00577	1
ARMOST_00578	1
ARMOST_00579	12
ARMOST_00580	7
ARMOST_00581	12
ARMOST_00582	11
ARMOST_00583	1
ARMOST_00584	1
ARMOST_00585	1
ARMOST_00586	1
ARMOST_00587	2
ARMOST_00588	2
ARMOST_00589	11
ARMOST_00590	11
ARMOST_00591	11
ARMOST_00592	10
ARMOST_00593	7
ARMOST_00594	1
ARMOST_00595	1
ARMOST_00596	1
ARMOST_00597	12
ARMOST_00598	7
ARMOST_00599	2
ARMOST_00600	1
ARMOST_00601	1
ARMOST_00602	3
ARMOST_00603	3
ARMOST_00604	1
ARMOST_00605	7
ARMOST_00606	1
ARMOST_00607	2
ARMOST_00608	1
ARMOST_00609	7
ARMOST_00610	1
ARMOST_00611	1
ARMOST_00612	3
ARMOST_00613	2
ARMOST_00614	1
ARMOST_00615	2
ARMOST_00616	4
ARMOST_00617	3
ARMOST_00618	2
ARMOST_00619	1
ARMOST_00620	2
ARMOST_00621	2
ARMOST_00622	2
ARMOST_00623	6
ARMOST_00624	1
ARMOST_00625	2
ARMOST_00626	7
ARMOST_00627	2
ARMOST_00628	1
ARMOST_00629	2
ARMOST_00630	2
ARMOST_00631	2
ARMOST_00632	1
ARMOST_00633	7
ARMOST_00634	1
ARMOST_00635	1
ARMOST_00636	1
ARMOST_00637	1
ARMOST_00638	2
ARMOST_00639	5
ARMOST_00640	1
ARMOST_00641	1
ARMOST_00642	1
ARMOST_00643	2
ARMOST_00644	2
ARMOST_00645	1
ARMOST_00646	1
ARMOST_00647	2
ARMOST_00648	2
ARMOST_00649	1
ARMOST_00650	2
ARMOST_00651	1
ARMOST_00652	9
ARMOST_00653	1
ARMOST_00654	1
ARMOST_00655	1
ARMOST_00656	9
ARMOST_00657	10
ARMOST_00658	1
ARMOST_00659	2
ARMOST_00660	7
ARMOST_00661	2
ARMOST_00662	1
ARMOST_00663	1
ARMOST_00664	1
ARMOST_00665	2
ARMOST_00666	1
ARMOST_00667	1
ARMOST_00668	2
ARMOST_00669	2
ARMOST_00670	2
ARMOST_00671	2
ARMOST_00672	2
ARMOST_00673	2
ARMOST_00674	1
ARMOST_00675	7
ARMOST_00676	10
ARMOST_00677	1
ARMOST_00678	1
ARMOST_00679	1
ARMOST_00680	1
ARMOST_00681	1
ARMOST_00682	7
ARMOST_00683	10
ARMOST_00684	5
ARMOST_00685	1
ARMOST_00686	5
ARMOST_00687	2
ARMOST_00688	1
ARMOST_00689	2
ARMOST_00690	2
ARMOST_00691	2
ARMOST_00692	2
ARMOST_00693	1
ARMOST_00694	7
ARMOST_00695	5
ARMOST_00696	1
ARMOST_00697	1
ARMOST_00698	1
ARMOST_00699	1
ARMOST_00700	2
ARMOST_00701	1
ARMOST_00702	1
ARMOST_00703	6
ARMOST_00704	1
ARMOST_00705	2
ARMOST_00706	2
ARMOST_00707	1
ARMOST_00708	5
ARMOST_00709	6
ARMOST_00710	1
ARMOST_00711	4
ARMOST_00712	1
ARMOST_00713	7
ARMOST_00714	1
ARMOST_00715	1
ARMOST_00716	1
ARMOST_00717	2
ARMOST_00718	1
ARMOST_00719	1
ARMOST_00720	1
ARMOST_00721	2
ARMOST_00722	1
ARMOST_00723	2
ARMOST_00724	1
ARMOST_00725	3
ARMOST_00726	1
ARMOST_00727	7
ARMOST_00728	1
ARMOST_00729	1
ARMOST_00730	1
ARMOST_00731	3
ARMOST_00732	1
ARMOST_00733	12
ARMOST_00734	1
ARMOST_00735	1
ARMOST_00736	2
ARMOST_00737	2
ARMOST_00738	1
ARMOST_00739	1
ARMOST_00740	1
ARMOST_00741	6
ARMOST_00742	1
ARMOST_00743	2
ARMOST_00744	2
ARMOST_00745	2
ARMOST_00746	3
ARMOST_00747	2
ARMOST_00748	1
ARMOST_00749	2
ARMOST_00750	1
ARMOST_00751	1
ARMOST_00752	2
ARMOST_00753	1
ARMOST_00754	9
ARMOST_00755	2
ARMOST_00756	2
ARMOST_00757	1
ARMOST_00758	1
ARMOST_00759	1
ARMOST_00760	1
ARMOST_00761	1
ARMOST_00762	1
ARMOST_00763	2
ARMOST_00764	1
ARMOST_00765	11
ARMOST_00766	1
ARMOST_00767	2
ARMOST_00768	9
ARMOST_00769	11
ARMOST_00770	1
ARMOST_00771	2
ARMOST_00772	7
ARMOST_00773	1
ARMOST_00774	1
ARMOST_00775	2
ARMOST_00776	1
ARMOST_00777	1
ARMOST_00778	3
ARMOST_00779	1
ARMOST_00780	1
ARMOST_00781	2
ARMOST_00782	1
ARMOST_00783	2
ARMOST_00784	1
ARMOST_00785	2
ARMOST_00786	1
ARMOST_00787	1
ARMOST_00788	2
ARMOST_00789	8
ARMOST_00790	12
ARMOST_00791	1
ARMOST_00792	1
ARMOST_00793	1
ARMOST_00794	7
ARMOST_00795	1
ARMOST_00796	7
ARMOST_00797	1
ARMOST_00798	2
ARMOST_00799	1
ARMOST_00800	2
ARMOST_00801	2
ARMOST_00802	6
ARMOST_00803	1
ARMOST_00804	2
ARMOST_00805	2
ARMOST_00806	2
ARMOST_00807	5
ARMOST_00808	2
ARMOST_00809	10
ARMOST_00810	12
ARMOST_00811	2
ARMOST_00812	1
ARMOST_00813	7
ARMOST_00814	7
ARMOST_00815	2
ARMOST_00816	2
ARMOST_00817	1
ARMOST_00818	1
ARMOST_00819	1
ARMOST_00820	1
ARMOST_00821	1
ARMOST_00822	7
ARMOST_00823	6
ARMOST_00824	1
ARMOST_00825	5
ARMOST_00826	1
ARMOST_00827	1
ARMOST_00828	2
ARMOST_00829	3
ARMOST_00830	1
ARMOST_00831	2
ARMOST_00832	1
ARMOST_00833	1
ARMOST_00835	1
ARMOST_00836	1
ARMOST_00837	2
ARMOST_00838	1
ARMOST_00839	11
ARMOST_00840	2
ARMOST_00841	1
ARMOST_00842	1
ARMOST_00843	1
ARMOST_00844	1
ARMOST_00845	1
ARMOST_00846	1
ARMOST_00847	1
ARMOST_00848	1
ARMOST_00849	2
ARMOST_00850	1
ARMOST_00851	7
ARMOST_00852	2
ARMOST_00853	1
ARMOST_00854	1
ARMOST_00855	5
ARMOST_00856	1
ARMOST_00857	2
ARMOST_00858	3
ARMOST_00859	1
ARMOST_00860	7
ARMOST_00861	6
ARMOST_00862	1
ARMOST_00863	1
ARMOST_00864	1
ARMOST_00865	1
ARMOST_00866	3
ARMOST_00867	2
ARMOST_00868	1
ARMOST_00869	1
ARMOST_00870	1
ARMOST_00871	2
ARMOST_00872	1
ARMOST_00873	6
ARMOST_00874	1
ARMOST_00875	3
ARMOST_00876	1
ARMOST_00877	1
ARMOST_00878	1
ARMOST_00879	3
ARMOST_00880	1
ARMOST_00881	1
ARMOST_00882	2
ARMOST_00883	1
ARMOST_00884	1
ARMOST_00885	2
ARMOST_00886	1
ARMOST_00887	1
ARMOST_00888	1
ARMOST_00889	1
ARMOST_00890	7
ARMOST_00891	5
ARMOST_00892	12
ARMOST_00893	6
ARMOST_00894	2
ARMOST_00895	3
ARMOST_00896	1
ARMOST_00897	1
ARMOST_00898	1
ARMOST_00899	2
ARMOST_00900	7
ARMOST_00901	1
ARMOST_00902	1
ARMOST_00903	8
ARMOST_00904	1
ARMOST_00905	2
ARMOST_00906	2
ARMOST_00907	3
ARMOST_00908	2
ARMOST_00909	1
ARMOST_00910	2
ARMOST_00911	7
ARMOST_00912	1
ARMOST_00913	5
ARMOST_00914	1
ARMOST_00915	1
ARMOST_00916	1
ARMOST_00917	4
ARMOST_00918	1
ARMOST_00919	1
ARMOST_00920	1
ARMOST_00921	1
ARMOST_00922	2
ARMOST_00923	4
ARMOST_00924	7
ARMOST_00925	10
ARMOST_00926	4
ARMOST_00927	1
ARMOST_00928	7
ARMOST_00929	1
ARMOST_00930	2
ARMOST_00931	1
ARMOST_00932	1
ARMOST_00933	7
ARMOST_00934	1
ARMOST_00935	1
ARMOST_00936	2
ARMOST_00937	1
ARMOST_00938	1
ARMOST_00939	2
ARMOST_00940	1
ARMOST_00941	1
ARMOST_00942	1
ARMOST_00943	8
ARMOST_00944	11
ARMOST_00945	11
ARMOST_00946	3
ARMOST_00947	1
ARMOST_00948	1
ARMOST_00949	1
ARMOST_00950	2
ARMOST_00951	1
ARMOST_00952	1
ARMOST_00953	1
ARMOST_00954	1
ARMOST_00955	1
ARMOST_00956	1
ARMOST_00957	9
ARMOST_00958	10
ARMOST_00959	1
ARMOST_00960	1
ARMOST_00961	11
ARMOST_00962	1
ARMOST_00963	1
ARMOST_00964	12
ARMOST_00965	12
ARMOST_00966	1
ARMOST_00967	1
ARMOST_00968	1
ARMOST_00969	1
ARMOST_00970	2
ARMOST_00971	2
ARMOST_00972	1
ARMOST_00973	2
ARMOST_00974	2
ARMOST_00975	7
ARMOST_00976	1
ARMOST_00977	4
ARMOST_00978	1
ARMOST_00979	4
ARMOST_00980	2
ARMOST_00981	2
ARMOST_00982	2
ARMOST_00983	8
ARMOST_00984	12
ARMOST_00985	1
ARMOST_00986	1
ARMOST_00987	2
ARMOST_00988	1
ARMOST_00989	7
ARMOST_00990	1
ARMOST_00991	11
ARMOST_00992	1
ARMOST_00993	4
ARMOST_00994	2
ARMOST_00995	1
ARMOST_00996	7
ARMOST_00997	2
ARMOST_01000	12
ARMOST_01001	1
ARMOST_01002	1
ARMOST_01003	3
ARMOST_01004	1
ARMOST_01005	1
ARMOST_01006	7
ARMOST_01007	9
ARMOST_01008	10
ARMOST_01009	7
ARMOST_01010	1
ARMOST_01011	2
ARMOST_01012	1
ARMOST_01013	1
ARMOST_01014	8
ARMOST_01015	1
ARMOST_01016	2
ARMOST_01017	1
ARMOST_01018	1
ARMOST_01019	1
ARMOST_01020	1
ARMOST_01021	2
ARMOST_01022	1
ARMOST_01023	1
ARMOST_01024	1
ARMOST_01025	2
ARMOST_01026	1
ARMOST_01027	3
ARMOST_01028	1
ARMOST_01029	3
ARMOST_01030	7
ARMOST_01031	6
ARMOST_01032	1
ARMOST_01033	1
ARMOST_01034	1
ARMOST_01035	1
ARMOST_01036	9
ARMOST_01037	7
ARMOST_01038	1
ARMOST_01039	12
ARMOST_01040	10
ARMOST_01041	1
ARMOST_01042	1
ARMOST_01044	1
ARMOST_01045	2
ARMOST_01046	7
ARMOST_01047	7
ARMOST_01048	2
ARMOST_01049	2
ARMOST_01050	1
ARMOST_01051	1
ARMOST_01052	2
ARMOST_01053	1
ARMOST_01054	1
ARMOST_01055	1
ARMOST_01056	2
ARMOST_01057	1
ARMOST_01058	1
ARMOST_01059	5
ARMOST_01060	12
ARMOST_01061	5
ARMOST_01062	1
ARMOST_01063	1
ARMOST_01064	11
ARMOST_01065	4
ARMOST_01066	2
ARMOST_01067	1
ARMOST_01068	9
ARMOST_01069	7
ARMOST_01070	7
ARMOST_01071	1
ARMOST_01072	1
ARMOST_01073	12
ARMOST_01074	1
ARMOST_01075	6
ARMOST_01076	7
ARMOST_01077	11
ARMOST_01078	7
ARMOST_01079	4
ARMOST_01080	3
ARMOST_01081	1
ARMOST_01082	1
ARMOST_01083	2
ARMOST_01084	10
ARMOST_01085	10
ARMOST_01086	3
ARMOST_01087	7
ARMOST_01088	2
ARMOST_01089	2
ARMOST_01090	1
ARMOST_01091	1
ARMOST_01092	1
ARMOST_01093	1
ARMOST_01094	1
ARMOST_01095	1
ARMOST_01096	1
ARMOST_01097	2
ARMOST_01098	1
ARMOST_01099	7
ARMOST_01100	4
ARMOST_01101	1
ARMOST_01102	9
ARMOST_01103	1
ARMOST_01104	11
ARMOST_01105	1
ARMOST_01106	1
ARMOST_01107	12
ARMOST_01108	1
ARMOST_01109	2
ARMOST_01110	1
ARMOST_01111	1
ARMOST_01112	1
ARMOST_01113	1
ARMOST_01114	1
ARMOST_01115	8
ARMOST_01116	3
ARMOST_01117	9
ARMOST_01118	7
ARMOST_01119	1
ARMOST_01120	1
ARMOST_01121	3
ARMOST_01122	2
ARMOST_01123	4
ARMOST_01124	1
ARMOST_01125	12
ARMOST_01126	7
ARMOST_01127	7
ARMOST_01128	6
ARMOST_01129	1
ARMOST_01130	1
ARMOST_01131	8
ARMOST_01132	1
ARMOST_01133	1
ARMOST_01134	2
ARMOST_01135	12
ARMOST_01137	12
ARMOST_01138	12
ARMOST_01139	1
ARMOST_01140	1
ARMOST_01141	1
ARMOST_01142	7
ARMOST_01143	1
ARMOST_01144	1
ARMOST_01145	1
ARMOST_01146	10
ARMOST_01147	2
ARMOST_01148	1
ARMOST_01149	1
ARMOST_01150	1
ARMOST_01151	1
ARMOST_01152	1
ARMOST_01153	3
ARMOST_01154	1
ARMOST_01155	9
ARMOST_01156	1
ARMOST_01157	7
ARMOST_01158	9
ARMOST_01159	11
ARMOST_01160	1
ARMOST_01161	1
ARMOST_01162	1
ARMOST_01163	1
ARMOST_01164	11
ARMOST_01165	10
ARMOST_01166	1
ARMOST_01167	5
ARMOST_01168	3
ARMOST_01169	1
ARMOST_01170	7
ARMOST_01171	4
ARMOST_01172	2
ARMOST_01173	12
ARMOST_01174	4
ARMOST_01175	4
ARMOST_01176	11
ARMOST_01177	1
ARMOST_01178	2
ARMOST_01179	1
ARMOST_01180	2
ARMOST_01181	9
ARMOST_01182	11
ARMOST_01183	2
ARMOST_01184	1
ARMOST_01185	1
ARMOST_01186	1
ARMOST_01187	1
ARMOST_01188	1
ARMOST_01189	1
ARMOST_01190	3
ARMOST_01191	2
ARMOST_01192	11
ARMOST_01193	10
ARMOST_01194	3
ARMOST_01195	1
ARMOST_01196	11
ARMOST_01197	12
ARMOST_01198	1
ARMOST_01199	7
ARMOST_01200	10
ARMOST_01201	12
ARMOST_01202	1
ARMOST_01203	1
ARMOST_01204	1
ARMOST_01205	2
ARMOST_01206	1
ARMOST_01207	6
ARMOST_01208	2
ARMOST_01209	10
ARMOST_01210	11
ARMOST_01211	1
ARMOST_01212	2
ARMOST_01213	2
ARMOST_01214	1
ARMOST_01215	8
ARMOST_01216	12
ARMOST_01217	1
ARMOST_01218	1
ARMOST_01219	4
ARMOST_01220	11
ARMOST_01221	2
ARMOST_01222	2
ARMOST_01223	6
ARMOST_01224	7
ARMOST_01225	1
ARMOST_01226	1
ARMOST_01227	10
ARMOST_01228	10
ARMOST_01229	1
ARMOST_01230	7
ARMOST_01231	7
ARMOST_01232	6
ARMOST_01233	6
ARMOST_01234	6
ARMOST_01235	12
ARMOST_01236	1
ARMOST_01237	1
ARMOST_01238	5
ARMOST_01239	2
ARMOST_01240	12
ARMOST_01241	4
ARMOST_01242	1
ARMOST_01243	4
ARMOST_01244	6
ARMOST_01245	7
ARMOST_01246	7
ARMOST_01247	7
ARMOST_01248	3
ARMOST_01249	7
ARMOST_01250	9
ARMOST_01251	7
ARMOST_01252	10
ARMOST_01253	1
ARMOST_01254	1
ARMOST_01255	1
ARMOST_01256	7
ARMOST_01257	1
ARMOST_01258	1
ARMOST_01259	1
ARMOST_01260	11
ARMOST_01261	1
ARMOST_01262	1
ARMOST_01263	1
ARMOST_01264	1
ARMOST_01265	1
ARMOST_01266	12
ARMOST_01267	12
ARMOST_01268	8
ARMOST_01269	9
ARMOST_01270	1
ARMOST_01271	1
ARMOST_01272	7
ARMOST_01273	1
ARMOST_01274	1
ARMOST_01275	7
ARMOST_01276	1
ARMOST_01277	2
ARMOST_01278	2
ARMOST_01279	2
ARMOST_01280	1
ARMOST_01281	1
ARMOST_01282	6
ARMOST_01283	10
