query_id	subject_id	dN	dS	dNdS	method	perc_identity	num_ident_matches	alig_length	mismatches	gap_openings	n_gaps	pos_match	ppos	q_start	q_end	q_len	qcov	qcovhsp	s_start	s_end	s_len	evalue	bit_score	score_raw	Genes
KAG2002241.1	XP_567911.1	0.766414	4.46029	0.17183	YN	31.771	61	192	113	4	18	95	49.48	58	234	641	28	28	35	223	641	1.62e-19	90.9	224	CC2G_004446
KAG2002253.1	XP_571484.1	0.627848	4.51474	0.139066	YN	41.346	129	312	172	6	11	196	62.82	4	307	745	41	41	6	314	692	1.11e-68	237	605	CC2G_004454
KAG2002264.1	XP_571334.1	0.522937	4.4097	0.118588	YN	43.254	218	504	247	16	39	285	56.55	8	489	506	95	95	18	504	522	6.61e-111	337	864	CC2G_004465
KAG2002269.1	XP_571786.1	0.319429	3.93424	0.0811921	YN	56.782	427	752	312	8	13	553	73.54	5	751	751	99	99	6	749	749	0	846	2185	CC2G_004470
KAG2002286.1	XP_024514694.1	0.699217	3.9536	0.176856	YN	25.962	81	312	176	9	55	137	43.91	631	929	1156	26	26	7	276	305	3.02e-19	88.2	217	CC2G_004487
KAG2002303.1	XP_567870.1	0.419382	4.40368	0.0952345	YN	47.08	258	548	244	12	46	337	61.5	16	557	560	97	97	34	541	546	3.65e-146	430	1106	CC2G_004504
KAG2002307.1	XP_024513454.1	0.290934	4.06164	0.0716296	YN	58.689	206	351	120	5	25	250	71.23	3	347	347	99	99	2	333	333	3.15e-141	401	1031	CC2G_004508
KAG2002321.1	XP_024513947.1	0.328025	3.97332	0.082557	YN	51.351	190	370	153	4	27	251	67.84	1	369	369	100	100	1	344	344	6.82e-116	338	868	CC2G_004521
KAG2002340.1	XP_570888.1	0.334504	99	0.00337883	YN	46.76	267	571	222	18	82	340	59.54	1	532	532	100	100	5	532	532	7.99e-109	333	853	CC2G_004538
KAG2002341.1	XP_570561.1	0.562254	4.30193	0.130698	YN	50.904	169	332	151	5	12	215	64.76	64	387	458	71	71	59	386	459	1.13e-113	340	872	CC2G_004540
KAG2002353.1	XP_024514674.1	0.598419	3.59139	0.166626	YN	36.686	62	169	91	5	16	89	52.66	8	175	228	74	74	19	172	173	4.74e-23	90.1	222	CC2G_004554
KAG2002354.1	XP_024513752.1	0.455253	4.02603	0.113077	YN	43.408	135	311	144	4	32	181	58.2	10	309	309	97	97	35	324	324	1.03e-63	202	514	CC2G_004555
KAG2002360.1	XP_024512646.1	0.50846	5.46277	0.0930774	YN	47.174	793	1681	805	20	83	1078	64.13	528	2156	2164	75	75	446	2095	2103	0	1465	3792	CC2G_004560
KAG2002366.1	XP_024512883.1	0.493347	4.84163	0.101897	YN	43.24	355	821	380	24	86	496	60.41	1	796	1044	76	76	1	760	953	0	556	1432	CC2G_004566
KAG2002367.1	XP_569488.1	0.202673	4.67797	0.043325	YN	70.604	538	762	198	7	26	634	83.2	61	811	819	92	92	60	806	812	0	1115	2883	CC2G_004567
KAG2002378.1	XP_024514518.1	0.483066	3.89142	0.124136	YN	48.128	90	187	71	4	26	114	60.96	7	192	197	94	94	29	190	202	1.96e-52	165	418	CC2G_004574
KAG2002384.1	XP_024512034.1	0.555349	5.32978	0.104197	YN	35.279	671	1902	910	47	321	1009	53.05	6	1849	1852	99	99	16	1654	1661	0	977	2526	CC2G_004579
KAG2002390.1	XP_567104.1	0.414367	4.14126	0.100058	YN	57.692	165	286	109	6	12	203	70.98	29	309	367	77	77	24	302	389	1.01e-110	327	838	CC2G_004585
KAG2002391.1	XP_024513657.1	0.764184	3.45961	0.220887	YN	34.241	88	257	146	9	23	131	50.97	15	259	259	95	95	11	256	256	1.02e-31	115	289	CC2G_004586
KAG2002393.1	XP_024512488.1	0.617864	2.76603	0.223376	YN	43.214	121	280	140	7	19	174	62.14	30	303	531	52	52	96	362	841	2.06e-68	234	596	CC2G_004587
KAG2002394.1	XP_024513720.1	0.870552	2.2248	0.391295	YN	52.727	29	55	26	0	0	41	74.55	163	217	579	9	9	339	393	773	2.9e-12	67.8	164	CC2G_004588
KAG2002395.1	XP_569495.1	0.798717	1.95926	0.407662	YN	44.167	53	120	63	2	4	79	65.83	77	192	1048	11	11	206	325	830	4.8e-24	107	266	CC2G_004589
KAG2002398.1	XP_024512829.1	0.375457	4.6288	0.0811133	YN	51.99	431	829	374	9	24	562	67.79	51	860	860	94	94	50	873	873	0	851	2198	CC2G_004592
KAG2002400.1	XP_572655.1	0.719575	4.76156	0.151122	YN	31.01	258	832	472	27	102	395	47.48	6	771	777	99	99	8	803	809	1.95e-88	294	753	CC2G_004594
KAG2002404.1	XP_024512652.1	0.606001	4.83398	0.125363	YN	49.77	216	434	218	0	0	308	70.97	497	930	943	52	46	656	1089	1103	3.94e-152	476	1225	CC2G_004598
KAG2002409.1	XP_024513951.1	0.707165	5.17555	0.136636	YN	34.749	270	777	381	26	126	409	52.64	791	1493	1512	65	46	1080	1804	1822	5.01e-107	375	962	CC2G_004602
KAG2002410.1	XP_567540.1	0.145041	99	0.00146506	YN	67.347	132	196	31	2	33	144	73.47	2	197	197	99	99	18	180	180	3.74e-89	258	658	CC2G_004603
KAG2002416.1	XP_572796.1	0.0911679	2.18798	0.0416676	YN	85.315	122	143	21	0	0	133	93.01	1	143	143	100	100	1	143	143	5.24e-92	261	667	CC2G_004609
KAG2002418.1	XP_567902.1	0.406433	4.77587	0.0851014	YN	45.979	446	970	393	20	131	596	61.44	5	887	889	99	99	1	926	927	0	781	2017	CC2G_004610
KAG2002421.1	XP_024512397.1	0.576656	4.85978	0.118659	YN	55.291	209	378	152	5	17	268	70.9	6	372	944	63	39	4	375	1019	1.17e-127	409	1051	CC2G_004613
KAG2002423.1	XP_024512278.1	0.581024	4.30756	0.134885	YN	35.259	177	502	252	11	73	268	53.39	9	458	473	95	95	4	484	496	6.67e-91	283	725	CC2G_004615
KAG2002432.1	XP_567712.1	0.461351	3.48702	0.132305	YN	50.37	68	135	67	0	0	104	77.04	55	189	209	65	65	2	136	154	3.72e-48	153	386	CC2G_004623
KAG2002438.1	XP_572823.1	0.404793	4.17429	0.0969729	YN	52.125	184	353	158	4	11	244	69.12	12	363	420	84	84	30	372	462	3.74e-126	371	952	CC2G_004630
KAG2002440.1	XP_571250.2	0.61131	4.12874	0.148062	YN	28.814	102	354	178	12	74	164	46.33	47	372	431	76	76	22	329	384	1.47e-28	114	284	CC2G_004632
KAG2002445.1	XP_567342.1	0.393993	4.60089	0.0856341	YN	45.377	373	822	371	21	78	496	60.34	35	799	799	96	96	32	832	832	0	662	1707	CC2G_004637
KAG2002447.1	XP_024512699.1	0.987056	4.75578	0.207549	YN	27.564	43	156	109	2	4	80	51.28	766	921	937	17	17	501	652	1002	4.54e-15	78.2	191	CC2G_004639
KAG2002448.1	XP_566492.1	0.500908	5.03857	0.0994148	YN	50.408	432	857	389	10	36	585	68.26	413	1246	1253	67	67	327	1170	1178	0	852	2202	CC2G_004640
KAG2002449.1	XP_024513199.1	0.349589	3.60637	0.0969367	YN	51.208	106	207	91	1	10	146	70.53	3	199	205	96	96	7	213	238	4.21e-78	232	591	CC2G_004641
KAG2002454.1	XP_024512368.1	0.786612	3.64159	0.216008	YN	33.645	36	107	61	4	10	55	51.4	79	181	184	56	56	97	197	198	6.34e-12	59.7	143	CC2G_004647
KAG2002460.1	XP_567996.1	0.857001	4.38787	0.195311	YN	38.462	35	91	54	2	2	47	51.65	66	155	589	15	15	80	169	814	2.73e-09	58.2	139	CC2G_004653
KAG2002462.1	XP_024512176.1	0.620194	3.96637	0.156363	YN	40.698	105	258	134	7	19	148	57.36	40	284	322	76	76	163	414	418	3.03e-55	183	465	CC2G_004654
KAG2002465.1	XP_569431.1	0.543006	4.42601	0.122685	YN	46.995	172	366	149	6	45	234	63.93	88	412	573	57	57	80	441	670	2.52e-101	319	817	CC2G_004657
KAG2002468.1	XP_024513795.1	0.614004	4.56718	0.134438	YN	55.725	146	262	75	4	41	181	69.08	18	239	639	35	35	12	272	628	1.29e-87	284	726	CC2G_004659
KAG2002483.1	XP_571032.1	0.832759	5.15055	0.161684	YN	31.707	104	328	174	14	50	164	50	132	421	1536	19	19	27	342	1626	2.89e-31	132	332	CC2G_004674
KAG2002486.1	XP_571871.1	0.294129	3.39035	0.0867547	YN	64.804	116	179	63	0	0	139	77.65	5	183	212	84	84	9	187	198	9.52e-87	253	645	CC2G_004677
KAG2002488.1	XP_572860.2	0.686414	4.57371	0.150078	YN	36.661	202	551	313	7	36	300	54.45	7	526	642	81	81	70	615	648	9.17e-92	295	756	CC2G_004678
KAG2002491.1	XP_568398.1	0.688539	3.62937	0.189713	YN	38.542	37	96	53	3	6	49	51.04	97	187	215	42	42	223	317	329	3.09e-11	59.7	143	CC2G_004681
KAG2002496.1	XP_569526.1	0.315206	3.88467	0.0811412	YN	58.228	184	316	125	1	7	238	75.32	13	328	331	95	95	31	339	344	8.22e-141	400	1028	CC2G_004685
KAG2002507.1	XP_569650.1	0.0907745	4.12892	0.0219851	YN	86.836	376	433	57	0	0	407	94	1	433	446	97	97	1	433	448	0	790	2041	CC2G_004694
KAG2002511.1	XP_024512926.1	0.639843	2.24699	0.284756	YN	52.439	43	82	38	1	1	61	74.39	33	113	222	36	36	17	98	292	1.75e-22	90.9	224	CC2G_004695
KAG2002512.1	XP_024514546.1	0.636504	3.98069	0.159898	YN	42.708	82	192	110	0	0	120	62.5	93	284	284	68	68	160	351	351	2.8e-48	162	410	CC2G_004696
KAG2002515.1	XP_570075.1	0.449781	4.27821	0.105133	YN	47.146	223	473	220	4	30	299	63.21	8	478	482	98	98	9	453	461	4.18e-149	432	1110	CC2G_004699
KAG2002517.1	XP_024513154.1	0.575866	4.55157	0.12652	YN	38.725	237	612	280	10	95	342	55.88	19	590	594	96	96	9	565	572	4.16e-128	386	991	CC2G_004701
KAG2002529.1	XP_566580.2	0.771767	4.62254	0.166957	YN	51.724	30	58	27	1	1	39	67.24	646	702	961	12	6	488	545	690	7.13e-13	70.9	172	CC2G_004712
KAG2002532.1	XP_024512923.1	0.585463	4.26142	0.137387	YN	39.143	137	350	186	6	27	196	56	24	350	362	90	90	75	420	558	2.04e-66	218	554	CC2G_004715
KAG2002535.1	XP_024513722.1	0.59942	4.24874	0.141082	YN	29.645	142	479	218	15	119	217	45.3	5	478	481	99	99	3	367	368	1.86e-43	155	392	CC2G_004718
KAG2002539.1	XP_566954.1	0.235879	5.39945	0.0436858	YN	67.94	1530	2252	654	16	68	1788	79.4	41	2225	2226	98	98	82	2332	2334	0	3086	8000	CC2G_004721
KAG2002543.1	XP_569567.1	0.340436	3.56362	0.095531	YN	58.779	77	131	41	2	13	93	70.99	45	162	168	70	70	34	164	167	2.95e-51	160	404	CC2G_004724
KAG2002546.1	XP_024512564.1	0.646886	3.53887	0.182795	YN	34.906	37	106	62	3	7	57	53.77	99	198	199	50	50	120	224	227	5.94e-11	57.8	138	CC2G_004726
KAG2002547.1	XP_572828.1	0.677867	4.06251	0.166859	YN	39.474	45	114	62	4	7	61	53.51	33	142	400	28	28	115	225	463	1.77e-19	88.2	217	CC2G_004727
KAG2002552.1	XP_024514123.1	0.458326	3.65355	0.125447	YN	46.154	42	91	41	3	8	59	64.84	32	122	188	48	48	160	242	327	9.21e-18	77.8	190	CC2G_004731
KAG2002554.1	XP_024512540.1	0.544414	4.07865	0.133479	YN	37.966	112	295	150	6	33	171	57.97	7	290	322	88	88	85	357	385	4.34e-63	203	516	CC2G_004733
KAG2002556.1	XP_024514041.1	0.372847	4.53647	0.0821886	YN	57.25	304	531	208	7	19	383	72.13	11	539	561	94	94	2	515	543	0	600	1547	CC2G_004735
KAG2002563.1	XP_024513293.1	0.76458	4.58674	0.166693	YN	31.043	131	422	222	14	69	194	45.97	62	441	691	55	55	117	511	672	4.02e-56	201	511	CC2G_004744
KAG2002565.1	XP_570274.1	0.320848	4.12357	0.0778084	YN	61.682	198	321	118	3	5	251	78.19	10	327	328	97	97	14	332	334	9.49e-140	397	1020	CC2G_004745
KAG2002568.1	XP_024511894.1	0.454828	3.30366	0.137674	YN	68.421	52	76	23	1	1	62	81.58	1	75	124	60	60	1	76	154	2.21e-33	112	280	CC2G_004747
KAG2002571.1	XP_024513400.1	0.361337	2.29103	0.157719	YN	56.484	196	347	141	4	10	244	70.32	17	357	365	93	93	334	676	681	2.56e-115	348	893	CC2G_004750
KAG2002580.1	XP_571153.1	0.449424	4.30478	0.104401	YN	47.39	236	498	234	7	28	323	64.86	141	634	638	77	77	1	474	480	1.61e-162	473	1216	CC2G_004761
KAG2002581.1	XP_569442.1	0.363091	4.53075	0.0801392	YN	53.156	320	602	265	4	17	419	69.6	12	599	602	98	98	26	624	626	0	631	1627	CC2G_004762
KAG2002582.1	XP_024513103.1	0.832338	4.01728	0.207189	YN	48.387	45	93	47	1	1	60	64.52	565	656	822	11	11	507	599	693	2.31e-21	97.8	242	CC2G_004763
KAG2002584.1	XP_024513710.1	0.832639	4.98271	0.167105	YN	36.429	51	140	85	3	4	78	55.71	405	543	1857	16	7	404	540	1069	4.37e-20	95.9	237	CC2G_004765
KAG2002592.1	XP_570302.1	0.482714	4.2048	0.114801	YN	47.814	175	366	170	7	21	237	64.75	8	363	396	90	90	113	467	502	4.57e-103	312	800	CC2G_004772
KAG2002597.1	XP_572973.1	0.730941	5.00378	0.146078	YN	33.468	83	248	138	5	27	121	48.79	3	223	2305	10	10	10	257	998	1.5e-18	91.3	225	CC2G_004775
KAG2002600.1	XP_569329.1	0.390881	3.11416	0.125517	YN	50	50	100	47	1	3	68	68	1	97	101	96	96	1	100	102	1.43e-28	97.8	242	CC2G_004776
KAG2002613.1	XP_024513095.1	0.415376	4.26992	0.0972796	YN	52.371	254	485	223	5	8	330	68.04	12	496	507	96	96	1	477	495	1.66e-179	511	1317	CC2G_004786
KAG2002619.1	XP_024513425.1	0.629885	4.99511	0.1261	YN	38.674	350	905	433	24	122	485	53.59	20	884	1236	70	70	122	944	1271	0	587	1514	CC2G_004790
KAG2002621.1	XP_024511910.1	0.853227	4.87107	0.175162	YN	33.071	42	127	70	7	15	65	51.18	636	756	974	12	12	778	895	1114	2.13e-06	50.1	118	CC2G_004792
KAG2002625.1	XP_571650.1	0.5976	3.99672	0.149522	YN	35.659	230	645	314	12	101	343	53.18	87	719	719	88	88	49	604	604	9.63e-126	385	989	CC2G_004795
KAG2002626.1	XP_566939.1	0.334171	4.44006	0.0752626	YN	51.108	323	632	246	9	63	413	65.35	12	641	655	96	96	20	590	593	0	630	1625	CC2G_004796
KAG2002627.1	XP_566629.1	0.571681	4.85543	0.117741	YN	38.953	201	516	244	11	71	276	53.49	632	1143	1181	79	43	483	931	935	4.2e-89	307	786	CC2G_004797
KAG2002628.1	XP_572826.1	0.4694	4.75438	0.09873	YN	37.688	326	865	384	24	155	482	55.72	58	887	1035	80	80	237	981	1124	2.04e-157	493	1270	CC2G_004798
KAG2002629.1	XP_024513320.1	0.736128	4.37994	0.168068	YN	33.243	122	367	217	8	28	194	52.86	107	464	506	71	71	155	502	535	1.66e-48	173	439	CC2G_004799
KAG2002630.1	XP_024513263.1	0.279776	3.71673	0.0752746	YN	65.5	131	200	65	2	4	161	80.5	4	199	199	98	98	10	209	209	7.3e-91	263	672	CC2G_004800
KAG2002635.1	XP_024512215.1	0.167634	2.05606	0.0815318	YN	78.571	55	70	15	0	0	61	87.14	1	70	72	97	97	1	70	73	1.42e-31	103	256	CC2G_004804
KAG2002636.1	XP_572171.1	0.416654	5.01824	0.0830279	YN	52.488	633	1206	567	2	6	852	70.65	1	1206	1208	99	99	1	1200	1216	0	1162	3005	CC2G_004805
KAG2002918.1	XP_567553.1	0.621744	4.54434	0.136817	YN	35.877	221	616	297	9	98	313	50.81	11	614	909	66	66	35	564	778	8.31e-96	317	811	CC2G_003566
KAG2002920.1	XP_024514605.1	0.691157	4.14301	0.166825	YN	51.351	19	37	18	0	0	25	67.57	750	786	790	12	5	323	359	362	3.2e-07	51.6	122	CC2G_003568
KAG2002925.1	XP_024513620.1	0.667734	3.9185	0.170406	YN	29.851	80	268	114	13	74	117	43.66	47	249	253	80	80	100	358	408	5.26e-10	57.4	137	CC2G_003570
KAG2002959.1	XP_024514156.1	0.439114	2.84424	0.154387	YN	56	28	50	22	0	0	38	76	1	50	56	89	89	1	50	51	9.69e-15	59.3	142	CC2G_003601
KAG2002960.1	XP_024513111.1	0.81208	4.11088	0.197544	YN	25.874	74	286	189	4	23	131	45.8	2	280	482	58	58	26	295	360	3.5e-19	87	214	CC2G_003602
KAG2002967.1	XP_024513715.1	0.422427	3.5049	0.120525	YN	48.855	64	131	61	4	6	92	70.23	185	311	313	41	41	35	163	572	1.31e-35	133	335	CC2G_003608
KAG2002975.1	XP_569228.1	0.20079	4.24516	0.0472984	YN	72.172	402	557	148	3	7	462	82.94	1	551	553	99	99	1	556	557	0	835	2156	CC2G_003615
KAG2003011.1	XP_569031.1	0.390342	3.58644	0.108838	YN	51.759	103	199	92	2	4	132	66.33	73	269	275	72	72	3	199	341	1.64e-65	206	524	CC2G_003646
KAG2003012.1	XP_024513249.1	0.691945	4.41349	0.15678	YN	32.368	123	380	201	14	56	187	49.21	164	494	501	91	66	262	634	641	2.09e-47	172	436	CC2G_003647
KAG2003022.1	XP_567335.2	0.163985	3.28045	0.0499887	YN	71.687	119	166	47	0	0	144	86.75	333	498	499	33	33	6	171	173	3.53e-86	261	666	CC2G_003656
KAG2003025.1	XP_024512537.1	0.48835	4.57709	0.106695	YN	49.601	311	627	285	7	31	402	64.11	13	611	644	93	93	8	631	655	0	569	1466	CC2G_003658
KAG2003031.1	XP_567361.1	0.23336	4.22171	0.0552762	YN	66.667	314	471	155	1	2	381	80.89	1	471	472	99	99	1	469	497	0	659	1699	CC2G_003664
KAG2003053.1	XP_569572.1	0.551476	3.69956	0.149066	YN	40.686	83	204	97	4	24	110	53.92	13	216	226	90	90	7	186	264	1.31e-42	143	360	CC2G_003686
KAG2003056.1	XP_024512447.1	0.574778	1.9927	0.288442	YN	41.803	102	244	114	7	28	149	61.07	172	411	421	57	57	133	352	362	8.74e-53	178	452	CC2G_003689
KAG2003069.1	XP_567448.1	0.704385	3.36536	0.209305	YN	48.624	106	218	91	5	21	135	61.93	26	240	558	39	39	35	234	652	5.87e-62	214	544	CC2G_003702
KAG2003070.1	XP_567824.1	0.464449	4.02101	0.115505	YN	47.445	130	274	132	4	12	171	62.41	19	289	294	92	92	22	286	291	1.48e-73	226	575	CC2G_003703
KAG2003075.1	XP_024512118.1	0.190591	3.24307	0.0587685	YN	77.246	129	167	38	0	0	140	83.83	136	302	302	55	55	10	176	176	5.74e-91	266	680	CC2G_003708
KAG2003086.1	XP_567446.1	0.373409	4.08263	0.0914629	YN	54.571	191	350	145	3	14	252	72	3	338	366	92	92	2	351	372	3.67e-135	388	997	CC2G_003718
KAG2003098.1	XP_571218.1	0.767591	3.92572	0.195529	YN	26.562	51	192	95	5	46	84	43.75	90	248	290	55	55	77	255	288	1.32e-11	62	149	CC2G_003729
KAG2003101.1	XP_567533.1	0.608537	3.56709	0.170597	YN	35.897	56	156	85	4	15	83	53.21	118	273	273	57	57	20	160	160	1.72e-26	99.8	247	CC2G_003731
KAG2003121.1	XP_567460.1	0.162661	4.79077	0.0339529	YN	73.958	852	1152	274	7	26	952	82.64	1	1144	1161	99	99	1	1134	1150	0	1719	4452	CC2G_003750
KAG2003209.1	XP_024513163.1	0.219935	3.18034	0.0691546	YN	69.027	78	113	30	2	5	91	80.53	5	113	114	96	96	7	118	125	1.91e-53	162	409	CC2G_003829
KAG2003210.1	XP_024513651.1	0.771765	4.60506	0.167591	YN	29.464	66	224	112	7	46	102	45.54	574	797	1349	17	17	273	450	640	9.37e-16	80.5	197	CC2G_003830
KAG2003215.1	XP_024514522.1	0.502042	4.16163	0.120636	YN	44.514	142	319	146	9	31	197	61.76	6	307	321	94	94	21	325	334	2.19e-76	235	600	CC2G_003835
KAG2003216.1	XP_024512706.1	0.497153	4.59777	0.108129	YN	45.455	330	726	350	13	46	443	61.02	31	741	766	93	93	34	728	764	0	597	1540	CC2G_003837
KAG2003219.1	XP_024514559.1	0.238542	2.85419	0.0835761	YN	63.333	38	60	20	1	2	49	81.67	4	61	68	85	85	6	65	75	1.14e-23	83.2	204	CC2G_003839
KAG2003221.1	XP_024512737.1	0.629545	4.608	0.13662	YN	38.309	213	556	252	15	91	302	54.32	22	559	753	71	71	20	502	655	4.42e-101	323	829	CC2G_003841
KAG2003233.1	XP_567345.1	0.239571	4.48863	0.0533729	YN	62.997	412	654	201	8	41	517	79.05	1	648	655	99	99	1	619	625	0	825	2131	CC2G_003853
KAG2003237.1	XP_024512603.1	0.533423	4.37001	0.122064	YN	40.551	103	254	136	5	15	147	57.87	217	461	499	86	49	402	649	742	4.1e-42	158	399	CC2G_003855
KAG2003245.1	XP_024514450.1	0.884308	3.91123	0.226094	YN	35.455	39	110	69	1	2	54	49.09	166	273	308	35	35	130	239	241	1.33e-14	70.5	171	CC2G_003864
KAG2003248.1	XP_572604.2	0.640671	2.25115	0.284597	YN	38.314	200	522	287	9	35	290	55.56	9	499	501	98	98	17	534	535	3.91e-107	327	839	CC2G_003867
KAG2003249.1	XP_567098.1	0.391491	4.83559	0.0809603	YN	53.991	487	902	372	11	43	631	69.96	4	884	911	97	97	3	882	966	0	916	2368	CC2G_003868
KAG2003253.1	XP_566815.1	0.599758	2.34508	0.255752	YN	45.749	113	247	127	4	7	157	63.56	47	289	303	80	80	29	272	281	2.53e-51	169	427	CC2G_003871
KAG2003269.1	XP_567933.1	0.350096	4.31331	0.0811665	YN	54.034	288	533	221	4	24	377	70.73	2	510	539	94	94	3	535	558	0	590	1522	CC2G_003886
KAG2003270.1	XP_024511926.1	0.496111	3.83588	0.129334	YN	54.491	91	167	69	3	7	120	71.86	45	205	229	70	70	36	201	255	8.04e-53	169	428	CC2G_003887
KAG2003271.1	XP_569946.2	0.351465	4.19202	0.0838415	YN	50.763	233	459	196	11	30	305	66.45	189	639	641	70	70	21	457	458	1.35e-130	390	1002	CC2G_003888
KAG2003276.1	XP_568422.1	0.496997	3.98625	0.124678	YN	48.507	130	268	122	6	16	173	64.55	3	265	265	99	99	5	261	261	3.46e-77	233	594	CC2G_003893
KAG2003279.1	XP_567810.1	0.605704	4.28332	0.14141	YN	32.365	156	482	243	14	83	225	46.68	25	444	447	94	94	100	560	565	1.23e-59	202	515	CC2G_003896
KAG2003294.1	XP_024512277.1	0.68962	4.68432	0.147219	YN	35.583	58	163	94	3	11	82	50.31	27	183	1157	27	14	26	183	809	5.68e-18	87.8	216	CC2G_003907
KAG2003298.1	XP_024514077.1	0.487727	4.88932	0.0997536	YN	42.604	432	1014	487	22	95	603	59.47	34	998	1006	96	96	40	1007	1009	0	785	2027	CC2G_003910
