query_id	subject_id	dN	dS	dNdS	method	perc_identity	num_ident_matches	alig_length	mismatches	gap_openings	n_gaps	pos_match	ppos	q_start	q_end	q_len	qcov	qcovhsp	s_start	s_end	s_len	evalue	bit_score	score_raw	Genes
KAG2001833.1	OAV98491.1	0.54524	4.04292	0.134863	YN	34.694	136	392	194	16	62	200	51.02	58	424	424	87	87	1	355	355	2.72e-49	170	430	CC2G_004962
KAG2001899.1	OAV97532.1	0.321736	3.96436	0.081157	YN	55.612	218	392	145	8	29	274	69.9	6	376	384	97	97	1	384	390	3.33e-141	405	1042	CC2G_004883
KAG2001917.1	OAV87154.1	0.247577	99	0.00250078	YN	45.669	58	127	35	1	34	73	57.48	1	93	109	85	85	1	127	134	9.93e-36	117	294	CC2G_004900
KAG2001918.1	OAV89995.1	0.713993	4.45836	0.160147	YN	56.818	50	88	37	1	1	66	75	527	613	640	14	14	706	793	811	9.24e-25	108	270	CC2G_004901
KAG2001919.1	OAV97317.1	0.533617	3.73774	0.142765	YN	44.379	75	169	94	0	0	114	67.46	5	173	300	56	56	40	208	341	1.29e-42	148	374	CC2G_004902
KAG2002220.1	OAV97736.1	0.41361	5.16765	0.0800384	YN	57.571	673	1169	469	9	27	858	73.4	213	1366	1367	84	84	469	1625	1638	0	1292	3343	CC2G_004431
KAG2002241.1	OAV88291.1	0.657357	4.01025	0.163919	YN	30	117	390	219	18	54	169	43.33	55	421	641	57	57	19	377	414	2.18e-25	107	268	CC2G_004446
KAG2002253.1	OAV94036.1	0.489441	4.51998	0.108284	YN	59.107	172	291	115	4	4	220	75.6	4	291	745	68	39	6	295	634	3.92e-110	347	890	CC2G_004454
KAG2002263.1	OAV93819.1	0.84621	3.75215	0.225527	YN	28.191	53	188	121	6	14	91	48.4	28	207	212	85	85	48	229	274	1.01e-16	75.5	184	CC2G_004464
KAG2002264.1	OAV99697.1	0.627128	4.38635	0.142972	YN	38.641	199	515	265	10	51	264	51.26	4	502	506	99	99	31	510	514	7.79e-99	306	784	CC2G_004465
KAG2002269.1	OAV88039.1	0.299962	4.57758	0.0655284	YN	61.457	464	755	282	5	9	574	76.03	4	750	751	99	99	5	758	760	0	954	2467	CC2G_004470
KAG2002307.1	OAV94541.1	0.301528	4.07029	0.0740803	YN	60.234	206	342	108	5	28	243	71.05	12	347	347	97	97	15	334	334	7.86e-142	404	1037	CC2G_004508
KAG2002321.1	OAV98179.1	0.359175	4.02453	0.0892463	YN	48.592	138	284	123	3	23	187	65.85	1	278	369	75	75	1	267	422	2.03e-82	256	654	CC2G_004521
KAG2002340.1	OAV89901.1	0.345698	99	0.0034919	YN	50.89	286	562	190	17	86	329	58.54	4	532	532	99	99	57	565	565	2.18e-123	372	955	CC2G_004538
KAG2002341.1	OAV95633.1	0.511417	4.27662	0.119584	YN	48.451	172	355	152	8	31	230	64.79	60	405	458	76	76	42	374	433	1.03e-115	345	885	CC2G_004540
KAG2002353.1	OAV92685.1	0.538898	2.49919	0.215629	YN	44.66	46	103	52	4	5	61	59.22	11	109	228	43	43	23	124	158	6.52e-17	73.9	180	CC2G_004554
KAG2002354.1	OAV88656.1	0.421792	99	0.00426053	YN	40.132	122	304	114	5	68	159	52.3	14	309	309	96	96	7	250	250	2.54e-60	191	486	CC2G_004555
KAG2002360.1	OAV95958.1	0.450989	99	0.00455544	YN	42.931	665	1549	819	25	65	963	62.17	528	2037	2164	70	70	15	1537	1572	0	1227	3174	CC2G_004560
KAG2002366.1	OAV92739.1	0.504403	4.83442	0.104336	YN	41.304	437	1058	520	18	101	612	57.84	1	987	1044	95	95	1	1028	1102	0	663	1710	CC2G_004566
KAG2002367.1	OAV99023.1	0.278204	4.74425	0.0586401	YN	65.775	492	748	238	4	18	597	79.81	68	810	819	91	91	65	799	804	0	1036	2679	CC2G_004567
KAG2002384.1	OAV93395.1	0.577986	5.39911	0.107052	YN	39.521	709	1794	895	46	190	1000	55.74	3	1732	1852	93	93	6	1673	1799	0	1111	2874	CC2G_004579
KAG2002393.1	OAV90940.1	0.675246	3.80743	0.17735	YN	32.609	75	230	125	9	30	114	49.57	44	251	531	39	39	22	243	255	3.15e-25	103	257	CC2G_004587
KAG2002394.1	OAV88345.1	0.896903	2.32183	0.386292	YN	41.837	41	98	54	1	3	61	62.24	124	221	579	17	17	132	226	555	2.88e-16	80.9	198	CC2G_004588
KAG2002398.1	OAV98977.1	0.470239	4.64934	0.101141	YN	46.721	399	854	404	12	51	535	62.65	44	860	860	95	95	23	862	862	0	751	1938	CC2G_004592
KAG2002400.1	OAV92341.1	0.716602	4.74012	0.151178	YN	30.18	268	888	482	31	138	415	46.73	6	771	777	99	99	21	892	897	3.78e-100	328	842	CC2G_004594
KAG2002404.1	OAV91395.1	0.632187	4.72322	0.133847	YN	44.977	197	438	237	3	4	299	68.26	498	934	943	61	46	477	911	918	3.51e-128	408	1049	CC2G_004598
KAG2002410.1	OAV91166.1	0.154134	3.47042	0.0444137	YN	65.829	131	199	33	3	35	142	71.36	1	197	197	100	100	21	186	186	1.78e-85	249	635	CC2G_004603
KAG2002414.1	OAV98998.1	0.693865	4.63835	0.149593	YN	32.273	203	629	366	19	60	316	50.24	26	634	779	92	78	5	593	669	4.02e-86	285	730	CC2G_004607
KAG2002416.1	OAV90885.1	0.106876	3.30453	0.0323421	YN	86.466	115	133	17	1	1	128	96.24	1	132	143	92	92	1	133	161	6.07e-88	252	643	CC2G_004609
KAG2002418.1	OAV94018.1	0.459719	4.75326	0.0967166	YN	40.802	397	973	398	22	178	544	55.91	20	844	889	93	93	2	944	959	0	645	1664	CC2G_004610
KAG2002421.1	OAV98795.1	0.638331	4.83998	0.131887	YN	47.656	183	384	188	4	13	255	66.41	1	376	944	40	40	1	379	1018	9.04e-108	356	914	CC2G_004613
KAG2002423.1	OAV88878.1	0.589278	4.25108	0.138618	YN	33.523	118	352	175	10	59	173	49.15	113	437	473	83	69	187	506	559	3.81e-43	159	401	CC2G_004615
KAG2002432.1	OAV89914.1	0.571203	1.78223	0.320499	YN	43.137	66	153	83	3	4	99	64.71	50	202	209	73	73	2	150	154	5.54e-34	117	294	CC2G_004623
KAG2002436.1	OAV97213.1	0.609856	3.96113	0.15396	YN	37.586	109	290	143	10	38	144	49.66	4	268	268	99	99	9	285	285	3.31e-42	144	364	CC2G_004627
KAG2002438.1	OAV93956.1	0.356729	3.9904	0.089397	YN	56.369	177	314	129	4	8	234	74.52	10	318	420	74	74	43	353	444	2.75e-120	356	913	CC2G_004630
KAG2002440.1	OAV93349.1	0.621295	4.03668	0.153912	YN	30.53	98	321	174	12	49	152	47.35	70	376	431	71	71	10	295	348	3.59e-35	132	331	CC2G_004632
KAG2002445.1	OAV92381.1	0.431989	4.51987	0.0955756	YN	38.581	348	902	404	21	150	472	52.33	33	790	799	95	95	25	920	927	0	562	1448	CC2G_004637
KAG2002447.1	OAV91479.1	0.785979	2.54853	0.308404	YN	35.897	56	156	99	1	1	90	57.69	766	921	937	17	17	896	1050	1541	2.6e-30	128	322	CC2G_004639
KAG2002448.1	OAV92690.1	0.586205	4.9504	0.118416	YN	42.617	355	833	430	15	48	502	60.26	452	1251	1253	64	64	192	1009	1011	0	611	1576	CC2G_004640
KAG2002449.1	OAV92788.1	0.104317	99	0.0010537	YN	73.913	153	207	42	3	12	179	86.47	1	205	205	100	100	1	197	197	3.19e-115	325	833	CC2G_004641
KAG2002456.1	OAV95210.1	0.621525	2.27298	0.273441	YN	36.207	42	116	53	4	21	71	61.21	42	152	155	72	72	45	144	147	1.05e-18	76.3	186	CC2G_004649
KAG2002465.1	OAV89192.1	0.623529	4.43441	0.140612	YN	37.045	173	467	206	12	88	245	52.46	10	416	573	71	71	38	476	648	1.16e-78	259	662	CC2G_004657
KAG2002468.1	OAV92355.1	0.755314	4.59979	0.164206	YN	53.125	51	96	45	0	0	68	70.83	5	100	639	32	15	75	170	800	1.05e-27	117	294	CC2G_004659
KAG2002477.1	OAV95949.1	0.389305	3.72916	0.104395	YN	54.054	120	222	90	4	12	157	70.72	10	227	227	96	96	24	237	237	9.56e-77	230	586	CC2G_004668
KAG2002481.1	OAV86961.1	0.644193	4.26496	0.151043	YN	29.184	143	490	295	12	52	239	48.78	15	489	528	90	90	24	476	484	2.02e-64	216	550	CC2G_004672
KAG2002483.1	OAV95263.1	0.770476	5.00142	0.154051	YN	50.226	111	221	104	3	6	146	66.06	132	346	1536	14	14	25	245	1138	2.07e-57	217	552	CC2G_004674
KAG2002488.1	OAV99351.1	0.574056	4.53595	0.126557	YN	43.34	231	533	286	9	16	320	60.04	13	535	642	81	81	31	557	558	8.02e-110	340	873	CC2G_004678
KAG2002496.1	OAV87680.1	0.305266	3.82815	0.0797426	YN	63.768	176	276	99	1	1	217	78.62	15	289	331	83	83	38	313	321	2.72e-134	383	984	CC2G_004685
KAG2002507.1	OAV96674.1	0.276127	4.2733	0.0646168	YN	64.414	286	444	151	5	7	355	79.95	1	439	446	98	98	1	442	458	0	571	1471	CC2G_004694
KAG2002511.1	OAV88040.1	0.4151	1.47288	0.281829	YN	44.03	59	134	53	2	22	80	59.7	1	134	222	60	60	1	112	140	4.76e-30	107	267	CC2G_004695
KAG2002512.1	OAV88859.1	0.788137	3.83481	0.205522	YN	32.487	64	197	127	2	6	114	57.87	87	282	284	69	69	29	220	222	7.76e-36	127	318	CC2G_004696
KAG2002515.1	OAV87327.1	0.524672	4.19685	0.125016	YN	37.259	193	518	245	10	80	266	51.35	17	482	482	97	97	4	493	493	1.18e-87	276	705	CC2G_004699
KAG2002517.1	OAV92703.1	0.522518	4.48751	0.116438	YN	40.62	236	581	267	7	78	325	55.94	14	588	594	97	97	53	561	563	1.77e-122	372	954	CC2G_004701
KAG2002529.1	OAV96007.1	0.671169	4.13836	0.162182	YN	56.25	27	48	21	0	0	32	66.67	655	702	961	8	5	328	375	433	3.3e-11	65.5	158	CC2G_004712
KAG2002539.1	OAV97175.1	0.273067	5.45898	0.0500215	YN	64.199	1214	1891	614	15	63	1467	77.58	18	1849	2226	96	82	46	1932	2371	0	2482	6434	CC2G_004721
KAG2002543.1	OAV89152.1	0.481606	3.53704	0.136161	YN	56.8	71	125	54	0	0	95	76	40	164	168	74	74	55	179	188	5.71e-50	158	399	CC2G_004724
KAG2002546.1	OAV88041.1	0.690896	3.73147	0.185154	YN	41.353	55	133	71	1	7	81	60.9	48	173	199	63	63	117	249	298	1.25e-25	99.4	246	CC2G_004726
KAG2002547.1	OAV89770.1	0.571211	3.98346	0.143396	YN	47.727	63	132	51	6	18	77	58.33	22	137	400	29	29	93	222	453	1.86e-25	106	264	CC2G_004727
KAG2002552.1	OAV94544.1	0.6201	3.60647	0.171941	YN	36.066	44	122	67	3	11	58	47.54	35	146	188	60	60	182	302	406	1.92e-10	57.8	138	CC2G_004731
KAG2002563.1	OAV93308.1	0.782322	4.53653	0.172449	YN	35.31	131	371	170	14	70	179	48.25	67	394	691	47	47	44	387	638	1.32e-43	165	418	CC2G_004744
KAG2002565.1	OAV89201.1	0.332546	4.09553	0.0811973	YN	55.202	191	346	118	3	37	239	69.08	4	313	328	95	95	11	355	361	9.9e-136	388	997	CC2G_004745
KAG2002568.1	OAV99024.1	0.347353	3.03353	0.114505	YN	57.843	59	102	38	1	5	72	70.59	1	102	124	82	82	1	97	98	4.44e-36	118	295	CC2G_004747
KAG2002580.1	OAV93601.1	0.475275	4.49039	0.105843	YN	47.656	305	640	300	10	35	404	63.12	4	634	638	99	99	10	623	627	0	579	1493	CC2G_004761
KAG2002581.1	OAV88236.1	0.56959	4.43014	0.128572	YN	39.116	239	611	348	7	24	344	56.3	3	593	602	98	98	2	608	612	1.45e-131	397	1020	CC2G_004762
KAG2002592.1	OAV97774.1	0.556205	4.1381	0.134411	YN	41.444	155	374	196	7	23	212	56.68	3	371	396	93	93	99	454	482	1.56e-85	267	682	CC2G_004772
KAG2002600.1	OAV99029.1	0.321672	3.00095	0.10719	YN	53.061	52	98	37	1	9	67	68.37	1	98	101	97	97	1	89	108	6.57e-32	106	265	CC2G_004776
KAG2002619.1	OAV95027.1	0.606283	4.80074	0.126289	YN	49.084	134	273	128	3	11	182	66.67	261	533	1236	33	22	720	981	1343	1.4e-79	286	731	CC2G_004790
KAG2002625.1	OAV85389.1	0.495912	99	0.00500921	YN	32.797	102	311	143	5	66	154	49.52	316	625	719	43	43	5	250	254	3.16e-51	177	450	CC2G_004795
KAG2002626.1	OAV97781.1	0.466267	4.52648	0.103009	YN	53.241	230	432	182	6	20	293	67.82	6	430	655	80	65	32	450	798	1.74e-157	472	1214	CC2G_004796
KAG2002627.1	OAV95863.1	0.616233	4.83875	0.127354	YN	36.158	192	531	230	16	109	275	51.79	631	1134	1181	80	43	518	966	1004	3.58e-79	280	717	CC2G_004797
KAG2002628.1	OAV92353.1	0.565262	4.70897	0.120039	YN	31.651	345	1090	525	28	220	511	46.88	3	1029	1035	99	99	12	944	949	7.03e-125	403	1035	CC2G_004798
KAG2002629.1	OAV96425.1	0.806429	4.10582	0.196411	YN	31.674	70	221	136	7	15	107	48.42	156	370	506	42	42	231	442	449	4.58e-18	85.5	210	CC2G_004799
KAG2002630.1	OAV94802.1	0.238187	3.74861	0.0635399	YN	71.859	143	199	53	1	3	164	82.41	4	199	199	98	98	81	279	279	5.11e-105	302	773	CC2G_004800
KAG2002631.1	OAW00113.1	0.596147	4.25298	0.140172	YN	35.326	130	368	213	9	25	204	55.43	157	505	512	68	68	79	440	467	7.99e-63	211	537	CC2G_004801
KAG2002636.1	OAV89002.1	0.274144	3.86633	0.0709054	YN	62.288	147	236	70	2	19	175	74.15	984	1200	1208	18	18	1	236	237	7.42e-93	296	758	CC2G_004805
KAG2002918.1	OAV94373.1	0.613672	99	0.00619871	YN	40.931	167	408	157	8	84	217	53.19	14	410	909	44	44	86	420	747	4.73e-73	254	649	CC2G_003566
KAG2002920.1	OAV99534.1	0.736237	4.26304	0.172702	YN	55.102	27	49	22	0	0	36	73.47	401	449	790	6	6	309	357	454	1.03e-07	53.9	128	CC2G_003568
KAG2002925.1	OAV99536.1	0.756067	3.66446	0.206324	YN	38.596	44	114	60	3	10	56	49.12	55	159	253	42	42	94	206	209	8.35e-06	44.3	103	CC2G_003570
KAG2002952.1	OAV91149.1	0.829985	3.97646	0.208725	YN	29.502	77	261	166	7	18	121	46.36	22	271	422	59	59	29	282	317	5.91e-23	97.4	241	CC2G_003594
KAG2002975.1	OAV89757.1	0.203187	99	0.00205239	YN	70.197	391	557	159	5	7	453	81.33	1	551	553	99	99	1	556	557	0	806	2081	CC2G_003615
KAG2002980.1	OAV94465.1	0.632799	3.15197	0.200763	YN	45.791	136	297	151	5	10	188	63.3	104	391	394	73	73	187	482	488	1.66e-76	244	622	CC2G_003618
KAG2003011.1	OAV92526.1	0.412049	3.67361	0.112165	YN	51.269	101	197	93	2	3	132	67.01	76	271	275	71	71	4	198	206	4.46e-64	198	504	CC2G_003646
KAG2003013.1	OAV90971.1	0.531284	4.16437	0.127579	YN	41.257	151	366	193	7	22	212	57.92	31	385	387	92	92	145	499	500	1.94e-89	277	709	CC2G_003648
KAG2003022.1	OAV85110.1	0.160327	99	0.00161946	YN	71.93	123	171	47	1	1	146	85.38	329	498	499	34	34	1	171	173	3.08e-86	261	668	CC2G_003656
KAG2003031.1	OAV99026.1	0.311474	4.37767	0.0711507	YN	60.208	289	480	181	3	10	364	75.83	1	471	472	99	99	1	479	498	0	582	1499	CC2G_003664
KAG2003056.1	OAV90510.1	0.523217	4.25246	0.123038	YN	39.711	110	277	126	11	41	161	58.12	156	407	421	60	60	152	412	504	1.86e-54	187	475	CC2G_003689
KAG2003069.1	OAV91906.1	0.428394	4.01129	0.106797	YN	56.796	117	206	66	2	23	138	66.99	26	231	558	37	37	114	296	386	1.68e-74	240	613	CC2G_003702
KAG2003070.1	OAV91487.1	0.388731	3.9879	0.0974776	YN	51.712	151	292	130	6	11	194	66.44	1	289	294	98	98	9	292	299	1.36e-93	278	710	CC2G_003703
KAG2003075.1	OAV99258.1	0.27046	3.40484	0.0794341	YN	69.753	113	162	48	1	1	130	80.25	142	302	302	53	53	6	167	167	1.09e-78	235	600	CC2G_003708
KAG2003078.1	OAV94813.1	0.51952	4.01207	0.129489	YN	45.862	133	290	140	3	17	183	63.1	40	322	337	84	84	20	299	309	3.93e-83	253	646	CC2G_003711
KAG2003086.1	OAV91058.1	0.322256	3.92194	0.0821676	YN	55.853	167	299	115	5	17	221	73.91	62	343	366	77	77	1	299	307	2.33e-118	344	882	CC2G_003718
KAG2003121.1	OAV96103.1	0.175919	4.84794	0.0362873	YN	73.247	846	1155	285	7	24	958	82.94	1	1151	1161	99	99	1	1135	1146	0	1736	4495	CC2G_003750
KAG2003126.1	OAV95941.1	0.817574	4.77229	0.171317	YN	27.55	262	951	539	34	150	410	43.11	61	947	994	89	89	36	900	901	1.56e-70	251	641	CC2G_003753
KAG2003132.1	OAV96467.1	0.80166	3.58316	0.22373	YN	27.559	35	127	82	4	10	61	48.03	1	124	183	68	68	1	120	197	3.55e-07	47.4	111	CC2G_003759
KAG2003178.1	OAV97188.1	0.892052	4.21709	0.211532	YN	27.976	47	168	86	7	35	71	42.26	424	590	655	25	25	228	361	432	6.86e-06	47.8	112	CC2G_003800
KAG2003199.1	OAV84860.1	0.674063	3.41032	0.197654	YN	35.294	30	85	45	2	10	46	54.12	110	190	208	39	39	55	133	143	4.59e-12	60.1	144	CC2G_003821
KAG2003209.1	OAV89762.1	0.359123	3.21177	0.111814	YN	54.369	56	103	46	1	1	80	77.67	2	103	114	89	89	9	111	123	5.29e-40	128	321	CC2G_003829
KAG2003210.1	OAV94391.1	0.81703	4.79923	0.170242	YN	29.57	55	186	86	5	45	78	41.94	615	794	1349	13	13	383	529	831	9.41e-13	71.6	174	CC2G_003830
KAG2003215.1	OAV96537.1	0.536284	4.0231	0.133301	YN	41.158	128	311	154	8	29	189	60.77	7	303	321	93	93	15	310	315	2.04e-68	215	547	CC2G_003835
KAG2003216.1	OAV98332.1	0.60116	4.42189	0.135951	YN	36.679	201	548	270	16	77	283	51.64	230	713	766	63	63	1	535	647	9.12e-95	307	787	CC2G_003837
KAG2003221.1	OAV89356.1	0.600189	4.53723	0.132281	YN	35.106	198	564	248	18	118	278	49.29	16	511	753	66	66	7	520	821	2.03e-78	267	683	CC2G_003841
KAG2003233.1	OAV96030.1	0.27074	4.49725	0.0602012	YN	60.06	400	666	208	10	58	493	74.02	1	650	655	99	99	1	624	626	0	789	2038	CC2G_003853
KAG2003240.1	OAV94812.1	0.659426	4.27416	0.154282	YN	35.264	140	397	216	11	41	192	48.36	23	391	446	83	83	97	480	495	3.84e-59	200	508	CC2G_003858
KAG2003241.1	OAV90478.1	0.601457	4.26169	0.141131	YN	34.169	150	439	228	17	61	216	49.2	4	399	401	99	99	14	434	450	1.88e-59	198	504	CC2G_003859
KAG2003245.1	OAV95718.1	0.78016	3.62851	0.215008	YN	62.963	17	27	10	0	0	22	81.48	182	208	308	9	9	110	136	185	1.45e-06	46.6	109	CC2G_003864
KAG2003249.1	OAV86776.1	0.397378	4.81255	0.0825713	YN	53.333	480	900	385	15	35	629	69.89	4	884	911	97	97	5	888	975	0	934	2414	CC2G_003868
KAG2003270.1	OAV98031.1	0.430603	99	0.00434952	YN	56.051	88	157	66	2	3	115	73.25	50	204	229	68	68	28	183	224	3.33e-56	177	449	CC2G_003887
KAG2003271.1	OAV96051.1	0.441023	4.54395	0.0970573	YN	45.41	277	610	257	13	76	366	60	38	632	641	93	93	60	608	615	6.25e-156	461	1187	CC2G_003888
KAG2003279.1	OAV88301.1	0.732006	4.02049	0.182069	YN	31.731	66	208	123	4	19	96	46.15	225	416	447	43	43	155	359	402	5.68e-20	90.1	222	CC2G_003896
KAG2003289.1	OAV99555.1	0.823696	4.51474	0.182446	YN	42.254	30	71	41	0	0	42	59.15	60	130	757	9	9	7	77	754	7.57e-14	73.9	180	CC2G_003904
KAG2003297.1	OAW00219.1	0.532831	4.57899	0.116364	YN	42.314	278	657	315	12	64	382	58.14	1	623	633	98	98	33	659	665	3.86e-160	473	1218	CC2G_003909
KAG2003298.1	OAV85136.1	0.461289	3.9881	0.115666	YN	44.04	133	302	127	7	42	176	58.28	326	624	1006	30	30	17	279	279	1.17e-73	243	620	CC2G_003910
KAG2003301.1	OAV99512.1	0.2937	4.5176	0.0650123	YN	58.923	383	650	226	9	41	469	72.15	160	791	791	80	80	40	666	666	0	747	1929	CC2G_003915
KAG2003304.1	OAV89659.1	0.285129	99	0.00288009	YN	63.799	178	279	94	2	7	221	79.21	40	311	311	87	87	90	368	368	5.58e-121	350	899	CC2G_003918
KAG2003306.1	OAV88614.1	0.569851	4.408	0.129277	YN	42.921	191	445	189	12	65	250	56.18	90	494	596	68	68	119	538	611	2.66e-97	308	789	CC2G_003920
KAG2003313.1	OAV89384.1	0.656076	4.84889	0.135305	YN	35.25	331	939	532	15	76	523	55.7	8	883	891	98	98	12	937	949	0	546	1407	CC2G_003924
KAG2003316.1	OAV92612.1	0.297582	3.9121	0.0760671	YN	55.208	212	384	134	3	38	263	68.49	2	382	385	99	99	71	419	423	1.01e-140	405	1042	CC2G_003927
KAG2003318.1	OAV92475.1	0.500685	4.64381	0.107818	YN	41.749	339	812	380	20	93	482	59.36	7	756	756	99	99	12	792	792	0	577	1486	CC2G_003929
KAG2003320.1	OAV87229.1	0.392928	4.03585	0.0973594	YN	51.032	173	339	146	1	20	235	69.32	1	319	320	99	99	12	350	353	1.79e-128	369	948	CC2G_003931
KAG2003322.1	OAV99543.1	0.437208	4.91951	0.0888722	YN	65.369	319	488	152	5	17	389	79.71	856	1341	1355	90	36	872	1344	1361	0	628	1620	CC2G_003933
KAG2003324.1	OAV88785.1	0.0504186	2.94722	0.0171072	YN	90.722	88	97	9	0	0	92	94.85	11	107	107	91	91	1	97	97	9.67e-52	156	395	CC2G_003935
KAG2003326.1	OAV90169.1	0.360321	5.1418	0.0700768	YN	51.208	784	1531	589	35	158	1032	67.41	6	1487	1523	97	97	15	1436	1461	0	1448	3749	CC2G_003937
KAG2003328.1	OAV89307.1	0.636049	4.77488	0.133207	YN	36.207	273	754	382	19	99	397	52.65	5	671	846	79	79	35	776	1002	2.6e-122	392	1007	CC2G_003938
KAG2003330.1	OAW00054.1	0.662617	5.10096	0.1299	YN	33.333	408	1224	711	19	105	669	54.66	16	1148	1245	91	91	12	1221	1289	0	678	1750	CC2G_003939
KAG2003335.1	OAV96955.1	0.667211	3.89194	0.171434	YN	43.636	48	110	62	0	0	66	60	80	189	326	34	34	80	189	268	1.47e-21	91.3	225	CC2G_003944
KAG2003336.1	OAV96130.1	0.670878	3.71653	0.180512	YN	27.108	45	166	85	1	36	71	42.77	85	214	221	59	59	61	226	229	9.04e-16	72.4	176	CC2G_003945
KAG2003337.1	OAV99483.1	0.603565	4.17896	0.14443	YN	36.458	140	384	231	8	13	212	55.21	51	426	478	79	79	29	407	412	1.6e-76	244	623	CC2G_003946
KAG2003339.1	OAV89141.1	0.641817	4.18262	0.153448	YN	41.071	46	112	61	2	5	66	58.93	314	420	443	24	24	513	624	678	1.33e-16	80.9	198	CC2G_003948
KAG2003340.1	OAV99996.1	0.654148	4.4462	0.147125	YN	32.114	158	492	243	14	91	214	43.5	138	580	1151	53	38	214	663	676	8.89e-61	220	560	CC2G_003949
KAG2003344.1	OAV85175.1	0.620375	3.75183	0.165353	YN	45.763	27	59	22	2	10	35	59.32	247	305	719	8	8	5	53	205	3.27e-07	50.4	119	CC2G_003953
KAG2003345.1	OAV94764.1	0.674574	1.98981	0.339014	YN	46.97	62	132	68	1	2	89	67.42	1	132	232	57	57	1	130	217	2.92e-36	126	316	CC2G_003954
KAG2003347.1	OAV89339.1	0.534464	3.30992	0.161473	YN	40.523	62	153	80	3	11	93	60.78	2	151	154	97	97	10	154	158	7.14e-30	105	262	CC2G_003956
KAG2003351.1	OAV89796.1	0.603881	3.95734	0.152598	YN	41.294	83	201	103	2	15	125	62.19	116	315	607	33	33	66	252	255	1.23e-40	147	371	CC2G_003960
KAG2003353.1	OAV94329.1	0.642825	4.399	0.14613	YN	36.998	175	473	270	10	28	262	55.39	27	494	495	95	95	24	473	475	1.68e-89	280	717	CC2G_003961
KAG2003356.1	OAV87460.1	0.661854	4.75408	0.139218	YN	36.111	182	504	237	14	85	259	51.39	405	838	858	63	51	668	1156	1156	2.54e-67	242	618	CC2G_003963
KAG2003361.1	OAV92374.1	0.252862	3.92359	0.0644466	YN	71.429	185	259	70	1	4	215	83.01	11	265	275	93	93	12	270	294	1.07e-138	391	1004	CC2G_003967
KAG2003364.1	OAV99654.1	0.269118	4.01087	0.0670971	YN	56.23	176	313	109	3	28	228	72.84	1	291	320	91	91	1	307	339	1.27e-102	303	776	CC2G_003970
KAG2003368.1	OAV96028.1	0.419391	4.24789	0.0987291	YN	44.894	211	470	189	11	70	279	59.36	13	460	463	97	97	7	428	432	2.39e-121	360	923	CC2G_003975
