query_id	subject_id	dN	dS	dNdS	method	perc_identity	num_ident_matches	alig_length	mismatches	gap_openings	n_gaps	pos_match	ppos	q_start	q_end	q_len	qcov	qcovhsp	s_start	s_end	s_len	evalue	bit_score	score_raw	Genes
EIE75331.1	RCI00093.1	0.482361	1.5148	0.318432	YN	48.214	81	168	69	5	18	107	63.69	142	296	297	65	52	247	409	411	1.24e-39	142	357	RO3G_00035
EIE75332.1	RCI00092.1	0.236532	3.40958	0.0693727	YN	68	102	150	32	1	16	116	77.33	8	157	171	88	88	106	239	268	3.98e-66	202	513	RO3G_00036
EIE75334.1	RCH83347.1	0.126723	2.88739	0.0438886	YN	54.622	65	119	19	3	35	76	63.87	1	87	87	100	100	2	117	117	1.73e-33	110	275	RO3G_00038
EIE75335.1	RCH87705.1	0.164125	3.17136	0.051752	YN	65.942	91	138	31	6	16	104	75.36	1	130	130	100	100	1	130	130	1.61e-41	133	334	RO3G_00039
EIE75338.1	RCH82471.1	0.0755594	0.28127	0.268636	YN	87.417	132	151	16	2	3	140	92.72	1	150	161	93	93	1	149	166	4.19e-91	261	666	RO3G_00042
EIE75339.1	RCH82470.1	0.135357	3.35837	0.0403045	YN	66.667	74	111	22	3	15	82	73.87	1	102	102	100	100	1	105	105	3.51e-44	137	346	RO3G_00043
EIE75340.1	RCH94748.1	0.0535752	2.07849	0.025776	YN	88.716	228	257	29	0	0	247	96.11	1	257	257	100	100	4	260	260	2.97e-173	476	1226	RO3G_00044
EIE75341.1	RCH82194.1	0.134989	4.18586	0.0322488	YN	76.501	293	383	84	3	6	339	88.51	2	382	382	99	99	54	432	432	0	608	1569	RO3G_00045
EIE75342.1	RCH82166.1	0.0458611	1.35121	0.0339408	YN	91.329	316	346	30	0	0	334	96.53	4	349	349	99	99	2	347	347	0	671	1730	RO3G_00046
EIE75343.1	RCH94753.1	0.141379	2.21304	0.0638846	YN	73.753	281	381	83	2	17	328	86.09	1	379	379	100	100	38	403	403	0	589	1518	RO3G_00047
EIE75346.1	RCH97042.1	0.362394	2.23548	0.16211	YN	45.894	190	414	145	9	79	260	62.8	53	426	428	87	87	51	425	438	3.09e-115	343	879	RO3G_00050
EIE75347.1	RCH97041.1	0.320087	4.21122	0.0760081	YN	52.477	233	444	185	11	26	304	68.47	1	431	449	96	96	268	698	714	3.85e-145	429	1104	RO3G_00051
EIE75348.1	RCH86967.1	0.401247	2.14666	0.186917	YN	44.8	112	250	108	7	30	150	60	10	232	250	89	89	145	391	412	8.96e-58	187	476	RO3G_00052
EIE75350.1	RCH82249.1	0.0956659	4.15266	0.0230373	YN	77	308	400	80	3	12	349	87.25	1	398	398	100	100	81	470	470	0	640	1652	RO3G_00054
EIE75351.1	RCH99054.1	0.198786	3.31209	0.0600183	YN	57.487	334	581	161	20	86	398	68.5	17	565	565	97	97	7	533	533	0	586	1510	RO3G_00055
EIE75352.1	RCH99055.1	0.0950448	1.61101	0.0589969	YN	71.31	430	603	82	24	91	459	76.12	1	593	593	100	100	1	522	522	0	718	1853	RO3G_00056
EIE75355.1	RCH99060.1	0.213087	4.02165	0.0529849	YN	58.405	205	351	102	12	44	251	71.51	1	314	315	99	99	29	372	383	2.04e-121	352	904	RO3G_00059
EIE75356.1	RCH83138.1	0.175777	1.86084	0.0944611	YN	67.857	95	140	32	3	13	113	80.71	6	145	148	95	95	14	140	142	1.12e-60	182	463	RO3G_00060
EIE75359.1	RCH85338.1	0.381818	1.70591	0.223821	YN	77.551	76	98	22	0	0	84	85.71	22	119	135	73	73	23	120	132	3.5e-51	157	398	RO3G_00063
EIE75361.1	RCH99051.1	0.203941	2.35787	0.0864935	YN	66.219	345	521	161	9	15	411	78.89	4	519	522	99	99	6	516	517	0	619	1597	RO3G_00065
EIE75362.1	RCH99050.1	0.264803	1.18412	0.223629	YN	66.667	56	84	25	1	3	67	79.76	58	141	142	59	59	18	98	111	3.96e-39	127	318	RO3G_00066
EIE75363.1	RCH92592.1	0.301233	2.31695	0.130013	YN	82.609	19	23	4	0	0	21	91.3	75	97	108	21	21	1	23	77	5.55e-07	42.7	99	RO3G_00067
EIE75368.1	RCH98215.1	0.0309048	1.03749	0.0297879	YN	93.31	265	284	19	0	0	280	98.59	1	284	284	100	100	1	284	284	0	568	1464	RO3G_00072
EIE75369.1	RCH98217.1	0.433763	2.935	0.14779	YN	38.776	38	98	39	3	21	47	47.96	1	79	84	94	94	154	249	304	1.58e-11	57	136	RO3G_00073
EIE75370.1	RCH89611.1	0.197806	2.7096	0.0730018	YN	57.934	387	668	151	9	130	446	66.77	1	544	568	96	96	59	720	768	0	679	1753	RO3G_00074
EIE75371.1	RCH89610.1	0.174693	4.51335	0.0387059	YN	73.628	416	565	144	3	5	491	86.9	1	563	568	99	99	16	577	584	0	868	2244	RO3G_00075
EIE75374.1	RCH91999.1	0.185383	3.81326	0.0486155	YN	67.647	230	340	90	6	20	275	80.88	1	325	338	96	96	1	335	342	1.39e-161	454	1167	RO3G_00078
EIE75375.1	RCH88937.1	0.112154	4.51688	0.02483	YN	79.938	514	643	117	2	12	572	88.96	54	684	701	90	90	1	643	667	0	1041	2693	RO3G_00079
EIE75376.1	RCH83605.1	0.126518	1.867	0.0677653	YN	75.123	305	406	86	2	15	345	84.98	7	410	422	96	96	64	456	498	0	579	1493	RO3G_00080
EIE75378.1	RCH88939.1	0.110707	1.69777	0.0652075	YN	80.528	488	606	117	1	1	546	90.1	1	605	605	100	100	1	606	606	0	963	2489	RO3G_00082
EIE75381.1	RCH93096.1	0.624858	3.86926	0.161493	YN	30.938	99	320	183	7	38	166	51.88	103	401	550	54	54	3	305	306	1.24e-42	153	387	RO3G_00085
EIE75382.1	RCH96976.1	0.228584	4.02037	0.0568565	YN	67.007	197	294	91	2	6	240	81.63	1	291	297	98	98	1	291	333	2.06e-134	383	983	RO3G_00086
EIE75383.1	RCI00091.1	0.161973	1.35427	0.119602	YN	75.573	297	393	93	3	3	332	84.48	1	393	393	100	100	1	390	390	0	610	1573	RO3G_00087
EIE75385.1	RCH92790.1	0.390334	1.45634	0.268024	YN	49.365	272	551	242	7	37	360	65.34	1	530	538	99	99	1	535	651	1.22e-168	491	1264	RO3G_00089
EIE75387.1	RCH96876.1	0.312723	1.54105	0.202928	YN	50.257	293	583	212	6	78	394	67.58	1	510	513	99	99	1	578	581	1.45e-178	513	1321	RO3G_00091
EIE75393.1	RCH84158.1	0.120973	3.43103	0.0352586	YN	81.159	112	138	26	0	0	127	92.03	1	138	139	99	99	1	138	327	1.77e-84	249	635	RO3G_00097
EIE75394.1	RCH84157.1	0.125507	4.2652	0.0294258	YN	79.724	346	434	87	1	1	391	90.09	1	433	435	99	99	1	434	436	0	690	1781	RO3G_00098
EIE75396.1	RCH88753.1	0.198803	5.01707	0.0396254	YN	67.366	289	429	124	5	16	347	80.89	25	445	456	92	92	1	421	615	0	552	1423	RO3G_00100
EIE75401.1	RCH94204.1	0.214625	2.09081	0.102651	YN	65.9	1260	1912	587	15	65	1505	78.71	514	2375	2380	87	78	256	2152	2318	0	2576	6676	RO3G_00105
EIE75402.1	RCH90647.1	0.0936064	1.71594	0.0545512	YN	84.737	161	190	29	0	0	176	92.63	1	190	190	100	100	30	219	219	8.84e-123	344	883	RO3G_00106
EIE75403.1	RCH82600.1	0.120812	2.36185	0.0511515	YN	59.155	126	213	57	5	30	146	68.54	1	188	188	100	100	1	208	208	3.49e-56	175	443	RO3G_00107
EIE75404.1	RCH83383.1	0.063465	1.59292	0.039842	YN	87.775	359	409	49	1	1	390	95.35	381	788	791	52	52	1	409	435	0	776	2004	RO3G_00108
EIE75405.1	RCH83382.1	0.0784231	1.71911	0.0456185	YN	82.171	424	516	65	3	27	455	88.18	96	584	586	83	83	1	516	518	0	886	2289	RO3G_00109
EIE75406.1	RCH90957.1	0.0823968	4.20449	0.0195974	YN	82.31	335	407	59	2	13	364	89.43	4	397	397	99	99	134	540	540	0	684	1766	RO3G_00110
EIE75407.1	RCH90960.1	0.185573	1.45749	0.127324	YN	72.965	251	344	89	1	4	293	85.17	1	340	340	100	100	109	452	452	0	516	1330	RO3G_00111
EIE75409.1	RCH86824.1	0.0839024	1.50133	0.0558854	YN	87.065	175	201	25	1	1	182	90.55	1	200	224	89	89	1	201	208	7.51e-128	358	919	RO3G_00113
EIE75413.1	RCH81457.1	0.210931	3.67816	0.0573469	YN	67.476	139	206	65	2	2	173	83.98	4	208	212	97	97	10	214	505	4.54e-101	300	769	RO3G_00117
EIE75415.1	RCH91234.1	0.0640434	1.63383	0.0391984	YN	88.533	525	593	66	1	2	564	95.11	3	595	595	99	99	15	605	605	0	1067	2760	RO3G_00119
EIE75417.1	RCH90038.1	0.0342106	2.33446	0.0146546	YN	91.738	644	702	54	3	4	669	95.3	1	699	699	100	100	1	701	701	0	1161	3003	RO3G_00121
EIE75418.1	RCH90037.1	0.0788869	1.56751	0.0503264	YN	84.337	350	415	64	1	1	389	93.73	1	414	416	99	99	1	415	575	0	741	1913	RO3G_00122
EIE75419.1	RCH94205.1	0.0190686	0.37158	0.0513175	YN	96.774	90	93	3	0	0	91	97.85	1	93	93	100	100	1	93	93	3.01e-59	175	443	RO3G_00123
EIE75420.1	RCI00526.1	0.286619	1.96647	0.145753	YN	50.599	169	334	107	4	58	213	63.77	1	276	281	98	98	104	437	476	1.13e-107	319	818	RO3G_00124
EIE75421.1	RCH95114.1	0.202723	4.23806	0.0478339	YN	66.075	298	451	130	2	23	352	78.05	7	457	460	98	98	6	433	560	0	578	1491	RO3G_00125
EIE75424.1	RCH95116.1	0.156598	1.03974	0.150612	YN	72.432	134	185	48	2	3	160	86.49	1	182	184	99	99	1	185	340	5.22e-86	255	652	RO3G_00128
EIE75449.1	RCH94422.1	0.231223	1.38428	0.167035	YN	67.052	232	346	107	2	7	277	80.06	25	368	375	92	92	17	357	362	4.53e-163	460	1183	RO3G_00153
EIE75450.1	RCH85723.1	0.160454	4.45927	0.0359822	YN	73.684	434	589	155	0	0	524	88.96	1	589	597	99	99	5	593	696	0	924	2389	RO3G_00154
EIE75451.1	RCH90885.1	0.129443	3.87974	0.0333639	YN	65.07	231	355	58	5	66	259	72.96	55	405	405	87	87	1	293	293	5.86e-154	435	1119	RO3G_00155
EIE75452.1	RCH78258.1	0.357003	1.73938	0.205248	YN	44.375	71	160	60	7	29	95	59.38	43	190	193	77	77	1	143	146	8.65e-30	106	264	RO3G_00156
EIE75457.1	RCH82443.1	0.159023	1.64235	0.0968267	YN	74.262	176	237	58	2	3	204	86.08	6	242	243	98	98	6	239	330	2.86e-118	339	870	RO3G_00161
EIE75458.1	RCH90881.1	0.153127	3.06619	0.0499406	YN	63.158	300	475	104	7	71	361	76	13	421	444	92	92	164	633	655	0	573	1478	RO3G_00162
EIE75459.1	RCH96267.1	0.0818	1.65245	0.0495023	YN	75.771	172	227	38	4	17	184	81.06	1	210	210	100	100	1	227	227	6.42e-121	341	874	RO3G_00163
EIE75460.1	RCH90712.1	0.166615	3.35596	0.0496474	YN	67.588	807	1194	307	12	80	942	78.89	51	1190	1192	96	96	2	1169	1171	0	1472	3811	RO3G_00164
EIE75462.1	RCH80446.1	0.148604	1.61734	0.0918818	YN	76.536	137	179	40	2	2	156	87.15	1	178	178	100	100	1	178	178	1.22e-97	278	712	RO3G_00166
EIE75463.1	RCH82503.1	0.0476028	1.82314	0.0261103	YN	90.584	683	754	70	1	1	726	96.29	1	753	753	100	100	54	807	807	0	1397	3615	RO3G_00167
EIE75464.1	RCH80711.1	0.185997	4.29912	0.043264	YN	65.643	342	521	162	5	17	408	78.31	48	560	562	91	91	2	513	515	0	592	1526	RO3G_00168
EIE75465.1	RCH83569.1	0.169983	2.10683	0.080682	YN	69.69	292	419	100	4	27	344	82.1	3	397	406	97	97	2	417	426	0	602	1553	RO3G_00169
EIE75467.1	RCH94557.1	0.151769	1.86568	0.0813476	YN	67.68	245	362	85	9	32	275	75.97	1	336	336	100	100	62	417	417	5.11e-126	366	940	RO3G_00171
EIE75468.1	RCH94558.1	0.23369	1.85909	0.125701	YN	62.745	224	357	116	6	17	267	74.79	1	348	352	99	99	19	367	374	9.88e-156	441	1133	RO3G_00172
EIE75471.1	RCH83733.1	0.0787816	1.15294	0.068331	YN	86.888	444	511	67	0	0	473	92.56	1	511	511	100	100	1	511	511	0	924	2388	RO3G_00175
EIE75473.1	RCH94555.1	0.0475839	1.76545	0.0269528	YN	90.909	450	495	45	0	0	480	96.97	1	495	498	99	99	1	495	497	0	949	2454	RO3G_00177
EIE75474.1	RCH83949.1	0.230891	4.24527	0.0543877	YN	62.736	266	424	142	7	16	336	79.25	1	411	412	99	99	1	421	430	0	537	1383	RO3G_00178
EIE75476.1	RCH95977.1	0.145516	2.20681	0.0659395	YN	74.727	615	823	177	14	31	691	83.96	1	811	811	100	100	1	804	804	0	1224	3167	RO3G_00180
EIE75478.1	RCH95974.1	0.0474224	2.34439	0.020228	YN	90.726	225	248	23	0	0	241	97.18	5	252	252	98	98	134	381	381	6.16e-176	488	1255	RO3G_00182
EIE75479.1	RCH95972.1	0.233421	4.09356	0.0570216	YN	59.2	222	375	123	10	30	275	73.33	1	352	354	99	99	1	368	371	4.87e-145	413	1062	RO3G_00183
EIE75480.1	RCH95971.1	0.757173	2.54199	0.297866	YN	29.06	68	234	125	9	41	108	46.15	273	475	475	43	43	296	519	519	1.79e-07	52.4	124	RO3G_00184
EIE75483.1	RCH92860.1	0.175503	2.81874	0.0622628	YN	72.678	532	732	199	1	1	627	85.66	18	748	749	98	98	25	756	758	0	1106	2861	RO3G_00187
EIE75485.1	RCI00392.1	0.123593	3.81334	0.0324108	YN	61.721	208	337	69	7	60	242	71.81	1	318	322	99	99	95	390	391	7.45e-135	387	994	RO3G_00189
EIE75487.1	RCH84547.1	0.109467	1.57136	0.069664	YN	82.09	385	469	84	0	0	429	91.47	1	469	472	99	99	1	469	471	0	808	2088	RO3G_00191
EIE75488.1	RCH85183.1	0.0638212	1.42856	0.0446752	YN	86.994	1010	1161	134	7	17	1070	92.16	1	1147	1153	99	99	1	1158	1160	0	2070	5362	RO3G_00192
EIE75492.1	RCH81151.1	0.0331295	3.05212	0.0108546	YN	94.332	466	494	26	1	2	478	96.76	60	553	563	88	88	1	492	585	0	961	2485	RO3G_00196
EIE75493.1	RCH81547.1	0.190415	2.11099	0.090202	YN	64.228	79	123	28	3	16	95	77.24	6	113	124	87	87	1	122	334	9.8e-44	144	364	RO3G_00197
EIE75495.1	RCH85082.1	0.0375547	1.28704	0.029179	YN	93.333	392	420	27	1	1	407	96.9	1	420	420	100	100	1	419	419	0	813	2101	RO3G_00199
EIE75496.1	RCH96744.1	0.249166	3.33551	0.074701	YN	48.555	84	173	51	3	38	105	60.69	2	136	142	95	95	54	226	235	5.58e-49	155	393	RO3G_00200
EIE75497.1	RCH96747.1	0.109291	2.43324	0.0449159	YN	80.602	241	299	58	0	0	271	90.64	4	302	302	99	99	5	303	303	0	516	1328	RO3G_00201
EIE75503.1	RCH80417.1	0.224752	1.90712	0.117849	YN	64.433	125	194	67	1	2	153	78.87	4	197	198	98	98	163	354	356	2.01e-87	260	664	RO3G_00207
EIE75509.1	RCH95117.1	0.0893842	1.87443	0.047686	YN	83.833	643	767	115	3	9	697	90.87	3	760	760	99	99	1	767	767	0	1332	3447	RO3G_00213
EIE75512.1	RCH88723.1	0.353852	3.92427	0.0901702	YN	46.106	148	321	120	11	53	192	59.81	30	338	338	91	91	17	296	296	1.19e-62	200	508	RO3G_00216
EIE75514.1	RCH88722.1	0.444693	1.92655	0.230823	YN	50.685	37	73	36	0	0	53	72.6	8	80	92	79	79	164	236	330	9.32e-23	88.2	217	RO3G_00218
EIE75515.1	RCH85581.1	0.218536	1.70098	0.128477	YN	65.772	196	298	98	3	4	240	80.54	657	952	954	31	31	9	304	305	3.56e-137	411	1057	RO3G_00219
EIE75518.1	RCH85580.1	0.133284	3.07691	0.0433173	YN	71.173	279	392	77	2	36	318	81.12	1	356	356	100	100	1	392	392	0	567	1462	RO3G_00222
EIE75519.1	RCH85579.1	0.254048	2.90076	0.0875797	YN	59.941	202	337	106	7	29	261	77.45	1	312	312	100	100	1	333	333	8.3e-123	354	908	RO3G_00223
EIE75521.1	RCH89908.1	0.102757	1.32637	0.0774725	YN	62.983	114	181	25	1	42	126	69.61	1	139	141	99	99	35	215	218	2.64e-78	229	585	RO3G_00225
EIE75523.1	RCH89123.1	0.056299	3.82905	0.0147032	YN	87.417	264	302	28	1	10	278	92.05	1	292	292	100	100	1	302	302	0	546	1406	RO3G_00227
EIE75524.1	RCH89124.1	0.190057	1.88559	0.100795	YN	69.271	399	576	155	6	22	475	82.47	1	559	571	98	98	1	571	614	0	820	2119	RO3G_00228
EIE75528.1	RCH84854.1	0.399723	2.86721	0.139412	YN	57.273	63	110	44	1	3	75	68.18	1	107	183	58	58	1	110	223	5.88e-36	124	310	RO3G_00232
EIE75529.1	RCH89125.1	0.0279407	1.52518	0.0183196	YN	95.122	195	205	10	0	0	201	98.05	1	205	205	100	100	1	205	205	1.1e-149	412	1060	RO3G_00233
EIE75530.1	RCH89127.1	0.231962	1.39803	0.165921	YN	64.557	204	316	109	3	3	252	79.75	117	432	433	99	73	183	495	497	1.65e-141	412	1060	RO3G_00234
EIE75558.1	RCH86471.1	0.12385	1.74478	0.070983	YN	79.548	774	973	199	0	0	877	90.13	2	974	974	99	99	37	1009	1009	0	1654	4282	RO3G_00262
EIE75559.1	RCH86470.1	0.175745	1.12507	0.156208	YN	68.421	65	95	25	1	5	80	84.21	1	90	91	99	99	1	95	113	8.79e-46	141	356	RO3G_00263
EIE75560.1	RCH78857.1	0.0359628	0.291396	0.123416	YN	93.651	118	126	8	0	0	123	97.62	22	147	147	86	86	1	126	126	4.65e-57	172	437	RO3G_00264
EIE75561.1	RCH89931.1	0.118777	1.45062	0.0818804	YN	77.519	100	129	29	0	0	121	93.8	1	129	129	100	100	26	154	154	2.83e-72	211	538	RO3G_00265
EIE75563.1	RCH96675.1	0.0330808	1.63022	0.0202922	YN	91.36	920	1007	64	1	23	954	94.74	1	984	984	100	100	1	1007	1007	0	1913	4955	RO3G_00267
EIE75566.1	RCH97949.1	0.0555426	0.889676	0.0624301	YN	90	99	110	11	0	0	106	96.36	2	111	111	99	99	1	110	110	2.13e-72	209	533	RO3G_00270
EIE75570.1	RCH94418.1	0.183242	1.67558	0.109361	YN	68.69	215	313	98	0	0	265	84.66	2	314	315	99	99	155	467	612	2.97e-164	469	1208	RO3G_00274
EIE75571.1	RCH92393.1	0.575156	99	0.00580966	YN	37.391	43	115	72	0	0	75	65.22	5	119	120	96	96	7	121	123	7.51e-13	59.3	142	RO3G_00275
EIE75573.1	RCH92395.1	0.35001	1.82738	0.191536	YN	51.004	381	747	297	5	69	491	65.73	343	1022	1045	65	65	3	747	938	0	737	1903	RO3G_00277
EIE75574.1	RCH92396.1	0.255558	3.39543	0.0752651	YN	55.263	105	190	68	4	17	130	68.42	1	181	182	99	99	1	182	317	5.19e-62	193	491	RO3G_00278
EIE75607.1	RCH89157.1	0.253568	2.81007	0.0902355	YN	46.087	106	230	64	8	60	138	60	3	172	174	98	98	45	274	284	1.94e-58	182	463	RO3G_00311
EIE75609.1	RCH89155.1	0.139274	1.78718	0.0779294	YN	79.062	910	1151	232	5	9	1025	89.05	1	1150	1173	98	98	34	1176	1292	0	1879	4868	RO3G_00313
EIE75611.1	RCH86595.1	0.0980634	1.80842	0.0542259	YN	84.907	872	1027	148	3	7	962	93.67	33	1059	1059	97	97	54	1073	1073	0	1826	4731	RO3G_00315
EIE75615.1	RCH82829.1	0.183984	1.53613	0.119771	YN	73.333	209	285	75	1	1	246	86.32	1	284	289	98	98	66	350	393	1.25e-165	464	1193	RO3G_00319
EIE75617.1	RCH83549.1	0.282078	3.63529	0.0775944	YN	61.85	107	173	65	1	1	141	81.5	1	173	188	92	92	1	172	186	4.22e-65	197	500	RO3G_00321
EIE75620.1	RCH83552.1	0.255322	2.38421	0.107089	YN	55.875	214	383	129	8	40	265	69.19	65	414	421	83	83	14	389	403	1.8e-132	385	990	RO3G_00324
EIE75621.1	RCH94545.1	0.143676	1.28456	0.111848	YN	70.854	282	398	93	8	23	330	82.91	1	390	390	100	100	1	383	383	0	531	1367	RO3G_00325
EIE75623.1	RCH83970.1	0.335525	2.57202	0.130452	YN	55.941	113	202	87	2	2	157	77.72	1	201	203	99	99	121	321	323	4.89e-84	250	639	RO3G_00327
EIE75624.1	RCH94548.1	0.0647463	1.42143	0.04555	YN	87.41	243	278	35	0	0	260	93.53	1	278	278	100	100	1	278	278	0	509	1310	RO3G_00328
EIE75625.1	RCH94549.1	0.0356742	1.23001	0.0290033	YN	92.908	393	423	30	0	0	411	97.16	1	423	423	100	100	1	423	423	0	791	2044	RO3G_00329
EIE75631.1	RCH96205.1	0.037565	1.64382	0.0228523	YN	93.533	405	433	28	0	0	418	96.54	4	436	436	99	99	5	437	437	0	833	2152	RO3G_00335
EIE75635.1	RCH96201.1	0.128568	3.11026	0.0413369	YN	73.145	207	283	50	3	26	228	80.57	1	259	405	64	64	1	281	392	9.13e-139	400	1029	RO3G_00339
EIE75639.1	RCH98046.1	0.0988374	3.85114	0.0256644	YN	76.136	268	352	51	7	33	292	82.95	15	347	347	96	96	14	351	351	0	516	1329	RO3G_00343
EIE75640.1	RCH90167.1	0.219691	1.72498	0.127359	YN	63.584	330	519	158	9	31	397	76.49	1	512	516	99	99	1	495	497	0	628	1619	RO3G_00344
EIE75642.1	RCH90170.1	0.16693	1.32664	0.125829	YN	71.088	209	294	76	3	9	237	80.61	1	289	291	99	99	1	290	293	2.08e-126	360	925	RO3G_00346
EIE75645.1	RCH99853.1	0.15944	1.59545	0.099934	YN	74.237	219	295	73	1	3	252	85.42	1	292	292	100	100	76	370	370	2.32e-154	434	1117	RO3G_00349
EIE75646.1	RCH98757.1	0.102824	1.20329	0.0854521	YN	81.169	500	616	110	3	6	557	90.42	1	614	614	100	100	55	666	666	0	1021	2640	RO3G_00350
EIE75648.1	RCH99413.1	0.259596	1.39441	0.186169	YN	63.448	92	145	49	2	4	112	77.24	1	145	156	93	93	1	141	143	1.33e-61	185	470	RO3G_00352
EIE75650.1	RCH98566.1	0.0608307	1.58883	0.0382865	YN	88.889	224	252	28	0	0	241	95.63	1	252	252	100	100	1	252	252	1.9e-163	451	1160	RO3G_00354
EIE75652.1	RCH98568.1	0.105598	4.2799	0.024673	YN	83.055	348	419	71	0	0	385	91.89	1	419	419	100	100	1	419	419	0	747	1928	RO3G_00356
EIE75653.1	RCH99418.1	0.175442	1.81003	0.0969274	YN	64.417	315	489	126	6	48	364	74.44	9	451	454	98	98	203	689	690	0	546	1408	RO3G_00357
EIE75654.1	RCH98571.1	0.209623	2.9202	0.071784	YN	49.515	51	103	11	3	41	56	54.37	54	125	128	56	56	22	114	117	3.59e-22	83.6	205	RO3G_00358
EIE75655.1	RCH91876.1	0.0346045	0.774284	0.0446923	YN	95.327	102	107	5	0	0	104	97.2	1	107	109	98	98	1	107	110	3.66e-72	209	531	RO3G_00359
EIE75656.1	RCH93669.1	0.0943121	1.78013	0.0529804	YN	76.336	300	393	54	1	39	326	82.95	42	395	398	89	89	1	393	396	0	626	1615	RO3G_00360
EIE75659.1	RCH93666.1	0.179095	3.71445	0.0482157	YN	70.763	167	236	66	3	3	198	83.9	1	236	240	98	98	1	233	288	6.61e-126	357	916	RO3G_00363
EIE75667.1	RCH96543.1	0.155039	1.57117	0.0986772	YN	74.947	356	475	113	3	6	413	86.95	1	473	475	99	99	1	471	475	0	725	1872	RO3G_00371
EIE75668.1	RCH96547.1	0.12273	1.94885	0.0629754	YN	79.524	167	210	41	1	2	189	90	1	208	216	96	96	239	448	666	3.54e-120	354	909	RO3G_00372
EIE75670.1	RCH96546.1	0.188858	2.17534	0.0868178	YN	77.778	105	135	30	0	0	118	87.41	2	136	326	41	41	3	137	162	4.16e-72	219	558	RO3G_00374
EIE75673.1	RCH96545.1	0.280944	4.24029	0.066256	YN	61.369	251	409	150	4	8	314	76.77	1	408	419	97	97	1339	1740	1879	3.71e-175	534	1375	RO3G_00377
EIE75677.1	RCH79443.1	0.696076	3.6162	0.192488	YN	31.667	57	180	109	2	14	94	52.22	5	170	180	92	92	36	215	223	7.44e-22	87.4	215	RO3G_00381
EIE75679.1	RCH89711.1	0.129447	1.62515	0.0796526	YN	79.167	190	240	49	1	1	212	88.33	1	239	241	99	99	1	240	242	6.42e-146	406	1043	RO3G_00383
EIE75681.1	RCH86380.1	0.314886	0.653434	0.481894	YN	89.908	98	109	11	0	0	103	94.5	1	109	321	34	34	24	132	287	7.09e-64	202	514	RO3G_00385
