query_id	subject_id	dN	dS	dNdS	method	perc_identity	num_ident_matches	alig_length	mismatches	gap_openings	n_gaps	pos_match	ppos	q_start	q_end	q_len	qcov	qcovhsp	s_start	s_end	s_len	evalue	bit_score	score_raw	Genes
EIE75402.1	KAG9065517.1	0.380225	3.6063	0.105434	YN	56.15	105	187	81	1	1	135	72.19	1	186	190	98	98	34	220	225	7.07e-73	218	556	RO3G_00106
EIE75403.1	KAG9065890.1	0.231882	2.33945	0.099118	YN	72.973	54	74	20	0	0	62	83.78	115	188	188	39	39	1	74	74	2.53e-35	118	295	RO3G_00107
EIE75404.1	KAG9060988.1	0.367291	4.2602	0.0862146	YN	56.872	240	422	180	1	2	317	75.12	369	788	791	53	53	22	443	473	5.01e-180	523	1347	RO3G_00108
EIE75405.1	KAG9063652.1	0.396218	4.40952	0.0898551	YN	49.1	300	611	271	6	40	393	64.32	13	586	586	98	98	59	666	666	0	581	1498	RO3G_00109
EIE75407.1	KAG9064391.1	0.637009	5.59603	0.113832	YN	38.462	70	182	99	5	13	115	63.19	167	339	340	90	51	392	569	579	1.66e-33	129	324	RO3G_00111
EIE75413.1	KAG9072364.1	0.451496	3.67417	0.122884	YN	50.327	77	153	64	3	12	100	65.36	2	150	212	70	70	1	145	816	5.04e-44	155	392	RO3G_00117
EIE75414.1	KAG9072004.1	0.308407	2.92607	0.1054	YN	62.963	51	81	29	1	1	64	79.01	1	80	85	94	94	1	81	87	5.11e-32	105	263	RO3G_00118
EIE75415.1	KAG9067409.1	0.421995	4.5453	0.0928422	YN	55.787	294	527	226	3	7	399	75.71	35	554	595	87	87	47	573	618	0	624	1608	RO3G_00119
EIE75416.1	KAG9068406.1	0.455751	0.972434	0.46867	YN	54.167	26	48	19	2	3	35	72.92	23	67	98	46	46	19	66	117	1.79e-07	44.7	104	RO3G_00120
EIE75417.1	KAG9070053.1	0.145866	4.51463	0.0323098	YN	77.666	539	694	147	4	8	613	88.33	10	699	699	99	99	26	715	715	0	1032	2668	RO3G_00121
EIE75418.1	KAG9066150.1	0.541621	4.20818	0.128707	YN	42.47	141	332	174	10	17	209	62.95	56	382	416	79	79	143	462	675	1.83e-84	270	691	RO3G_00122
EIE75419.1	KAG9070583.1	0.139408	1.73477	0.0803613	YN	80.645	75	93	18	0	0	86	92.47	1	93	93	100	100	86	178	178	2.35e-52	160	406	RO3G_00123
EIE75421.1	KAG9068864.1	0.573762	4.30561	0.133259	YN	34.216	168	491	254	13	69	251	51.12	9	457	460	98	98	15	478	635	6.69e-67	224	572	RO3G_00125
EIE75424.1	KAG9067783.1	0.423181	3.50049	0.120892	YN	45.506	81	178	67	6	30	97	54.49	15	177	184	89	89	73	235	361	8.4e-34	122	305	RO3G_00128
EIE75457.1	KAG9068553.1	0.609615	2.65852	0.229306	YN	39.735	60	151	71	5	20	87	57.62	12	148	243	56	56	9	153	416	1.34e-27	108	269	RO3G_00161
EIE75458.1	KAG9069392.1	0.579679	4.15054	0.139664	YN	30.17	124	411	182	12	105	183	44.53	14	332	444	72	72	31	428	726	1.33e-42	159	401	RO3G_00162
EIE75459.1	KAG9064021.1	0.429992	3.68748	0.116608	YN	46.857	82	175	62	5	31	103	58.86	51	208	210	75	75	78	238	240	5.26e-47	154	388	RO3G_00163
EIE75462.1	KAG9063566.1	0.423047	1.51067	0.280039	YN	49.697	82	165	72	3	11	109	66.06	24	178	178	87	87	22	185	185	3.41e-45	146	368	RO3G_00166
EIE75463.1	KAG9072190.1	0.216642	99	0.0021883	YN	69.303	517	746	219	5	10	618	82.84	1	745	753	99	99	76	812	813	0	1057	2734	RO3G_00167
EIE75465.1	KAG9067190.1	0.438095	99	0.0044252	YN	53.873	153	284	109	3	22	191	67.25	143	406	406	65	65	444	725	725	1.37e-92	293	749	RO3G_00169
EIE75466.1	KAG9068625.1	0.529013	5.17469	0.102231	YN	41.895	597	1425	644	23	184	838	58.81	511	1764	1765	71	71	232	1643	1651	0	1043	2697	RO3G_00170
EIE75468.1	KAG9068526.1	0.66731	4.12811	0.16165	YN	38.889	77	198	120	1	1	116	58.59	5	201	352	56	56	96	293	743	2.39e-42	155	393	RO3G_00172
EIE75470.1	KAG9065683.1	0.141839	1.19035	0.119157	YN	79.762	134	168	34	0	0	150	89.29	1	168	168	100	100	45	212	212	1.21e-100	287	735	RO3G_00174
EIE75473.1	KAG9070582.1	0.230789	4.41274	0.0523007	YN	68.283	338	495	155	2	2	415	83.84	2	495	498	99	99	4	497	503	0	727	1876	RO3G_00177
EIE75476.1	KAG9065502.1	0.539057	4.69021	0.114932	YN	45.865	244	532	229	10	59	334	62.78	1	482	811	59	59	1	523	1194	6.05e-152	474	1221	RO3G_00180
EIE75478.1	KAG9061841.1	0.335584	3.83408	0.0875266	YN	43.824	149	340	98	8	93	189	55.59	5	251	252	98	98	215	554	561	9.92e-85	262	669	RO3G_00182
EIE75479.1	KAG9068800.1	0.586367	4.08237	0.143634	YN	34.286	84	245	109	10	52	122	49.8	114	310	354	56	56	265	505	713	1.8e-28	115	288	RO3G_00183
EIE75482.1	KAG9064890.1	0.393919	4.03582	0.0976059	YN	51.829	170	328	155	3	3	230	70.12	1	325	326	99	99	808	1135	1155	1.73e-108	340	872	RO3G_00186
EIE75487.1	KAG9065069.1	0.355047	4.34141	0.0817816	YN	56.624	265	468	188	7	15	343	73.29	14	469	472	97	97	64	528	529	0	534	1375	RO3G_00191
EIE75488.1	KAG9062845.1	0.240545	5.01517	0.0479635	YN	70.421	669	950	248	9	33	786	82.74	220	1145	1153	80	80	378	1318	1396	0	1390	3597	RO3G_00192
EIE75491.1	KAG9071798.1	0.324411	4.34926	0.07459	YN	55.852	272	487	176	3	39	351	72.07	10	457	457	98	98	76	562	562	0	562	1448	RO3G_00195
EIE75492.1	KAG9067829.1	0.265036	4.43351	0.0597801	YN	69.528	324	466	137	2	5	383	82.19	78	543	563	83	83	300	760	860	0	679	1753	RO3G_00196
EIE75495.1	KAG9070763.1	0.211641	4.26734	0.0495954	YN	70	287	410	116	3	7	345	84.15	2	407	420	97	97	9	415	420	0	605	1560	RO3G_00199
EIE75497.1	KAG9063653.1	0.72247	4.03834	0.178903	YN	36.929	89	241	148	4	4	138	57.26	10	248	302	79	79	17	255	321	5.26e-51	170	430	RO3G_00201
EIE75505.1	KAG9072771.1	0.192049	2.3469	0.0818309	YN	75	51	68	17	0	0	58	85.29	2	69	70	97	97	11	78	81	1.87e-33	108	270	RO3G_00209
EIE75509.1	KAG9070711.1	0.353719	4.72131	0.0749195	YN	60.703	380	626	237	2	9	476	76.04	144	760	760	81	81	245	870	870	0	749	1934	RO3G_00213
EIE75514.1	KAG9064748.1	0.561368	3.12007	0.179922	YN	42.857	27	63	34	1	2	40	63.49	5	67	92	68	68	946	1006	1110	1.07e-10	55.5	132	RO3G_00218
EIE75515.1	KAG9060921.1	0.786372	4.86414	0.161667	YN	23.092	118	511	298	15	95	204	39.92	433	872	954	46	46	975	1461	2982	7.06e-26	114	286	RO3G_00219
EIE75518.1	KAG9061586.1	0.474266	4.01207	0.11821	YN	42.466	155	365	172	4	38	217	59.45	20	349	356	93	93	7	368	616	1.71e-99	306	783	RO3G_00222
EIE75519.1	KAG9068267.1	0.593614	3.97779	0.149232	YN	49.102	82	167	80	4	5	111	66.47	127	288	312	52	52	168	334	360	3.43e-44	153	387	RO3G_00223
EIE75521.1	KAG9073317.1	0.484499	3.55147	0.136422	YN	50.746	68	134	60	1	6	89	66.42	12	139	141	91	91	99	232	234	3.75e-36	123	308	RO3G_00225
EIE75523.1	KAG9068959.1	0.474306	3.92512	0.120839	YN	46.926	145	309	141	5	23	185	59.87	1	286	292	98	98	1	309	316	3.52e-88	265	676	RO3G_00227
EIE75524.1	KAG9063739.1	0.597566	4.39456	0.135979	YN	34.82	203	583	323	13	57	318	54.55	38	568	571	93	93	1	578	680	6.77e-103	324	830	RO3G_00228
EIE75530.1	KAG9063241.1	0.730211	4.19579	0.174034	YN	23.308	93	399	190	18	116	168	42.11	139	428	433	78	67	350	741	743	2.17e-13	71.2	173	RO3G_00234
EIE75558.1	KAG9067873.1	0.511196	4.87875	0.10478	YN	44.04	436	990	521	10	33	639	64.55	3	969	974	99	99	38	1017	1018	0	857	2213	RO3G_00262
EIE75559.1	KAG9068973.1	0.820375	3.11326	0.26351	YN	31.111	28	90	56	2	6	47	52.22	2	89	91	97	97	5	90	113	4.06e-10	51.2	121	RO3G_00263
EIE75563.1	KAG9070618.1	0.206425	4.85008	0.0425611	YN	69.461	696	1002	281	3	25	829	82.73	6	983	984	99	99	17	1017	1022	0	1469	3803	RO3G_00267
EIE75566.1	KAG9070876.1	0.238212	1.4611	0.163036	YN	70.476	74	105	31	0	0	88	83.81	2	106	111	95	95	3	107	120	1.13e-52	160	405	RO3G_00270
EIE75568.1	KAG9064863.1	0.718951	5.17182	0.139013	YN	40.767	170	417	182	10	65	235	56.35	1405	1764	1989	27	18	867	1275	2257	5.41e-67	251	641	RO3G_00272
EIE75609.1	KAG9066506.1	0.397129	4.98717	0.07963	YN	51.365	602	1172	504	15	66	802	68.43	1	1150	1173	98	98	39	1166	1291	0	1192	3083	RO3G_00313
EIE75610.1	KAG9066774.1	0.392356	3.7475	0.104698	YN	53.514	99	185	82	1	4	136	73.51	4	184	192	94	94	5	189	302	6.54e-69	211	537	RO3G_00314
EIE75615.1	KAG9071039.1	0.46239	3.1652	0.146085	YN	49.47	140	283	132	5	11	191	67.49	1	278	289	96	96	174	450	452	1.5e-92	280	716	RO3G_00319
EIE75619.1	KAG9063702.1	0.262319	99	0.00264969	YN	61.386	124	202	59	4	19	153	75.74	4	187	188	98	98	41	241	243	2.83e-88	258	659	RO3G_00323
EIE75624.1	KAG9068754.1	0.385274	4.0028	0.0962512	YN	50.654	155	306	119	6	32	198	64.71	1	278	278	100	100	1	302	302	2.29e-100	295	754	RO3G_00328
EIE75628.1	KAG9061706.1	0.214094	3.99156	0.0536366	YN	68.75	209	304	88	4	7	242	79.61	1	301	306	98	98	1	300	302	8.45e-152	426	1095	RO3G_00332
EIE75640.1	KAG9067677.1	0.580072	4.35653	0.13315	YN	40.328	123	305	149	3	33	188	61.64	1	299	516	58	58	1	278	712	1.78e-78	259	661	RO3G_00344
EIE75642.1	KAG9063131.1	0.460199	4.07078	0.113049	YN	62.745	96	153	57	0	0	123	80.39	3	155	291	53	53	6	158	444	5.45e-66	212	539	RO3G_00346
EIE75643.1	KAG9065445.1	0.389991	5.12351	0.0761179	YN	50	679	1358	566	19	113	897	66.05	6	1270	1281	99	99	40	1377	1401	0	1303	3373	RO3G_00347
EIE75646.1	KAG9070756.1	0.360334	4.51992	0.0797213	YN	55.33	327	591	245	9	19	425	71.91	31	606	614	94	94	127	713	741	0	639	1648	RO3G_00350
EIE75647.1	KAG9066176.1	0.417186	99	0.004214	YN	51.899	164	316	128	3	24	213	67.41	31	326	339	87	87	52	363	440	6.54e-102	306	783	RO3G_00351
EIE75650.1	KAG9062554.1	0.356828	3.7929	0.0940779	YN	54.878	135	246	103	4	8	172	69.92	4	245	252	96	96	11	252	260	9.72e-90	265	677	RO3G_00354
EIE75652.1	KAG9062522.1	0.424454	4.20754	0.100879	YN	54.4	204	375	166	4	5	260	69.33	41	411	419	89	89	65	438	446	3.85e-146	422	1084	RO3G_00356
EIE75655.1	KAG9066637.1	0.187188	4.07993	0.0458802	YN	73.148	79	108	29	0	0	93	86.11	1	108	109	99	99	1	108	121	1.65e-55	167	423	RO3G_00359
EIE75656.1	KAG9072680.1	0.263084	4.12092	0.0638411	YN	56.12	243	433	110	10	80	290	66.97	6	370	398	92	92	1029	1449	1462	7.83e-150	459	1180	RO3G_00360
EIE75658.1	KAG9065409.1	0.185423	99	0.00187296	YN	70.635	89	126	35	1	2	106	84.13	21	144	144	86	86	3	128	128	4.59e-59	178	451	RO3G_00362
EIE75667.1	KAG9067856.1	0.62329	4.3136	0.144494	YN	34.6	173	500	242	16	85	252	50.4	1	433	475	91	91	1	482	546	9.95e-60	204	518	RO3G_00371
EIE75668.1	KAG9067795.1	0.549556	3.85196	0.142669	YN	41.256	92	223	113	3	18	139	62.33	3	208	216	95	95	221	442	650	2.6e-50	172	435	RO3G_00372
EIE75673.1	KAG9071726.1	0.599816	4.24431	0.141323	YN	28.728	131	456	218	11	107	204	44.74	54	408	419	85	85	1955	2404	2568	4.52e-51	184	467	RO3G_00377
EIE75674.1	KAG9063940.1	0.255191	3.42207	0.074572	YN	66.667	82	123	40	1	1	96	78.05	2	124	128	96	96	3	124	125	8.93e-52	159	401	RO3G_00378
EIE75688.1	KAG9067424.1	0.289911	4.75462	0.0609745	YN	59.691	502	841	281	7	58	618	73.48	29	836	843	96	96	29	844	1126	0	1001	2587	RO3G_00392
EIE75690.1	KAG9070535.1	0.548155	3.98724	0.137477	YN	48.81	123	252	118	4	11	168	66.67	4	253	287	87	87	92	334	400	1.62e-72	227	579	RO3G_00394
EIE75691.1	KAG9071368.1	0.141592	1.13389	0.124874	YN	77.869	95	122	25	2	2	111	90.98	1	122	123	99	99	1	120	122	1.1e-65	194	492	RO3G_00395
EIE75692.1	KAG9066758.1	0.53097	4.38968	0.120959	YN	50.246	102	203	88	3	13	134	66.01	1	196	451	85	43	94	290	612	1.08e-51	183	464	RO3G_00396
EIE75693.1	KAG9067413.1	0.633008	4.19273	0.150978	YN	35.621	109	306	166	4	31	170	55.56	110	385	390	71	71	86	390	474	7.47e-60	200	508	RO3G_00397
EIE75695.1	KAG9066374.1	0.590821	4.0358	0.146395	YN	37.143	104	280	136	6	40	159	56.79	12	257	309	80	80	18	291	351	5.66e-55	181	459	RO3G_00399
EIE75699.1	KAG9063800.1	0.626233	5.40331	0.115898	YN	39.73	559	1407	721	26	127	812	57.71	377	1738	2840	48	48	381	1705	2140	0	993	2568	RO3G_00403
EIE75700.1	KAG9065377.1	0.300681	3.80356	0.0790524	YN	62.185	148	238	88	1	2	192	80.67	1	236	238	99	99	102	339	354	4.54e-108	314	805	RO3G_00404
EIE75702.1	KAG9061429.1	0.643044	4.02406	0.1598	YN	31.871	109	342	184	7	49	172	50.29	1	302	304	99	99	424	756	757	5.77e-45	161	408	RO3G_00406
EIE75703.1	KAG9067788.1	0.54595	3.90008	0.139984	YN	37.647	96	255	101	7	58	136	53.33	1	219	329	67	67	11	243	378	7.09e-48	164	415	RO3G_00407
EIE75704.1	KAG9072794.1	0.428854	4.16589	0.102944	YN	37.826	87	230	91	6	52	122	53.04	88	266	352	93	51	203	431	641	1.77e-40	149	377	RO3G_00408
EIE75705.1	KAG9063944.1	0.827751	4.14286	0.199802	YN	29.48	51	173	107	4	15	84	48.55	60	222	420	46	39	195	362	621	4.13e-14	73.2	178	RO3G_00409
EIE75707.1	KAG9061337.1	0.239165	4.03607	0.059257	YN	69.463	207	298	91	0	0	252	84.56	5	302	308	97	97	4	301	462	2.21e-162	459	1181	RO3G_00411
EIE75708.1	KAG9069223.1	0.404506	4.03171	0.100331	YN	46.341	171	369	145	5	53	231	62.6	10	364	364	98	98	86	415	415	3.95e-113	335	858	RO3G_00412
EIE75709.1	KAG9065287.1	0.428909	4.34633	0.0986831	YN	52.282	252	482	212	8	18	343	71.16	23	502	506	95	95	15	480	482	1.24e-174	499	1285	RO3G_00413
EIE75712.1	KAG9070049.1	0.397282	4.43657	0.0895471	YN	45.082	275	610	251	14	84	375	61.48	5	535	539	99	99	6	610	622	7.47e-171	496	1277	RO3G_00416
EIE75713.1	KAG9070356.1	0.665267	4.72791	0.140711	YN	41.923	109	260	149	2	2	158	60.77	60	319	823	53	32	364	621	1723	1.5e-55	207	527	RO3G_00417
EIE75716.1	KAG9072077.1	0.53442	4.01662	0.133052	YN	36.759	93	253	129	7	31	142	56.13	97	321	322	89	70	489	738	740	1.05e-46	167	422	RO3G_00420
EIE75728.1	KAG9063014.1	0.200575	3.77043	0.0531969	YN	74.479	143	192	49	0	0	174	90.62	5	196	201	96	96	8	199	267	1.47e-111	318	816	RO3G_00432
EIE75729.1	KAG9064867.1	0.239273	3.9538	0.0605172	YN	68.321	179	262	83	0	0	223	85.11	25	286	289	91	91	1	262	285	1.79e-142	401	1030	RO3G_00433
EIE75732.1	KAG9066844.1	0.296091	4.66765	0.0634348	YN	61.23	458	748	280	5	10	577	77.14	1	746	746	100	100	68	807	807	0	960	2482	RO3G_00436
EIE75736.1	KAG9066477.1	0.286993	3.90146	0.0735605	YN	61.565	181	294	98	2	15	231	78.57	33	312	318	88	88	13	305	325	1.34e-137	392	1006	RO3G_00440
EIE75745.1	KAG9070031.1	0.40759	4.07828	0.0999415	YN	56.944	164	288	107	3	17	207	71.88	36	306	321	84	84	20	307	313	2.47e-112	327	838	RO3G_00449
EIE75752.1	KAG9070503.1	0.0682025	1.2594	0.0541545	YN	90.854	149	164	15	0	0	155	94.51	1	164	166	99	99	1	164	166	8.51e-106	298	764	RO3G_00456
EIE75755.1	KAG9069792.1	0.348932	99	0.00352456	YN	50	69	138	51	3	18	96	69.57	2	123	123	99	99	4	139	139	2.6e-39	127	320	RO3G_00459
EIE75759.1	KAG9068303.1	0.218897	4.34524	0.0503763	YN	71.316	363	509	142	3	4	422	82.91	12	520	522	98	98	4	508	511	0	769	1987	RO3G_00463
EIE75766.1	KAG9066689.1	0.603296	3.72964	0.161757	YN	41.613	129	310	158	4	23	182	58.71	91	397	399	77	77	198	487	494	1.34e-79	252	644	RO3G_00470
EIE75768.1	KAG9064295.1	0.538508	3.9975	0.134711	YN	47.273	52	110	56	2	2	75	68.18	211	319	322	70	34	571	679	686	2.64e-24	102	254	RO3G_00472
EIE75769.1	KAG9061235.1	0.216477	4.51292	0.0479683	YN	74.795	365	488	123	0	0	431	88.32	1	488	552	88	88	111	598	715	0	776	2003	RO3G_00473
EIE75771.1	KAG9069111.1	0.544388	99	0.00549887	YN	35.802	58	162	95	4	9	96	59.26	26	184	200	80	80	11	166	195	4.39e-26	98.6	244	RO3G_00475
EIE75800.1	KAG9069850.1	0.713627	4.50978	0.15824	YN	27.778	160	576	361	16	55	287	49.83	1	556	565	98	98	44	584	1963	2.72e-49	183	464	RO3G_00504
EIE75802.1	KAG9069115.1	0.375565	99	0.00379358	YN	56.805	96	169	59	2	14	118	69.82	7	161	237	65	65	51	219	260	9.83e-68	208	530	RO3G_00506
EIE75804.1	KAG9070193.1	0.276844	4.08678	0.0677414	YN	64.305	236	367	129	2	2	278	75.75	1	365	365	100	100	1	367	367	5.44e-167	469	1208	RO3G_00508
EIE75805.1	KAG9069260.1	0.377434	4.8977	0.0770634	YN	53.51	564	1054	476	6	14	764	72.49	1	1049	1050	99	99	1	1045	1047	0	1129	2920	RO3G_00509
EIE75806.1	KAG9069282.1	0.15041	3.90263	0.0385408	YN	78.629	195	248	51	2	2	224	90.32	1	248	248	100	100	1	246	246	7.86e-144	401	1031	RO3G_00510
EIE75807.1	KAG9060993.1	0.61692	4.251	0.145124	YN	45.492	111	244	129	2	4	163	66.8	272	514	533	46	46	405	645	661	1.08e-65	224	571	RO3G_00511
EIE75810.1	KAG9066640.1	0.653808	4.44974	0.146932	YN	37.773	173	458	264	8	21	266	58.08	39	489	526	86	86	123	566	603	8.18e-94	296	759	RO3G_00514
EIE75812.1	KAG9069959.1	0.147026	4.36681	0.033669	YN	78.341	340	434	90	2	4	378	87.1	4	437	444	98	98	2	431	432	0	707	1826	RO3G_00516
EIE75819.1	KAG9073338.1	0.442891	4.75128	0.0932152	YN	48.212	391	811	358	6	62	535	65.97	4	757	834	90	90	91	896	1034	0	756	1952	RO3G_00523
EIE75820.1	KAG9064813.1	0.335139	99	0.00338524	YN	57.692	120	208	79	4	9	152	73.08	1	200	212	94	94	1	207	208	3.76e-79	234	598	RO3G_00524
EIE75824.1	KAG9072819.1	0.0677295	99	0.000684136	YN	88.71	275	310	35	0	0	291	93.87	1	310	310	100	100	1	310	310	0	593	1529	RO3G_00528
EIE75829.1	KAG9060973.1	0.119551	4.29793	0.027816	YN	82.379	374	454	74	2	6	406	89.43	3	452	459	98	98	10	461	470	0	788	2036	RO3G_00533
EIE75830.1	KAG9064989.1	0.469712	4.7464	0.0989616	YN	46.539	437	939	428	13	74	592	63.05	1	934	939	99	99	1	870	872	0	840	2169	RO3G_00534
EIE75839.1	KAG9071419.1	0.43433	4.06421	0.106867	YN	48.295	170	352	163	5	19	234	66.48	13	351	353	96	96	14	359	360	5.28e-121	352	903	RO3G_00543
EIE75847.1	KAG9065407.1	0.459889	4.52084	0.101726	YN	48.669	256	526	212	8	58	347	65.97	1	479	547	88	88	55	569	697	8.57e-162	476	1224	RO3G_00551
EIE75849.1	KAG9067505.1	0.796443	3.7421	0.212833	YN	22.176	53	239	135	8	51	118	49.37	1	194	205	95	95	1	233	267	1.06e-16	75.1	183	RO3G_00553
EIE75850.1	KAG9065417.1	0.238691	4.47874	0.0532943	YN	64.42	411	638	201	7	26	507	79.47	2	615	615	99	99	7	642	642	0	860	2221	RO3G_00554
EIE75854.1	KAG9066625.1	0.296363	3.15472	0.0939428	YN	74.648	53	71	18	0	0	60	84.51	1	71	82	87	87	1	71	98	1.53e-35	115	287	RO3G_00558
EIE75857.1	KAG9066670.1	0.630515	3.99263	0.15792	YN	35.39	109	308	162	9	37	166	53.9	1	278	291	96	96	308	608	635	2.36e-47	166	421	RO3G_00561
EIE75862.1	KAG9065068.1	0.420119	4.24361	0.0990003	YN	54.974	210	382	153	4	19	267	69.9	32	396	397	92	92	72	451	458	1.28e-143	415	1067	RO3G_00566
EIE75863.1	KAG9070888.1	0.785683	3.1786	0.247179	YN	29.63	16	54	38	0	0	35	64.81	1	54	142	38	38	151	204	263	1.26e-06	45.4	106	RO3G_00567
EIE75874.1	KAG9070747.1	0.463553	4.46381	0.103847	YN	46.292	181	391	181	8	29	253	64.71	75	439	539	80	68	698	1085	1286	1.56e-105	342	878	RO3G_00578
